day,detector_score,score_valid,object
66,0.6876980898857221,True,V
67,0.7188099072728116,True,V
68,0.7476119639434435,True,V
69,0.7707580986512087,True,V
70,0.7844691217297468,True,V
0,,False,H
1,,False,H
2,,False,H
3,,False,H
4,,False,H
5,,False,H
6,,False,H
7,,False,H
8,,False,H
9,,False,H
10,7.152128721482854,True,H
11,8.700186460572194,True,H
12,10.387667037753715,True,H
13,12.005708538355355,True,H
14,13.50175820361729,True,H
15,14.415541358878338,True,H
16,15.142099273192397,True,H
17,15.666906062338507,True,H
18,16.02657103173414,True,H
19,16.17827472048403,True,H
20,15.988005434129686,True,H
21,15.463071177825265,True,H
22,14.820342673110229,True,H
23,14.237569697027803,True,H
24,13.802121625866196,True,H
25,13.57562332291633,True,H
26,13.529071784403168,True,H
27,13.602630305691395,True,H
28,13.702920769165882,True,H
29,13.818342205746855,True,H
30,13.981678209277806,True,H
31,14.125091601265732,True,H
32,14.1242049116078,True,H
33,13.965981473970686,True,H
34,13.623503244765141,True,H
35,13.053611655599562,True,H
36,12.24671331409171,True,H
37,11.23281242101668,True,H
38,10.06673422538087,True,H
39,8.783443953340749,True,H
40,7.482887555001856,True,H
41,6.311932793166232,True,H
42,5.351618650329362,True,H
43,4.56654210416776,True,H
44,4.011417370301001,True,H
45,3.7985164427878737,True,H
46,3.980074458509878,True,H
47,4.463924162761302,True,H
48,5.154537135817299,True,H
49,5.959514371694316,True,H
50,6.714134816852842,True,H
51,7.264570687637117,True,H
52,7.662272233329535,True,H
53,8.009378104771395,True,H
54,8.293582114998616,True,H
55,8.47848485253868,True,H
56,8.559455377573327,True,H
57,8.53661891271658,True,H
58,8.432919048907051,True,H
59,8.292462691722283,True,H
60,8.212446834227094,True,H
61,8.230241214615265,True,H
62,8.245089058624087,True,H
63,8.230068743232891,True,H
64,8.22014597135113,True,H
65,8.235154829301672,True,H
66,8.291706018863259,True,H
67,8.434812095093685,True,H
68,8.70586249083339,True,H
69,9.131262473066124,True,H
70,9.639948153389021,True,H
0,,False,Je
1,,False,Je
2,,False,Je
3,,False,Je
4,,False,Je
5,,False,Je
6,,False,Je
7,,False,Je
8,,False,Je
9,,False,Je
10,1.8152770513494503,True,Je
11,2.1604588062767354,True,Je
12,2.5492108490395475,True,Je
13,2.9485345338003293,True,Je
14,3.3270003663316317,True,Je
15,3.5873194857587136,True,Je
16,3.8148073102778275,True,Je
17,4.009973805817278,True,Je
18,4.176472533908284,True,Je
19,4.312844016320179,True,Je
20,4.3927470150082515,True,Je
21,4.405346979526865,True,Je
22,4.392964481625267,True,Je
23,4.404607116734414,True,Je
24,4.457192393774875,True,Je
25,4.5361971528592635,True,Je
26,4.627443532543261,True,Je
27,4.698378110441547,True,Je
28,4.729162177727442,True,Je
29,4.712177968937435,True,Je
30,4.684561774551987,True,Je
31,4.657650234008764,True,Je
32,4.6071985709641865,True,Je
33,4.509538966538437,True,Je
34,4.366555362751622,True,Je
35,4.165570020168972,True,Je
36,3.8877735363245165,True,Je
37,3.5406107550918557,True,Je
38,3.1779506969031437,True,Je
39,2.8457479250740105,True,Je
40,2.5890705644681775,True,Je
41,2.4301836666883574,True,Je
42,2.3864445695099836,True,Je
43,2.4428939050989924,True,Je
44,2.536811512771499,True,Je
45,2.6240774615902556,True,Je
46,2.6697396764838213,True,Je
47,2.6638457854403517,True,Je
48,2.6338595759475774,True,Je
49,2.5986663971067663,True,Je
50,2.5660144515944627,True,Je
51,2.5548325909838785,True,Je
52,2.556896371945813,True,Je
53,2.569251367724972,True,Je
54,2.602931413702938,True,Je
55,2.643306699271094,True,Je
56,2.683137399964539,True,Je
57,2.723280044367726,True,Je
58,2.7677070391328686,True,Je
59,2.8264454402204913,True,Je
60,2.9061892567138266,True,Je
61,3.010416834017893,True,Je
62,3.133715408932035,True,Je
63,3.263290579625783,True,Je
64,3.4054017791072253,True,Je
65,3.5613898386397342,True,Je
66,3.708179785121643,True,Je
67,3.8296171255555236,True,Je
68,3.9276865369913643,True,Je
69,4.0184652109994765,True,Je
70,4.120462397177026,True,Je
0,,False,Jw
1,,False,Jw
2,,False,Jw
3,,False,Jw
4,,False,Jw
5,,False,Jw
6,,False,Jw
7,,False,Jw
8,,False,Jw
9,,False,Jw
10,2.480949752597725,True,Jw
11,2.7638492974038713,True,Jw
12,2.999927151013088,True,Jw
13,3.177199774772902,True,Jw
14,3.297591297404165,True,Jw
15,3.3047233937323224,True,Jw
16,3.2590463670293364,True,Jw
17,3.1725858148245005,True,Jw
18,3.053157798561166,True,Jw
19,2.905673530894065,True,Jw
20,2.741370246617756,True,Jw
21,2.5855293690371304,True,Jw
22,2.462484990840242,True,Jw
23,2.3824075437476333,True,Jw
24,2.3378883733670333,True,Jw
25,2.31295720811238,True,Jw
26,2.2968222466907244,True,Jw
27,2.288026729909678,True,Jw
28,2.2928448951957563,True,Jw
29,2.3128489930867673,True,Jw
30,2.336287837828615,True,Jw
31,2.356550817046948,True,Jw
32,2.371724196024393,True,Jw
33,2.3800991025700617,True,Jw
34,2.4011302795458054,True,Jw
35,2.460254591003907,True,Jw
36,2.576881918589634,True,Jw
37,2.742982084401161,True,Jw
38,2.9065752359329857,True,Jw
39,3.035671923976547,True,Jw
40,3.126729747909129,True,Jw
41,3.1971487132523753,True,Jw
42,3.2648359692534545,True,Jw
43,3.3418003234982665,True,Jw
44,3.4294892386262745,True,Jw
45,3.510089598842186,True,Jw
46,3.559815416675687,True,Jw
47,3.5924096451124705,True,Jw
48,3.6272669123767964,True,Jw
49,3.6490654165955974,True,Jw
50,3.636101361780156,True,Jw
51,3.5767789442181197,True,Jw
52,3.475786988278306,True,Jw
53,3.3393966616247654,True,Jw
54,3.1839983381421786,True,Jw
55,3.0449341101429828,True,Jw
56,2.9358773996489456,True,Jw
57,2.85416306388219,True,Jw
58,2.8017321544545206,True,Jw
59,2.781606014357972,True,Jw
60,2.796416217979868,True,Jw
61,2.843562241930238,True,Jw
62,2.92038832964665,True,Jw
63,3.0281166044552217,True,Jw
64,3.1574036682139894,True,Jw
65,3.293670554923357,True,Jw
66,3.4330494844985364,True,Jw
67,3.5772966976442344,True,Jw
68,3.721573917049508,True,Jw
69,3.859565149925518,True,Jw
70,3.9865003674634165,True,Jw
