object_A,object_B,baseline_config,metric_family,metric_name,delta_definition,observed,P_A_direction_observed,P_B_direction_observed,ahead_fraction_A_gt_B,bootstrap_median,bootstrap_q05,bootstrap_q95,bootstrap_q025,bootstrap_q975,P_A_direction,P_B_direction,decision
H,Je,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,A_minus_B; positive means A state progress is higher/ahead,0.048252609946720364,True,False,1.0,0.04892119932431963,0.00339335043745638,0.09824487948854528,-0.00608338136053154,0.10709892565734629,0.961,0.039,A_tendency
H,Je,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,B_center_minus_A_center; positive means A growth center earlier,0.5587202374378606,True,False,,0.3627811398571481,-1.466529074966126,2.1248854653537848,-1.914125047251758,2.4342046587520367,0.631,0.369,unresolved
H,Je,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,A_minus_B; positive means A state progress is higher/ahead,-0.27058668588232626,False,True,0.0,-0.26819877529692254,-0.4194792651733076,-0.1432274547813591,-0.4514776827592618,-0.11653643451449622,0.0,1.0,B_supported
H,Je,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,B_center_minus_A_center; positive means A growth center earlier,-3.599896520455445,False,True,,-3.515513828094999,-6.123160686382127,-0.6260529756289704,-6.908752938398489,-0.06283626845579234,0.024,0.976,B_supported
H,Je,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,A_minus_B; positive means A state progress is higher/ahead,0.03924054774793357,True,False,0.9473684210526315,0.042807811188947144,-0.009502030640279166,0.09771890053495823,-0.0198676243848138,0.10653527956205028,0.903,0.097,A_tendency
H,Je,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,B_center_minus_A_center; positive means A growth center earlier,0.562188593345283,True,False,,0.32208117357227195,-1.4152154945095798,2.094214388325039,-1.8715357015896275,2.38310266116076,0.626,0.374,unresolved
H,Je,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,A_minus_B; positive means A state progress is higher/ahead,-0.22818110704938957,False,True,0.0,-0.22756361665337416,-0.384884413042447,-0.06487103388212377,-0.42731740110533795,-0.04096375608752395,0.013,0.987,B_supported
H,Je,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,B_center_minus_A_center; positive means A growth center earlier,-3.6453829262276187,False,True,,-3.557989852517508,-6.17479194267732,-0.6898131187735327,-6.953938183066321,-0.09676449389581591,0.023,0.977,B_supported
H,Je,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,A_minus_B; positive means A state progress is higher/ahead,0.02629110089571987,True,False,0.7368421052631579,0.026093985542724477,-0.05288222078112247,0.1025174332013764,-0.06856280535203024,0.11567654213411224,0.726,0.274,unresolved
H,Je,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,B_center_minus_A_center; positive means A growth center earlier,0.43171723724360334,True,False,,0.20303314829494923,-1.39952020837751,1.6911559893921517,-1.7383209308679841,2.0306581435959816,0.598,0.402,unresolved
