scope,object,config_id,candidate_id,point_day,month_day,band_start_day,band_end_day,band_center_day,peak_score,peak_prominence,support_floor,global_floor,left_stop_reason,right_stop_reason,is_formal_primary,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP001,16,04-17,14,18,16,2.5325852526450245,1.2962961390158605,2.027395201165114,2.027395201165114,support_floor,support_floor,False,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP002,29,04-30,27,31,29,1.9693938413877645,0.07049744941404645,2.027395201165114,2.027395201165114,support_floor,support_floor,False,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP003,36,05-07,34,38,36,2.0564100474297256,0.012047459700184948,2.0503863175796333,2.027395201165114,support_floor,support_floor,False,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP004,44,05-15,41,48,44,4.198112596754286,3.3143517305479264,2.540936731480323,2.027395201165114,support_floor,support_floor,True,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP005,66,06-06,64,68,66,2.66705422253961,0.693757651096508,2.320175396991356,2.027395201165114,support_floor,support_floor,False,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP006,78,06-18,76,80,78,5.348827021744498,0.261289855696452,5.218182093896272,2.027395201165114,support_floor,support_floor,False,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP007,83,06-23,80,87,84,5.387373336496045,2.9699013997166075,3.9024226366377417,2.027395201165114,local_valley,support_floor,True,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP008,97,07-07,94,99,96,4.473927380274783,2.040067732898125,3.4538935138257205,2.027395201165114,support_floor,support_floor,True,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP009,113,07-23,109,117,113,6.790611307829991,5.677973820756651,3.9516243974516656,2.027395201165114,support_floor,support_floor,True,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP010,128,08-07,125,131,128,2.7537821818215673,1.5793949075572131,2.027395201165114,2.027395201165114,support_floor,local_valley,True,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP011,134,08-13,132,136,134,2.5301168425507354,0.20890599258650955,2.4256638462574807,2.027395201165114,support_floor,support_floor,False,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,CP012,159,09-07,154,165,160,4.323369677453055,2.4461479541946103,3.10029570035575,2.027395201165114,support_floor,support_floor,True,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
