scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
Jw_only,Jw,BASELINE,CP001,41,05-12,1,v10_3_Jw_only_BASELINE,11.770966007882706,9.626541282615204,True,41,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,BASELINE,CP002,83,06-23,2,v10_3_Jw_only_BASELINE,14.807843176914874,7.124378951803968,True,83,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,BASELINE,CP003,104,07-14,3,v10_3_Jw_only_BASELINE,25.06998583750547,22.92601425681491,True,104,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,BASELINE,CP004,130,08-09,4,v10_3_Jw_only_BASELINE,21.9408475625849,13.628751898976635,True,130,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,BASELINE,CP005,152,08-31,5,v10_3_Jw_only_BASELINE,11.561730035015003,2.961404983804945,True,152,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
