scope,object,config_id,candidate_id,point_day,bootstrap_strict_fraction,bootstrap_match_fraction,bootstrap_near_fraction,bootstrap_no_match_fraction,median_bootstrap_matched_peak_score,median_bootstrap_abs_offset_days,object_support_class,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
Jw_only,Jw,BASELINE,CP001,41,0.638,0.913,0.075,0.012,14.644927615289122,2.0,object_candidate,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,BASELINE,CP002,83,0.512,0.806,0.148,0.046,18.48147135066034,2.0,object_candidate,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,BASELINE,CP003,104,0.494,0.898,0.094,0.008,28.87754797265793,3.0,object_candidate,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,BASELINE,CP004,130,0.751,0.923,0.064,0.013,23.853320802708062,1.0,object_candidate,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,BASELINE,CP005,152,0.407,0.729,0.163,0.108,16.74623173221812,3.0,object_weak_candidate,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
