window,source,target,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction
T3_forw17,V_strength,P_main_band_share,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.2807192807192807,0.4453719357565511,0.4453719357565511,0.3246753246753247,0.518279797125951,0.518279797125951,same_p_support_flag,3,0.1351705159854857,0.1351705159854857,-4,-0.06684640125352537,0.06684640125352537,0.06674817213340199,0.06674817213340199,0.06802159633216143,-0.11818325795737979,0.17038703893153448,-0.1533025330771742,0.19072627788036622,0.71,0.052822481721697345,-0.0169172561752472,0.14732014850388206,-0.03781710956842566,0.16376595883756195,0.876,0.9409590743874676,0.9439792480354189,0.9409590743874676,0.9439792480354189,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_forw17,V_strength,P_south_band_share_18_24,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.054945054945054944,0.18501906257008296,0.18501906257008296,0.12487512487512488,0.3815628815628816,0.3815628815628816,same_p_support_flag,5,-0.22750228951533055,0.22750228951533055,-3,0.1407039920429707,0.1407039920429707,0.028002297146412468,0.028002297146412468,0.08740162465825732,-0.09798764442418535,0.23916221008485497,-0.12042337153969242,0.2653020131077794,0.778,0.18033413586017083,-0.010321209232338044,0.27328411038345557,-0.038007991056972425,0.29813851088970106,0.94,0.9409590743874676,0.9424176763866674,0.9409590743874676,0.9424176763866674,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_forw17,V_strength,P_main_minus_south,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.13086913086913088,0.30847723704866564,0.30847723704866564,0.17882117882117882,0.44642857142857145,0.44642857142857145,same_p_support_flag,4,0.18299474963924175,0.18299474963924175,-3,-0.10943306395952748,0.10943306395952748,0.029273738684266457,0.029273738684266457,0.07170910595927873,-0.11711683564138546,0.21087883397405538,-0.14202619051712245,0.23534499343355114,0.723,0.14166030473733454,-0.006166722676512548,0.21964354258422797,-0.03855422066876488,0.2330665976323078,0.944,0.9409590743874676,0.9444585226658477,0.9409590743874676,0.9444585226658477,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_forw17,V_strength,P_spread_lat,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.053946053946053944,0.18501906257008296,0.18501906257008296,0.13186813186813187,0.3914835164835165,0.3914835164835165,same_p_support_flag,5,0.21661870862722718,0.21661870862722718,-3,-0.12757285388287684,0.12757285388287684,-0.0021780271392794395,0.0021780271392794395,0.0823950104901354,-0.088402009175939,0.20964157006983658,-0.12113362016131816,0.23038040104935817,0.772,0.19178498579514738,0.005628802335869629,0.27444935683742355,-0.01687952016512007,0.29866852487686685,0.958,0.9409590743874676,0.9265782330416483,0.9409590743874676,0.9265782330416483,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_forw17,V_strength,P_north_band_share_35_45,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.04395604395604396,0.1725019166879632,0.1725019166879632,0.11788211788211789,0.3813833225597932,0.3813833225597932,audit_more_conservative,4,0.22891409813160943,0.22891409813160943,-5,-0.11933155962433399,0.11933155962433399,0.09068638207489835,0.09068638207489835,0.10929939605021603,-0.05919369570192411,0.20826536215673602,-0.08879012061065945,0.22929523381584574,0.857,0.127762968193648,0.010801411212092384,0.2618196211203266,0.001905014663642266,0.2727523289908491,0.977,0.9409590743874676,0.9191345348421868,0.9409590743874676,0.9191345348421868,none,none,none,0.0,0.0,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,
T3_forw17,V_strength,P_north_minus_main_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.7412587412587412,0.7840236686390533,0.7840236686390533,0.7382617382617382,0.7808537616229924,0.7808537616229924,same_p_support_flag,5,0.053626213979909396,0.053626213979909396,-5,-0.021674419720935638,0.021674419720935638,-0.002555726816721023,0.002555726816721023,0.03964126546197058,-0.10069938583373221,0.11260613388434162,-0.12599904729393369,0.13393157039869238,0.523,0.04518535712686508,-0.03730099871576272,0.13014950099224462,-0.04543895945054614,0.14480487552692128,0.686,0.9409590743874676,0.9252427184262291,0.9409590743874676,0.9252427184262291,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_forw17,V_strength,P_total_centroid_lat_10_50,V,P,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,direction_uncertain,False,0.011988011988011988,0.0974025974025974,0.0974025974025974,0.05094905094905095,0.26270604395604397,0.26270604395604397,audit_more_conservative,3,0.28108767021477055,0.28108767021477055,-4,-0.09364117970337035,0.09364117970337035,0.14045261955422614,0.14045261955422614,0.1944936592946004,-0.026741566128060817,0.2785480156050464,-0.07236499476448094,0.2936111172140523,0.924,0.13222284649320012,0.06028433681665015,0.2217244963347012,0.04096727442438478,0.24851804987930115,0.999,0.9409590743874676,0.9375156796931353,0.9409590743874676,0.9375156796931353,none,none,none,0.0,0.0,Tier4c_ambiguous_direction_uncertain,ambiguous because direction is uncertain or year-sensitive,expanded temporal risk pool only; useful for feedback/same-day/transition audit,direction_difference_not_stable,direction_uncertain,
T3_forw17,V_strength,P_main_28_35_mean,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.13386613386613386,0.31109735335087446,0.31109735335087446,0.25374625374625376,0.46847888953152117,0.46847888953152117,same_p_support_flag,1,0.18076478065421375,0.18076478065421375,-1,0.13322988755564164,0.13322988755564164,0.16777835497410515,0.16777835497410515,0.05030311644057317,-0.03248722768901362,0.13867925945654255,-0.04802064408634631,0.15857004104988967,0.852,0.004854564435691794,-0.028364826584852024,0.06966991810375779,-0.03424692086831781,0.08433539201094817,0.625,0.9409590743874676,0.9288804954976475,0.9409590743874676,0.9288804954976475,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_forw17,V_strength,P_south_10_25_mean,V,P,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,direction_uncertain,False,0.012987012987012988,0.0974025974025974,0.0974025974025974,0.014985014985014986,0.2028740490278952,0.2028740490278952,same_p_support_flag,4,-0.3021136738235814,0.3021136738235814,-4,0.18433471327737047,0.18433471327737047,-0.0802891222084629,0.0802891222084629,0.1156510705915347,-0.06576316529117517,0.25461441324844264,-0.09460688815461649,0.27095126534060443,0.866,0.20223419349090765,0.10939426613601294,0.3051909726841778,0.08684554432776599,0.3194752573306093,0.999,0.9409590743874676,0.9550780464340648,0.9409590743874676,0.95,none,minor,minor,0.0,0.005078046434064842,Tier4c_ambiguous_direction_uncertain,ambiguous because direction is uncertain or year-sensitive,expanded temporal risk pool only; useful for feedback/same-day/transition audit,direction_difference_not_stable,direction_uncertain,
T3_forw17,V_strength,P_scs_10_20_mean,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.03896103896103896,0.16483516483516483,0.16483516483516483,0.03996003996003996,0.2442002442002442,0.2442002442002442,same_p_support_flag,4,-0.2448613884157368,0.2448613884157368,-4,0.16057320336271544,0.16057320336271544,-0.09413908272093234,0.09413908272093234,0.08591228183542182,-0.08569224505295625,0.20963296385279553,-0.11159166418213645,0.23268734640522837,0.781,0.13464987904218328,0.05326716023986785,0.24414563011566937,0.03489857198210212,0.2655645588610435,0.996,0.9409590743874676,0.9546966530871359,0.9409590743874676,0.95,none,minor,minor,0.0,0.00469665308713596,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,
