window,source,target,source_family,target_family,sample_status,main_surrogate_mode,audit_surrogate_mode,T_pos_obs,T_pos_main_null95,p_pos_main_surrogate,T_pos_audit_null90,T_pos_audit_null95,T_pos_audit_null99,p_pos_audit_surrogate,audit_strength_excess,audit_strength_ratio,delta_p_audit_minus_main,delta_null95_audit_minus_main,q_pos_audit_global,q_pos_audit_within_window,main_p_supported,audit_p_supported,audit_support_shift
T3_forw17,V_strength,P_main_band_share,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.1351705159854857,0.22944626445689228,0.2807192807192807,0.20683185997225056,0.24207177549762224,0.3032623540319806,0.3246753246753247,-0.10690125951213653,0.5583902365635908,0.043956043956043966,0.012625511040729953,0.518279797125951,0.518279797125951,False,False,same_p_support_flag
T3_forw17,V_strength,P_south_band_share_18_24,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.22750228951533055,0.2319261837713775,0.054945054945054944,0.24289537298469105,0.27608094637417574,0.3441035567295415,0.12487512487512488,-0.04857865685884519,0.8240419793656968,0.06993006993006994,0.04415476260279824,0.3815628815628816,0.3815628815628816,False,False,same_p_support_flag
T3_forw17,V_strength,P_main_minus_south,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.18299474963924175,0.2355266493147468,0.13086913086913088,0.2152330722730963,0.25908275386808605,0.32525482871720124,0.17882117882117882,-0.07608800422884429,0.7063177571920318,0.04795204795204794,0.023556104553339258,0.44642857142857145,0.44642857142857145,False,False,same_p_support_flag
T3_forw17,V_strength,P_spread_lat,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.21661870862722718,0.22071631724003185,0.053946053946053944,0.22797650376238,0.2684935275722665,0.35884596680331443,0.13186813186813187,-0.05187481894503934,0.8067930373812198,0.07792207792207792,0.04777721033223467,0.3914835164835165,0.3914835164835165,False,False,same_p_support_flag
T3_forw17,V_strength,P_north_band_share_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.22891409813160943,0.22188466183820926,0.04395604395604396,0.23817883220390412,0.28087525604035873,0.3345612185438378,0.11788211788211789,-0.051961157908749306,0.8150027217018966,0.07392607392607392,0.05899059420214947,0.3813833225597932,0.3813833225597932,True,False,audit_more_conservative
T3_forw17,V_strength,P_north_minus_main_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.053626213979909396,0.2308348881628634,0.7412587412587412,0.19623028002418996,0.2312344811836461,0.29675815827297475,0.7382617382617382,-0.17760826720373668,0.23191270482415438,-0.0029970029970030065,0.00039959302078268477,0.7808537616229924,0.7808537616229924,False,False,same_p_support_flag
T3_forw17,V_strength,P_total_centroid_lat_10_50,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.28108767021477055,0.22058187410934244,0.011988011988011988,0.24713277049485832,0.28078545594544296,0.34056151497601445,0.05094905094905095,0.0003022142693275831,1.0010763173908348,0.03896103896103896,0.06020358183610053,0.26270604395604397,0.26270604395604397,True,False,audit_more_conservative
T3_forw17,V_strength,P_main_28_35_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.18076478065421375,0.2204470056672056,0.13386613386613386,0.23961333279108926,0.2693772287659258,0.3351263700291762,0.25374625374625376,-0.08861244811171204,0.6710469978562611,0.1198801198801199,0.048930223098720194,0.46847888953152117,0.46847888953152117,False,False,same_p_support_flag
T3_forw17,V_strength,P_south_10_25_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.3021136738235814,0.2443755031937715,0.012987012987012988,0.22736952428488427,0.2558588791105428,0.31789571055329263,0.014985014985014986,0.046254794713038616,1.1807824488008267,0.001998001998001998,0.011483375916771288,0.2028740490278952,0.2028740490278952,True,True,same_p_support_flag
T3_forw17,V_strength,P_scs_10_20_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2448613884157368,0.23383082067242927,0.03896103896103896,0.20023914432146162,0.23338024329371107,0.30602892069642273,0.03996003996003996,0.011481145122025721,1.0491950173673297,0.0009990009990009999,-0.00045057737871820325,0.2442002442002442,0.2442002442002442,True,True,same_p_support_flag
T3_forw17,V_strength,P_highlat_40_60_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.21842058348178142,0.22357488847833687,0.058941058941058944,0.25632650141036706,0.29387914825109057,0.36335599647051653,0.18281718281718282,-0.07545856476930915,0.7432326681958487,0.12387612387612387,0.0703042597727537,0.44642857142857145,0.44642857142857145,False,False,same_p_support_flag
T3_forw17,V_strength,P_highlat_35_60_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.3114047058031173,0.22449726396366354,0.003996003996003996,0.2838719140402216,0.3145768013973541,0.36705639235733784,0.052947052947052944,-0.0031720955942368123,0.9899163079408706,0.048951048951048945,0.09007953743369057,0.2647352647352647,0.2647352647352647,True,False,audit_more_conservative
T3_forw17,V_strength,P_highlat_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.0917054351872629,0.22002131844765183,0.4785214785214785,0.21396518940124223,0.24730303909791831,0.31162453206570245,0.5174825174825175,-0.1555976039106554,0.3708221116965434,0.038961038961038974,0.02728172065026649,0.6256517205422314,0.6256517205422314,False,False,same_p_support_flag
T3_forw17,V_strength,P_south_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2719372815118314,0.23354437373597403,0.02197802197802198,0.2500942129741408,0.284974621230476,0.351959401887294,0.07192807192807193,-0.013037339718644625,0.9542508744731323,0.04995004995004995,0.05143024749450198,0.31231925968768076,0.31231925968768076,True,False,audit_more_conservative
T3_forw17,V_strength,P_south_plus_highlat_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.23053805951538153,0.2395477324199545,0.060939060939060936,0.2315703348284319,0.26181191075355237,0.3279798678490869,0.1048951048951049,-0.031273851238170836,0.8805484015293353,0.04395604395604396,0.022264178333597867,0.3682487725040916,0.3682487725040916,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_main_band_share,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.18180408674683218,0.22685091880668032,0.11688311688311688,0.18862670898263317,0.2194855145739378,0.28251697607874066,0.11788211788211789,-0.037681427827105624,0.828319295237992,0.0009990009990010068,-0.007365404232742512,0.3813833225597932,0.3813833225597932,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_south_band_share_18_24,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.3582152013330093,0.2204284928669367,0.000999000999000999,0.25212297606995165,0.2943807731472522,0.3429421828727518,0.006993006993006993,0.06383442818575713,1.216843061804945,0.005994005994005994,0.0739522802803155,0.14423076923076922,0.14423076923076922,True,True,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_main_minus_south,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.15661751129655355,0.2120909044099366,0.17882117882117882,0.20733235154737473,0.240217951943191,0.3000087233414988,0.25874125874125875,-0.08360044064663746,0.6519808783216665,0.07992007992007993,0.0281270475332544,0.46847888953152117,0.46847888953152117,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_spread_lat,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.53383427963448,0.2081113213742177,0.000999000999000999,0.2708922928071015,0.3029532936647433,0.36077793663280233,0.000999000999000999,0.23088098596973677,1.7621009270994632,0.0,0.09484197229052557,0.04120879120879121,0.04120879120879121,True,True,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_north_band_share_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.3904855345965246,0.2093528121762025,0.000999000999000999,0.24023105869651584,0.2720878812740152,0.3307126685483466,0.001998001998001998,0.1183976533225094,1.4351448979209518,0.000999000999000999,0.06273506909781268,0.054945054945054944,0.054945054945054944,True,True,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_north_minus_main_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2564306527363581,0.20461853415633413,0.015984015984015984,0.19983782513718462,0.23458719889007648,0.2948989037933574,0.03396603396603397,0.02184345384628164,1.093114432286295,0.017982017982017984,0.02996866473374235,0.2345731191885038,0.2345731191885038,True,True,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_total_centroid_lat_10_50,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2119569669404687,0.21392999245871197,0.053946053946053944,0.20433431975872673,0.2383474897199706,0.29021599930565184,0.08891108891108891,-0.026390522779501907,0.8892771104469882,0.03496503496503497,0.024417497261258636,0.3484015984015984,0.3484015984015984,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_main_28_35_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.07595274433401306,0.21129247418854677,0.5714285714285714,0.19113772610896596,0.2261839523805831,0.28300960587220364,0.5854145854145855,-0.15023120804657003,0.33580076541510323,0.013986013986014068,0.014891478192036317,0.6638566912539515,0.6638566912539515,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_south_10_25_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.245187915255566,0.2189532449203228,0.03296703296703297,0.212253342810685,0.2412051793084096,0.3129298907923339,0.04995004995004995,0.003982735947156396,1.0165118176922063,0.016983016983016984,0.022251934388086786,0.26270604395604397,0.26270604395604397,True,True,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_scs_10_20_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.12037449640740422,0.21933673044967592,0.32667332667332666,0.2010788824612557,0.2431421419799423,0.31226830168162184,0.35564435564435565,-0.12276764557253808,0.49507870345789073,0.02897102897102899,0.023805411530266385,0.5383607218469604,0.5383607218469604,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_highlat_40_60_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.10598935197023518,0.21065764589071803,0.36563436563436563,0.19644181497845986,0.22578877895508767,0.2771841919324118,0.4245754245754246,-0.11979942698485249,0.4694181547051895,0.058941058941058944,0.01513113306436964,0.5837912087912087,0.5837912087912087,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_highlat_35_60_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.18706093905207546,0.1998348319846197,0.07192807192807193,0.21911220379931043,0.25810303661773776,0.3387995225372158,0.19080919080919082,-0.0710420975656623,0.7247529572041461,0.11888111888111888,0.05826820463311805,0.44642857142857145,0.44642857142857145,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_highlat_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.09154481842494192,0.2019690499563207,0.47352647352647353,0.17893863297115542,0.2079682261740039,0.2614732839232959,0.4385614385614386,-0.11642340774906199,0.4401865617123057,-0.03496503496503495,0.0059991762176832,0.5963548646475476,0.5963548646475476,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_south_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.18465629677774203,0.22011523024649876,0.1028971028971029,0.21174739327802394,0.2487625965743002,0.3095198376979618,0.14485514485514486,-0.06410629979655816,0.7422992818077819,0.04195804195804197,0.028647366327801432,0.3983516483516484,0.3983516483516484,False,False,same_p_support_flag
T3_forw17,V_pos_centroid_lat,P_south_plus_highlat_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.1597739133023534,0.21232634422627544,0.16383616383616384,0.20160604556382086,0.2306212292522253,0.30343805016891884,0.22877122877122877,-0.0708473159498719,0.6927979432787267,0.06493506493506493,0.018294885025949864,0.46847888953152117,0.46847888953152117,False,False,same_p_support_flag
T3_forw17,V_NS_diff,P_main_band_share,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.15150038688079065,0.23861428015615538,0.21878121878121878,0.2078346926339339,0.246878328229989,0.30342014539266093,0.2757242757242757,-0.09537794134919836,0.6136641801124586,0.05694305694305693,0.00826404807383363,0.47241418375438987,0.47241418375438987,False,False,same_p_support_flag
T3_forw17,V_NS_diff,P_south_band_share_18_24,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.3381729060382698,0.22948303545718673,0.002997002997002997,0.2706007600603072,0.3033423593729714,0.3726715416734376,0.01998001998001998,0.034830546665298445,1.1148225613372806,0.016983016983016984,0.07385932391578465,0.21634615384615385,0.21634615384615385,True,True,same_p_support_flag
T3_forw17,V_NS_diff,P_main_minus_south,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.24149374152226558,0.24556992149763202,0.057942057942057944,0.23597198259553423,0.2667620197520709,0.3354455924568219,0.09290709290709291,-0.025268278229805347,0.9052778268312344,0.03496503496503497,0.021192098254438907,0.3484015984015984,0.3484015984015984,False,False,same_p_support_flag
T3_forw17,V_NS_diff,P_spread_lat,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.3860538790145015,0.23339854805209578,0.000999000999000999,0.2789679618060305,0.3202242925936283,0.3830110640069612,0.00999000999000999,0.06582958642087322,1.2055733682404053,0.008991008991008992,0.0868257445415325,0.16483516483516483,0.16483516483516483,True,True,same_p_support_flag
T3_forw17,V_NS_diff,P_north_band_share_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.3256276073891908,0.2160018794389397,0.001998001998001998,0.2538800795091328,0.2954599699867631,0.36797863419420046,0.026973026973026972,0.03016763740242767,1.1021039750453479,0.024975024975024976,0.0794580905478234,0.2345731191885038,0.2345731191885038,True,True,same_p_support_flag
T3_forw17,V_NS_diff,P_north_minus_main_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.15187410696891368,0.22964086987766513,0.2217782217782218,0.20493559340243978,0.23888783320025933,0.31496047595087595,0.23476523476523475,-0.08701372623134565,0.6357548851874671,0.012987012987012964,0.009246963322594198,0.46847888953152117,0.46847888953152117,False,False,same_p_support_flag
T3_forw17,V_NS_diff,P_total_centroid_lat_10_50,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.32939662680925874,0.23301947527058772,0.001998001998001998,0.2553960191090947,0.2968437756743446,0.381714605119371,0.030969030969030968,0.03255285113491413,1.1096632431014035,0.02897102897102897,0.06382430040375689,0.2345731191885038,0.2345731191885038,True,True,same_p_support_flag
