window,source,target,D_pos_neg,D_pos_0,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0_bootstrap_mean,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,LOO_direction_retained_fraction,LOO_flip_years
T3_forw17,V_strength,P_main_band_share,0.06802159633216143,0.052822481721697345,0.038781497702567315,-0.11818325795737979,0.17038703893153448,-0.1533025330771742,0.19072627788036622,0.71,0.05608930786857804,-0.0169172561752472,0.14732014850388206,-0.03781710956842566,0.16376595883756195,0.876,0.9777777777777777,1
T3_forw17,V_strength,P_south_band_share_18_24,0.08740162465825732,0.18033413586017083,0.07777199772043301,-0.09798764442418535,0.23916221008485497,-0.12042337153969242,0.2653020131077794,0.778,0.15030390887144093,-0.010321209232338044,0.27328411038345557,-0.038007991056972425,0.29813851088970106,0.94,1.0,0
T3_forw17,V_strength,P_main_minus_south,0.07170910595927873,0.14166030473733454,0.057898856616022225,-0.11711683564138546,0.21087883397405538,-0.14202619051712245,0.23534499343355114,0.723,0.12192098983650304,-0.006166722676512548,0.21964354258422797,-0.03855422066876488,0.2330665976323078,0.944,0.9777777777777777,1
T3_forw17,V_strength,P_spread_lat,0.0823950104901354,0.19178498579514738,0.06770754916681315,-0.088402009175939,0.20964157006983658,-0.12113362016131816,0.23038040104935817,0.772,0.1416144794842645,0.005628802335869629,0.27444935683742355,-0.01687952016512007,0.29866852487686685,0.958,1.0,0
T3_forw17,V_strength,P_north_band_share_35_45,0.10929939605021603,0.127762968193648,0.08233113427517437,-0.05919369570192411,0.20826536215673602,-0.08879012061065945,0.22929523381584574,0.857,0.13147019351530784,0.010801411212092384,0.2618196211203266,0.001905014663642266,0.2727523289908491,0.977,1.0,0
T3_forw17,V_strength,P_north_minus_main_35_45,0.03964126546197058,0.04518535712686508,0.003765450415406863,-0.10069938583373221,0.11260613388434162,-0.12599904729393369,0.13393157039869238,0.523,0.031351710776069644,-0.03730099871576272,0.13014950099224462,-0.04543895945054614,0.14480487552692128,0.686,1.0,0
T3_forw17,V_strength,P_total_centroid_lat_10_50,0.1944936592946004,0.13222284649320012,0.14991255155806887,-0.026741566128060817,0.2785480156050464,-0.07236499476448094,0.2936111172140523,0.924,0.13890416581989368,0.06028433681665015,0.2217244963347012,0.04096727442438478,0.24851804987930115,0.999,1.0,0
T3_forw17,V_strength,P_main_28_35_mean,0.05030311644057317,0.004854564435691794,0.050152305693355236,-0.03248722768901362,0.13867925945654255,-0.04802064408634631,0.15857004104988967,0.852,0.012190261899409242,-0.028364826584852024,0.06966991810375779,-0.03424692086831781,0.08433539201094817,0.625,1.0,0
T3_forw17,V_strength,P_south_10_25_mean,0.1156510705915347,0.20223419349090765,0.10640577886468244,-0.06576316529117517,0.25461441324844264,-0.09460688815461649,0.27095126534060443,0.866,0.20329618249791812,0.10939426613601294,0.3051909726841778,0.08684554432776599,0.3194752573306093,0.999,1.0,0
T3_forw17,V_strength,P_scs_10_20_mean,0.08591228183542182,0.13464987904218328,0.07494918268430086,-0.08569224505295625,0.20963296385279553,-0.11159166418213645,0.23268734640522837,0.781,0.1416076126308664,0.05326716023986785,0.24414563011566937,0.03489857198210212,0.2655645588610435,0.996,1.0,0
T3_forw17,V_strength,P_highlat_40_60_mean,0.046458837611726284,0.0054699893545477885,0.04955476043871878,-0.0218876063993682,0.12417542779428757,-0.043539802019924814,0.14283984280622097,0.887,0.011614202170998915,-0.023762555962927593,0.06202315093557045,-0.028903438909845994,0.07715768458401556,0.642,1.0,0
T3_forw17,V_strength,P_highlat_35_60_mean,0.03569418419881995,-0.006599564984660161,0.03674807161346134,-0.02136555191145602,0.09469314302071448,-0.036744550222072556,0.10880023477415657,0.867,-0.005373854026063929,-0.03329744416565471,0.027053568442138038,-0.03942322044328449,0.03856857619587993,0.355,1.0,0
T3_forw17,V_strength,P_highlat_minus_main,0.03443039086879282,-0.011345821734265335,0.020282148003113183,-0.08044181479448645,0.11515865129806571,-0.10477608254889005,0.13714579591538334,0.691,0.004545038576293287,-0.03944509431941415,0.07021753032354763,-0.04807399543952385,0.09743962907661335,0.459,1.0,0
T3_forw17,V_strength,P_south_minus_main,0.159794604922795,0.11096660374004053,0.1296650380946774,-0.02389741251086154,0.2462750614417552,-0.0564719525417459,0.26808375587549693,0.923,0.11890057183212807,0.035952620771957704,0.20531739201034863,0.021999500178723413,0.22021905502791006,0.989,1.0,0
T3_forw17,V_strength,P_south_plus_highlat_minus_main,0.09969169089977065,0.11327229379648406,0.08507939717335639,-0.0838365622480067,0.22004959668465388,-0.12107871500361554,0.23499248230081288,0.824,0.12014837901463786,0.02869985301439353,0.2111745581281754,0.017360020578320732,0.23149311360114636,0.987,1.0,0
T3_forw17,V_pos_centroid_lat,P_main_band_share,0.075053917316634,0.13547433295367242,0.05809185800222462,-0.0826127480195336,0.18071577392021665,-0.10911751530153656,0.19000777967228955,0.769,0.10945967133920494,-0.020133498527017048,0.208833328101098,-0.04830423291589896,0.22449215691079294,0.924,1.0,0
T3_forw17,V_pos_centroid_lat,P_south_band_share_18_24,0.048002537446421994,-0.021304275921004312,0.04945153494381637,-0.003216062714602559,0.10828990938789161,-0.016310413300272598,0.11914047058894789,0.936,-0.021123181823213103,-0.04873196901013113,0.008455330494299477,-0.053867252732324546,0.014810719768315597,0.106,1.0,0
T3_forw17,V_pos_centroid_lat,P_main_minus_south,-0.0388378157253636,-0.05050790035606442,-0.027941356008875796,-0.07969462280427887,0.03138237792524968,-0.08888875066782545,0.04748235509866931,0.179,-0.039468883781686614,-0.07012358508368996,0.019798386952639416,-0.0744454867083893,0.05428194944690958,0.085,0.0,45
T3_forw17,V_pos_centroid_lat,P_spread_lat,0.09532032742913815,-0.003906335036815478,0.09584732663867357,0.04072636439494289,0.15006419437987362,0.027315244335186235,0.15747795316177013,1.0,-0.004441481830273567,-0.03484842526527127,0.024647078093353206,-0.0396209248044973,0.02849670816160367,0.404,1.0,0
T3_forw17,V_pos_centroid_lat,P_north_band_share_35_45,-0.011360359476548593,-0.04368041352189811,-0.011286465447409506,-0.05199978913726494,0.03070437176964521,-0.058034680956948304,0.042580221724857197,0.324,-0.044205857098673286,-0.06858356428166047,-0.01962608596783403,-0.07446530775580774,-0.01300625218636112,0.009,0.0,45
T3_forw17,V_pos_centroid_lat,P_north_minus_main_35_45,0.10159598662458366,0.03768861418938624,0.10725418789043446,0.03659503326167041,0.18999688182688637,0.02358313119200425,0.20081424508706572,0.995,0.04620752452742565,-0.0040515438815638795,0.11452833986565349,-0.008745791780439159,0.13389287599482166,0.927,1.0,0
T3_forw17,V_pos_centroid_lat,P_total_centroid_lat_10_50,-0.10932303166403418,-0.08073405867185432,-0.10914375712665521,-0.17802223852144547,-0.04149960764918591,-0.18915739755553912,-0.023635562688535724,0.01,-0.07310846882105529,-0.10857728360415021,-0.015002337009248004,-0.11373190988013189,0.029904273466566968,0.039,0.0,45
