window,source,target,source_family,target_family,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,sample_status,surrogate_mode,T_pos_obs,T_pos_null90,T_pos_null95,T_pos_null99,p_pos_surrogate,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,p_neg_surrogate,T_0_obs,T_0_null90,T_0_null95,T_0_null99,p_0_surrogate,S_pos,S_neg,S_0,strength_excess,strength_ratio,q_pos_global,q_pos_within_window
S3_equal11,V_strength,P_main_band_share,V,P,1,0.274113525749715,0.274113525749715,-1,0.22616659904116349,0.22616659904116349,0.26366860362535244,0.26366860362535244,ok,pooled_window_variable_ar1,0.274113525749715,0.21636139495024592,0.250962812001519,0.3068553788760359,0.03596403596403597,0.22616659904116349,0.21452497672857154,0.24850063273752787,0.31531698698907196,0.07692307692307693,0.26366860362535244,0.19533995240576776,0.22982273161274847,0.3000706828382205,0.023976023976023976,0.023150713748195995,-0.022334033696364386,0.03384587201260397,0.023150713748195995,1.0922475866585997,0.06820765441455097,0.06820765441455097
S3_equal11,V_strength,P_south_band_share_18_24,V,P,3,-0.3983826995374801,0.3983826995374801,-1,-0.2595756073639463,0.2595756073639463,-0.3185083352183306,0.3185083352183306,ok,pooled_window_variable_ar1,0.3983826995374801,0.21464204437183393,0.2543256899085621,0.3226619917181248,0.001998001998001998,0.2595756073639463,0.21131670250844842,0.24629410261510137,0.3227484221053885,0.03896103896103896,0.3185083352183306,0.19335051149195084,0.23376753746437176,0.3124949169258325,0.008991008991008992,0.14405700962891804,0.01328150474884493,0.08474079775395885,0.14405700962891804,1.5664272833810495,0.006868131868131868,0.006868131868131868
S3_equal11,V_strength,P_main_minus_south,V,P,2,0.34956538876421905,0.34956538876421905,-1,0.2685292474233365,0.2685292474233365,0.3201105018248125,0.3201105018248125,ok,pooled_window_variable_ar1,0.34956538876421905,0.23135749646661782,0.2639816630973203,0.3500575554449533,0.011988011988011988,0.2685292474233365,0.22853695090357337,0.2652163585348879,0.3417166858973699,0.04595404595404595,0.3201105018248125,0.21412695212051236,0.2521411789149554,0.32590611400909475,0.012987012987012988,0.08558372566689876,0.0033128888884486063,0.06796932290985708,0.08558372566689876,1.3242032975424782,0.02952271608988027,0.02952271608988027
S3_equal11,V_strength,P_spread_lat,V,P,5,0.33445822754746546,0.33445822754746546,-1,0.15753149264870808,0.15753149264870808,0.20435998857287735,0.20435998857287735,ok,pooled_window_variable_ar1,0.33445822754746546,0.22468299607679873,0.25560548634547925,0.31852269175445574,0.00999000999000999,0.15753149264870808,0.2186916035453991,0.25441652224742733,0.32234825482266255,0.25574425574425574,0.20435998857287735,0.2039000495769303,0.2382974484566603,0.3189917451415605,0.0999000999000999,0.07885274120198621,-0.09688502959871925,-0.03393745988378294,0.07885274120198621,1.3084939307421906,0.025755494505494504,0.025755494505494504
S3_equal11,V_strength,P_north_band_share_35_45,V,P,3,0.2926449303745281,0.2926449303745281,-1,0.10264996850884456,0.10264996850884456,0.17606743676229494,0.17606743676229494,ok,pooled_window_variable_ar1,0.2926449303745281,0.2208289721445836,0.25368837217280105,0.32912177190641195,0.02097902097902098,0.10264996850884456,0.20870094563102046,0.24633544487157036,0.31373228489786337,0.4975024975024975,0.17606743676229494,0.19205184877556875,0.22360521684557239,0.30204143012435525,0.13586413586413587,0.038956558201727054,-0.1436854763627258,-0.04753778008327744,0.038956558201727054,1.1535606770939884,0.04495504495504496,0.04495504495504496
S3_equal11,V_strength,P_north_minus_main_35_45,V,P,1,-0.06923287002467082,0.06923287002467082,-1,-0.10463260659199516,0.10463260659199516,-0.09428745683643064,0.09428745683643064,ok,pooled_window_variable_ar1,0.06923287002467082,0.21396364650661656,0.25038477154837535,0.3268454970231535,0.6963036963036963,0.10463260659199516,0.21916651808301368,0.2512403996421797,0.31765251873510447,0.5054945054945055,0.09428745683643064,0.20041064158158475,0.23702477331278393,0.3132181243321967,0.46353646353646355,-0.18115190152370453,-0.14660779305018454,-0.1427373164763533,-0.18115190152370453,0.2765059136645407,0.7364750633981403,0.7364750633981403
S3_equal11,V_strength,P_total_centroid_lat_10_50,V,P,2,0.4330372587005386,0.4330372587005386,-1,0.24976736670355118,0.24976736670355118,0.3415621017162146,0.3415621017162146,ok,pooled_window_variable_ar1,0.4330372587005386,0.2244092983324578,0.2500704419165054,0.32467039436915895,0.000999000999000999,0.24976736670355118,0.21878669066025355,0.2592153980262731,0.3336497934302279,0.060939060939060936,0.3415621017162146,0.20676015480617793,0.23937648035898684,0.3130233174548769,0.003996003996003996,0.1829668167840332,-0.0094480313227219,0.10218562135722775,0.1829668167840332,1.7316611086932174,0.004120879120879121,0.004120879120879121
S3_equal11,V_strength,P_main_28_35_mean,V,P,1,0.38614752984926487,0.38614752984926487,-1,0.35099557494985595,0.35099557494985595,0.3888836639522856,0.3888836639522856,ok,pooled_window_variable_ar1,0.38614752984926487,0.21463172253450072,0.24819615302610445,0.3130481293146124,0.001998001998001998,0.35099557494985595,0.2144246036388759,0.25213820052079877,0.317315859663824,0.002997002997002997,0.3888836639522856,0.1973684927630232,0.2341878128332803,0.29357347549171015,0.001998001998001998,0.13795137682316042,0.09885737442905718,0.15469585111900527,0.13795137682316042,1.5558159348612108,0.006868131868131868,0.006868131868131868
S3_equal11,V_strength,P_south_10_25_mean,V,P,2,-0.45091969912046026,0.45091969912046026,-1,-0.33089693555765726,0.33089693555765726,-0.4084222112106082,0.4084222112106082,ok,pooled_window_variable_ar1,0.45091969912046026,0.21872222306352082,0.25918338632659055,0.3154473639697334,0.000999000999000999,0.33089693555765726,0.22582465226910894,0.2550667848642719,0.3077800048357931,0.007992007992007992,0.4084222112106082,0.20315362637446244,0.24612365783607462,0.30031375740661,0.000999000999000999,0.1917363127938697,0.07583015069338533,0.16229855337453356,0.1917363127938697,1.7397708453128533,0.004120879120879121,0.004120879120879121
S3_equal11,V_strength,P_scs_10_20_mean,V,P,1,-0.36668116855637783,0.36668116855637783,-1,-0.2681758362352645,0.2681758362352645,-0.3349519839129845,0.3349519839129845,ok,pooled_window_variable_ar1,0.36668116855637783,0.22176703430966532,0.2573552303822844,0.32232698994857023,0.001998001998001998,0.2681758362352645,0.21953603107714406,0.26129675279266956,0.32346389382920027,0.04795204795204795,0.3349519839129845,0.19837343363386775,0.24444388612955187,0.289245218050448,0.003996003996003996,0.10932593817409342,0.006879083442594913,0.0905080977834326,0.10932593817409342,1.4248055810317002,0.006868131868131868,0.006868131868131868
