window,source,target,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction
S3_equal11,V_strength,P_main_band_share,V,P,lead_lag_ambiguous_coupled_or_feedback_like,lead_lag_ambiguous,same_day_short_lag_mixed,True,0.03596403596403597,0.06820765441455097,0.06820765441455097,0.08691308691308691,0.1509543088490457,0.1509543088490457,audit_more_conservative,1,0.274113525749715,0.274113525749715,-1,0.22616659904116349,0.22616659904116349,0.26366860362535244,0.26366860362535244,0.04548474744456038,-0.006922555710642216,0.1059245352264078,-0.021488159563276966,0.1197384049362835,0.927,-0.010695158264407978,-0.036370198118938574,0.03512464549233221,-0.04175935833778978,0.04658863769799691,0.304,0.9420546920005252,0.9466640146616659,0.9420546920005252,0.9466640146616659,none,none,none,0.0,0.0,Tier4b_ambiguous_same_day_dominant,ambiguous because same-day coupling is dominant or mixed,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_support_with_same_day_or_uncertain_direction,same_day_short_lag_mixed,
S3_equal11,V_strength,P_south_band_share_18_24,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.001998001998001998,0.006868131868131868,0.006868131868131868,0.00999000999000999,0.03434065934065934,0.03434065934065934,same_p_support_flag,3,-0.3983826995374801,0.3983826995374801,-1,-0.2595756073639463,0.2595756073639463,-0.3185083352183306,0.3185083352183306,0.1307755048800731,0.05086149435418418,0.23489969441913014,0.038673762789782656,0.2563222045725704,0.994,0.059316211874959196,0.0025845777803769512,0.14792787223482415,-0.005150202838781059,0.15968414577695425,0.959,0.9420546920005252,0.94291500260263,0.9420546920005252,0.94291500260263,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,
S3_equal11,V_strength,P_main_minus_south,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.011988011988011988,0.02952271608988027,0.02952271608988027,0.04495504495504495,0.0989010989010989,0.0989010989010989,same_p_support_flag,2,0.34956538876421905,0.34956538876421905,-1,0.2685292474233365,0.2685292474233365,0.3201105018248125,0.3201105018248125,0.08227083677845015,0.03422505967066373,0.15770679277505184,0.021558252157709627,0.17211719717637772,0.995,0.01761440275704168,-0.009929550398615863,0.07919327899587052,-0.014240524328341459,0.09545855536789297,0.85,0.9420546920005252,0.9511670173824597,0.9420546920005252,0.95,none,minor,minor,0.0,0.001167017382459723,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,
S3_equal11,V_strength,P_spread_lat,V,P,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,0.00999000999000999,0.025755494505494504,0.025755494505494504,0.01898101898101898,0.054945054945054944,0.054945054945054944,same_p_support_flag,5,0.33445822754746546,0.33445822754746546,-1,0.15753149264870808,0.15753149264870808,0.20435998857287735,0.20435998857287735,0.17573777080070546,0.05650588739600702,0.29583799766974705,0.028789268567990786,0.3248908927339274,0.989,0.11279020108576915,0.01866470554828102,0.23587949227868596,0.005619242902395567,0.26166879219174777,0.982,0.9420546920005252,0.9303789143364207,0.9420546920005252,0.9303789143364207,none,none,none,0.0,0.0,Tier1a_audit_stable_clear_leadlag,main yes; audit-FDR pass; clear lead-lag; no severe phi risk,strict temporal core for pathway candidate screening,,,
S3_equal11,V_strength,P_north_band_share_35_45,V,P,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,direction_uncertain,False,0.02097902097902098,0.04495504495504496,0.04495504495504496,0.06693306693306693,0.1240893937523151,0.1240893937523151,audit_more_conservative,3,0.2926449303745281,0.2926449303745281,-1,0.10264996850884456,0.10264996850884456,0.17606743676229494,0.17606743676229494,0.18264203456445285,-0.03625232795572153,0.2588327792087826,-0.08051968382450085,0.27748105948247354,0.926,0.0864943382850045,0.005759174262727004,0.18114166973176551,-0.009909619950165333,0.19673808045824928,0.959,0.9420546920005252,0.9175036666425079,0.9420546920005252,0.9175036666425079,none,none,none,0.0,0.0,Tier4c_ambiguous_direction_uncertain,ambiguous because direction is uncertain or year-sensitive,expanded temporal risk pool only; useful for feedback/same-day/transition audit,direction_difference_not_stable,direction_uncertain,
S3_equal11,V_strength,P_north_minus_main_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.6963036963036963,0.7364750633981403,0.7364750633981403,0.6683316683316683,0.7068892645815723,0.7068892645815723,same_p_support_flag,1,-0.06923287002467082,0.06923287002467082,-1,-0.10463260659199516,0.10463260659199516,-0.09428745683643064,0.09428745683643064,-0.03454410847351999,-0.09878082989033946,0.06585431443771653,-0.11068339693733162,0.09629654618883059,0.278,-0.038414585047351235,-0.05938066515581452,0.09438806324672656,-0.06572971609690842,0.11831081731127893,0.272,0.9420546920005252,0.9290547604335182,0.9420546920005252,0.9290547604335182,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
S3_equal11,V_strength,P_total_centroid_lat_10_50,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.000999000999000999,0.004120879120879121,0.004120879120879121,0.007992007992007992,0.03371628371628372,0.03371628371628372,same_p_support_flag,2,0.4330372587005386,0.4330372587005386,-1,0.24976736670355118,0.24976736670355118,0.3415621017162146,0.3415621017162146,0.1924148481067551,0.09003141204879854,0.29227436051767397,0.056993405654892144,0.3141507201050787,0.989,0.08078119542680545,0.024590915315494698,0.18000673153933677,0.017243531499897543,0.1973894220806931,1.0,0.9420546920005252,0.9409618724566441,0.9420546920005252,0.9409618724566441,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,
S3_equal11,V_strength,P_main_28_35_mean,V,P,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,0.001998001998001998,0.006868131868131868,0.006868131868131868,0.017982017982017984,0.052982731554160126,0.052982731554160126,same_p_support_flag,1,0.38614752984926487,0.38614752984926487,-1,0.35099557494985595,0.35099557494985595,0.3888836639522856,0.3888836639522856,0.03909400239410324,-0.016120532858791094,0.10208967368782636,-0.025000559216624575,0.11610141327142828,0.89,-0.016744474295844858,-0.04601059560154827,0.024594222326461513,-0.05101503774269727,0.03654230999779825,0.195,0.9420546920005252,0.9344712706904647,0.9420546920005252,0.9344712706904647,none,none,none,0.0,0.0,Tier4a_ambiguous_bidirectional_close,ambiguous bidirectional/feedback-like temporal structure,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,
S3_equal11,V_strength,P_south_10_25_mean,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.000999000999000999,0.004120879120879121,0.004120879120879121,0.002997002997002997,0.020604395604395604,0.020604395604395604,same_p_support_flag,2,-0.45091969912046026,0.45091969912046026,-1,-0.33089693555765726,0.33089693555765726,-0.4084222112106082,0.4084222112106082,0.11590616210048438,0.06980913029724313,0.19109532559736048,0.06279490426078502,0.20593312810175232,0.999,0.029437759419336157,0.0036498039186231984,0.08675887361260838,-0.000355096105935531,0.09988304498019093,0.97,0.9420546920005252,0.9580075402494127,0.9420546920005252,0.95,none,minor,minor,0.0,0.008007540249412748,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,
S3_equal11,V_strength,P_scs_10_20_mean,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.001998001998001998,0.006868131868131868,0.006868131868131868,0.011988011988011988,0.040367795469836286,0.040367795469836286,same_p_support_flag,1,-0.36668116855637783,0.36668116855637783,-1,-0.2681758362352645,0.2681758362352645,-0.3349519839129845,0.3349519839129845,0.1024468547314985,0.04506045202890641,0.1836029595274553,0.03026265411880202,0.20149556352127124,0.986,0.01881784039066081,-0.010697819922211355,0.08414718905082648,-0.014637165818073882,0.09891985312490245,0.858,0.9420546920005252,0.948170058353178,0.9420546920005252,0.948170058353178,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,
