window,source,target,source_family,target_family,any_lagged_graph_selected,any_lagged_raw_p05,any_lagged_graph_selected_and_raw_p05,any_lagged_window_fdr_q05,any_lagged_supported,supported_taus,graph_selected_taus,raw_p05_taus,graph_raw_p05_taus,best_lagged_tau,best_lagged_layer,best_lagged_val,best_lagged_abs_val,best_lagged_p,best_lagged_q,min_lagged_p,min_lagged_q,max_lagged_abs_val,n_lagged_tests,n_lagged_graph_selected,n_lagged_raw_p05,n_lagged_graph_raw_p05,n_lagged_supported,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,lag0_signed_r,lag0_abs_r,evidence_tier,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,pair_phi_risk,v1_lead_lag_yes,v1_available,tau0_graph_selected_bool,tau0_raw_p05,tau0_q05,tau0_supported_bool,tau0_val,abs_tau0_val,tau0_p,tau0_q,tau0_graph_entry,tau0_abs_ge_best_lagged_abs,lagged_layer_pair,tau0_layer_pair,tau0_lagged_joint_class,v1_to_pcmci_fate
S1,V_strength,Je_axis_lat,V,Je,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0439871715230194,0.0439871715230194,0.0855359523819148,0.5761612552511544,0.0855359523819148,0.5761612552511544,0.0439871715230194,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,0.4636624998222971,0.4636624998222971,0.3512663912733854,0.3512663912733854,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0111834187865459,0.0111834187865459,0.6634968895738321,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_strength,Jw_strength,V,Jw,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,0.0378964915995188,0.0378964915995188,0.1389509587248533,0.5763420390211762,0.1389509587248533,0.5763420390211762,0.0378964915995188,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_moderate,False,5,0.2265698413988415,0.2265698413988415,0.0543515490121588,0.0543515490121588,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,,,,none,True,True,False,False,False,False,0.0016513300912565,0.0016513300912565,0.9487598898639285,0.9791675942444572,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_NS_diff,P_north_minus_main_35_45,V,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,0.0487951548628033,0.0487951548628033,0.0567691445200519,0.5761612552511544,0.0567691445200519,0.5761612552511544,0.0487951548628033,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,-0.585180645608301,0.585180645608301,-0.4530659871886497,0.4530659871886497,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0278818804193109,0.0278818804193109,0.2784338660469153,0.763378462691161,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_NS_diff,P_main_band_share,V,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0487246419874096,0.0487246419874096,0.0568840009482035,0.5761612552511544,0.0568840009482035,0.5761612552511544,0.0487246419874096,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.7609491460591702,0.7609491460591702,0.6711735016997612,0.6711735016997612,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0132898405967732,0.0132898405967732,0.605839537344064,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_strength,P_total_centroid_lat_10_50,V,P,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,0.0485404039333015,0.0485404039333015,0.0583235485336308,0.5761612552511544,0.0583235485336308,0.5761612552511544,0.0485404039333015,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.6341974119223507,0.6341974119223507,0.6171585562180889,0.6171585562180889,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0205238553962268,0.0205238553962268,0.4251707558631151,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_strength,P_north_minus_main_35_45,V,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,0.0479480083565652,0.0479480083565652,0.0609560210648606,0.5761612552511544,0.0609560210648606,0.5761612552511544,0.0479480083565652,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,-0.5526002177848343,0.5526002177848343,-0.4665293964668331,0.4665293964668331,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0203139740180214,0.0203139740180214,0.4299216336893787,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_pos_centroid_lat,P_total_centroid_lat_10_50,V,P,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,-0.0468606457209929,0.0468606457209929,0.0685090314171132,0.5761612552511544,0.0685090314171132,0.5761612552511544,0.0468606457209929,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,0.3426794475018591,0.3426794475018591,0.2027730562711079,0.2027730562711079,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0343389750097631,0.0343389750097631,0.1820265451132333,0.6949826839132821,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_pos_centroid_lat,P_main_band_share,V,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0463295093632856,0.0463295093632856,0.0705880155884789,0.5761612552511544,0.0705880155884789,0.5761612552511544,0.0463295093632856,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,3,0.3243999989894233,0.3243999989894233,0.0976895981723551,0.0976895981723551,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,,,,none,True,True,False,False,False,False,-0.0220367969627386,0.0220367969627386,0.3916839602553349,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_strength,P_spread_lat,V,P,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,-0.0459289821699735,0.0459289821699735,0.0730576032030221,0.5761612552511544,0.0730576032030221,0.5761612552511544,0.0459289821699735,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,-0.4464681886117549,0.4464681886117549,-0.2412005737149276,0.2412005737149276,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0491599370291882,0.0491599370291882,0.0559064236281379,0.5667458310651592,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_pos_centroid_lat,P_south_band_share_18_24,V,P,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,-0.0417446686174494,0.0417446686174494,0.102856624319522,0.5761612552511544,0.102856624319522,0.5761612552511544,0.0417446686174494,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,-0.5341915605858785,0.5341915605858785,-0.4587674217311616,0.4587674217311616,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0581792824746627,0.0581792824746627,0.9137985243195608,0.9772567551750856,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_NS_diff,P_main_minus_south,V,P,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,0.0412402237796624,0.0412402237796624,0.1069706711962912,0.5761612552511544,0.1069706711962912,0.5761612552511544,0.0412402237796624,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.7428674904810201,0.7428674904810201,0.6833742011652862,0.6833742011652862,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0012151923353516,0.0012151923353516,0.9623309912622892,0.9791675942444572,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_pos_centroid_lat,P_main_minus_south,V,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0359858433553404,0.0359858433553404,0.159730694126113,0.5787888681275624,0.159730694126113,0.5787888681275624,0.0359858433553404,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,0.4407617881104784,0.4407617881104784,0.2694653199955719,0.2694653199955719,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0404952332739532,0.0404952332739532,0.1147718212680016,0.5882161294560386,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_strength,P_main_minus_south,V,P,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,0.0350084369843495,0.0350084369843495,0.17166616270679,0.5846989154628456,0.17166616270679,0.5846989154628456,0.0350084369843495,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.6279248840291017,0.6279248840291017,0.5982293098780112,0.5982293098780112,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0424843889693308,0.0424843889693308,0.0984418717590316,0.5830787788804183,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_strength,P_main_band_share,V,P,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,0.0349049338253046,0.0349049338253046,0.1733609283962846,0.5846989154628456,0.1733609283962846,0.5846989154628456,0.0349049338253046,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.7008638404837266,0.7008638404837266,0.6394357292102134,0.6394357292102134,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0119825005415803,0.0119825005415803,0.6416378690800248,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_NS_diff,P_spread_lat,V,P,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,-0.0316148139794572,0.0316148139794572,0.2169406106620739,0.6025810347862894,0.2169406106620739,0.6025810347862894,0.0316148139794572,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,4,-0.380750464179405,0.380750464179405,-0.1317780922152637,0.1317780922152637,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,,,,none,True,True,False,False,False,False,0.0448767931500898,0.0448767931500898,0.0811822981277404,0.5727981489483928,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S2,H_strength,P_main_band_share,H,P,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,-0.0635565013825628,0.0635565013825628,0.0520426564119603,0.640006940535501,0.0520426564119603,0.640006940535501,0.0635565013825628,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,0.3121620078112887,0.3121620078112887,0.2101562112181889,0.2101562112181889,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,moderate,True,True,False,False,False,False,-0.0511854073882396,0.0511854073882396,0.1178017873033976,0.4329988724416486,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S2,H_strength,P_main_minus_south,H,P,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,0.0620766544617153,0.0620766544617153,0.0571010088342509,0.640006940535501,0.0571010088342509,0.640006940535501,0.0620766544617153,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,0.3252215256687568,0.3252215256687568,0.2371242714689507,0.2371242714689507,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,moderate,True,True,False,False,False,False,0.0067383297866641,0.0067383297866641,0.8371432023614469,0.9882361955953828,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S2,H_strength,P_north_minus_main_35_45,H,P,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,-0.0607645821245142,0.0607645821245142,0.0625680132656269,0.640006940535501,0.0625680132656269,0.640006940535501,0.0607645821245142,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,-0.2903574053851375,0.2903574053851375,-0.1982492016326757,0.1982492016326757,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,,same_day_coupling_present,,moderate,True,True,False,False,False,False,0.0257631082816723,0.0257631082816723,0.4313666548020222,0.7400754049785948,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S2,H_strength,P_south_band_share_18_24,H,P,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,-0.0605477370996635,0.0605477370996635,0.0633708725953166,0.640006940535501,0.0633708725953166,0.640006940535501,0.0605477370996635,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,-0.2505778455091976,0.2505778455091976,-0.2051126451660531,0.2051126451660531,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,,same_day_coupling_present,,moderate,True,True,False,False,False,False,-0.0209922793161874,0.0209922793161874,0.5214518356183339,0.7926603738527376,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
