domain_label,event_id,field_key,pre_days,post_days,domain_lon_min,domain_lon_max,domain_lat_min,domain_lat_max,n_lat_selected,n_lon_selected,field_diff_mean,field_diff_abs_mean,field_diff_rms,field_diff_max,field_diff_min,dominant_positive_lat,dominant_positive_lon,dominant_positive_value,dominant_negative_lat,dominant_negative_lon,dominant_negative_value
h_object_domain,H18,z500_smoothed,14-17,19-22,110.0,140.0,15.0,35.0,81,121,8.32923419993539,8.32923419993539,10.392788328410806,21.34613504292053,0.46231523678620257,35.0,129.75,21.34613504292053,16.0,140.0,0.46231523678620257
h_object_domain,H35,z500_smoothed,31-34,36-39,110.0,140.0,15.0,35.0,81,121,5.85441694997867,6.388152670888432,7.883764413826112,14.552081524884327,-2.649488811728386,33.75,132.75,14.552081524884327,15.5,124.25,-2.649488811728386
h_object_domain,H45,z500_smoothed,40-43,45-48,110.0,140.0,15.0,35.0,81,121,-0.6367342908037579,1.6500126668317194,2.06463688594928,7.347496202256844,-4.63400396653158,35.0,110.0,7.347496202256844,32.0,129.25,-4.63400396653158
h_object_domain,H57,z500_smoothed,52-55,57-60,110.0,140.0,15.0,35.0,81,121,3.022670295202903,3.120779639100752,3.904139475048203,9.776221607349624,-0.977543282214477,35.0,134.75,9.776221607349624,15.0,119.5,-0.977543282214477
