event_id,n_years,mean_change_norm,std_change_norm,cv_change_norm,median_pattern_corr,fraction_positive_pattern_corr,yearwise_consistency_class
H18,45,37.34550190863043,6.173473961334255,0.16530702884749782,0.2699455210094308,0.8444444444444444,moderately_consistent
H35,45,36.88764005364899,9.4005840442295,0.2548437371042819,0.3288863887238807,0.7333333333333333,moderately_consistent
H45,45,34.18315209728898,7.3734446888489575,0.2157040599375777,0.2933683908030624,0.8444444444444444,moderately_consistent
H57,45,33.08459126684972,7.113299469635771,0.21500339575792776,0.33655903026124906,0.8444444444444444,moderately_consistent
