year,mode,cluster_id,object,window_day_min,window_day_max,strength_raw,note,strength_z,strength_robust_z,rank_within_cluster
1997,anomaly,M,V,40,48,1.217308621856204,,-0.3833779951478441,-0.08509756429708706,3.0
1998,anomaly,M,V,40,48,1.6419867618356492,,0.39330770957534383,0.6209666916908246,3.0
1999,anomaly,M,V,40,48,0.7630649707149593,,-1.2141354961573085,-0.8403170479177857,4.0
2000,anomaly,M,V,40,48,1.959453794295393,,0.9739170761048043,1.148783178984539,3.0
2001,anomaly,M,V,40,48,1.394828293009926,,-0.05871567346834675,0.21004429193888058,3.0
2002,anomaly,M,V,40,48,1.1283964823196213,,-0.5459877017782807,-0.23292171096314593,2.0
2003,anomaly,M,V,40,48,1.0029968119159585,,-0.7753287537670607,-0.44140954362855456,4.0
2004,anomaly,M,V,40,48,2.2361639589377797,,1.4799869888150363,1.6088378371592589,2.0
2005,anomaly,M,V,40,48,2.2114993837967605,,1.4348784204153824,1.5678308409031185,1.0
2006,anomaly,M,V,40,48,2.793754603867679,,2.49975382453066,2.5358806651166956,1.0
2007,anomaly,M,V,40,48,1.4409284229105348,,0.025595969889179993,0.2866897578929201,2.0
2008,anomaly,M,V,40,48,3.554457654170929,,3.8909890426618663,3.800615490568497,2.0
2009,anomaly,M,V,40,48,1.1126884585652554,,-0.5747158051368824,-0.25903766340115836,4.0
2010,anomaly,M,V,40,48,1.3532702556182519,,-0.13472037095531256,0.14095044888708033,3.0
2011,anomaly,M,V,40,48,1.0834950457173387,,-0.6281070779538837,-0.30757424530106486,4.0
2012,anomaly,M,V,40,48,1.0707243238964705,,-0.6514632061448586,-0.32880667841221173,5.0
2013,anomaly,M,V,40,48,1.3660343070519982,,-0.11137644210740401,0.16217179190086428,3.0
2014,anomaly,M,V,40,48,1.621635404486201,,0.3560875024655672,0.5871307942604135,3.0
2015,anomaly,M,V,40,48,1.963228603558152,,0.9808207523632141,1.1550591269147419,3.0
2016,anomaly,M,V,40,48,1.2392303079337796,,-0.3432858439466862,-0.04865085910262329,3.0
2017,anomaly,M,V,40,48,1.2319678854133398,,-0.35656794919834434,-0.06072526668529849,3.0
2018,anomaly,M,V,40,48,2.2553848927234035,,1.5151397859508802,1.6407943073307543,2.0
2019,anomaly,M,V,40,48,1.5612483609077703,,0.24564679671100845,0.48673209467682327,3.0
2020,anomaly,M,V,40,48,1.3520608828201708,,-0.13693216966950145,0.1389397616759833,3.0
2021,anomaly,M,V,40,48,2.5819599321216633,,2.1124066116752203,2.183753646438992,1.0
2022,anomaly,M,V,40,48,1.966554660659039,,0.9869037144000095,1.1605889854387164,2.0
2023,anomaly,M,V,40,48,1.2394139534819886,,-0.34294997812595707,-0.04834553244425583,4.0
1979,local_background_removed,E1,V,12,23,1.3424448989061064,,-0.24775839473868042,-0.029781137041219072,3.0
1980,local_background_removed,E1,V,12,23,1.0217079791950419,,-0.916260115800248,-0.541375834313812,4.0
1981,local_background_removed,E1,V,12,23,1.738628749205272,,0.5779949548301193,0.6021559568882262,2.0
1982,local_background_removed,E1,V,12,23,1.3482191577796874,,-0.23572329133268255,-0.020570846491991326,3.0
1983,local_background_removed,E1,V,12,23,1.0812052485541257,,-0.7922518569417368,-0.44647410758485645,4.0
1984,local_background_removed,E1,V,12,23,0.6944686810000805,,-1.5983145367237293,-1.063342216751361,5.0
1985,local_background_removed,E1,V,12,23,1.807094593142322,,0.7206961273271362,0.7113631000323376,2.0
1986,local_background_removed,E1,V,12,23,1.053766115148009,,-0.8494423666060164,-0.49024117737205264,4.0
1987,local_background_removed,E1,V,12,23,1.3820877259213367,,-0.16513211613221038,0.03345155878985849,2.0
1988,local_background_removed,E1,V,12,23,1.07645618336488,,-0.8021501818845101,-0.45404915248461,4.0
1989,local_background_removed,E1,V,12,23,1.061346365133161,,-0.8336430935890032,-0.47815022226810694,5.0
1990,local_background_removed,E1,V,12,23,1.4831771540149767,,0.04556535119586006,0.19469528280396445,5.0
1991,local_background_removed,E1,V,12,23,0.8009886327048649,,-1.3762984024221596,-0.893436480626589,5.0
1992,local_background_removed,E1,V,12,23,0.8535500420773963,,-1.2667463350810744,-0.8095978681575755,5.0
1993,local_background_removed,E1,V,12,23,0.916636227629662,,-1.135257812790311,-0.7089716040256867,4.0
1994,local_background_removed,E1,V,12,23,1.0224026063851395,,-0.914812326526426,-0.5402678621247812,5.0
1995,local_background_removed,E1,V,12,23,1.27345821451415,,-0.3915451383661342,-0.1398190520687024,2.0
1996,local_background_removed,E1,V,12,23,1.6018369868353834,,0.2928842520968819,0.3839648602035951,1.0
1997,local_background_removed,E1,V,12,23,2.3924532291112888,,1.940740442574723,1.6450453665896627,1.0
1998,local_background_removed,E1,V,12,23,1.402139997379321,,-0.1233378069740003,0.06543613903530326,3.0
1999,local_background_removed,E1,V,12,23,1.9620751743196159,,1.0437172043564824,0.9585664577934399,2.0
2000,local_background_removed,E1,V,12,23,0.7098800623792723,,-1.5661930865794587,-1.038760135591691,5.0
2001,local_background_removed,E1,V,12,23,0.9742609730079677,,-1.0151523958778002,-0.6170566657835223,3.0
2002,local_background_removed,E1,V,12,23,1.2763542792891438,,-0.3855089630230112,-0.13519965439169193,4.0
2003,local_background_removed,E1,V,12,23,1.933360269891311,,0.9838676458842839,0.9127644564165985,4.0
2004,local_background_removed,E1,V,12,23,0.7790484485892527,,-1.4220276276541886,-0.9284323952248932,3.0
2005,local_background_removed,E1,V,12,23,1.698590970157847,,0.494545490313225,0.5382932887872586,2.0
2006,local_background_removed,E1,V,12,23,1.5122673663361639,,0.10619715192612429,0.24109592286579448,1.0
2007,local_background_removed,E1,V,12,23,1.3461525487377979,,-0.24003065857468595,-0.023867212336368376,3.0
2008,local_background_removed,E1,V,12,23,1.1772640181318197,,-0.5920396305363906,-0.2932545867802398,3.0
2009,local_background_removed,E1,V,12,23,2.060652186220376,,1.2491781228317544,1.1158027267170094,3.0
2010,local_background_removed,E1,V,12,23,1.102634323487718,,-0.7475879202587732,-0.4122934429037873,4.0
2011,local_background_removed,E1,V,12,23,1.5228544263668315,,0.12826342311766406,0.2579829210207791,2.0
2012,local_background_removed,E1,V,12,23,1.1140646277371213,,-0.72376410206576,-0.3940614194514358,3.0
2013,local_background_removed,E1,V,12,23,1.3423064353967413,,-0.24804698981029913,-0.030001994675010482,4.0
2014,local_background_removed,E1,V,12,23,1.1617980524584175,,-0.624274848982282,-0.3179237331754858,4.0
2015,local_background_removed,E1,V,12,23,0.849496860354389,,-1.2751942523337765,-0.8160629370322181,5.0
2016,local_background_removed,E1,V,12,23,0.8142114906531838,,-1.3487384217882905,-0.8723452261017195,4.0
2017,local_background_removed,E1,V,12,23,1.020237275445576,,-0.9193254566676958,-0.5437216953396131,4.0
2018,local_background_removed,E1,V,12,23,1.1657043057736958,,-0.6161331699185859,-0.31169302395716403,3.0
2019,local_background_removed,E1,V,12,23,0.9453534762310764,,-1.0754033684329467,-0.663165863551602,5.0
2020,local_background_removed,E1,V,12,23,1.0798109114281649,,-0.7951580292940951,-0.44869815924842693,3.0
2021,local_background_removed,E1,V,12,23,1.9643571872063292,,1.0484735309547013,0.9622064057389461,2.0
2022,local_background_removed,E1,V,12,23,1.0187140854742938,,-0.9225001928914619,-0.5461512750492042,2.0
2023,local_background_removed,E1,V,12,23,1.4800141440115837,,0.03897279043638149,0.18965009141591416,3.0
1979,local_background_removed,E2,V,27,38,1.4530490674186947,,-0.017229657748075108,0.14663917078694902,2.0
1980,local_background_removed,E2,V,27,38,1.1235195030204967,,-0.7040576073938875,-0.37898032413286126,3.0
1981,local_background_removed,E2,V,27,38,1.8382710173996972,,0.7856761529860969,0.7610913737351659,2.0
1982,local_background_removed,E2,V,27,38,2.130694041795744,,1.395164126066616,1.2275237033098227,1.0
1983,local_background_removed,E2,V,27,38,0.952522214711006,,-1.0604617957072673,-0.651731294074007,4.0
1984,local_background_removed,E2,V,27,38,1.0967364342177388,,-0.7598807025526341,-0.4217009313785799,3.0
1985,local_background_removed,E2,V,27,38,2.358279561741621,,1.8695133587946935,1.5905363096702747,1.0
1986,local_background_removed,E2,V,27,38,1.4425391648680246,,-0.03913511206758896,0.12987524345791499,2.0
1987,local_background_removed,E2,V,27,38,1.2007981546260669,,-0.5429881812542975,-0.25571622217228496,3.0
1988,local_background_removed,E2,V,27,38,1.6280495294430843,,0.34751821772339414,0.425775443819015,3.0
1989,local_background_removed,E2,V,27,38,0.849616826846042,,-1.2749442100055906,-0.8158715832553115,4.0
1990,local_background_removed,E2,V,27,38,1.5560540208345073,,0.19746027784888973,0.31093827301631516,2.0
1991,local_background_removed,E2,V,27,38,1.7196729327592912,,0.5384859518451155,0.5719202884002562,3.0
1992,local_background_removed,E2,V,27,38,1.9165524603697437,,0.9488356651489049,0.885954988296284,1.0
1993,local_background_removed,E2,V,27,38,1.2973869374094218,,-0.3416712652469907,-0.1016512983945873,4.0
1994,local_background_removed,E2,V,27,38,1.791175449802533,,0.6875163651405394,0.6859711079751245,3.0
1995,local_background_removed,E2,V,27,38,1.2280173499162175,,-0.48625608158280187,-0.21229996692168057,3.0
1996,local_background_removed,E2,V,27,38,2.2082792004185885,,1.5568723949959604,1.3512767024165577,3.0
1997,local_background_removed,E2,V,27,38,2.873219476875646,,2.942786182579682,2.4118964768561613,2.0
1998,local_background_removed,E2,V,27,38,0.8097531716884627,,-1.3580307536584173,-0.8794565132686469,5.0
1999,local_background_removed,E2,V,27,38,1.7420392952816748,,0.5851034471230828,0.6075959832159196,2.0
2000,local_background_removed,E2,V,27,38,1.8801203037062983,,0.8729012842443368,0.8278435049783877,1.0
2001,local_background_removed,E2,V,27,38,1.0512087572030784,,-0.8547725861176858,-0.49432031726288,4.0
2002,local_background_removed,E2,V,27,38,1.3640015792105982,,-0.2028284942554165,0.0046030658890620565,4.0
2003,local_background_removed,E2,V,27,38,1.3271156512838371,,-0.2797086561158163,-0.05423220991364128,2.0
2004,local_background_removed,E2,V,27,38,1.1582991597384482,,-0.6315674793636437,-0.32350467771867863,2.0
2005,local_background_removed,E2,V,27,38,1.3940933447596697,,-0.14010918811050074,0.052601243649026456,3.0
2006,local_background_removed,E2,V,27,38,2.2813017294376885,,1.7090709207207575,1.4677520326069813,1.0
2007,local_background_removed,E2,V,27,38,0.7542570166434315,,-1.4736996177022692,-0.9679762217750207,5.0
2008,local_background_removed,E2,V,27,38,1.5860671292191455,,0.260015641377393,0.35881098786336374,3.0
2009,local_background_removed,E2,V,27,38,2.596412872313289,,2.3658470147475454,1.9703732771206743,1.0
2010,local_background_removed,E2,V,27,38,1.1629124927847723,,-0.6219520565926198,-0.3161461337587942,5.0
2011,local_background_removed,E2,V,27,38,2.1159844823378573,,1.3645054609447056,1.2040610703686263,2.0
2012,local_background_removed,E2,V,27,38,1.835920688853001,,0.7807774382390017,0.7573424581989646,1.0
2013,local_background_removed,E2,V,27,38,1.3611157534146006,,-0.20884332882153434,0.0,3.0
2014,local_background_removed,E2,V,27,38,1.268964735284522,,-0.4009107536537874,-0.14698642197502051,4.0
2015,local_background_removed,E2,V,27,38,1.0297894417374194,,-0.8994161814532425,-0.5284854150050156,4.0
2016,local_background_removed,E2,V,27,38,1.0082754023386744,,-0.9442572068581243,-0.562801603123386,4.0
2017,local_background_removed,E2,V,27,38,0.9529535936702813,,-1.0595626863157912,-0.6510432186622986,5.0
2018,local_background_removed,E2,V,27,38,1.153422668837548,,-0.6417313936486896,-0.3312829743003321,4.0
2019,local_background_removed,E2,V,27,38,1.8376404645675992,,0.7843619118508466,0.7600856040048144,3.0
2020,local_background_removed,E2,V,27,38,1.3195627925794169,,-0.29545083836096675,-0.0662794742756967,3.0
2021,local_background_removed,E2,V,27,38,1.3342986657363245,,-0.2647373284363472,-0.04277486940031538,4.0
2022,local_background_removed,E2,V,27,38,1.309915006296766,,-0.3155594112692444,-0.08166827425254333,3.0
2023,local_background_removed,E2,V,27,38,1.4119686540872878,,-0.1028522516131826,0.08111343823003976,2.0
1979,local_background_removed,M,V,40,48,1.7758228085789245,,0.6555173452270581,0.6614827209001278,3.0
1980,local_background_removed,M,V,40,48,1.876761907610849,,0.8659014864915966,0.8224866610100642,2.0
1981,local_background_removed,M,V,40,48,1.606547517228628,,0.30270226019471375,0.39147843978369545,3.0
1982,local_background_removed,M,V,40,48,1.6682248840021783,,0.4312544264866614,0.4898575531439856,4.0
1983,local_background_removed,M,V,40,48,1.5557640658548804,,0.19685593394272022,0.31047577736673876,2.0
1984,local_background_removed,M,V,40,48,1.2819930925308742,,-0.37375616462288513,-0.12620540777992512,4.0
1985,local_background_removed,M,V,40,48,1.2010580017177315,,-0.542446590257704,-0.2553017504166883,3.0
1986,local_background_removed,M,V,40,48,1.369646874300215,,-0.19106218594669733,0.013607651438454809,3.0
1987,local_background_removed,M,V,40,48,1.206873639880064,,-0.5303252413213456,-0.2460254574106145,3.0
1988,local_background_removed,M,V,40,48,1.304740448224503,,-0.3263445774426833,-0.08992200591799539,3.0
1989,local_background_removed,M,V,40,48,1.2187112889095375,,-0.505652407409195,-0.22714369450939204,5.0
1990,local_background_removed,M,V,40,48,1.0074213189719987,,-0.94603734554957,-0.5641639175143006,5.0
1991,local_background_removed,M,V,40,48,2.3942491286931227,,1.9444835787325163,1.6479099345468782,1.0
1992,local_background_removed,M,V,40,48,1.711415282211056,,0.5212747944629432,0.558748838614516,4.0
1993,local_background_removed,M,V,40,48,2.292200674368162,,1.7317872436509032,1.4851365059545436,1.0
1994,local_background_removed,M,V,40,48,2.3568286913362644,,1.8664893559331215,1.5882220840224175,2.0
1995,local_background_removed,M,V,40,48,1.108098044717944,,-0.7362000605477769,-0.4035784785919851,5.0
1996,local_background_removed,M,V,40,48,2.8031967028535214,,2.796839950416997,2.3002059364895975,2.0
1997,local_background_removed,M,V,40,48,1.4101906315466697,,-0.10655812722475927,0.07827738522987128,3.0
1998,local_background_removed,M,V,40,48,1.1599379569372594,,-0.6281517866867199,-0.32089069752091326,3.0
1999,local_background_removed,M,V,40,48,1.21568754402305,,-0.5119547023320528,-0.23196674965136235,2.0
2000,local_background_removed,M,V,40,48,1.7826360935197605,,0.669718057490351,0.6723503205823812,4.0
2001,local_background_removed,M,V,40,48,1.0051046145195244,,-0.9508659786706501,-0.5678592005958409,3.0
2002,local_background_removed,M,V,40,48,1.4691731815125089,,0.0163773184367,0.1723581035373313,2.0
2003,local_background_removed,M,V,40,48,1.3141018715024635,,-0.3068328618019021,-0.07498997217444271,5.0
2004,local_background_removed,M,V,40,48,1.8813648433971972,,0.8754952385856232,0.8298286207143082,3.0
2005,local_background_removed,M,V,40,48,1.783301832903464,,0.6711056368316541,0.6734122149809901,2.0
2006,local_background_removed,M,V,40,48,3.0163704536887437,,3.24115119293586,2.640230903441497,1.0
2007,local_background_removed,M,V,40,48,0.9739132528887957,,-1.0158771378199614,-0.6176113003084894,5.0
2008,local_background_removed,M,V,40,48,2.7694635636121805,,2.7265310453493776,2.2463995484573918,2.0
2009,local_background_removed,M,V,40,48,2.2486737747332937,,1.6410655164964605,1.4157084804501046,3.0
2010,local_background_removed,M,V,40,48,1.631924783376864,,0.3555952857660007,0.4319567071574932,2.0
2011,local_background_removed,M,V,40,48,1.3091402933462906,,-0.31717412073639284,-0.08290398805103166,2.0
2012,local_background_removed,M,V,40,48,1.4319885388904583,,-0.061125444925539126,0.11304635981118095,1.0
2013,local_background_removed,M,V,40,48,1.4300270395646186,,-0.06521373534238972,0.10991765029215417,3.0
2014,local_background_removed,M,V,40,48,1.4376206258920667,,-0.04938666581293969,0.12202987766499222,3.0
2015,local_background_removed,M,V,40,48,1.737405088924391,,0.575444518776482,0.6002041450683528,3.0
2016,local_background_removed,M,V,40,48,1.623938012988804,,0.3389487152528477,0.41921732753588253,1.0
2017,local_background_removed,M,V,40,48,0.6268407627523743,,-1.7392692474602711,-1.1712128179726942,5.0
2018,local_background_removed,M,V,40,48,1.6978443844999371,,0.4929894056639048,0.5371024397138482,1.0
2019,local_background_removed,M,V,40,48,1.3525844732132635,,-0.22662480375304525,-0.013607905556624163,4.0
2020,local_background_removed,M,V,40,48,1.1313770770975797,,-0.6876803166266421,-0.3664470204056709,4.0
2021,local_background_removed,M,V,40,48,1.866097950937055,,0.8436749420819935,0.8054770080796426,2.0
2022,local_background_removed,M,V,40,48,1.482279260176068,,0.04369389973594753,0.19326308807217835,4.0
2023,local_background_removed,M,V,40,48,1.6717020485970084,,0.43850176963054494,0.49540384001941495,3.0
1979,raw,E1,V,12,23,2.0464017317625407,,-0.5618399685835553,-0.3858508965379167,4.0
1980,raw,E1,V,12,23,2.449534059286205,,0.05297765736061142,0.09288768920332875,4.0
1981,raw,E1,V,12,23,1.9321424437168893,,-0.7360969542483292,-0.5215391711617517,3.0
1982,raw,E1,V,12,23,1.3251831354884676,,-1.6617713679625368,-1.2423318761494264,4.0
1983,raw,E1,V,12,23,4.179518477310717,,2.691379095776128,2.147325493104901,1.0
1984,raw,E1,V,12,23,1.7508655124934032,,-1.0125626328454527,-0.7368140468199198,3.0
1985,raw,E1,V,12,23,1.329977495798751,,-1.6544594829495038,-1.236638347950936,4.0
1986,raw,E1,V,12,23,2.4046757704735153,,-0.015435776017828735,0.039616362944586016,2.0
1987,raw,E1,V,12,23,1.6024950497530617,,-1.238842614464886,-0.913010944584006,4.0
1988,raw,E1,V,12,23,1.7201499200363406,,-1.059407022006506,-0.7732902564640978,4.0
1989,raw,E1,V,12,23,2.08111458645597,,-0.5088993496968048,-0.3446277501208184,4.0
1990,raw,E1,V,12,23,2.4861490500706656,,0.10881922642145045,0.13636971162697656,4.0
1991,raw,E1,V,12,23,2.138050329240041,,-0.42206657589050345,-0.2770138796430821,4.0
1992,raw,E1,V,12,23,1.8858771237735528,,-0.806656252595445,-0.5764814130171607,3.0
1993,raw,E1,V,12,23,2.0135849802363026,,-0.6118888381160463,-0.4248223313290669,3.0
1994,raw,E1,V,12,23,2.6350638870689886,,0.335929433914788,0.3132130794074491,3.0
1995,raw,E1,V,12,23,3.5528808174580804,,1.7356932029468295,1.4031638207010801,2.0
1996,raw,E1,V,12,23,1.653065483200983,,-1.1617175820309804,-0.8529561781059729,4.0
1997,raw,E1,V,12,23,2.0325143689721057,,-0.5830196032555959,-0.4023427925433994,3.0
1998,raw,E1,V,12,23,3.2138754208123586,,1.218675640926209,1.0005789792775257,1.0
1999,raw,E1,V,12,23,2.464302812723707,,0.07550150203061401,0.11042627802666181,4.0
2000,raw,E1,V,12,23,1.816708600817251,,-0.9121452550162734,-0.6586222848775722,4.0
2001,raw,E1,V,12,23,2.03076819582159,,-0.5856826941505436,-0.4044164552279879,4.0
2002,raw,E1,V,12,23,2.7558709914068817,,0.520172502543048,0.4566771936189868,2.0
2003,raw,E1,V,12,23,3.1191572695514416,,1.0742208678501426,0.8880967229989966,2.0
2004,raw,E1,V,12,23,1.508307579893483,,-1.3824880446601477,-1.024862991756963,5.0
2005,raw,E1,V,12,23,1.2910633037576331,,-1.7138075667740416,-1.2828507799269708,4.0
2006,raw,E1,V,12,23,1.8385423911553422,,-0.8788465135745073,-0.6326936326852842,3.0
2007,raw,E1,V,12,23,1.8080155280196273,,-0.9254030714072974,-0.6689457173902769,3.0
2008,raw,E1,V,12,23,1.6011293971363512,,-1.2409253730092777,-0.9146327212506253,5.0
2009,raw,E1,V,12,23,2.320749879396933,,-0.14343125934687104,-0.06004957713986033,4.0
2010,raw,E1,V,12,23,2.7513479684891435,,0.5132744345328322,0.45130589132672366,2.0
2011,raw,E1,V,12,23,1.2861398271739624,,-1.7213163671799987,-1.2886976397684415,3.0
2012,raw,E1,V,12,23,2.756639713388407,,0.5213448814157511,0.45759008710119436,2.0
2013,raw,E1,V,12,23,1.7716779565005132,,-0.9808215479933673,-0.7120982913979044,3.0
2014,raw,E1,V,12,23,1.6280518037725238,,-1.1998659763728632,-0.8826610980446065,4.0
2015,raw,E1,V,12,23,1.99395088921708,,-0.6418328153261138,-0.44813873719658126,3.0
2016,raw,E1,V,12,23,3.4553653316151993,,1.586972211338453,1.2873595981346055,1.0
2017,raw,E1,V,12,23,2.075044117324659,,-0.518157429897433,-0.35183671752008777,3.0
2018,raw,E1,V,12,23,2.1034095372434582,,-0.4748972918665482,-0.318151448220802,3.0
2019,raw,E1,V,12,23,2.3713159430488147,,-0.0663128912944685,0.0,2.0
2020,raw,E1,V,12,23,1.5584324357667454,,-1.3060425631526305,-0.9653373695905275,4.0
2021,raw,E1,V,12,23,2.351513957364084,,-0.09651292487265305,-0.02351578867368249,4.0
2022,raw,E1,V,12,23,1.8045725199878742,,-0.9306540073399034,-0.6730344512458382,5.0
2023,raw,E1,V,12,23,2.4502645155605838,,0.05409167715462836,0.09375514035985083,2.0
1979,raw,E2,V,27,38,2.4794701312806477,,0.09863319887169611,0.12843818166148138,4.0
1980,raw,E2,V,27,38,2.79004421876527,,0.5722901350941143,0.4972595072137912,3.0
1981,raw,E2,V,27,38,2.156141769852556,,-0.39447529677969234,-0.2555294436365236,2.0
1982,raw,E2,V,27,38,3.6003539672682447,,1.808094564161563,1.4595404172901152,1.0
1983,raw,E2,V,27,38,2.9909054630604066,,0.8786238744900898,0.7357916750872194,2.0
1984,raw,E2,V,27,38,1.5441456903718673,,-1.3278312967431711,-0.9823035512093601,5.0
1985,raw,E2,V,27,38,3.23381401543393,,1.2490840169678898,1.024256997484187,1.0
1986,raw,E2,V,27,38,1.785573537390497,,-0.9596293798872422,-0.6955966360129652,5.0
1987,raw,E2,V,27,38,2.035904527788426,,-0.5778492677287304,-0.39831681961502385,3.0
1988,raw,E2,V,27,38,3.0092422465799133,,0.9065893263807062,0.7575674673266962,1.0
1989,raw,E2,V,27,38,2.398887596464005,,-0.024263327568801608,0.032742634270036805,3.0
1990,raw,E2,V,27,38,2.393948835618562,,-0.03179543802184671,0.02687762364936679,2.0
1991,raw,E2,V,27,38,1.9145321471347398,,-0.7629544399858733,-0.542452226018974,5.0
1992,raw,E2,V,27,38,3.116721748161703,,1.070506451077929,0.8852044268816687,1.0
1993,raw,E2,V,27,38,3.4192647677134125,,1.5319151953713093,1.2444884818116697,1.0
1994,raw,E2,V,27,38,2.3807468913509493,,-0.051929740032107326,0.011199694353705002,4.0
1995,raw,E2,V,27,38,2.182564620035541,,-0.35417777432603187,-0.22415106719730704,3.0
1996,raw,E2,V,27,38,1.7477763860844544,,-1.0172738634645844,-0.7404825296163268,5.0
1997,raw,E2,V,27,38,3.8714384006683136,,2.2215257786643647,1.781465922643683,1.0
1998,raw,E2,V,27,38,3.7725500401548797,,2.0707110141480873,1.6640313468822225,2.0
1999,raw,E2,V,27,38,1.5524238079439168,,-1.3152063290949605,-0.972472897529496,5.0
2000,raw,E2,V,27,38,1.6035278668897521,,-1.2372674637348142,-0.9117844256928375,5.0
2001,raw,E2,V,27,38,1.8314525266246293,,-0.8896592749965809,-0.6411131800318841,5.0
2002,raw,E2,V,27,38,2.358309699464475,,-0.08614872994351819,-0.01544552553654335,2.0
2003,raw,E2,V,27,38,2.5023476962665825,,0.13352380235774405,0.15560636530442407,2.0
2004,raw,E2,V,27,38,2.833367456286903,,0.6383624597942515,0.5487078879185641,1.0
2005,raw,E2,V,27,38,3.20236520080783,,1.201121389743354,0.9869100520535853,1.0
2006,raw,E2,V,27,38,2.514530948785897,,0.1521044962857536,0.17007455027151225,2.0
2007,raw,E2,V,27,38,1.2761033906371169,,-1.7366229493199796,-1.3006163798581931,4.0
2008,raw,E2,V,27,38,2.138506257787646,,-0.42137123868209686,-0.2764724430646258,3.0
2009,raw,E2,V,27,38,2.0078612910144673,,-0.6206180438352389,-0.4316194812875331,2.0
2010,raw,E2,V,27,38,2.381497104136779,,-0.05078558955732357,0.012090607296111265,3.0
2011,raw,E2,V,27,38,3.546625262980562,,1.7261528488490636,1.3957350557543673,1.0
2012,raw,E2,V,27,38,2.10066151822189,,-0.47908829917491363,-0.32141484996299646,4.0
2013,raw,E2,V,27,38,1.911607997301642,,-0.767414064619139,-0.5459247913778278,4.0
2014,raw,E2,V,27,38,1.668240131070948,,-1.1385747072452739,-0.8349355705674668,5.0
2015,raw,E2,V,27,38,2.0494556874269154,,-0.5571823769117503,-0.38222418065368047,3.0
2016,raw,E2,V,27,38,3.16060573216607,,1.137433970952784,0.9373187203891991,1.0
2017,raw,E2,V,27,38,2.0086490579978067,,-0.6194166194060222,-0.4306839709705754,2.0
2018,raw,E2,V,27,38,2.015693717760255,,-0.6086727998335802,-0.4223181064108676,3.0
2019,raw,E2,V,27,38,2.0635096013129375,,-0.5357487349517895,-0.3655344973944571,5.0
2020,raw,E2,V,27,38,2.2857626205980837,,-0.19679037228414809,-0.10159859132885697,2.0
2021,raw,E2,V,27,38,2.1621884239249733,,-0.38525353695570214,-0.2483487577389735,3.0
2022,raw,E2,V,27,38,1.9984873162396823,,-0.6349143046985046,-0.44275151689981285,4.0
2023,raw,E2,V,27,38,2.4423508475598186,,0.04202253201157314,0.08435728767464366,3.0
1979,raw,M,V,40,48,3.132861066526147,,1.0951205460629114,0.9043706259708948,3.0
1980,raw,M,V,40,48,3.2816291138174125,,1.322006884387134,1.0810396740752706,2.0
1981,raw,M,V,40,48,2.2188212157308196,,-0.29888279407198554,-0.18109465578626494,2.0
1982,raw,M,V,40,48,2.1064929847727045,,-0.47019472211408075,-0.3144897093609433,5.0
1983,raw,M,V,40,48,3.2317141407561722,,1.2458814954234387,1.0217632976123887,2.0
1984,raw,M,V,40,48,2.57392926187288,,0.2426929391961858,0.24061283872224096,2.0
1985,raw,M,V,40,48,1.8854679209678713,,-0.8072803283153561,-0.5769673605810206,2.0
1986,raw,M,V,40,48,2.611730505948595,,0.3003436646617661,0.28550359268194464,2.0
1987,raw,M,V,40,48,2.8958150916107783,,0.7336014279303369,0.6228673898406276,3.0
1988,raw,M,V,40,48,2.1533133167750855,,-0.3987889741691164,-0.25888836460042,5.0
1989,raw,M,V,40,48,2.902225380251687,,0.7433777672976852,0.6304799088787136,3.0
1990,raw,M,V,40,48,2.632650026536851,,0.33224805214407865,0.3103465065765604,3.0
1991,raw,M,V,40,48,2.4290050820694664,,0.021668888071409983,0.06850856391752831,4.0
1992,raw,M,V,40,48,2.4347763975504697,,0.03047072865909386,0.0753622722971419,3.0
1993,raw,M,V,40,48,2.526207940209009,,0.16991309077141098,0.1839415263931064,2.0
1994,raw,M,V,40,48,1.8687502602466908,,-0.8327764539648996,-0.5968203684003703,4.0
1995,raw,M,V,40,48,2.5393533899013536,,0.18996123283300553,0.19955236572545004,3.0
1996,raw,M,V,40,48,2.6103053535216163,,0.2981701628809836,0.2838111571942015,3.0
1997,raw,M,V,40,48,2.729220844569566,,0.47952832967249087,0.42502889172004243,2.0
1998,raw,M,V,40,48,3.471847762215358,,1.6121095872309485,1.3069332591296667,2.0
1999,raw,M,V,40,48,2.413324756426931,,-0.002245196529034469,0.04988744025775712,2.0
2000,raw,M,V,40,48,1.773553468121447,,-0.9779612028325204,-0.7098710332009183,5.0
2001,raw,M,V,40,48,2.3294545964692066,,-0.1301556842577537,-0.049712316503739744,4.0
2002,raw,M,V,40,48,2.3443727687721965,,-0.10740396068576642,-0.03199628575510586,3.0
2003,raw,M,V,40,48,2.161092816452764,,-0.3869244493064137,-0.24964984310465213,5.0
2004,raw,M,V,40,48,3.9778479982207227,,2.383811191364258,1.9078323208793717,1.0
2005,raw,M,V,40,48,3.0977518190974513,,1.0415753881109489,0.8626767445506147,1.0
2006,raw,M,V,40,48,3.2014339319298855,,1.1997011103919792,0.9858041264923421,3.0
2007,raw,M,V,40,48,1.5602310796699084,,-1.3032994490460181,-0.9632013954210985,4.0
2008,raw,M,V,40,48,3.561768254957448,,1.7492474451919333,1.4137180704320476,2.0
2009,raw,M,V,40,48,1.9303976173114532,,-0.7387579912206418,-0.5236112345232627,3.0
