window,variable,surrogate_mode,n_years,n_days,n_finite,n_pair_for_phi,nan_fraction,mu,raw_phi_before_clip,phi,phi_after_clip,phi_clip_limit,phi_clipped_flag,phi_clip_amount,phi_clip_direction,phi_clip_severity,sigma,stationary_std,ar1_estimation_scope
S1,H_west_extent_lon,pooled_window_variable_ar1,45,49,2025,1980,0.08163265306122447,3.228144774811319e-16,0.9314173076286837,0.9314173076286837,0.9314173076286837,0.95,False,0.0,none,none,2.860061558168329,7.8583262661452435,window_variable_pooled_across_years
S1,H_zonal_width,pooled_window_variable_ar1,45,49,2025,1980,0.08163265306122447,-7.368591333808446e-17,0.7197044740846678,0.7197044740846678,0.7197044740846678,0.95,False,0.0,none,none,3.3740256287577868,4.859743904961955,window_variable_pooled_across_years
S1,Je_strength,pooled_window_variable_ar1,45,49,2025,1980,0.08163265306122447,-7.579122514774402e-16,0.9608913214856104,0.95,0.95,0.95,True,0.01089132148561045,upper,moderate,1.6233429773685553,5.198858279169601,window_variable_pooled_across_years
S1,Je_axis_lat,pooled_window_variable_ar1,45,49,2025,1980,0.08163265306122447,-2.7018168223964304e-16,0.8845770069795296,0.8845770069795296,0.8845770069795296,0.95,False,0.0,none,none,1.7187716170266651,3.6852339496913347,window_variable_pooled_across_years
S1,Je_meridional_width,pooled_window_variable_ar1,45,49,2025,1980,0.08163265306122447,1.929869158854593e-17,-0.020883733655895388,-0.020883733655895388,-0.020883733655895388,0.95,False,0.0,none,none,0.6231154004469937,0.6232513246721698,window_variable_pooled_across_years
S1,Jw_strength,pooled_window_variable_ar1,45,49,2025,1980,0.08163265306122447,-5.333456584470875e-16,0.9671389324160741,0.95,0.95,0.95,True,0.017138932416074115,upper,moderate,1.3107693862657723,4.197821637739304,window_variable_pooled_across_years
S1,Jw_axis_lat,pooled_window_variable_ar1,45,49,2025,1980,0.08163265306122447,6.175581308334698e-16,0.8694040041038812,0.8694040041038812,0.8694040041038812,0.95,False,0.0,none,none,3.0283547973130323,6.129008730657631,window_variable_pooled_across_years
S1,Jw_meridional_width,pooled_window_variable_ar1,45,49,2025,1980,0.08163265306122447,3.50885301609926e-18,0.17591678061107952,0.17591678061107952,0.17591678061107952,0.95,False,0.0,none,none,2.079118158161452,2.1120555766183062,window_variable_pooled_across_years
T1,P_main_band_share,pooled_window_variable_ar1,45,29,1305,1260,0.0,-1.2591035068545836e-17,0.9606726773353942,0.95,0.95,0.95,True,0.010672677335394232,upper,moderate,0.035871281957916404,0.11488004309085768,window_variable_pooled_across_years
T1,P_south_band_share_18_24,pooled_window_variable_ar1,45,29,1305,1260,0.0,-6.805964901916669e-19,0.9552004807629051,0.95,0.95,0.95,True,0.005200480762905135,upper,minor,0.026252482967771894,0.08407523260857615,window_variable_pooled_across_years
T1,P_main_minus_south,pooled_window_variable_ar1,45,29,1305,1260,0.0,-3.402982450958334e-18,0.9541310154108263,0.95,0.95,0.95,True,0.004131015410826389,upper,minor,0.05617305605900633,0.1798977552063669,window_variable_pooled_across_years
T1,P_spread_lat,pooled_window_variable_ar1,45,29,1305,1260,0.0,-2.7768336799820007e-16,0.949966393466039,0.949966393466039,0.949966393466039,0.95,False,0.0,none,none,0.24876109098052437,0.7964123481855122,window_variable_pooled_across_years
T1,P_north_band_share_35_45,pooled_window_variable_ar1,45,29,1305,1260,0.0,5.785070166629168e-18,0.9389245206348589,0.9389245206348589,0.9389245206348589,0.95,False,0.0,none,none,0.016486090426588877,0.0479075304132185,window_variable_pooled_across_years
T1,P_north_minus_main_35_45,pooled_window_variable_ar1,45,29,1305,1260,0.0,6.1253684117250015e-18,0.9410620409992169,0.9410620409992169,0.9410620409992169,0.95,False,0.0,none,none,0.03790214306096525,0.11205894051085954,window_variable_pooled_across_years
T1,P_total_centroid_lat_10_50,pooled_window_variable_ar1,45,29,1305,1260,0.0,-2.1234610493980005e-16,0.9660475585626455,0.95,0.95,0.95,True,0.016047558562645503,upper,moderate,0.5977948533826857,1.9144757245270436,window_variable_pooled_across_years
T1,V_strength,pooled_window_variable_ar1,45,29,1305,1260,0.0,1.252297541952667e-16,0.9652285359859226,0.95,0.95,0.95,True,0.015228535985922664,upper,moderate,0.2760530175594479,0.8840772010823537,window_variable_pooled_across_years
T1,V_pos_centroid_lat,pooled_window_variable_ar1,45,29,1305,1260,0.0,-1.5245361380293336e-16,0.9516540014624169,0.95,0.95,0.95,True,0.0016540014624168986,upper,minor,0.7260997268493234,2.325380174775204,window_variable_pooled_across_years
T1,V_NS_diff,pooled_window_variable_ar1,45,29,1305,1260,0.0,3.4846540297813344e-16,0.9712936273525483,0.95,0.95,0.95,True,0.02129362735254836,upper,moderate,19.43516544093922,62.242343219080574,window_variable_pooled_across_years
T1,H_strength,pooled_window_variable_ar1,45,29,1305,1260,0.0,1.1290279056491523e-13,0.9872246051999966,0.95,0.95,0.95,True,0.0372246051999966,upper,severe,1.8533257448670701,5.935392598500036,window_variable_pooled_across_years
T1,H_centroid_lat,pooled_window_variable_ar1,45,29,1305,1260,0.0,-5.662562798394668e-16,0.9776855782636953,0.95,0.95,0.95,True,0.027685578263695332,upper,moderate,0.6493194167093295,2.079486388549219,window_variable_pooled_across_years
T1,H_west_extent_lon,pooled_window_variable_ar1,45,29,1305,1260,0.0,2.6134905223360006e-16,0.9125601510909664,0.9125601510909664,0.9125601510909664,0.95,False,0.0,none,none,3.053749257277206,7.467429372007239,window_variable_pooled_across_years
T1,H_zonal_width,pooled_window_variable_ar1,45,29,1305,1260,0.0,-1.3067452611680003e-16,0.6907436750223962,0.6907436750223962,0.6907436750223962,0.95,False,0.0,none,none,3.5678925708217246,4.934164090083697,window_variable_pooled_across_years
T1,Je_strength,pooled_window_variable_ar1,45,29,1305,1260,0.0,-1.0889543843066669e-16,0.9599852985822697,0.95,0.95,0.95,True,0.009985298582269708,upper,minor,1.6786621961090538,5.376021566506717,window_variable_pooled_across_years
T1,Je_axis_lat,pooled_window_variable_ar1,45,29,1305,1260,0.0,-2.515484627748401e-15,0.8878112784185844,0.8878112784185844,0.8878112784185844,0.95,False,0.0,none,none,1.5528060093804963,3.3741416854818045,window_variable_pooled_across_years
T1,Je_meridional_width,pooled_window_variable_ar1,45,29,1305,1260,0.0,6.805964901916668e-18,0.06445899328610113,0.06445899328610113,0.06445899328610113,0.95,False,0.0,none,none,0.3437588311157881,0.3444752167149786,window_variable_pooled_across_years
T1,Jw_strength,pooled_window_variable_ar1,45,29,1305,1260,0.0,6.969308059562669e-16,0.9730949793324816,0.95,0.95,0.95,True,0.023094979332481613,upper,moderate,1.3216739796539254,4.232744285884107,window_variable_pooled_across_years
T1,Jw_axis_lat,pooled_window_variable_ar1,45,29,1305,1260,0.0,-7.840471567008002e-16,0.8328084299729468,0.8328084299729468,0.8328084299729468,0.95,False,0.0,none,none,2.9073802185935547,5.252137730032862,window_variable_pooled_across_years
T1,Jw_meridional_width,pooled_window_variable_ar1,45,29,1305,1260,0.0,0.0,0.1534564140194082,0.1534564140194082,0.1534564140194082,0.95,False,0.0,none,none,2.084431784330871,2.1094169475405224,window_variable_pooled_across_years
S2,P_main_band_share,pooled_window_variable_ar1,45,46,2070,2025,0.0,-2.6602445420969934e-17,0.9584824371213819,0.95,0.95,0.95,True,0.00848243712138197,upper,minor,0.03419586874927151,0.1095144266116384,window_variable_pooled_across_years
S2,P_south_band_share_18_24,pooled_window_variable_ar1,45,46,2070,2025,0.0,9.439577407440945e-18,0.9632329138266933,0.95,0.95,0.95,True,0.013232913826693338,upper,moderate,0.02486292706571402,0.07962509218446635,window_variable_pooled_across_years
S2,P_main_minus_south,pooled_window_variable_ar1,45,46,2070,2025,0.0,0.0,0.9584332696264269,0.95,0.95,0.95,True,0.008433269626426987,upper,minor,0.05288582764529162,0.1693701988658917,window_variable_pooled_across_years
S2,P_spread_lat,pooled_window_variable_ar1,45,46,2070,2025,0.0,-1.0297720808117394e-16,0.9552707248602587,0.95,0.95,0.95,True,0.005270724860258702,upper,minor,0.2443790269148167,0.7826392481710658,window_variable_pooled_across_years
S2,P_north_band_share_35_45,pooled_window_variable_ar1,45,46,2070,2025,0.0,3.6471094528749105e-18,0.9388645094835133,0.9388645094835133,0.9388645094835133,0.95,False,0.0,none,none,0.014767919528792597,0.04289423098499033,window_variable_pooled_across_years
S2,P_north_minus_main_35_45,pooled_window_variable_ar1,45,46,2070,2025,0.0,3.432573602705798e-18,0.9496184484698956,0.9496184484698956,0.9496184484698956,0.95,False,0.0,none,none,0.03553431065567593,0.11338022462557953,window_variable_pooled_across_years
