window,source,target,source_family,target_family,sample_status,main_surrogate_mode,audit_surrogate_mode,T_pos_obs,T_pos_main_null95,p_pos_main_surrogate,T_pos_audit_null90,T_pos_audit_null95,T_pos_audit_null99,p_pos_audit_surrogate,audit_strength_excess,audit_strength_ratio,delta_p_audit_minus_main,delta_null95_audit_minus_main,q_pos_audit_global,q_pos_audit_within_window,main_p_supported,audit_p_supported,audit_support_shift
S1,P_main_band_share,Jw_strength,P,Jw,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.14065037986380097,0.19170886751159555,0.18281718281718282,0.1819246425338193,0.2194764299072656,0.28750637805845697,0.2037962037962038,-0.07882605004346463,0.6408450325314173,0.02097902097902099,0.027767562395670048,0.43189837685250526,0.4102564102564103,False,False,same_p_support_flag
S1,P_main_band_share,Jw_axis_lat,P,Jw,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.06545477437337925,0.1603789206799209,0.4935064935064935,0.1436957724976436,0.17020544061903645,0.2352028952902848,0.48151848151848153,-0.1047506662456572,0.38456334965157707,-0.01198801198801197,0.009826519939115541,0.6488912157361355,0.6391548365797294,False,False,same_p_support_flag
S1,P_main_band_share,Jw_meridional_width,P,Jw,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.014203538307827763,0.06831082442778558,0.906093906093906,0.07075360411839378,0.08274161338118433,0.10687641191521362,0.8881118881118881,-0.06853807507335656,0.17166136515121044,-0.017982017982017928,0.014430788953398749,0.9255060728744939,0.9057564951604687,False,False,same_p_support_flag
S1,P_south_band_share_18_24,V_strength,P,V,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.264857342803248,0.1993001048025893,0.005994005994005994,0.1808717447694525,0.21503593153208633,0.2776508274890266,0.016983016983016984,0.049821411271161686,1.2316887736677051,0.01098901098901099,0.015735826729497027,0.11623931623931624,0.08865710560625815,True,True,same_p_support_flag
S1,P_south_band_share_18_24,V_pos_centroid_lat,P,V,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.39260538573833864,0.1861438361551044,0.000999000999000999,0.21080260101073708,0.2423344683466942,0.2954553794712361,0.000999000999000999,0.15027091739164444,1.6200971674267168,0.0,0.05619063219158979,0.01978021978021978,0.012307692307692308,True,True,same_p_support_flag
S1,P_south_band_share_18_24,V_NS_diff,P,V,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.4248539960062791,0.19781875670068905,0.000999000999000999,0.20127689891855705,0.23321934750045895,0.2893026971673504,0.000999000999000999,0.19163464850582015,1.8216927564529912,0.0,0.0354005907997699,0.01978021978021978,0.012307692307692308,True,True,same_p_support_flag
S1,P_south_band_share_18_24,H_strength,P,H,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.0638035846773562,0.20052375284644358,0.5954045954045954,0.18969688944534896,0.22838080714994968,0.28376442401048846,0.6323676323676324,-0.1645772224725935,0.279373671866674,0.03696303696303693,0.0278570543035061,0.7549194991055456,0.7160633484162896,False,False,same_p_support_flag
S1,P_south_band_share_18_24,H_centroid_lat,P,H,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.33092610551645857,0.19992021649003977,0.000999000999000999,0.21883542137499906,0.25276204850796796,0.33031774463370883,0.01098901098901099,0.0781640570084906,1.3092396879590356,0.009990009990009992,0.05284183201792819,0.08959276018099548,0.06508875739644972,True,True,same_p_support_flag
S1,P_south_band_share_18_24,H_west_extent_lon,P,H,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.24739455086732423,0.18610689063801397,0.008991008991008992,0.2028769747845146,0.23188956191098695,0.2961378811170978,0.030969030969030968,0.015504988956337284,1.066863677815257,0.021978021978021976,0.045782671272972975,0.16382853787433937,0.1222879684418146,True,True,same_p_support_flag
S1,P_south_band_share_18_24,H_zonal_width,P,H,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.056677619062356265,0.12440809810110674,0.44155844155844154,0.11870898315045066,0.14048710093247835,0.16998289537242367,0.4825174825174825,-0.08380948187012208,0.4034364627511031,0.04095904095904096,0.016079002831371605,0.6492905153099328,0.6391548365797294,False,False,same_p_support_flag
