window,source,target,D_pos_neg,D_pos_0,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0_bootstrap_mean,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,LOO_direction_retained_fraction,LOO_flip_years
S1,P_main_band_share,V_strength,-0.07179920443851678,-0.06622215408964571,-0.0732590057231717,-0.10071253109145008,-0.0492389866293832,-0.10633598209863851,-0.044740778605481535,0.0,-0.06716224842303514,-0.08221939999826125,-0.05380781786098079,-0.08553281244664937,-0.05239042167430399,0.0,0.0,45
S1,P_main_band_share,V_pos_centroid_lat,-0.1738144941853731,-0.09085198521490634,-0.1635992694302274,-0.22123889365113789,-0.0874375208281728,-0.23020200635845528,-0.060326063931057876,0.005,-0.07694563531654472,-0.10414584439565606,0.005870943684532289,-0.10733643694347973,0.047987051946530315,0.06,0.0,45
S1,P_main_band_share,V_NS_diff,-0.10266298144359598,-0.08290539753906967,-0.10411067163929887,-0.13024844406377994,-0.0800495280451772,-0.13701967079330762,-0.07608342100262298,0.0,-0.08386997412987875,-0.09882631894438788,-0.06987990563649668,-0.10293466146581125,-0.06670907758292287,0.0,0.0,45
S1,P_main_band_share,H_strength,-0.053679653238080854,-0.039865659003153836,-0.05710762514112951,-0.09705412604606356,-0.02454282863653237,-0.10663631216546722,-0.020491579041659855,0.001,-0.04038562076081915,-0.05328588413381701,-0.027931323669154507,-0.05539877314386198,-0.02624911327210637,0.0,0.0,45
S1,P_main_band_share,H_centroid_lat,-0.028079350287927102,-0.024796605647565584,-0.030656913440478467,-0.07290663524488508,0.007495431763467251,-0.08339155032681984,0.023100800373742618,0.081,-0.02243131086347225,-0.038948686884914284,0.00520942948750803,-0.04137993900173909,0.019835018325415107,0.066,0.0,45
S1,P_main_band_share,H_west_extent_lon,0.04958259424193384,0.006182758279772188,0.05416110444617527,0.015574710873410506,0.10387947131897624,0.008463131973873435,0.11431100007082043,0.985,0.01226849231667472,-0.01111294066939378,0.05307768624059277,-0.01429774073495021,0.06452606019815801,0.734,1.0,0
S1,P_main_band_share,H_zonal_width,0.0028905100823269775,-0.005178441926386751,-0.00035627132136798573,-0.057207620737804166,0.048684325820266036,-0.07373998950764507,0.0565445156861579,0.528,0.0011164676875627783,-0.023238043791630452,0.03488680200739698,-0.027725608074608818,0.04444400098264128,0.439,0.7777777777777778,10
S1,P_main_band_share,Je_strength,-0.005116059758066199,-0.0304394219172658,-0.024185075568725452,-0.10175669527100101,0.0205579543289934,-0.12093893354355624,0.03464086542813586,0.224,-0.016273105357000425,-0.04265607671203092,0.04603627808399308,-0.045785746558353164,0.06301842113644862,0.203,0.0,45
S1,P_main_band_share,Je_axis_lat,0.032422764668486315,-0.0017021537057147484,0.034374364834464655,0.0059948941812352505,0.06780551837633052,0.0011579523484420515,0.07483930315399703,0.977,-0.00018267470728334232,-0.015932012025237422,0.02184299752067783,-0.017570592561603617,0.026206759085248638,0.432,1.0,0
S1,P_main_band_share,Je_meridional_width,-0.005535304331218082,-0.007126526733031536,-0.009054799113092487,-0.039043228075378515,0.024962034080088704,-0.04341417106721725,0.03055510158436755,0.339,-0.007988691174970782,-0.03655271829979255,0.0271881637328681,-0.03883912534955136,0.032021691614420575,0.334,0.06666666666666667,42
S1,P_main_band_share,Jw_strength,0.05630149112809206,0.08900583429436867,0.03848637781376027,-0.12463722080965585,0.15799353022220863,-0.1459514985072875,0.17302994568999422,0.691,0.07554459525818505,-0.015696895810479162,0.14777967558169697,-0.0369983936857395,0.15875712025521777,0.933,1.0,0
S1,P_main_band_share,Jw_axis_lat,-0.04497784817533905,-0.03436656104028259,-0.0218456459415712,-0.10015776409902626,0.08624916540823087,-0.11173244498185955,0.11282086039350839,0.257,-0.0037102853717107124,-0.050201212084568694,0.11029518036331842,-0.05353352664420826,0.12941598620810937,0.286,0.0,45
S1,P_main_band_share,Jw_meridional_width,-0.035415952283829925,-0.02027771585024926,-0.011526516575109256,-0.04684989545870986,0.0395236968729599,-0.05524800928621652,0.05287230017618534,0.253,0.0018835452344308275,-0.02210183434023948,0.04477253055612292,-0.02348659101189492,0.053654242211507254,0.414,0.0,45
S1,P_south_band_share_18_24,V_strength,0.0021136097930022912,-0.03015880938946547,0.002189157445953223,-0.03223410822915671,0.03814681104746851,-0.038480371742318,0.04399513035971127,0.54,-0.03006334691417794,-0.046643710370781154,-0.01173163268370602,-0.049629018219098556,-0.009528418244964676,0.0,0.7111111111111111,13
S1,P_south_band_share_18_24,V_pos_centroid_lat,-0.1064825362164066,-0.08695651463668339,-0.10721026804397961,-0.15210463449153214,-0.061936517145648684,-0.15985045856492958,-0.05426140242192076,0.0,-0.08751856418703315,-0.11108066250670233,-0.06431640582750194,-0.11584347422324472,-0.059810506764229034,0.0,0.0,45
S1,P_south_band_share_18_24,V_NS_diff,-0.023788809426358914,-0.04924369132954781,-0.023670130867202197,-0.056320299446891466,0.01138464678129997,-0.0628689658650642,0.017458926575671028,0.128,-0.04933578449536336,-0.0664917595383493,-0.0314361484545439,-0.06930384143731326,-0.02823828210606349,0.0,0.0,45
S1,P_south_band_share_18_24,H_strength,-0.0264309368098255,-0.03211679019735228,-0.02183211521330739,-0.07065533690085682,0.04508270117560226,-0.08866401089769736,0.07020113359509833,0.166,-0.010616264303408255,-0.04469036606800522,0.07781945227217535,-0.04729807608179752,0.09295498261430253,0.244,0.0,45
S1,P_south_band_share_18_24,H_centroid_lat,-0.02669138506254279,-0.03281239176034664,-0.027670219380272358,-0.06756732633669317,0.00602020031145424,-0.07642682164395602,0.010910992853876382,0.084,-0.032602495185041575,-0.04882418183120035,-0.017553051148186515,-0.0511945844694344,-0.012925745043991516,0.008,0.0,45
S1,P_south_band_share_18_24,H_west_extent_lon,0.09954938296930066,0.03966741894236503,0.1040239683747222,0.050511888822212817,0.16467035222617915,0.041644756098488944,0.1787100566451835,1.0,0.045448037463460475,0.006313691731152669,0.09662682319577925,0.00034161236078490226,0.11137663835731905,0.978,1.0,0
S1,P_south_band_share_18_24,H_zonal_width,0.030232528708844325,0.011588147977696167,0.001428086858000762,-0.06756352665222796,0.06575743371771145,-0.08350207031731599,0.07796707663274723,0.524,0.005505093377301434,-0.03140780671347385,0.06383504983003499,-0.03481633440952415,0.07672493776950025,0.476,0.9555555555555556,2
S1,P_south_band_share_18_24,Je_strength,0.058853439122338674,0.01395074597816455,0.03316075822644005,-0.0926825182540234,0.1089284317596918,-0.13598257852975787,0.12265335785869519,0.811,0.02033752863345419,-0.010181301456630274,0.07735799202691487,-0.01946931653826031,0.08982846300943356,0.804,1.0,0
S1,P_south_band_share_18_24,Je_axis_lat,0.08778003578994323,0.03559597384847468,0.09374406350168993,0.04256942804083985,0.1519123636109908,0.0371171290178215,0.172951559812827,0.999,0.0412451937957511,0.0058478562156199475,0.08792289414825016,0.0025820564977022745,0.10303200702867518,0.985,1.0,0
S1,P_south_band_share_18_24,Je_meridional_width,-0.03169683381526348,-0.03296619467317984,-0.027921104113684998,-0.05510494850230644,0.009279518151059568,-0.05972681878519359,0.016158698070732138,0.113,-0.024528083351263417,-0.05561988772223154,0.01598175211862987,-0.05837995300408361,0.020118790579665563,0.184,0.0,45
S1,P_south_band_share_18_24,Jw_strength,-0.0016632256850567934,0.01059938301796283,0.019328861201707945,-0.08057057496792981,0.1598709703803401,-0.09079491654559871,0.18018669947466154,0.477,0.03246088836365501,-0.04712462245952715,0.1591312964944872,-0.049706648054977154,0.17852927299257654,0.518,0.35555555555555557,29
S1,P_south_band_share_18_24,Jw_axis_lat,-0.06271712538575448,-0.042306733430120855,-0.057725075736511554,-0.13796059252333098,0.021848485917659918,-0.15188978880127105,0.045291845203414526,0.099,-0.030074824937547144,-0.061816108413893824,0.03842783913274545,-0.06642679683338606,0.07916607571893268,0.113,0.0,45
