window,source,target,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction
S1,P_main_band_share,V_strength,P,V,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.000999000999000999,0.012307692307692308,0.01978021978021978,same_p_support_flag,1,0.5955024544743034,0.5955024544743034,-1,0.6649624430657477,0.6649624430657477,0.6489222612222845,0.6489222612222845,-0.07179920443851678,-0.10071253109145008,-0.0492389866293832,-0.10633598209863851,-0.044740778605481535,0.0,-0.06622215408964571,-0.08221939999826125,-0.05380781786098079,-0.08553281244664937,-0.05239042167430399,0.0,0.9638004715025144,0.9577345767210864,0.95,0.95,moderate,minor,moderate,0.0138004715025144,0.007734576721086461,Tier5b_no_reverse_dominant,original direction not supported; reverse direction is temporally stronger,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_strength -> P_main_band_share
S1,P_main_band_share,V_pos_centroid_lat,P,V,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,0.34965034965034963,0.48951048951048953,0.5191380660046969,0.6233766233766234,0.7111111111111111,0.7502250675202561,same_p_support_flag,1,0.09485602218959296,0.09485602218959296,-2,0.2635205367998351,0.2635205367998351,0.16686743689974626,0.16686743689974626,-0.1738144941853731,-0.22123889365113789,-0.0874375208281728,-0.23020200635845528,-0.060326063931057876,0.005,-0.09085198521490634,-0.10414584439565606,0.005870943684532289,-0.10733643694347973,0.047987051946530315,0.06,0.9638004715025144,0.9247390340812752,0.95,0.9247390340812752,moderate,none,moderate,0.0138004715025144,0.0,Tier5c_no_same_day_only,same-day coupling exists but no positive-lag support,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,
S1,P_main_band_share,V_NS_diff,P,V,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.000999000999000999,0.012307692307692308,0.01978021978021978,same_p_support_flag,1,0.6686522088768422,0.6686522088768422,-1,0.7614957925086301,0.7614957925086301,0.734299891425876,0.734299891425876,-0.10266298144359598,-0.13024844406377994,-0.0800495280451772,-0.13701967079330762,-0.07608342100262298,0.0,-0.08290539753906967,-0.09882631894438788,-0.06987990563649668,-0.10293466146581125,-0.06670907758292287,0.0,0.9638004715025144,0.9592841979227804,0.95,0.95,moderate,minor,moderate,0.0138004715025144,0.009284197922780457,Tier5b_no_reverse_dominant,original direction not supported; reverse direction is temporally stronger,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_NS_diff -> P_main_band_share
S1,P_main_band_share,H_strength,P,H,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,0.001998001998001998,0.008667388949079091,0.01347557551937114,0.14685314685314685,0.3323975294778214,0.36509141083132113,audit_more_conservative,1,0.35350001470118386,0.35350001470118386,-2,0.4069933653570758,0.4069933653570758,0.3788109401495907,0.3788109401495907,-0.053679653238080854,-0.09705412604606356,-0.02454282863653237,-0.10663631216546722,-0.020491579041659855,0.001,-0.039865659003153836,-0.05328588413381701,-0.027931323669154507,-0.05539877314386198,-0.02624911327210637,0.0,0.9638004715025144,0.9843266383035535,0.95,0.95,moderate,severe,severe,0.0138004715025144,0.034326638303553536,Tier5b_no_reverse_dominant,original direction not supported; reverse direction is temporally stronger,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,H_strength -> P_main_band_share
S1,P_main_band_share,H_centroid_lat,P,H,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,0.002997002997002997,0.011988011988011988,0.018258664412510568,0.005994005994005994,0.04395604395604396,0.060419580419580426,same_p_support_flag,1,0.3281164212900689,0.3281164212900689,-2,0.34549056332823325,0.34549056332823325,0.3346502911085304,0.3346502911085304,-0.028079350287927102,-0.07290663524488508,0.007495431763467251,-0.08339155032681984,0.023100800373742618,0.081,-0.024796605647565584,-0.038948686884914284,0.00520942948750803,-0.04137993900173909,0.019835018325415107,0.066,0.9638004715025144,0.9712195974021037,0.95,0.95,moderate,moderate,moderate,0.0138004715025144,0.021219597402103774,Tier4a_ambiguous_bidirectional_close,ambiguous bidirectional/feedback-like temporal structure,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,
S1,P_main_band_share,H_west_extent_lon,P,H,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.013986013986013986,0.040638606676342524,0.056514913657770796,0.17582417582417584,0.37091675447839834,0.3998233104057551,audit_more_conservative,1,-0.235141008294503,0.235141008294503,-1,-0.18220893767014557,0.18220893767014557,-0.2181230136174529,0.2181230136174529,0.04958259424193384,0.015574710873410506,0.10387947131897624,0.008463131973873435,0.11431100007082043,0.985,0.006182758279772188,-0.01111294066939378,0.05307768624059277,-0.01429774073495021,0.06452606019815801,0.734,0.9638004715025144,0.9314173076286837,0.95,0.9314173076286837,moderate,none,moderate,0.0138004715025144,0.0,Tier3_surrogate_or_persistence_sensitive_yes,main yes but audit p fails and/or severe phi persistence risk,do not use as strict pathway entry; retain in risk pool,,same_day_coupling_present,
S1,P_main_band_share,H_zonal_width,P,H,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.22677322677322678,0.35818540433925056,0.3991208791208791,0.2647352647352647,0.4853479853479853,0.4897708674304419,same_p_support_flag,2,-0.08039862228757384,0.08039862228757384,-2,-0.07685936523416495,0.07685936523416495,-0.07377821609650703,0.07377821609650703,0.0028905100823269775,-0.057207620737804166,0.048684325820266036,-0.07373998950764507,0.0565445156861579,0.528,-0.005178441926386751,-0.023238043791630452,0.03488680200739698,-0.027725608074608818,0.04444400098264128,0.439,0.9638004715025144,0.7197044740846678,0.95,0.7197044740846678,moderate,none,moderate,0.0138004715025144,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
S1,P_main_band_share,Je_strength,P,Je,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.5974025974025974,0.6642599277978339,0.7196870925684485,0.6873126873126874,0.7614831211953514,0.7935155223784962,same_p_support_flag,1,-0.06423469383129812,0.06423469383129812,-1,-0.055187100327492904,0.055187100327492904,-0.07075088860267208,0.07075088860267208,-0.005116059758066199,-0.10175669527100101,0.0205579543289934,-0.12093893354355624,0.03464086542813586,0.224,-0.0304394219172658,-0.04265607671203092,0.04603627808399308,-0.045785746558353164,0.06301842113644862,0.203,0.9638004715025144,0.9608913214856104,0.95,0.95,moderate,moderate,moderate,0.0138004715025144,0.01089132148561045,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
S1,P_main_band_share,Je_axis_lat,P,Je,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.002997002997002997,0.027149321266968326,0.039187227866473155,same_p_support_flag,1,0.34119269634638616,0.34119269634638616,-1,0.3029457905247435,0.3029457905247435,0.327805312533094,0.327805312533094,0.032422764668486315,0.0059948941812352505,0.06780551837633052,0.0011579523484420515,0.07483930315399703,0.977,-0.0017021537057147484,-0.015932012025237422,0.02184299752067783,-0.017570592561603617,0.026206759085248638,0.432,0.9638004715025144,0.8845770069795296,0.95,0.8845770069795296,moderate,none,moderate,0.0138004715025144,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,
S1,P_main_band_share,Je_meridional_width,P,Je,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.4835164835164835,0.5956923076923077,0.6316247371855289,0.5534465534465535,0.6745562130177515,0.7014710529087526,same_p_support_flag,5,0.027540900933741497,0.027540900933741497,-1,-0.028770339624332123,0.028770339624332123,-0.02315980494759744,0.02315980494759744,-0.005535304331218082,-0.039043228075378515,0.024962034080088704,-0.04341417106721725,0.03055510158436755,0.339,-0.007126526733031536,-0.03655271829979255,0.0271881637328681,-0.03883912534955136,0.032021691614420575,0.334,0.9638004715025144,-0.020883733655895388,0.95,-0.020883733655895388,moderate,none,moderate,0.0138004715025144,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
