window,source,target,source_family,target_family,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,p_pos_surrogate,q_pos_within_window,q_pos_global,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,same_day_coupling_flag,direction_label,lead_lag_label,lead_lag_group,failure_reason,risk_note,suggested_reverse_direction,sample_status
S1,P_main_band_share,V_strength,P,V,1,0.5955024544743034,0.5955024544743034,-1,0.6649624430657477,0.6649624430657477,0.6489222612222845,0.6489222612222845,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.2007194692939257,0.3947829851803777,2.966839522688619,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,V_strength -> P_main_band_share,ok
S1,P_main_band_share,V_pos_centroid_lat,P,V,1,0.09485602218959296,0.09485602218959296,-2,0.2635205367998351,0.2635205367998351,0.16686743689974626,0.16686743689974626,0.34965034965034963,0.48951048951048953,0.5191380660046969,0.18468128282008014,-0.08982526063048718,0.5136201175405708,not_supported,not_supported,True,same_day_only,lead_lag_no_same_day_only,lead_lag_no,same_day_only_without_positive_lag_support,same_day_coupling,,ok
S1,P_main_band_share,V_NS_diff,P,V,1,0.6686522088768422,0.6686522088768422,-1,0.7614957925086301,0.7614957925086301,0.734299891425876,0.734299891425876,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.20639809535949358,0.4622541135173486,3.2396239302122347,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,V_NS_diff -> P_main_band_share,ok
S1,P_main_band_share,H_strength,P,H,1,0.35350001470118386,0.35350001470118386,-2,0.4069933653570758,0.4069933653570758,0.3788109401495907,0.3788109401495907,0.001998001998001998,0.008667388949079091,0.01347557551937114,0.19909033415578262,0.15440968054540125,1.7755759776091389,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,H_strength -> P_main_band_share,ok
S1,P_main_band_share,H_centroid_lat,P,H,1,0.3281164212900689,0.3281164212900689,-2,0.34549056332823325,0.34549056332823325,0.3346502911085304,0.3346502911085304,0.002997002997002997,0.011988011988011988,0.018258664412510568,0.19553694745348796,0.13257947383658095,1.678027736257453,supported,strong_above_null,True,bidirectional_close,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,ok
S1,P_main_band_share,H_west_extent_lon,P,H,1,-0.235141008294503,0.235141008294503,-1,-0.18220893767014557,0.18220893767014557,-0.2181230136174529,0.2181230136174529,0.013986013986013986,0.040638606676342524,0.056514913657770796,0.19034125959073836,0.04479974870376463,1.235365410526812,supported,moderate_above_null,True,X_leads_Y_with_same_day_component,lead_lag_yes_with_same_day_coupling,lead_lag_yes,,same_day_coupling_present,,ok
S1,P_main_band_share,H_zonal_width,P,H,2,-0.08039862228757384,0.08039862228757384,-2,-0.07685936523416495,0.07685936523416495,-0.07377821609650703,0.07377821609650703,0.22677322677322678,0.35818540433925056,0.3991208791208791,0.12317559752038457,-0.042776975232810724,0.6527155045809176,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_main_band_share,Je_strength,P,Je,1,-0.06423469383129812,0.06423469383129812,-1,-0.055187100327492904,0.055187100327492904,-0.07075088860267208,0.07075088860267208,0.5974025974025974,0.6642599277978339,0.7196870925684485,0.21400559884726938,-0.14977090501597126,0.3001542678196044,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_main_band_share,Je_axis_lat,P,Je,1,0.34119269634638616,0.34119269634638616,-1,0.3029457905247435,0.3029457905247435,0.327805312533094,0.327805312533094,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.1609387121651086,0.18025398418127755,2.12001632022725,supported,strong_above_null,True,X_leads_Y_with_same_day_component,lead_lag_yes_with_same_day_coupling,lead_lag_yes,,same_day_coupling_present,,ok
S1,P_main_band_share,Je_meridional_width,P,Je,5,0.027540900933741497,0.027540900933741497,-1,-0.028770339624332123,0.028770339624332123,-0.02315980494759744,0.02315980494759744,0.4835164835164835,0.5956923076923077,0.6316247371855289,0.06150360484384215,-0.03396270391010066,0.44779327981941763,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_main_band_share,Jw_strength,P,Jw,5,0.14065037986380097,0.14065037986380097,-5,-0.07898124224373991,0.07898124224373991,0.04033974013613791,0.04033974013613791,0.18281718281718282,0.31993006993006995,0.3475783475783476,0.19170886751159555,-0.05105848764779458,0.7336665313892885,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_main_band_share,Jw_axis_lat,P,Jw,1,0.06545477437337925,0.06545477437337925,-3,0.10272454747108664,0.10272454747108664,0.0853229578751089,0.0853229578751089,0.4935064935064935,0.6031746031746031,0.6404494382022472,0.1603789206799209,-0.09492414630654165,0.4081257941872036,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_main_band_share,Jw_meridional_width,P,Jw,1,0.014203538307827763,0.014203538307827763,-2,0.046718528484005296,0.046718528484005296,0.02413700982525761,0.02413700982525761,0.906093906093906,0.9180161943319837,0.9435358030399352,0.06831082442778558,-0.05410728611995781,0.20792514841982265,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_south_band_share_18_24,V_strength,P,V,1,-0.264857342803248,0.264857342803248,-1,-0.25592880874125556,0.25592880874125556,-0.27724260248488286,0.27724260248488286,0.005994005994005994,0.02074330164217805,0.030320044918585067,0.1993001048025893,0.06555723800065871,1.328937298179519,supported,strong_above_null,True,same_day_dominant,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_exceeds_positive_lag,same_day_dominant,,ok
S1,P_south_band_share_18_24,V_pos_centroid_lat,P,V,1,-0.39260538573833864,0.39260538573833864,-1,-0.495148883785554,0.495148883785554,-0.46696627089440423,0.46696627089440423,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.1861438361551044,0.20646154958323423,2.109150610881362,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,V_pos_centroid_lat -> P_south_band_share_18_24,ok
S1,P_south_band_share_18_24,V_NS_diff,P,V,1,-0.4248539960062791,0.4248539960062791,-1,-0.44440181914011345,0.44440181914011345,-0.45797560031993195,0.45797560031993195,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.19781875670068905,0.22703523930559005,2.1476931868958573,supported,strong_above_null,True,same_day_dominant,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_exceeds_positive_lag,same_day_dominant,,ok
S1,P_south_band_share_18_24,H_strength,P,H,1,-0.0638035846773562,0.0638035846773562,-1,-0.08496216161097694,0.08496216161097694,-0.07995185863746479,0.07995185863746479,0.5954045954045954,0.6642599277978339,0.7185291852248753,0.20052375284644358,-0.13672016816908739,0.3181846727465523,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_south_band_share_18_24,H_centroid_lat,P,H,1,-0.33092610551645857,0.33092610551645857,-1,-0.3479147845429689,0.3479147845429689,-0.34411739887793197,0.34411739887793197,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.19992021649003977,0.1310058890264188,1.6552908521532421,supported,strong_above_null,True,same_day_dominant,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_exceeds_positive_lag,same_day_dominant,,ok
S1,P_south_band_share_18_24,H_west_extent_lon,P,H,3,0.24739455086732423,0.24739455086732423,-1,0.14528485845427822,0.14528485845427822,0.19071884910446774,0.19071884910446774,0.008991008991008992,0.026885735623599704,0.040004938881343384,0.18610689063801397,0.06128766022931026,1.3293142989988342,supported,strong_above_null,True,X_leads_Y_with_same_day_component,lead_lag_yes_with_same_day_coupling,lead_lag_yes,,same_day_coupling_present,,ok
S1,P_south_band_share_18_24,H_zonal_width,P,H,5,0.056677619062356265,0.056677619062356265,-1,0.022990336211245133,0.022990336211245133,0.02913088155574816,0.02913088155574816,0.44155844155844154,0.5643153526970954,0.5985330073349633,0.12440809810110674,-0.06773047903875049,0.45557821337558135,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_south_band_share_18_24,Je_strength,P,Je,2,0.14156291011840527,0.14156291011840527,-1,0.08195952877797733,0.08195952877797733,0.1163518573431626,0.1163518573431626,0.1918081918081918,0.3318928262748488,0.3614495633530304,0.19415293077116608,-0.052590020652760805,0.7291309461882662,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_south_band_share_18_24,Je_axis_lat,P,Je,2,-0.2761397780571696,0.2761397780571696,-1,-0.18672149544520475,0.18672149544520475,-0.22785439745899083,0.22785439745899083,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.16608473436784615,0.11005504368932345,1.6626439456233975,supported,strong_above_null,True,X_leads_Y_with_same_day_component,lead_lag_yes_with_same_day_coupling,lead_lag_yes,,same_day_coupling_present,,ok
S1,P_south_band_share_18_24,Je_meridional_width,P,Je,1,0.06818533301865283,0.06818533301865283,-1,0.09516169195715368,0.09516169195715368,0.08914221841105645,0.08914221841105645,0.024975024975024976,0.0651890482398957,0.08697332817935832,0.05872448971124549,0.00946084330740734,1.1611055856581693,supported,moderate_above_null,True,bidirectional_close,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,ok
S1,P_south_band_share_18_24,Jw_strength,P,Jw,5,-0.08565947221755658,0.08565947221755658,-2,0.08347922943872327,0.08347922943872327,0.06164204181827596,0.06164204181827596,0.43356643356643354,0.5623787976729153,0.5929186748131,0.19146899258695182,-0.10580952036939524,0.44738038812553965,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_south_band_share_18_24,Jw_axis_lat,P,Jw,1,-0.11992905235917685,0.11992905235917685,-3,-0.17034287810175938,0.17034287810175938,-0.14148974257805183,0.14148974257805183,0.16983016983016982,0.30238726790450926,0.3301327003991801,0.16806001559176006,-0.048130963232583215,0.7136084804996111,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_south_band_share_18_24,Jw_meridional_width,P,Jw,5,0.07952078143359033,0.07952078143359033,-1,0.031147822343344643,0.031147822343344643,0.04278179162644225,0.04278179162644225,0.022977022977022976,0.06048652202498356,0.08197208197208197,0.07176784648431637,0.007752934949273954,1.1080279725401574,supported,moderate_above_null,False,direction_uncertain,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,direction_difference_not_stable,direction_uncertain,,ok
S1,P_main_minus_south,V_strength,P,V,1,0.530346155209553,0.530346155209553,-1,0.575944120544547,0.575944120544547,0.5737140822750643,0.5737140822750643,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.20501552983284205,0.3253306253767109,2.58685844746477,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,V_strength -> P_main_minus_south,ok
S1,P_main_minus_south,V_pos_centroid_lat,P,V,1,0.23759170128925874,0.23759170128925874,-2,0.38826187377290455,0.38826187377290455,0.3208514636350409,0.3208514636350409,0.015984015984015984,0.04395604395604396,0.062317429406036996,0.18557003921195825,0.052021662077300496,1.2803343810143906,supported,moderate_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,V_pos_centroid_lat -> P_main_minus_south,ok
S1,P_main_minus_south,V_NS_diff,P,V,1,0.651000862649627,0.651000862649627,-1,0.7254874733938572,0.7254874733938572,0.7120752965030223,0.7120752965030223,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.2028424075073309,0.4481584551422961,3.209392309278814,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,V_NS_diff -> P_main_minus_south,ok
S1,P_main_minus_south,H_strength,P,H,1,0.27413867820081356,0.27413867820081356,-2,0.3171775657061812,0.3171775657061812,0.29921381791446805,0.29921381791446805,0.006993006993006993,0.022913256955810146,0.03336422613531047,0.2010947135935262,0.07304396460728735,1.3632316499126451,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,H_strength -> P_main_minus_south,ok
S1,P_main_minus_south,H_centroid_lat,P,H,1,0.3727780788991133,0.3727780788991133,-1,0.39272089151435385,0.39272089151435385,0.383539504845956,0.383539504845956,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.1972408979621033,0.17553718093700998,1.8899634038917053,supported,strong_above_null,True,same_day_dominant,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_exceeds_positive_lag,same_day_dominant,,ok
S1,P_main_minus_south,H_west_extent_lon,P,H,2,-0.27041443561392253,0.27041443561392253,-1,-0.19056398154693202,0.19056398154693202,-0.23535413157589577,0.23535413157589577,0.003996003996003996,0.015194681861348529,0.0224684038071462,0.1933358074630323,0.07707862815089023,1.3986774574369956,supported,strong_above_null,True,X_leads_Y_with_same_day_component,lead_lag_yes_with_same_day_coupling,lead_lag_yes,,same_day_coupling_present,,ok
S1,P_main_minus_south,H_zonal_width,P,H,2,-0.07386304962366627,0.07386304962366627,-1,-0.06203695891842037,0.06203695891842037,-0.06418587680913573,0.06418587680913573,0.2647352647352647,0.4076923076923077,0.4394288346384155,0.12368166277203235,-0.04981861314836608,0.5972029156804692,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_main_minus_south,Je_strength,P,Je,1,-0.10463639369784164,0.10463639369784164,-1,-0.07425580193388245,0.07425580193388245,-0.10009105366347897,0.10009105366347897,0.3106893106893107,0.4556776556776557,0.48356584459897206,0.19105434598612706,-0.08641795228828542,0.5476786887927666,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_main_minus_south,Je_axis_lat,P,Je,2,0.3522850663864598,0.3522850663864598,-1,0.29294519484983955,0.29294519484983955,0.32808580711559027,0.32808580711559027,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.16902552278793306,0.18325954359852673,2.0842122572722483,supported,strong_above_null,True,X_leads_Y_with_same_day_component,lead_lag_yes_with_same_day_coupling,lead_lag_yes,,same_day_coupling_present,,ok
S1,P_main_minus_south,Je_meridional_width,P,Je,1,-0.037586094964036455,0.037586094964036455,-1,-0.06155793817415425,0.06155793817415425,-0.05501807151060894,0.05501807151060894,0.27372627372627373,0.41736481340441733,0.4476514635806671,0.05802524116697582,-0.020439146202939365,0.6477542222681533,not_supported,not_supported,True,same_day_only,lead_lag_no_same_day_only,lead_lag_no,same_day_only_without_positive_lag_support,same_day_coupling,,ok
S1,P_main_minus_south,Jw_strength,P,Jw,5,0.1351879706146426,0.1351879706146426,-4,-0.08337926480411668,0.08337926480411668,0.0012837395473718346,0.0012837395473718346,0.2217782217782218,0.3571143882024711,0.39357825273318237,0.20828802626455994,-0.07310005564991734,0.6490434089712469,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_main_minus_south,Jw_axis_lat,P,Jw,1,0.09784307237409828,0.09784307237409828,-3,0.14591605128057097,0.14591605128057097,0.12121770593393871,0.12121770593393871,0.2867132867132867,0.43076923076923074,0.4618066419344746,0.16155797560056734,-0.06371490322646906,0.6056220499816333,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_main_minus_south,Jw_meridional_width,P,Jw,5,-0.04360436471986403,0.04360436471986403,-2,0.02773227311609073,0.02773227311609073,-0.0018030064676064132,0.0018030064676064132,0.2597402597402597,0.404040404040404,0.4337349397590361,0.068823460923532,-0.025219096203667975,0.6335683229925291,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S1,P_spread_lat,V_strength,P,V,1,-0.37184296592121246,0.37184296592121246,-3,-0.46726137457598416,0.46726137457598416,-0.4055144268509193,0.4055144268509193,0.000999000999000999,0.004884004884004884,0.008291110087517274,0.20490753958822439,0.16693542633298808,1.8146865980063795,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,V_strength -> P_spread_lat,ok
S1,P_spread_lat,V_pos_centroid_lat,P,V,1,0.285153290864097,0.285153290864097,-1,0.3520618370271476,0.3520618370271476,0.34120745714354567,0.34120745714354567,0.003996003996003996,0.015194681861348529,0.0224684038071462,0.18576589228131116,0.09938739858278586,1.5350142448769895,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,V_pos_centroid_lat -> P_spread_lat,ok
S1,P_spread_lat,V_NS_diff,P,V,1,-0.29034051166085834,0.29034051166085834,-3,-0.370857630240667,0.370857630240667,-0.30957911144343875,0.30957911144343875,0.003996003996003996,0.015194681861348529,0.0224684038071462,0.19084342154649556,0.09949709011436278,1.521354570716089,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,V_NS_diff -> P_spread_lat,ok
S1,P_spread_lat,H_strength,P,H,1,-0.30731440878481125,0.30731440878481125,-5,-0.3853747371001168,0.3853747371001168,-0.32905949686609715,0.32905949686609715,0.001998001998001998,0.008667388949079091,0.01347557551937114,0.19948192728916977,0.10783248149564148,1.5405626612947603,supported,strong_above_null,True,reverse_dominant,lead_lag_no_reverse_dominant,lead_lag_no,reverse_lag_dominant,reverse_direction,H_strength -> P_spread_lat,ok
