comparison,target_window,reference_window,sector,lat,V850_target,V850_reference,V850_delta
T3_full_minus_S3,T3_full,S3,mid_sector,53.0,0.05285074472247258,-0.009408179283328051,0.06225892400580063
T3_full_minus_S3,T3_full,S3,mid_sector,53.25,0.023584889083229872,-0.04302226419497108,0.06660715327820095
T3_full_minus_S3,T3_full,S3,mid_sector,53.5,-0.004692907982325038,-0.0732746264379423,0.06858171845561727
T3_full_minus_S3,T3_full,S3,mid_sector,53.75,-0.025917802816418284,-0.09605239880695553,0.07013459599053724
T3_full_minus_S3,T3_full,S3,mid_sector,54.0,-0.04002101259114811,-0.11076899203287931,0.0707479794417312
T3_full_minus_S3,T3_full,S3,mid_sector,54.25,-0.04104339859057779,-0.10509698396364923,0.06405358537307144
T3_full_minus_S3,T3_full,S3,mid_sector,54.5,-0.03135140488705235,-0.09565294204924715,0.0643015371621948
T3_full_minus_S3,T3_full,S3,mid_sector,54.75,-0.06119420539278726,-0.12844317744550152,0.06724897205271425
T3_full_minus_S3,T3_full,S3,mid_sector,55.0,-0.10701911405243311,-0.1727420022803265,0.06572288822789338
T3_full_minus_S3,T3_full,S3,mid_sector,55.25,-0.1900164341168995,-0.256164341038431,0.0661479069215315
T3_full_minus_S3,T3_full,S3,mid_sector,55.5,-0.2620216208077602,-0.31857958786013685,0.056557967052376645
T3_full_minus_S3,T3_full,S3,mid_sector,55.75,-0.31484610617557407,-0.3624947757113817,0.04764866953580765
T3_full_minus_S3,T3_full,S3,mid_sector,56.0,-0.38261956224427385,-0.4475359240193002,0.06491636177502635
T3_full_minus_S3,T3_full,S3,mid_sector,56.25,-0.3444158254751783,-0.4234701861244828,0.07905436064930449
T3_full_minus_S3,T3_full,S3,mid_sector,56.5,-0.2723439349781479,-0.3517871196623288,0.07944318468418088
T3_full_minus_S3,T3_full,S3,mid_sector,56.75,-0.26862549876536124,-0.35649681181260945,0.08787131304724821
T3_full_minus_S3,T3_full,S3,mid_sector,57.0,-0.3105616933649401,-0.4065232009286947,0.0959615075637546
T3_full_minus_S3,T3_full,S3,mid_sector,57.25,-0.36277622133573745,-0.4654400764914024,0.10266385515566495
T3_full_minus_S3,T3_full,S3,mid_sector,57.5,-0.38204556469798034,-0.4899407171104596,0.10789515241247927
T3_full_minus_S3,T3_full,S3,mid_sector,57.75,-0.4091265775430793,-0.5145200055127901,0.1053934279697108
T3_full_minus_S3,T3_full,S3,mid_sector,58.0,-0.4789814529117315,-0.5771697535615662,0.09818830064983469
T3_full_minus_S3,T3_full,S3,mid_sector,58.25,-0.5351811240971356,-0.62466447687076,0.0894833527736244
T3_full_minus_S3,T3_full,S3,mid_sector,58.5,-0.5363816846804416,-0.6096783113121474,0.07329662663170589
T3_full_minus_S3,T3_full,S3,mid_sector,58.75,-0.5191765922379752,-0.5638399410243118,0.0446633487863366
T3_full_minus_S3,T3_full,S3,mid_sector,59.0,-0.5220119616698853,-0.5402104006545559,0.018198438984670662
T3_full_minus_S3,T3_full,S3,mid_sector,59.25,-0.547418062159953,-0.5553901601272918,0.007972097967338776
T3_full_minus_S3,T3_full,S3,mid_sector,59.5,-0.5636121610255033,-0.5641103242159468,0.0004981631904434902
T3_full_minus_S3,T3_full,S3,mid_sector,59.75,-0.5703223458784538,-0.5422936709811713,-0.028028674897282446
T3_full_minus_S3,T3_full,S3,mid_sector,60.0,-0.5858747149157684,-0.5161838221819262,-0.06969089273384221
T3_full_minus_S3,T3_full,S3,east_sector,10.0,0.9873085835334985,0.9040653426145058,0.08324324091899271
T3_full_minus_S3,T3_full,S3,east_sector,10.25,0.9953242982002888,0.9391069547265758,0.05621734347371299
T3_full_minus_S3,T3_full,S3,east_sector,10.5,1.0142801859966006,0.983084146972185,0.03119603902441559
T3_full_minus_S3,T3_full,S3,east_sector,10.75,1.0269924564983453,1.023621610940272,0.00337084555807321
T3_full_minus_S3,T3_full,S3,east_sector,11.0,1.0314682568862275,1.0576276782283798,-0.026159421342152323
T3_full_minus_S3,T3_full,S3,east_sector,11.25,1.0369120497412383,1.091560639635769,-0.05464858989453081
T3_full_minus_S3,T3_full,S3,east_sector,11.5,1.045020973182527,1.1253790191666044,-0.08035804598407736
T3_full_minus_S3,T3_full,S3,east_sector,11.75,1.0641551268412757,1.1661061684292129,-0.10195104158793722
T3_full_minus_S3,T3_full,S3,east_sector,12.0,1.0959942687660926,1.2178805874016383,-0.12188631863554567
T3_full_minus_S3,T3_full,S3,east_sector,12.25,1.1322608247244053,1.276375905771702,-0.14411508104729664
T3_full_minus_S3,T3_full,S3,east_sector,12.5,1.163032761356871,1.3324361961571412,-0.1694034348002702
T3_full_minus_S3,T3_full,S3,east_sector,12.75,1.1915069555012126,1.3861192718047612,-0.1946123163035487
T3_full_minus_S3,T3_full,S3,east_sector,13.0,1.2247793919941414,1.4443911255901847,-0.21961173359604325
T3_full_minus_S3,T3_full,S3,east_sector,13.25,1.2614403425012404,1.5078314981106322,-0.24639115560939184
T3_full_minus_S3,T3_full,S3,east_sector,13.5,1.2993499796866665,1.5744866665777733,-0.2751366868911067
T3_full_minus_S3,T3_full,S3,east_sector,13.75,1.3266827855222147,1.6322763201310797,-0.30559353460886496
T3_full_minus_S3,T3_full,S3,east_sector,14.0,1.3453764974904656,1.6806624185659527,-0.33528592107548705
T3_full_minus_S3,T3_full,S3,east_sector,14.25,1.369347047427374,1.7311594560580712,-0.3618124086306973
T3_full_minus_S3,T3_full,S3,east_sector,14.5,1.4050923155911985,1.7899086108674416,-0.38481629527624306
T3_full_minus_S3,T3_full,S3,east_sector,14.75,1.449021193190098,1.8542960961472217,-0.40527490295712365
T3_full_minus_S3,T3_full,S3,east_sector,15.0,1.4967569780076606,1.920962277541442,-0.4242052995337815
T3_full_minus_S3,T3_full,S3,east_sector,15.25,1.5469022220971305,1.9903589756961375,-0.44345675359900705
T3_full_minus_S3,T3_full,S3,east_sector,15.5,1.5944368974058838,2.060364244561598,-0.46592734715571416
T3_full_minus_S3,T3_full,S3,east_sector,15.75,1.638355105014365,2.131673877994245,-0.49331877297988
T3_full_minus_S3,T3_full,S3,east_sector,16.0,1.6764733276989492,2.20242282069949,-0.5259494930005408
T3_full_minus_S3,T3_full,S3,east_sector,16.25,1.710449212262217,2.272191631897715,-0.5617424196354979
T3_full_minus_S3,T3_full,S3,east_sector,16.5,1.7405036301245727,2.338790124636552,-0.5982864945119795
T3_full_minus_S3,T3_full,S3,east_sector,16.75,1.7668342421896797,2.4016831622904795,-0.6348489201007999
T3_full_minus_S3,T3_full,S3,east_sector,17.0,1.7907569273480477,2.4624258478498064,-0.6716689205017587
T3_full_minus_S3,T3_full,S3,east_sector,17.25,1.8115457702731625,2.5197796139995163,-0.7082338437263538
T3_full_minus_S3,T3_full,S3,east_sector,17.5,1.8299840311503135,2.5739749968316206,-0.7439909656813071
T3_full_minus_S3,T3_full,S3,east_sector,17.75,1.8456289652012665,2.6251229687596895,-0.779494003558423
T3_full_minus_S3,T3_full,S3,east_sector,18.0,1.8620983384082472,2.676476263465812,-0.8143779250575647
T3_full_minus_S3,T3_full,S3,east_sector,18.25,1.8788752466246892,2.7265191881334374,-0.8476439415087482
T3_full_minus_S3,T3_full,S3,east_sector,18.5,1.897066174293323,2.775767045074754,-0.8787008707814308
T3_full_minus_S3,T3_full,S3,east_sector,18.75,1.9162249384827517,2.8254145003722817,-0.90918956188953
T3_full_minus_S3,T3_full,S3,east_sector,19.0,1.935951501279847,2.877078397746654,-0.9411268964668069
T3_full_minus_S3,T3_full,S3,east_sector,19.25,1.9567430427573187,2.9319203100960345,-0.9751772673387158
T3_full_minus_S3,T3_full,S3,east_sector,19.5,1.9774560053863883,2.988808121510539,-1.0113521161241508
T3_full_minus_S3,T3_full,S3,east_sector,19.75,1.9998336980676754,3.048959860364221,-1.0491261622965458
T3_full_minus_S3,T3_full,S3,east_sector,20.0,2.02235449213164,3.11108219143082,-1.0887276992991803
T3_full_minus_S3,T3_full,S3,east_sector,20.25,2.0474916915584314,3.1777667147998474,-1.130275023241416
T3_full_minus_S3,T3_full,S3,east_sector,20.5,2.0745846256653695,3.248143186288652,-1.1735585606232823
T3_full_minus_S3,T3_full,S3,east_sector,20.75,2.104885098836653,3.3226118777286753,-1.2177267788920223
T3_full_minus_S3,T3_full,S3,east_sector,21.0,2.138774661752493,3.401165535665555,-1.2623908739130618
T3_full_minus_S3,T3_full,S3,east_sector,21.25,2.174789132106541,3.4829104299355422,-1.3081212978290013
T3_full_minus_S3,T3_full,S3,east_sector,21.5,2.2124629934568176,3.568095830648719,-1.3556328371919015
T3_full_minus_S3,T3_full,S3,east_sector,21.75,2.2506569367768847,3.6551931965170126,-1.4045362597401279
T3_full_minus_S3,T3_full,S3,east_sector,22.0,2.2920293053878673,3.745251741967233,-1.4532224365793658
T3_full_minus_S3,T3_full,S3,east_sector,22.25,2.3338703263026557,3.8363654298581804,-1.5024951035555247
T3_full_minus_S3,T3_full,S3,east_sector,22.5,2.374534540973341,3.9279574654351617,-1.5534229244618207
T3_full_minus_S3,T3_full,S3,east_sector,22.75,2.4111909742743487,4.0169733235718255,-1.6057823492974768
T3_full_minus_S3,T3_full,S3,east_sector,23.0,2.444537738785452,4.103084175962816,-1.658546437177364
T3_full_minus_S3,T3_full,S3,east_sector,23.25,2.4752665918793793,4.184389696509628,-1.7091231046302489
T3_full_minus_S3,T3_full,S3,east_sector,23.5,2.505035315026856,4.26060663006441,-1.7555713150375536
T3_full_minus_S3,T3_full,S3,east_sector,23.75,2.534176327565967,4.332947392496153,-1.798771064930186
T3_full_minus_S3,T3_full,S3,east_sector,24.0,2.5583680312121153,4.398495074056347,-1.840127042844232
T3_full_minus_S3,T3_full,S3,east_sector,24.25,2.5776089950647108,4.4550977788511235,-1.8774887837864127
T3_full_minus_S3,T3_full,S3,east_sector,24.5,2.590960288274531,4.497909533247695,-1.906949244973164
T3_full_minus_S3,T3_full,S3,east_sector,24.75,2.6068585164881344,4.533016348505441,-1.926157832017307
T3_full_minus_S3,T3_full,S3,east_sector,25.0,2.628061681378405,4.562858320622868,-1.934796639244463
T3_full_minus_S3,T3_full,S3,east_sector,25.25,2.6535874245920645,4.588731108736709,-1.935143684144644
T3_full_minus_S3,T3_full,S3,east_sector,25.5,2.6822222796687885,4.6145413500180545,-1.932319070349266
T3_full_minus_S3,T3_full,S3,east_sector,25.75,2.7141848266394453,4.6429530229669425,-1.9287681963274972
T3_full_minus_S3,T3_full,S3,east_sector,26.0,2.752813039875256,4.677032262348344,-1.9242192224730874
T3_full_minus_S3,T3_full,S3,east_sector,26.25,2.795752771388012,4.714323727364354,-1.918570955976342
T3_full_minus_S3,T3_full,S3,east_sector,26.5,2.8426273372764386,4.753484637397884,-1.9108573001214455
T3_full_minus_S3,T3_full,S3,east_sector,26.75,2.8892419496291533,4.791171058874702,-1.9019291092455486
T3_full_minus_S3,T3_full,S3,east_sector,27.0,2.9367332295336475,4.829403804799782,-1.8926705752661341
T3_full_minus_S3,T3_full,S3,east_sector,27.25,2.9823013575529327,4.866053755237091,-1.883752397684158
T3_full_minus_S3,T3_full,S3,east_sector,27.5,3.024971969522065,4.899139203545064,-1.8741672340229991
T3_full_minus_S3,T3_full,S3,east_sector,27.75,3.0640178943837757,4.925865379058037,-1.8618474846742616
T3_full_minus_S3,T3_full,S3,east_sector,28.0,3.099675905277661,4.945185576945258,-1.8455096716675974
T3_full_minus_S3,T3_full,S3,east_sector,28.25,3.1342220368426843,4.954712029036444,-1.8204899921937598
T3_full_minus_S3,T3_full,S3,east_sector,28.5,3.1616935074980446,4.947737721641341,-1.7860442141432968
T3_full_minus_S3,T3_full,S3,east_sector,28.75,3.1869931125466273,4.933178522058407,-1.7461854095117797
T3_full_minus_S3,T3_full,S3,east_sector,29.0,3.2084970195590232,4.90961873089123,-1.701121711332207
T3_full_minus_S3,T3_full,S3,east_sector,29.25,3.2257755880796726,4.875694893776497,-1.649919305696824
T3_full_minus_S3,T3_full,S3,east_sector,29.5,3.238335724919227,4.829090841941268,-1.5907551170220406
T3_full_minus_S3,T3_full,S3,east_sector,29.75,3.2464036188345644,4.769010316351157,-1.5226066975165922
T3_full_minus_S3,T3_full,S3,east_sector,30.0,3.2511486791444737,4.701446764232316,-1.4502980850878426
T3_full_minus_S3,T3_full,S3,east_sector,30.25,3.2487974224542255,4.624450353269808,-1.375652930815582
T3_full_minus_S3,T3_full,S3,east_sector,30.5,3.243060241520702,4.541558189824924,-1.298497948304222
T3_full_minus_S3,T3_full,S3,east_sector,30.75,3.2350208399939007,4.456211709880767,-1.2211908698868665
T3_full_minus_S3,T3_full,S3,east_sector,31.0,3.2296092914078067,4.3744705043086425,-1.1448612129008358
T3_full_minus_S3,T3_full,S3,east_sector,31.25,3.2254943309215296,4.291237814882038,-1.0657434839605084
T3_full_minus_S3,T3_full,S3,east_sector,31.5,3.2234513355004912,4.2008571482463655,-0.9774058127458742
T3_full_minus_S3,T3_full,S3,east_sector,31.75,3.223235398482071,4.104828487254117,-0.8815930887720462
T3_full_minus_S3,T3_full,S3,east_sector,32.0,3.222542797845618,4.001459368398509,-0.7789165705528909
T3_full_minus_S3,T3_full,S3,east_sector,32.25,3.2251985669534977,3.8999030851590097,-0.674704518205512
T3_full_minus_S3,T3_full,S3,east_sector,32.5,3.2349423193798557,3.8095827488740426,-0.5746404294941869
T3_full_minus_S3,T3_full,S3,east_sector,32.75,3.248079547583284,3.733110322265949,-0.48503077468266476
T3_full_minus_S3,T3_full,S3,east_sector,33.0,3.270376550366488,3.6879383415334948,-0.41756179116700665
T3_full_minus_S3,T3_full,S3,east_sector,33.25,3.2919207810493036,3.643265637606226,-0.3513448565569224
T3_full_minus_S3,T3_full,S3,east_sector,33.5,3.277603512133112,3.5531006805717458,-0.2754971684386338
T3_full_minus_S3,T3_full,S3,east_sector,33.75,3.271603993574655,3.466455840051988,-0.194851846477333
T3_full_minus_S3,T3_full,S3,east_sector,34.0,3.2656228663128926,3.3689198912020473,-0.10329702488915471
T3_full_minus_S3,T3_full,S3,east_sector,34.25,3.2329962383295308,3.2540848129666777,-0.021088574637146973
T3_full_minus_S3,T3_full,S3,east_sector,34.5,3.2282649903365197,3.173288846569133,0.0549761437673868
T3_full_minus_S3,T3_full,S3,east_sector,34.75,3.232372988330329,3.0958397679797254,0.13653322035060356
T3_full_minus_S3,T3_full,S3,east_sector,35.0,3.254516495126115,3.0536400397795673,0.20087645534654763
T3_full_minus_S3,T3_full,S3,east_sector,35.25,3.2584655021083693,3.003220522883133,0.25524497922523626
T3_full_minus_S3,T3_full,S3,east_sector,35.5,3.168106564271517,2.8556769806339215,0.31242958363759543
T3_full_minus_S3,T3_full,S3,east_sector,35.75,3.0633269840844757,2.7007436548158,0.36258332926867576
T3_full_minus_S3,T3_full,S3,east_sector,36.0,2.988044588782307,2.572699578300095,0.41534501048221184
T3_full_minus_S3,T3_full,S3,east_sector,36.25,2.909762605143488,2.434272659216967,0.47548994592652116
T3_full_minus_S3,T3_full,S3,east_sector,36.5,2.834357492473197,2.3041816792659047,0.5301758132072925
T3_full_minus_S3,T3_full,S3,east_sector,36.75,2.750469287354551,2.176555337644406,0.5739139497101453
T3_full_minus_S3,T3_full,S3,east_sector,37.0,2.653948084668994,2.04542450641227,0.6085235782567238
T3_full_minus_S3,T3_full,S3,east_sector,37.25,2.5641995815476655,1.9269290155451781,0.6372705660024873
T3_full_minus_S3,T3_full,S3,east_sector,37.5,2.476767218776386,1.8171351103388154,0.6596321084375707
T3_full_minus_S3,T3_full,S3,east_sector,37.75,2.4041280465879042,1.7223110879518098,0.6818169586360945
T3_full_minus_S3,T3_full,S3,east_sector,38.0,2.3431715210611146,1.6396620675881062,0.7035094534730084
T3_full_minus_S3,T3_full,S3,east_sector,38.25,2.274602511181299,1.5609860645990496,0.7136164465822492
T3_full_minus_S3,T3_full,S3,east_sector,38.5,2.207438995668368,1.4966717147631818,0.7107672809051861
T3_full_minus_S3,T3_full,S3,east_sector,38.75,2.1368641337118808,1.439830110581495,0.6970340231303858
T3_full_minus_S3,T3_full,S3,east_sector,39.0,2.060925030393726,1.3864265783024434,0.6744984520912825
T3_full_minus_S3,T3_full,S3,east_sector,39.25,1.9940484134942686,1.3483965162641798,0.6456518972300889
T3_full_minus_S3,T3_full,S3,east_sector,39.5,1.9482364868939708,1.3315856323599025,0.6166508545340683
T3_full_minus_S3,T3_full,S3,east_sector,39.75,1.9181680572088606,1.3317032509066062,0.5864648063022544
T3_full_minus_S3,T3_full,S3,east_sector,40.0,1.919840193682749,1.3662048786588894,0.5536353150238595
T3_full_minus_S3,T3_full,S3,east_sector,40.25,1.956584678151381,1.4322738245257922,0.5243108536255887
T3_full_minus_S3,T3_full,S3,east_sector,40.5,1.9789615096759068,1.4831965156135631,0.49576499406234364
T3_full_minus_S3,T3_full,S3,east_sector,40.75,1.9849248611236077,1.518915494338163,0.4660093667854446
T3_full_minus_S3,T3_full,S3,east_sector,41.0,2.005826726676419,1.5652613525889911,0.4405653740874278
T3_full_minus_S3,T3_full,S3,east_sector,41.25,2.026715158763306,1.602198467701745,0.424516691061561
T3_full_minus_S3,T3_full,S3,east_sector,41.5,2.019682145138929,1.6167779707195111,0.4029041744194177
T3_full_minus_S3,T3_full,S3,east_sector,41.75,2.041738726129574,1.6699507104310964,0.3717880156984774
T3_full_minus_S3,T3_full,S3,east_sector,42.0,2.1097173858257117,1.7634365657538875,0.34628082007182415
T3_full_minus_S3,T3_full,S3,east_sector,42.25,2.1244326384760233,1.8037633613777404,0.32066927709828286
T3_full_minus_S3,T3_full,S3,east_sector,42.5,2.0918064065060555,1.7959649620805227,0.29584144442553284
T3_full_minus_S3,T3_full,S3,east_sector,42.75,2.0887884775296177,1.8185290228732145,0.2702594546564032
T3_full_minus_S3,T3_full,S3,east_sector,43.0,2.153288653911858,1.9101948535599016,0.24309380035195627
T3_full_minus_S3,T3_full,S3,east_sector,43.25,2.248847019385505,2.0168473764797183,0.23199964290578645
T3_full_minus_S3,T3_full,S3,east_sector,43.5,2.261742596399683,2.026127974896966,0.23561462150271684
T3_full_minus_S3,T3_full,S3,east_sector,43.75,2.2055806356002674,1.966933646600351,0.23864698899991632
T3_full_minus_S3,T3_full,S3,east_sector,44.0,2.1715920407288225,1.938587723989583,0.2330043167392395
T3_full_minus_S3,T3_full,S3,east_sector,44.25,2.1610634647788047,1.9360249780592635,0.2250384867195412
T3_full_minus_S3,T3_full,S3,east_sector,44.5,2.13402380628446,1.9195612789695122,0.21446252731494786
T3_full_minus_S3,T3_full,S3,east_sector,44.75,2.0813910749518323,1.882251677178501,0.19913939777333134
T3_full_minus_S3,T3_full,S3,east_sector,45.0,2.035736451863046,1.8470017911231538,0.1887346607398923
T3_full_minus_S3,T3_full,S3,east_sector,45.25,2.01109051203928,1.830064740134737,0.18102577190454316
T3_full_minus_S3,T3_full,S3,east_sector,45.5,1.9983859112824331,1.818717211327232,0.17966869995520107
T3_full_minus_S3,T3_full,S3,east_sector,45.75,1.9621641492474053,1.7763264249344892,0.18583772431291612
T3_full_minus_S3,T3_full,S3,east_sector,46.0,1.9159216885729784,1.7244205813925975,0.19150110718038094
T3_full_minus_S3,T3_full,S3,east_sector,46.25,1.9070880105584471,1.7098838155592089,0.19720419499923825
T3_full_minus_S3,T3_full,S3,east_sector,46.5,1.8928692181465776,1.690405833755979,0.20246338439059852
T3_full_minus_S3,T3_full,S3,east_sector,46.75,1.857303454547208,1.6495691100446814,0.2077343445025266
T3_full_minus_S3,T3_full,S3,east_sector,47.0,1.8324030309996318,1.6216925680408842,0.2107104629587475
T3_full_minus_S3,T3_full,S3,east_sector,47.25,1.8245918719818228,1.6082009381731535,0.21639093380866936
T3_full_minus_S3,T3_full,S3,east_sector,47.5,1.816815999537466,1.5872748890574744,0.2295411104799916
T3_full_minus_S3,T3_full,S3,east_sector,47.75,1.8121942132894866,1.5693883609436436,0.24280585234584295
T3_full_minus_S3,T3_full,S3,east_sector,48.0,1.8251476022491346,1.5685266963321312,0.2566209059170035
T3_full_minus_S3,T3_full,S3,east_sector,48.25,1.8298586768907552,1.5590428635053541,0.27081581338540106
T3_full_minus_S3,T3_full,S3,east_sector,48.5,1.8241616866234265,1.5415353792131525,0.28262630741027395
T3_full_minus_S3,T3_full,S3,east_sector,48.75,1.8033153867237028,1.5088722953017926,0.2944430914219103
T3_full_minus_S3,T3_full,S3,east_sector,49.0,1.778099061042309,1.4756456088322996,0.3024534522100095
T3_full_minus_S3,T3_full,S3,east_sector,49.25,1.7774345747531943,1.4713439300783906,0.30609064467480374
T3_full_minus_S3,T3_full,S3,east_sector,49.5,1.7666621353895815,1.4558233160716225,0.310838819317959
T3_full_minus_S3,T3_full,S3,east_sector,49.75,1.7431282005196447,1.4313769546098871,0.31175124590975756
T3_full_minus_S3,T3_full,S3,east_sector,50.0,1.747042191913121,1.4324653776624343,0.3145768142506866
T3_full_minus_S3,T3_full,S3,east_sector,50.25,1.7552415564044042,1.4231703055956368,0.3320712508087673
T3_full_minus_S3,T3_full,S3,east_sector,50.5,1.745612905197288,1.3890332540034513,0.3565796511938366
T3_full_minus_S3,T3_full,S3,east_sector,50.75,1.7264909445725964,1.354924275735011,0.3715666688375854
T3_full_minus_S3,T3_full,S3,east_sector,51.0,1.6974813768618926,1.3233570704969422,0.3741243063649504
T3_full_minus_S3,T3_full,S3,east_sector,51.25,1.6770552948410538,1.3030896906432756,0.37396560419777813
T3_full_minus_S3,T3_full,S3,east_sector,51.5,1.6738226799220846,1.3004788297038332,0.37334385021825134
T3_full_minus_S3,T3_full,S3,east_sector,51.75,1.6780735031651193,1.3023520167005287,0.3757214864645906
T3_full_minus_S3,T3_full,S3,east_sector,52.0,1.657758735035807,1.2813382101137154,0.37642052492209155
T3_full_minus_S3,T3_full,S3,east_sector,52.25,1.633151900840382,1.257094868195341,0.376057032645041
T3_full_minus_S3,T3_full,S3,east_sector,52.5,1.6220297505745975,1.2401337937563357,0.38189595681826183
T3_full_minus_S3,T3_full,S3,east_sector,52.75,1.6056772407202977,1.2242315332976996,0.3814457074225981
T3_full_minus_S3,T3_full,S3,east_sector,53.0,1.6087513055071414,1.231282864907531,0.3774684405996105
T3_full_minus_S3,T3_full,S3,east_sector,53.25,1.5972554825124565,1.2288213039201976,0.3684341785922589
T3_full_minus_S3,T3_full,S3,east_sector,53.5,1.5978910429948485,1.2459052927008003,0.3519857502940482
T3_full_minus_S3,T3_full,S3,east_sector,53.75,1.6102772260261164,1.2678203826493053,0.34245684337681115
T3_full_minus_S3,T3_full,S3,east_sector,54.0,1.5710890168783807,1.2490508924880945,0.3220381243902861
T3_full_minus_S3,T3_full,S3,east_sector,54.25,1.4912743339778387,1.2181477251256994,0.27312660885213935
T3_full_minus_S3,T3_full,S3,east_sector,54.5,1.3930080980092405,1.1678981300558091,0.2251099679534314
T3_full_minus_S3,T3_full,S3,east_sector,54.75,1.3475620571065596,1.1563456252976718,0.1912164318088878
T3_full_minus_S3,T3_full,S3,east_sector,55.0,1.3285177669249846,1.1697755238095984,0.1587422431153862
T3_full_minus_S3,T3_full,S3,east_sector,55.25,1.2901648218191182,1.1642526735611454,0.1259121482579728
T3_full_minus_S3,T3_full,S3,east_sector,55.5,1.2173039506528265,1.1240845816372165,0.09321936901561001
T3_full_minus_S3,T3_full,S3,east_sector,55.75,1.1200895998228568,1.017884891244866,0.10220470857799091
T3_full_minus_S3,T3_full,S3,east_sector,56.0,1.049031912936074,0.9164873607118245,0.13254455222424943
T3_full_minus_S3,T3_full,S3,east_sector,56.25,0.9405713107699669,0.8228118928679004,0.11775941790206657
T3_full_minus_S3,T3_full,S3,east_sector,56.5,0.8150652475734234,0.7105721031219611,0.1044931444514623
T3_full_minus_S3,T3_full,S3,east_sector,56.75,0.7367001217100008,0.6234466643053853,0.11325345740461545
T3_full_minus_S3,T3_full,S3,east_sector,57.0,0.7020900701663508,0.5911845514671904,0.11090551869916043
T3_full_minus_S3,T3_full,S3,east_sector,57.25,0.6822240851201504,0.5760475717948359,0.10617651332531453
T3_full_minus_S3,T3_full,S3,east_sector,57.5,0.6579090279796415,0.550505995948933,0.10740303203070845
T3_full_minus_S3,T3_full,S3,east_sector,57.75,0.6492646777255451,0.5382396432390841,0.11102503448646095
T3_full_minus_S3,T3_full,S3,east_sector,58.0,0.6368818541523514,0.5187853656389352,0.11809648851341625
T3_full_minus_S3,T3_full,S3,east_sector,58.25,0.6042881076077083,0.4769265961623269,0.12736151144538144
T3_full_minus_S3,T3_full,S3,east_sector,58.5,0.5396306501095838,0.4205694650598096,0.1190611850497742
T3_full_minus_S3,T3_full,S3,east_sector,58.75,0.4897500223916462,0.40012245845508077,0.08962756393656546
T3_full_minus_S3,T3_full,S3,east_sector,59.0,0.46919838642781925,0.4075473492981154,0.06165103712970382
T3_full_minus_S3,T3_full,S3,east_sector,59.25,0.42306579677332795,0.38116687975992253,0.04189891701340542
T3_full_minus_S3,T3_full,S3,east_sector,59.5,0.37384943642251095,0.3551570960693449,0.018692340353166026
T3_full_minus_S3,T3_full,S3,east_sector,59.75,0.3400718069032096,0.3494441680246615,-0.0093723611214519
T3_full_minus_S3,T3_full,S3,east_sector,60.0,0.3038947905442212,0.33779501817282503,-0.03390022762860384
T3_full_minus_S3,T3_full,S3,south_scs_ref,10.0,1.4557150078980479,1.4130835174413718,0.042631490456676024
T3_full_minus_S3,T3_full,S3,south_scs_ref,10.25,1.4788453132625807,1.4565046809070958,0.02234063235548489
T3_full_minus_S3,T3_full,S3,south_scs_ref,10.5,1.5053886750454577,1.5029986456311721,0.002390029414285566
T3_full_minus_S3,T3_full,S3,south_scs_ref,10.75,1.5261587038917062,1.5470826526364876,-0.02092394874478143
T3_full_minus_S3,T3_full,S3,south_scs_ref,11.0,1.5382217294806655,1.5853616792393812,-0.047139949758715716
T3_full_minus_S3,T3_full,S3,south_scs_ref,11.25,1.5453740812820047,1.6199086012331,-0.07453451995109539
T3_full_minus_S3,T3_full,S3,south_scs_ref,11.5,1.543591721559689,1.6475276355161645,-0.1039359139564755
T3_full_minus_S3,T3_full,S3,south_scs_ref,11.75,1.5467927269585624,1.679580977727807,-0.1327882507692446
T3_full_minus_S3,T3_full,S3,south_scs_ref,12.0,1.570425717240372,1.7296728210742909,-0.15924710383391893
T3_full_minus_S3,T3_full,S3,south_scs_ref,12.25,1.5797747715090147,1.7651480876718137,-0.18537331616279906
T3_full_minus_S3,T3_full,S3,south_scs_ref,12.5,1.5559948076808943,1.769014343523391,-0.21301953584249667
T3_full_minus_S3,T3_full,S3,south_scs_ref,12.75,1.5485893234792203,1.790314876724605,-0.2417255532453848
T3_full_minus_S3,T3_full,S3,south_scs_ref,13.0,1.5785562781008586,1.8472194779371205,-0.26866319983626186
T3_full_minus_S3,T3_full,S3,south_scs_ref,13.25,1.6244930421231356,1.919234165361222,-0.2947411232380863
T3_full_minus_S3,T3_full,S3,south_scs_ref,13.5,1.66679857017775,1.989714353167979,-0.32291578299022916
T3_full_minus_S3,T3_full,S3,south_scs_ref,13.75,1.7050860638145586,2.056248886032144,-0.35116282221758555
T3_full_minus_S3,T3_full,S3,south_scs_ref,14.0,1.7503978959751105,2.127182101705508,-0.3767842057303974
T3_full_minus_S3,T3_full,S3,south_scs_ref,14.25,1.80712560177204,2.208627739948805,-0.4015021381767647
T3_full_minus_S3,T3_full,S3,south_scs_ref,14.5,1.8612451661116312,2.2882733227948,-0.42702815668316885
T3_full_minus_S3,T3_full,S3,south_scs_ref,14.75,1.9103608367273786,2.3639938160874974,-0.4536329793601188
T3_full_minus_S3,T3_full,S3,south_scs_ref,15.0,1.9898796180663236,2.4702775130020673,-0.4803978949357437
T3_full_minus_S3,T3_full,S3,south_scs_ref,15.25,2.063429238907067,2.567849076462351,-0.5044198375552837
