window,sector,lat,value
T3_early,full_easm_lon,59.5,2.517913530598735
T3_early,full_easm_lon,59.75,2.3796308475070527
T3_early,full_easm_lon,60.0,2.2916811609130394
T3_early,west_sector,10.0,8.364021042602495
T3_early,west_sector,10.25,8.412585985583064
T3_early,west_sector,10.5,8.28136276109599
T3_early,west_sector,10.75,8.257550003530397
T3_early,west_sector,11.0,7.844537657970565
T3_early,west_sector,11.25,7.653952300229581
T3_early,west_sector,11.5,7.5285821156923465
T3_early,west_sector,11.75,7.305711498246083
T3_early,west_sector,12.0,7.460494993444832
T3_early,west_sector,12.25,6.732203641907336
T3_early,west_sector,12.5,5.693320171157249
T3_early,west_sector,12.75,5.36661452206174
T3_early,west_sector,13.0,5.210392012160022
T3_early,west_sector,13.25,5.332282892401618
T3_early,west_sector,13.5,5.889467616380387
T3_early,west_sector,13.75,6.428981357467778
T3_early,west_sector,14.0,6.623835386332471
T3_early,west_sector,14.25,6.661389626281693
T3_early,west_sector,14.5,6.91211459969357
T3_early,west_sector,14.75,6.0149617722641775
T3_early,west_sector,15.0,6.458618872477444
T3_early,west_sector,15.25,6.221783669458045
T3_early,west_sector,15.5,5.6021616103733844
T3_early,west_sector,15.75,5.743521650578158
T3_early,west_sector,16.0,6.2648661137852635
T3_early,west_sector,16.25,6.421566076675151
T3_early,west_sector,16.5,6.321318653334478
T3_early,west_sector,16.75,6.489761881233611
T3_early,west_sector,17.0,6.551654199699697
T3_early,west_sector,17.25,7.005768113284064
T3_early,west_sector,17.5,7.582487850578463
T3_early,west_sector,17.75,8.293473631295848
T3_early,west_sector,18.0,8.983758593218305
T3_early,west_sector,18.25,9.539387507651305
T3_early,west_sector,18.5,9.840156335520726
T3_early,west_sector,18.75,9.924777208762194
T3_early,west_sector,19.0,9.576233527485563
T3_early,west_sector,19.25,9.123250305856253
T3_early,west_sector,19.5,8.622015840785572
T3_early,west_sector,19.75,8.59374479661453
T3_early,west_sector,20.0,8.6627268663898
T3_early,west_sector,20.25,9.043208582496788
T3_early,west_sector,20.5,9.66476307045035
T3_early,west_sector,20.75,10.15096820355543
T3_early,west_sector,21.0,10.459659547409327
T3_early,west_sector,21.25,11.15894006961237
T3_early,west_sector,21.5,11.710602657061495
T3_early,west_sector,21.75,12.120340083634773
T3_early,west_sector,22.0,11.594962449682905
T3_early,west_sector,22.25,11.280453528521733
T3_early,west_sector,22.5,10.916203155431079
T3_early,west_sector,22.75,10.313850254223189
T3_early,west_sector,23.0,9.664205031247189
T3_early,west_sector,23.25,9.116501659067488
T3_early,west_sector,23.5,8.864909187599462
T3_early,west_sector,23.75,8.66646134120627
T3_early,west_sector,24.0,8.659392379824174
T3_early,west_sector,24.25,8.555916791960588
T3_early,west_sector,24.5,8.39921397289181
T3_early,west_sector,24.75,8.62697551969498
T3_early,west_sector,25.0,8.718321341170746
T3_early,west_sector,25.25,8.660677501710182
T3_early,west_sector,25.5,8.60199399998579
T3_early,west_sector,25.75,8.112166162809457
T3_early,west_sector,26.0,8.365634588124799
T3_early,west_sector,26.25,8.192908604593772
T3_early,west_sector,26.5,7.343907088483724
T3_early,west_sector,26.75,7.505847615352295
T3_early,west_sector,27.0,7.451099360632516
T3_early,west_sector,27.25,7.444259777227674
T3_early,west_sector,27.5,7.806918995598458
T3_early,west_sector,27.75,7.971262513043206
T3_early,west_sector,28.0,7.993816202240107
T3_early,west_sector,28.25,8.3079643432029
T3_early,west_sector,28.5,8.281867366338082
T3_early,west_sector,28.75,8.21097719283331
T3_early,west_sector,29.0,8.390233039538785
T3_early,west_sector,29.25,8.612732295197063
T3_early,west_sector,29.5,8.881644516654385
T3_early,west_sector,29.75,8.925027377906387
T3_early,west_sector,30.0,8.67581468592245
T3_early,west_sector,30.25,8.597610823154808
T3_early,west_sector,30.5,8.48870863913769
T3_early,west_sector,30.75,8.907262247219647
T3_early,west_sector,31.0,8.907078141308336
T3_early,west_sector,31.25,8.421630378227203
T3_early,west_sector,31.5,8.896846541464555
T3_early,west_sector,31.75,8.848363205872966
T3_early,west_sector,32.0,8.240720872338397
T3_early,west_sector,32.25,7.773725259482454
T3_early,west_sector,32.5,7.130743376745571
T3_early,west_sector,32.75,6.840461601609095
T3_early,west_sector,33.0,6.293411548813455
T3_early,west_sector,33.25,6.364821604572277
T3_early,west_sector,33.5,6.022681789066604
T3_early,west_sector,33.75,5.845522108878139
T3_early,west_sector,34.0,5.573213877861733
T3_early,west_sector,34.25,4.92008570056203
T3_early,west_sector,34.5,4.16572574407876
T3_early,west_sector,34.75,3.856183601056457
T3_early,west_sector,35.0,3.929311176654702
T3_early,west_sector,35.25,4.073495129349552
T3_early,west_sector,35.5,4.027598631866756
T3_early,west_sector,35.75,3.725031678941516
T3_early,west_sector,36.0,3.405019403632086
T3_early,west_sector,36.25,3.3362074286993586
T3_early,west_sector,36.5,3.3493083800750525
T3_early,west_sector,36.75,3.159691097204737
T3_early,west_sector,37.0,3.180844143948948
T3_early,west_sector,37.25,3.266189566228036
T3_early,west_sector,37.5,3.11724009317065
T3_early,west_sector,37.75,2.844203118160649
T3_early,west_sector,38.0,2.5167481103379528
T3_early,west_sector,38.25,2.3213549517503935
T3_early,west_sector,38.5,2.1860961928191016
T3_early,west_sector,38.75,2.0209404242840665
T3_early,west_sector,39.0,1.8181935670640739
T3_early,west_sector,39.25,1.6590819252285194
T3_early,west_sector,39.5,1.50494143773639
T3_early,west_sector,39.75,1.46717156964545
T3_early,west_sector,40.0,1.4762986615239357
T3_early,west_sector,40.25,1.4180920472437022
T3_early,west_sector,40.5,1.2933478424464404
T3_early,west_sector,40.75,1.3183047276595643
T3_early,west_sector,41.0,1.3930157685225784
T3_early,west_sector,41.25,1.3166529863779959
T3_early,west_sector,41.5,1.1784457295389672
T3_early,west_sector,41.75,1.1680850528535385
T3_early,west_sector,42.0,1.0318092820505618
T3_early,west_sector,42.25,0.9074698554144964
T3_early,west_sector,42.5,0.8952109775845966
T3_early,west_sector,42.75,0.8641728143843393
T3_early,west_sector,43.0,0.9542180082244757
T3_early,west_sector,43.25,1.0243242974544418
T3_early,west_sector,43.5,1.0083057911037407
T3_early,west_sector,43.75,1.065903513700063
T3_early,west_sector,44.0,0.9887573958704711
T3_early,west_sector,44.25,0.945865493422643
T3_early,west_sector,44.5,0.976987054065061
T3_early,west_sector,44.75,1.1306300852250082
T3_early,west_sector,45.0,1.0957774768232484
T3_early,west_sector,45.25,1.0607019987560455
T3_early,west_sector,45.5,1.1855987517976077
T3_early,west_sector,45.75,1.4120654562433295
T3_early,west_sector,46.0,1.606043576293161
T3_early,west_sector,46.25,1.887971405179233
T3_early,west_sector,46.5,2.212843184928866
T3_early,west_sector,46.75,2.317464198475072
T3_early,west_sector,47.0,2.5352729782946444
T3_early,west_sector,47.25,2.646806580535589
T3_early,west_sector,47.5,2.648326999350019
T3_early,west_sector,47.75,2.6920690772935285
T3_early,west_sector,48.0,2.8960536159535573
T3_early,west_sector,48.25,3.191053533950541
T3_early,west_sector,48.5,3.3899834514799583
T3_early,west_sector,48.75,3.3533841914078186
T3_early,west_sector,49.0,3.5346022756263684
T3_early,west_sector,49.25,3.6511802923904617
T3_early,west_sector,49.5,3.750408613186214
T3_early,west_sector,49.75,3.855134872990129
T3_early,west_sector,50.0,4.037845676995909
T3_early,west_sector,50.25,4.113452829345103
T3_early,west_sector,50.5,3.92441225869315
T3_early,west_sector,50.75,3.9963964498610727
T3_early,west_sector,51.0,4.075627857015067
T3_early,west_sector,51.25,4.65120145424333
T3_early,west_sector,51.5,4.332501645250385
T3_early,west_sector,51.75,4.0821478275521095
T3_early,west_sector,52.0,3.940018828255789
T3_early,west_sector,52.25,3.8904091633906988
T3_early,west_sector,52.5,3.8276854842482244
T3_early,west_sector,52.75,3.809582280817125
T3_early,west_sector,53.0,3.6725658631847375
T3_early,west_sector,53.25,3.718475527918347
T3_early,west_sector,53.5,3.470885610976907
T3_early,west_sector,53.75,3.272555990211907
T3_early,west_sector,54.0,3.2547338172872236
T3_early,west_sector,54.25,3.2107966755342945
T3_early,west_sector,54.5,3.0975802991756063
T3_early,west_sector,54.75,3.0718140951720314
T3_early,west_sector,55.0,3.1641022111138706
T3_early,west_sector,55.25,3.1738423328010406
T3_early,west_sector,55.5,3.265657208501076
T3_early,west_sector,55.75,3.18750907661513
T3_early,west_sector,56.0,2.938450873123365
T3_early,west_sector,56.25,3.139230630114866
T3_early,west_sector,56.5,3.2648843540356
T3_early,west_sector,56.75,3.06959553009979
T3_early,west_sector,57.0,2.8618518495739904
T3_early,west_sector,57.25,2.831201326250579
T3_early,west_sector,57.5,2.656811813677429
T3_early,west_sector,57.75,2.7352166092368746
T3_early,west_sector,58.0,2.5920112688290917
T3_early,west_sector,58.25,2.3926758676069033
T3_early,west_sector,58.5,2.3153965597520343
T3_early,west_sector,58.75,2.2352062385368776
T3_early,west_sector,59.0,2.1652996909501243
T3_early,west_sector,59.25,2.109198173788219
T3_early,west_sector,59.5,2.007965782061726
T3_early,west_sector,59.75,1.9400788506863251
T3_early,west_sector,60.0,1.910309222099552
T3_early,mid_sector,10.0,9.185536761405535
T3_early,mid_sector,10.25,9.601226591290764
T3_early,mid_sector,10.5,9.792402880225163
T3_early,mid_sector,10.75,10.060016053062407
T3_early,mid_sector,11.0,10.25075865324044
T3_early,mid_sector,11.25,10.483498650099515
T3_early,mid_sector,11.5,10.527733610459316
T3_early,mid_sector,11.75,10.54448780530765
T3_early,mid_sector,12.0,10.881180601959857
T3_early,mid_sector,12.25,11.029226743878652
T3_early,mid_sector,12.5,10.882942158326198
T3_early,mid_sector,12.75,11.127531676806539
T3_early,mid_sector,13.0,11.026949501948105
T3_early,mid_sector,13.25,11.011651389227971
T3_early,mid_sector,13.5,10.65466290462164
T3_early,mid_sector,13.75,10.53041782922313
T3_early,mid_sector,14.0,10.832585050637832
T3_early,mid_sector,14.25,10.846582993778181
T3_early,mid_sector,14.5,10.465460729936517
T3_early,mid_sector,14.75,10.72786851379018
T3_early,mid_sector,15.0,10.583633923974055
T3_early,mid_sector,15.25,10.454361112492565
T3_early,mid_sector,15.5,10.503003203937546
T3_early,mid_sector,15.75,10.501512287406765
T3_early,mid_sector,16.0,10.563157708909777
T3_early,mid_sector,16.25,10.718962902241774
T3_early,mid_sector,16.5,10.935109215787408
T3_early,mid_sector,16.75,11.026185428069942
T3_early,mid_sector,17.0,10.923259218537757
T3_early,mid_sector,17.25,11.26917371409224
T3_early,mid_sector,17.5,11.256955651145905
T3_early,mid_sector,17.75,10.88894281275871
T3_early,mid_sector,18.0,10.634909053378635
T3_early,mid_sector,18.25,10.350497065665792
T3_early,mid_sector,18.5,9.84023772270297
T3_early,mid_sector,18.75,9.284352964330603
T3_early,mid_sector,19.0,9.065762008196042
T3_early,mid_sector,19.25,8.99838212927673
T3_early,mid_sector,19.5,8.8845178869114
T3_early,mid_sector,19.75,8.706589173242389
T3_early,mid_sector,20.0,8.440424093489787
T3_early,mid_sector,20.25,8.123758808340064
T3_early,mid_sector,20.5,7.856171026410391
T3_early,mid_sector,20.75,7.703356995884771
T3_early,mid_sector,21.0,7.704877005620258
T3_early,mid_sector,21.25,7.776496638356903
T3_early,mid_sector,21.5,7.973621071678129
T3_early,mid_sector,21.75,8.222713324998143
T3_early,mid_sector,22.0,8.278165190394523
T3_early,mid_sector,22.25,8.142958229002149
T3_early,mid_sector,22.5,8.067290115639016
T3_early,mid_sector,22.75,7.920809942991154
T3_early,mid_sector,23.0,7.514283928388432
T3_early,mid_sector,23.25,7.339052347065489
T3_early,mid_sector,23.5,7.33468280738862
T3_early,mid_sector,23.75,7.182499672061624
T3_early,mid_sector,24.0,6.393107586268044
T3_early,mid_sector,24.25,6.256292089893987
T3_early,mid_sector,24.5,6.114411920837904
T3_early,mid_sector,24.75,5.5695154524438175
T3_early,mid_sector,25.0,4.681078619686174
T3_early,mid_sector,25.25,4.203638850051188
T3_early,mid_sector,25.5,3.9354546764986034
T3_early,mid_sector,25.75,3.703076756418486
T3_early,mid_sector,26.0,3.694897271584091
T3_early,mid_sector,26.25,3.4443481872307418
T3_early,mid_sector,26.5,3.608828572057403
T3_early,mid_sector,26.75,3.7118795707608445
T3_early,mid_sector,27.0,3.869344503897208
T3_early,mid_sector,27.25,4.045396653383359
T3_early,mid_sector,27.5,4.115157270957412
T3_early,mid_sector,27.75,4.249032564516421
T3_early,mid_sector,28.0,4.7547524663980125
T3_early,mid_sector,28.25,4.669399750477983
T3_early,mid_sector,28.5,4.732829501901634
T3_early,mid_sector,28.75,5.246580969257121
T3_early,mid_sector,29.0,5.143873420903711
T3_early,mid_sector,29.25,5.168814969474888
T3_early,mid_sector,29.5,5.457764429163049
T3_early,mid_sector,29.75,5.652665692396124
T3_early,mid_sector,30.0,5.691452205516674
T3_early,mid_sector,30.25,6.023652117662469
T3_early,mid_sector,30.5,6.5957158685692026
T3_early,mid_sector,30.75,6.460144353670348
T3_early,mid_sector,31.0,6.750317380143784
T3_early,mid_sector,31.25,6.864525327894422
T3_early,mid_sector,31.5,6.96362423759429
T3_early,mid_sector,31.75,7.203849397353183
T3_early,mid_sector,32.0,7.384858550020696
T3_early,mid_sector,32.25,7.428051104384687
T3_early,mid_sector,32.5,7.575053901797946
T3_early,mid_sector,32.75,7.9222995544559165
T3_early,mid_sector,33.0,8.342507114771461
T3_early,mid_sector,33.25,8.607175297144508
T3_early,mid_sector,33.5,8.73830687252092
T3_early,mid_sector,33.75,8.699802133819203
T3_early,mid_sector,34.0,8.581923943947372
T3_early,mid_sector,34.25,8.43930597350823
T3_early,mid_sector,34.5,8.20991210501086
T3_early,mid_sector,34.75,7.926308138403873
T3_early,mid_sector,35.0,7.474688529308932
T3_early,mid_sector,35.25,7.399130546098874
T3_early,mid_sector,35.5,7.2060475316302774
T3_early,mid_sector,35.75,6.958213152284979
T3_early,mid_sector,36.0,6.656763472160683
T3_early,mid_sector,36.25,6.39973440937937
T3_early,mid_sector,36.5,6.216316842569735
T3_early,mid_sector,36.75,6.130347192175596
T3_early,mid_sector,37.0,6.075794121510697
T3_early,mid_sector,37.25,5.851005288991417
T3_early,mid_sector,37.5,5.67809163832174
T3_early,mid_sector,37.75,5.594633214189192
T3_early,mid_sector,38.0,5.709474433867528
T3_early,mid_sector,38.25,5.55638591534022
T3_early,mid_sector,38.5,5.380308833118328
T3_early,mid_sector,38.75,5.381745296902128
T3_early,mid_sector,39.0,5.395406119703755
T3_early,mid_sector,39.25,5.260148706632386
T3_early,mid_sector,39.5,5.329068928848076
T3_early,mid_sector,39.75,5.49260709242958
T3_early,mid_sector,40.0,5.257868201110589
T3_early,mid_sector,40.25,5.098480451230649
T3_early,mid_sector,40.5,5.125077507678373
T3_early,mid_sector,40.75,4.970966039838123
T3_early,mid_sector,41.0,4.850576078281481
T3_early,mid_sector,41.25,4.907261771308051
T3_early,mid_sector,41.5,4.60272024875217
T3_early,mid_sector,41.75,4.281713680753983
T3_early,mid_sector,42.0,4.166510724103009
T3_early,mid_sector,42.25,3.6967410691186724
T3_early,mid_sector,42.5,3.3876592235486696
T3_early,mid_sector,42.75,3.257398893442663
T3_early,mid_sector,43.0,3.041272736820174
T3_early,mid_sector,43.25,2.8581304736981172
T3_early,mid_sector,43.5,2.8667603185520254
T3_early,mid_sector,43.75,2.897322295514645
T3_early,mid_sector,44.0,2.9396018758389193
T3_early,mid_sector,44.25,2.9791103571825057
T3_early,mid_sector,44.5,2.9952962535340104
T3_early,mid_sector,44.75,3.026719906214334
T3_early,mid_sector,45.0,3.098337004641938
T3_early,mid_sector,45.25,3.154731145976502
T3_early,mid_sector,45.5,3.164728071142126
T3_early,mid_sector,45.75,3.2606948484569904
T3_early,mid_sector,46.0,3.4784795777748645
T3_early,mid_sector,46.25,3.3830295491787625
T3_early,mid_sector,46.5,3.417956002569002
T3_early,mid_sector,46.75,3.4046664847856687
T3_early,mid_sector,47.0,3.5021693892930275
T3_early,mid_sector,47.25,3.4647443013132357
T3_early,mid_sector,47.5,3.4237528243516206
T3_early,mid_sector,47.75,3.4137374929734223
T3_early,mid_sector,48.0,3.372861379772547
T3_early,mid_sector,48.25,3.329557351288972
T3_early,mid_sector,48.5,3.4582930670844183
T3_early,mid_sector,48.75,3.3987767099765094
T3_early,mid_sector,49.0,3.458263366573632
T3_early,mid_sector,49.25,3.49319756276323
T3_early,mid_sector,49.5,3.528965114326634
T3_early,mid_sector,49.75,3.684871242507495
T3_early,mid_sector,50.0,3.8591746529473197
T3_early,mid_sector,50.25,3.875567263002749
T3_early,mid_sector,50.5,3.829090977735481
T3_early,mid_sector,50.75,4.03294168141055
T3_early,mid_sector,51.0,4.170766838984234
T3_early,mid_sector,51.25,4.073742131551107
T3_early,mid_sector,51.5,3.9605383815372908
T3_early,mid_sector,51.75,3.9257795076095507
T3_early,mid_sector,52.0,3.93225194960857
T3_early,mid_sector,52.25,3.928290076518746
T3_early,mid_sector,52.5,3.989640063093523
T3_early,mid_sector,52.75,4.120501306321886
T3_early,mid_sector,53.0,4.180028448191199
T3_early,mid_sector,53.25,4.316573229220669
T3_early,mid_sector,53.5,4.328496026372713
T3_early,mid_sector,53.75,4.468260447184243
T3_early,mid_sector,54.0,4.679154961009086
T3_early,mid_sector,54.25,4.7858388924304345
T3_early,mid_sector,54.5,4.841425965831111
T3_early,mid_sector,54.75,4.8905325988016
T3_early,mid_sector,55.0,4.883123543099612
T3_early,mid_sector,55.25,5.116236553898563
T3_early,mid_sector,55.5,5.231892625785168
T3_early,mid_sector,55.75,5.513168382369932
T3_early,mid_sector,56.0,5.941726205488289
T3_early,mid_sector,56.25,5.4064290156737265
T3_early,mid_sector,56.5,5.173341719921726
T3_early,mid_sector,56.75,5.178198567425764
T3_early,mid_sector,57.0,5.059348286789631
T3_early,mid_sector,57.25,4.9736290299843375
T3_early,mid_sector,57.5,4.586243224846482
T3_early,mid_sector,57.75,4.317667509604875
T3_early,mid_sector,58.0,4.265642020928025
T3_early,mid_sector,58.25,4.0948483815448276
T3_early,mid_sector,58.5,3.808439375889155
T3_early,mid_sector,58.75,3.444099453867217
T3_early,mid_sector,59.0,3.2477872126386993
T3_early,mid_sector,59.25,3.23071563391038
T3_early,mid_sector,59.5,3.192030654875831
T3_early,mid_sector,59.75,3.0005085475591975
T3_early,mid_sector,60.0,2.782853636722015
T3_early,east_sector,10.0,10.299380339047987
T3_early,east_sector,10.25,10.339587499224947
T3_early,east_sector,10.5,10.652682997947917
T3_early,east_sector,10.75,10.594528520026174
T3_early,east_sector,11.0,10.620054197765528
T3_early,east_sector,11.25,10.737783397896578
T3_early,east_sector,11.5,10.959058824454125
T3_early,east_sector,11.75,11.1071895741227
T3_early,east_sector,12.0,11.155842076919338
T3_early,east_sector,12.25,11.301759533582993
T3_early,east_sector,12.5,11.413137883786804
T3_early,east_sector,12.75,11.486101393148205
T3_early,east_sector,13.0,11.589331646297161
T3_early,east_sector,13.25,11.763335029821187
T3_early,east_sector,13.5,11.736768333971364
T3_early,east_sector,13.75,11.56165235688086
T3_early,east_sector,14.0,11.423698088486624
T3_early,east_sector,14.25,11.401913252994134
T3_early,east_sector,14.5,11.42802205383462
T3_early,east_sector,14.75,11.314500233253025
T3_early,east_sector,15.0,11.214543989676018
T3_early,east_sector,15.25,11.106448063291749
T3_early,east_sector,15.5,10.993245262526603
T3_early,east_sector,15.75,10.932994134748695
T3_early,east_sector,16.0,10.902078683381719
T3_early,east_sector,16.25,10.822241831842197
T3_early,east_sector,16.5,10.659878543816278
T3_early,east_sector,16.75,10.422896201233923
T3_early,east_sector,17.0,10.01718520688542
T3_early,east_sector,17.25,9.69733264836595
T3_early,east_sector,17.5,9.392182220810755
T3_early,east_sector,17.75,9.11065684865662
T3_early,east_sector,18.0,8.815746227647889
T3_early,east_sector,18.25,8.533542549842608
T3_early,east_sector,18.5,8.28171839661429
T3_early,east_sector,18.75,8.01752142709399
T3_early,east_sector,19.0,7.792541633802024
T3_early,east_sector,19.25,7.613356158601813
T3_early,east_sector,19.5,7.448042401452905
T3_early,east_sector,19.75,7.296057683868295
T3_early,east_sector,20.0,7.19814071689874
T3_early,east_sector,20.25,7.117973014185668
T3_early,east_sector,20.5,7.007871560855787
T3_early,east_sector,20.75,6.853378512871961
T3_early,east_sector,21.0,6.661927327352857
T3_early,east_sector,21.25,6.448285640506068
T3_early,east_sector,21.5,6.195518396136803
T3_early,east_sector,21.75,5.894244772030923
T3_early,east_sector,22.0,5.634444222223189
T3_early,east_sector,22.25,5.445110722582899
T3_early,east_sector,22.5,5.310107377701786
T3_early,east_sector,22.75,5.216277043147241
T3_early,east_sector,23.0,5.12791756953602
T3_early,east_sector,23.25,5.0016469253920635
T3_early,east_sector,23.5,4.864810783922539
T3_early,east_sector,23.75,4.774438065941912
T3_early,east_sector,24.0,4.714425548285314
T3_early,east_sector,24.25,4.677037887659742
T3_early,east_sector,24.5,4.620635846773065
T3_early,east_sector,24.75,4.566026943434574
T3_early,east_sector,25.0,4.505673811747463
T3_early,east_sector,25.25,4.430678347863669
T3_early,east_sector,25.5,4.34330442972104
T3_early,east_sector,25.75,4.247632011851847
T3_early,east_sector,26.0,4.12910004956742
T3_early,east_sector,26.25,4.0287037538166555
T3_early,east_sector,26.5,3.976055016319407
T3_early,east_sector,26.75,3.9666186388784164
T3_early,east_sector,27.0,3.945066013811938
T3_early,east_sector,27.25,3.9843221099000043
T3_early,east_sector,27.5,4.0710221883553235
T3_early,east_sector,27.75,4.129091263278721
T3_early,east_sector,28.0,4.184684492155901
T3_early,east_sector,28.25,4.277848083225058
T3_early,east_sector,28.5,4.248713039649047
T3_early,east_sector,28.75,4.3003392364721105
T3_early,east_sector,29.0,4.2992843872439375
T3_early,east_sector,29.25,4.286412767567422
T3_early,east_sector,29.5,4.262123457893493
T3_early,east_sector,29.75,4.207886754077038
T3_early,east_sector,30.0,4.151068077145069
T3_early,east_sector,30.25,4.143291275531887
T3_early,east_sector,30.5,4.083293217279113
T3_early,east_sector,30.75,4.124540183455856
T3_early,east_sector,31.0,4.229634737633253
T3_early,east_sector,31.25,4.481970067186421
T3_early,east_sector,31.5,4.753885822051057
T3_early,east_sector,31.75,5.014711872426652
T3_early,east_sector,32.0,5.336889185368431
T3_early,east_sector,32.25,5.697571080064377
T3_early,east_sector,32.5,5.8999576311118656
T3_early,east_sector,32.75,5.856752139442543
T3_early,east_sector,33.0,6.176985010246573
T3_early,east_sector,33.25,6.304656052852523
T3_early,east_sector,33.5,6.4060853016998225
T3_early,east_sector,33.75,6.352527494106164
T3_early,east_sector,34.0,6.142403782925998
T3_early,east_sector,34.25,6.044521988878085
T3_early,east_sector,34.5,6.21589979496132
T3_early,east_sector,34.75,6.598190944351575
T3_early,east_sector,35.0,6.830594669494861
T3_early,east_sector,35.25,7.206864116262148
T3_early,east_sector,35.5,6.73727396087762
T3_early,east_sector,35.75,6.509934105242368
T3_early,east_sector,36.0,6.350850583723073
T3_early,east_sector,36.25,6.181111704652631
T3_early,east_sector,36.5,6.0443083406305655
T3_early,east_sector,36.75,6.013030200188391
T3_early,east_sector,37.0,6.037608451064753
T3_early,east_sector,37.25,6.1403658775912024
T3_early,east_sector,37.5,6.1484328946252695
T3_early,east_sector,37.75,6.058078248477397
T3_early,east_sector,38.0,5.911802942358175
T3_early,east_sector,38.25,5.798805605974147
T3_early,east_sector,38.5,5.864020419333435
T3_early,east_sector,38.75,5.880987176556347
T3_early,east_sector,39.0,5.7323927085397814
T3_early,east_sector,39.25,5.7194674141408814
T3_early,east_sector,39.5,5.878544231884785
T3_early,east_sector,39.75,6.168197281074091
T3_early,east_sector,40.0,6.1816829000633025
T3_early,east_sector,40.25,6.078236159932316
T3_early,east_sector,40.5,5.9459875468962675
T3_early,east_sector,40.75,5.895223800849484
T3_early,east_sector,41.0,5.836411313167233
T3_early,east_sector,41.25,5.721393326826377
T3_early,east_sector,41.5,5.625700586366544
T3_early,east_sector,41.75,5.840496137508006
T3_early,east_sector,42.0,6.337673397078625
T3_early,east_sector,42.25,6.293606350380457
T3_early,east_sector,42.5,6.362936280265689
T3_early,east_sector,42.75,6.3082021560149935
T3_early,east_sector,43.0,6.117965265996333
T3_early,east_sector,43.25,5.959784485463021
T3_early,east_sector,43.5,5.736716268832091
T3_early,east_sector,43.75,5.4467784387959
T3_early,east_sector,44.0,5.489743485339012
T3_early,east_sector,44.25,5.510150520659177
T3_early,east_sector,44.5,5.395296904692935
T3_early,east_sector,44.75,5.274733176314282
T3_early,east_sector,45.0,5.187073485388147
T3_early,east_sector,45.25,4.981686439888998
T3_early,east_sector,45.5,4.895998954859452
T3_early,east_sector,45.75,4.937842345147627
T3_early,east_sector,46.0,4.838064976762124
T3_early,east_sector,46.25,4.925481129427886
T3_early,east_sector,46.5,5.047362735630073
T3_early,east_sector,46.75,4.996095544147563
T3_early,east_sector,47.0,4.95926114527096
T3_early,east_sector,47.25,4.984742519496881
T3_early,east_sector,47.5,4.98158288729344
T3_early,east_sector,47.75,4.951336107088233
T3_early,east_sector,48.0,4.9876780220890975
T3_early,east_sector,48.25,5.0513661421345475
T3_early,east_sector,48.5,4.993754480323013
T3_early,east_sector,48.75,5.229684565595308
T3_early,east_sector,49.0,5.146891153238977
T3_early,east_sector,49.25,5.235656611586013
T3_early,east_sector,49.5,5.100674891425008
T3_early,east_sector,49.75,4.9868219672020695
T3_early,east_sector,50.0,5.060806216862016
T3_early,east_sector,50.25,5.204941986845194
T3_early,east_sector,50.5,5.216805918341049
T3_early,east_sector,50.75,5.044542357977464
T3_early,east_sector,51.0,4.922215730749289
T3_early,east_sector,51.25,5.048151809479013
T3_early,east_sector,51.5,4.928559564545761
T3_early,east_sector,51.75,4.95834434538111
T3_early,east_sector,52.0,4.883268310593008
T3_early,east_sector,52.25,4.868873397181274
T3_early,east_sector,52.5,4.918876350126029
T3_early,east_sector,52.75,4.827775485960715
T3_early,east_sector,53.0,4.774794488216294
T3_early,east_sector,53.25,5.074055647702265
T3_early,east_sector,53.5,4.942047644663469
T3_early,east_sector,53.75,5.2748504215393295
T3_early,east_sector,54.0,5.074730464880519
T3_early,east_sector,54.25,4.921456371171854
T3_early,east_sector,54.5,5.135965016423439
T3_early,east_sector,54.75,5.346727264069825
T3_early,east_sector,55.0,5.435541640185805
T3_early,east_sector,55.25,5.856276531983577
T3_early,east_sector,55.5,5.6033709115326085
T3_early,east_sector,55.75,5.624530380750729
T3_early,east_sector,56.0,5.149516624773621
T3_early,east_sector,56.25,4.604059992622266
T3_early,east_sector,56.5,4.431238612595239
T3_early,east_sector,56.75,4.26283750916104
T3_early,east_sector,57.0,3.9125978444186655
T3_early,east_sector,57.25,3.692238824142258
T3_early,east_sector,57.5,3.577448848888718
T3_early,east_sector,57.75,3.4678353353602724
T3_early,east_sector,58.0,3.6731899783364406
T3_early,east_sector,58.25,3.5553938863499077
T3_early,east_sector,58.5,3.2312969321656744
T3_early,east_sector,58.75,2.840815812252907
T3_early,east_sector,59.0,2.6061873785870944
T3_early,east_sector,59.25,2.532166025474588
T3_early,east_sector,59.5,2.4092371538238644
T3_early,east_sector,59.75,2.2517718461455485
T3_early,east_sector,60.0,2.2225565488646626
T3_early,south_scs_ref,10.0,8.826290818659603
T3_early,south_scs_ref,10.25,8.870815298698039
T3_early,south_scs_ref,10.5,8.950087635794272
T3_early,south_scs_ref,10.75,8.896709335475428
T3_early,south_scs_ref,11.0,8.826966172131941
T3_early,south_scs_ref,11.25,8.950159341793245
T3_early,south_scs_ref,11.5,9.101983956398874
T3_early,south_scs_ref,11.75,9.17343747524014
T3_early,south_scs_ref,12.0,9.41778163726661
T3_early,south_scs_ref,12.25,9.523950584895628
T3_early,south_scs_ref,12.5,9.249692773402804
T3_early,south_scs_ref,12.75,9.451879881007969
