row_index,loo_pattern_corr,loo_status,window_id,target_name
0,0.9781835155223427,ok,W045,W045_P_earlier_minus_Je_earlier
1,0.9983595468517641,ok,W045,W045_P_earlier_minus_Je_earlier
2,0.9984216073869095,ok,W045,W045_P_earlier_minus_Je_earlier
3,0.9997453969035958,ok,W045,W045_P_earlier_minus_Je_earlier
4,0.9996391360801269,ok,W045,W045_P_earlier_minus_Je_earlier
5,0.9929722972727993,ok,W045,W045_P_earlier_minus_Je_earlier
6,0.9530066979059456,ok,W045,W045_P_earlier_minus_Je_earlier
7,0.9941549359412373,ok,W045,W045_P_earlier_minus_Je_earlier
8,0.9971979704342678,ok,W045,W045_P_earlier_minus_Je_earlier
9,0.998985896119554,ok,W045,W045_P_earlier_minus_Je_earlier
10,0.9986913959957469,ok,W045,W045_P_earlier_minus_Je_earlier
11,0.9954864408652633,ok,W045,W045_P_earlier_minus_Je_earlier
12,0.9975490684284939,ok,W045,W045_P_earlier_minus_Je_earlier
13,0.9920489099527519,ok,W045,W045_P_earlier_minus_Je_earlier
14,0.9901644151938078,ok,W045,W045_P_earlier_minus_Je_earlier
15,0.9957351494396289,ok,W045,W045_P_earlier_minus_Je_earlier
16,0.9983416503419057,ok,W045,W045_P_earlier_minus_Je_earlier
17,0.9999992346981136,ok,W045,W045_P_earlier_minus_Je_earlier
18,0.953987115437118,ok,W045,W045_P_earlier_minus_Je_earlier
19,0.99646061575312,ok,W045,W045_P_earlier_minus_Je_earlier
20,0.9971977161736234,ok,W045,W045_P_earlier_minus_Je_earlier
21,0.9941879524349343,ok,W045,W045_P_earlier_minus_Je_earlier
22,0.9988152866217371,ok,W045,W045_P_earlier_minus_Je_earlier
23,0.9998459119114527,ok,W045,W045_P_earlier_minus_Je_earlier
24,0.9913499071706453,ok,W045,W045_P_earlier_minus_Je_earlier
25,0.9767840926610316,ok,W045,W045_P_earlier_minus_Je_earlier
26,0.9955072300528907,ok,W045,W045_P_earlier_minus_Je_earlier
27,0.9790151274085502,ok,W045,W045_P_earlier_minus_Je_earlier
28,0.9960888010616489,ok,W045,W045_P_earlier_minus_Je_earlier
29,0.9999953891881188,ok,W045,W045_P_earlier_minus_Je_earlier
30,0.9987804582338708,ok,W045,W045_P_earlier_minus_Je_earlier
31,0.9930007925636709,ok,W045,W045_P_earlier_minus_Je_earlier
32,0.999999999712773,ok,W045,W045_P_earlier_minus_Je_earlier
33,0.9931746837736423,ok,W045,W045_P_earlier_minus_Je_earlier
34,0.9926169922638647,ok,W045,W045_P_earlier_minus_Je_earlier
35,0.9969056673785901,ok,W045,W045_P_earlier_minus_Je_earlier
36,0.9973349294923479,ok,W045,W045_P_earlier_minus_Je_earlier
37,0.9850964661843384,ok,W045,W045_P_earlier_minus_Je_earlier
38,0.9985882342320401,ok,W045,W045_P_earlier_minus_Je_earlier
39,0.9962400533238163,ok,W045,W045_P_earlier_minus_Je_earlier
40,0.990617955588149,ok,W045,W045_P_earlier_minus_Je_earlier
41,0.9991122372872167,ok,W045,W045_P_earlier_minus_Je_earlier
42,0.9976040430039917,ok,W045,W045_P_earlier_minus_Je_earlier
43,0.9641800913433494,ok,W045,W045_P_earlier_minus_Je_earlier
44,0.9950388052976358,ok,W045,W045_P_earlier_minus_Je_earlier
0,0.9841670393828253,ok,W045,W045_P_late_minus_early_peak_influence
1,0.9982932728591701,ok,W045,W045_P_late_minus_early_peak_influence
2,0.9555273973225292,ok,W045,W045_P_late_minus_early_peak_influence
3,0.9971507081426658,ok,W045,W045_P_late_minus_early_peak_influence
4,0.9969472733135728,ok,W045,W045_P_late_minus_early_peak_influence
5,0.9917741862180319,ok,W045,W045_P_late_minus_early_peak_influence
6,0.9659825241006332,ok,W045,W045_P_late_minus_early_peak_influence
7,0.9814812544206829,ok,W045,W045_P_late_minus_early_peak_influence
8,0.9979540130797206,ok,W045,W045_P_late_minus_early_peak_influence
9,0.9993230699025888,ok,W045,W045_P_late_minus_early_peak_influence
10,0.9970799985865544,ok,W045,W045_P_late_minus_early_peak_influence
11,0.9992553692176318,ok,W045,W045_P_late_minus_early_peak_influence
12,0.9770042204874334,ok,W045,W045_P_late_minus_early_peak_influence
13,0.998710825883854,ok,W045,W045_P_late_minus_early_peak_influence
14,0.9915177693476434,ok,W045,W045_P_late_minus_early_peak_influence
15,0.9935668045763019,ok,W045,W045_P_late_minus_early_peak_influence
16,0.9906569403093818,ok,W045,W045_P_late_minus_early_peak_influence
17,0.9984265490804548,ok,W045,W045_P_late_minus_early_peak_influence
18,0.9800932186794502,ok,W045,W045_P_late_minus_early_peak_influence
19,0.994258616503686,ok,W045,W045_P_late_minus_early_peak_influence
20,0.9788851418166937,ok,W045,W045_P_late_minus_early_peak_influence
21,0.9854408618687055,ok,W045,W045_P_late_minus_early_peak_influence
22,0.99773003482618,ok,W045,W045_P_late_minus_early_peak_influence
23,0.9912342984255341,ok,W045,W045_P_late_minus_early_peak_influence
