window_id,target_name,mode,phase_group,year,mode_score,q33,q67,targeted_mode_status,phase_group_peak_eligible,performance_gate
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,1979,-0.5816926780192351,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_high,1980,0.3338913217858395,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,1981,-0.4169324020640139,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,1982,-1.3536509482353765,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_mid,1983,0.2087393860008628,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,1984,-0.5101999778994518,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,1985,-0.7399101353038919,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_mid,1986,0.008056206151941815,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_high,1987,0.47652160250839204,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_mid,1988,0.2517889200025588,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,1989,-0.20408186564570824,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_mid,1990,-0.11083435349492758,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_high,1991,1.6745983852860187,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,1992,-1.3579484820258436,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,1993,-0.8508134645146919,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_high,1994,0.32557610550581956,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_high,1995,0.4795540017148012,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_mid,1996,-0.03612887520759761,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,1997,-1.2588233372784066,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_high,1998,0.4304377581464733,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_high,1999,0.6309832246863569,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_mid,2000,-0.04004882878980341,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_mid,2001,0.09193878004683347,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,2002,-0.18293100284611513,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,2003,-0.2828763872703154,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,2004,-0.14802090329769743,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_mid,2005,-0.035347509369661245,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_mid,2006,-0.026563016350246396,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,2007,-0.2976466505937826,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_high,2008,0.3065253434692928,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
W045,W045_P_earlier_minus_Jw_earlier,1,target_mode_low,2009,-0.38024553607978695,-0.1439087424117761,0.27003439449147004,strict_targeted_mode,True,eligible_for_group_peak
