window_id,object,observed_peak_day,bootstrap_peak_median,bootstrap_peak_q025,bootstrap_peak_q975,abs_error_median,abs_error_q75,abs_error_q90,abs_error_q975,support_class,included_in_tau_estimation,target_name,phase_group,phase_group_size,years_in_phase_group,group_role
W045,P,46.0,46.0,33.0,50.0,1.0,2.0,6.0,13.0,candidate_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_high,15,1987;1988;1991;1994;1998;1999;2008;2010;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,46.0,46.0,42.0,51.0,1.0,2.0,4.0,7.0,accepted_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_high,15,1987;1988;1991;1994;1998;1999;2008;2010;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,51.0,44.0,30.0,53.0,7.0,14.0,18.100000000000023,21.0,candidate_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_high,15,1987;1988;1991;1994;1998;1999;2008;2010;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,44.0,44.0,41.0,48.0,1.0,1.0,2.0,5.0,accepted_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_high,15,1987;1988;1991;1994;1998;1999;2008;2010;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,48.0,48.0,46.0,49.0,1.0,1.0,1.0,2.0,accepted_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_high,15,1987;1988;1991;1994;1998;1999;2008;2010;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,45.0,45.0,41.0,47.0,1.0,2.0,3.0,4.0,accepted_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,44.0,44.0,40.0,46.0,1.0,2.0,3.0,6.0,accepted_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,31.0,44.0,30.475,52.0,13.0,16.0,19.0,21.0,candidate_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,47.0,47.0,44.475,49.0,1.0,1.0,2.0,3.0,accepted_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,39.0,39.0,38.0,48.0,1.0,1.25,7.0,9.0,accepted_window,True,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
