point_id,strict_match_fraction,matched_point_fraction,near_support_only_fraction,no_match_fraction
LP006,0.3333333333333333,0.13333333333333333,0.28888888888888886,0.24444444444444444
RP001,0.17777777777777778,0.2222222222222222,0.3111111111111111,0.28888888888888886
RP002,0.2,0.13333333333333333,0.37777777777777777,0.28888888888888886
RP003,0.28888888888888886,0.13333333333333333,0.3111111111111111,0.26666666666666666
RP004,0.28888888888888886,0.1111111111111111,0.35555555555555557,0.24444444444444444
RP005,0.37777777777777777,0.2222222222222222,0.28888888888888886,0.1111111111111111
