rep_id,pattern_corr_with_full,sign_flipped,fit_status,window_id,target_name
0,0.9578398695406583,False,ok,W081,W081_P_vs_V_delta_peak
1,0.9558129225674278,False,ok,W081,W081_P_vs_V_delta_peak
2,0.9626325712129831,False,ok,W081,W081_P_vs_V_delta_peak
3,0.9611000501092491,False,ok,W081,W081_P_vs_V_delta_peak
4,0.9431358005815323,False,ok,W081,W081_P_vs_V_delta_peak
5,0.9756601350088238,False,ok,W081,W081_P_vs_V_delta_peak
6,0.9512687415602106,False,ok,W081,W081_P_vs_V_delta_peak
7,0.9604997190264829,False,ok,W081,W081_P_vs_V_delta_peak
8,0.963334108724715,False,ok,W081,W081_P_vs_V_delta_peak
9,0.9695615206743892,False,ok,W081,W081_P_vs_V_delta_peak
10,0.9458117138563811,False,ok,W081,W081_P_vs_V_delta_peak
11,0.9715830281296624,False,ok,W081,W081_P_vs_V_delta_peak
12,0.9587111179514335,False,ok,W081,W081_P_vs_V_delta_peak
13,0.9761671948134896,False,ok,W081,W081_P_vs_V_delta_peak
14,0.9364306993754864,False,ok,W081,W081_P_vs_V_delta_peak
15,0.95148951803295,False,ok,W081,W081_P_vs_V_delta_peak
16,0.9445223175062121,False,ok,W081,W081_P_vs_V_delta_peak
17,0.9529243285488772,False,ok,W081,W081_P_vs_V_delta_peak
18,0.9756683116905085,False,ok,W081,W081_P_vs_V_delta_peak
19,0.9545854364597539,False,ok,W081,W081_P_vs_V_delta_peak
20,0.9383369628922548,False,ok,W081,W081_P_vs_V_delta_peak
21,0.9739656360262561,False,ok,W081,W081_P_vs_V_delta_peak
22,0.9670540216171565,False,ok,W081,W081_P_vs_V_delta_peak
23,0.9398307019493571,False,ok,W081,W081_P_vs_V_delta_peak
24,0.9632699399703493,False,ok,W081,W081_P_vs_V_delta_peak
25,0.9186701161492209,False,ok,W081,W081_P_vs_V_delta_peak
26,0.958021816646507,False,ok,W081,W081_P_vs_V_delta_peak
27,0.9696772928050663,False,ok,W081,W081_P_vs_V_delta_peak
28,0.9561253199570293,False,ok,W081,W081_P_vs_V_delta_peak
29,0.9698095849560673,False,ok,W081,W081_P_vs_V_delta_peak
30,0.9461926996968406,False,ok,W081,W081_P_vs_V_delta_peak
31,0.9650071369215524,False,ok,W081,W081_P_vs_V_delta_peak
32,0.9353357014994899,False,ok,W081,W081_P_vs_V_delta_peak
33,0.9315963656925678,False,ok,W081,W081_P_vs_V_delta_peak
34,0.976963778427987,False,ok,W081,W081_P_vs_V_delta_peak
35,0.9666369865316617,False,ok,W081,W081_P_vs_V_delta_peak
36,0.9378162954376968,False,ok,W081,W081_P_vs_V_delta_peak
37,0.9443179330196204,False,ok,W081,W081_P_vs_V_delta_peak
38,0.9496573721111632,False,ok,W081,W081_P_vs_V_delta_peak
39,0.9528429132085534,False,ok,W081,W081_P_vs_V_delta_peak
40,0.9373031244484302,False,ok,W081,W081_P_vs_V_delta_peak
41,0.946957149900115,False,ok,W081,W081_P_vs_V_delta_peak
42,0.9600202517397625,False,ok,W081,W081_P_vs_V_delta_peak
43,0.9413545022314262,False,ok,W081,W081_P_vs_V_delta_peak
44,0.9367663780208024,False,ok,W081,W081_P_vs_V_delta_peak
45,0.9432841243880248,False,ok,W081,W081_P_vs_V_delta_peak
46,0.9445473520127727,False,ok,W081,W081_P_vs_V_delta_peak
47,0.9512029819572309,False,ok,W081,W081_P_vs_V_delta_peak
48,0.9465530420049377,False,ok,W081,W081_P_vs_V_delta_peak
49,0.9426778148328032,False,ok,W081,W081_P_vs_V_delta_peak
