object,baseline_config,baseline_role,day,D_pre,D_post,S_dist,R_pre,R_post,R_diff,S_pattern,V_dist,V_pattern,pattern_dynamic_range,pattern_branch_valid
P,C0_full_stage,main_full_stage,175,1.8015875670430697,0.25463131406323225,0.8761652680057904,0.9594805011912534,0.9985049708713505,0.039024469680097096,0.8815039709231945,-0.028453212420973983,-0.06874853688870741,0.1020666938832577,True
P,C0_full_stage,main_full_stage,176,1.8802297076438512,0.34774573369520834,0.8439185068008623,0.9607160336186085,0.997977679044358,0.0372616454257495,0.8642326732326484,-0.03224676120492809,-0.01727129769054614,0.1020666938832577,True
P,C0_full_stage,main_full_stage,177,2.0052470530439543,0.4786723993304708,0.8072914969634386,0.9513786927361105,0.9963548564687977,0.0449761637326872,0.9398157847593276,-0.03662700983742373,0.07558311152667918,0.1020666938832577,True
P,C0_full_stage,main_full_stage,178,2.1611674425435092,0.6519595828193184,0.7682438165993479,0.9361107983525434,0.9934771973928674,0.057366399040324034,1.0612093053705527,-0.039047680364090676,0.1213935206112251,0.1020666938832577,True
P,C0_full_stage,main_full_stage,179,,,,,,,,,,0.1020666938832577,True
P,C0_full_stage,main_full_stage,180,,,,,,,,,,0.1020666938832577,True
P,C0_full_stage,main_full_stage,181,,,,,,,,,,0.1020666938832577,True
P,C0_full_stage,main_full_stage,182,,,,,,,,,,0.1020666938832577,True
P,C1_buffered_stage,buffered_sensitivity,119,0.6954363281109358,1.8701307166920857,0.2710653496737326,0.9566198984586903,0.9289699507475151,-0.027649947711175238,0.20983139066754164,,,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,120,0.6863847334909468,1.996552039126516,0.2558333615970057,0.9599288224989131,0.9137487254947345,-0.04618009700417858,0.015131989352618074,-0.015231988076726877,-0.19469940131492355,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,121,0.7596136197682807,2.06481291266064,0.2689443719093788,0.9525151419239292,0.9001014296362396,-0.05241371228768954,-0.05036565691758261,0.013111010312373106,-0.06549764627020069,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,122,0.7502000409565144,2.0185314790831197,0.27095441920846675,0.9512327204104655,0.9036228310296675,-0.04760988938079802,0.00010891990343891251,0.002010047299087936,0.05047457682102152,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,123,0.7008842406191085,1.9977521836242447,0.259717920621939,0.9527899037938111,0.9101898210045997,-0.04260008278921146,0.052747802011839304,-0.011236498586527754,0.05263888210840039,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,124,0.6446704800010766,2.0087140716443597,0.24296157132643997,0.9573166952270642,0.9091120977508749,-0.048204597476189326,-0.006139778274807585,-0.016756349295499018,-0.05888758028664689,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,125,0.6026727086026712,1.951346822630043,0.2359702818371899,0.9618218999710436,0.9074605478753636,-0.05436135209568005,-0.07082983659561928,-0.006991289489250069,-0.0646900583208117,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,126,0.4942182198791033,1.9068859564369178,0.20582956156337,0.974347991417463,0.9234109690979194,-0.05093702231954356,-0.03484982657107075,-0.030140720273819893,0.03598001002454854,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,127,0.39290398980525926,1.9059782994720467,0.17091087770691188,0.9833291347124614,0.9225751849910606,-0.0607539497214008,-0.13799793712705888,-0.03491868385645813,-0.10314811055598813,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,128,0.40690938104119084,1.946739734733653,0.17288447046501762,0.9825560736669267,0.9133555541434472,-0.0692005195234795,-0.22674746945005989,0.001973592758105741,-0.088749532323001,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,129,0.41726643372513034,1.9328082728789417,0.1775545400971924,0.9836390463885499,0.9169319048299284,-0.06670714155862156,-0.20054912699024155,0.004670069632174784,0.026198342459818336,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,130,0.3833689493533903,1.924880971261402,0.1660864128834375,0.9888158601977668,0.9252212273284448,-0.06359463286932199,-0.16784547367305316,-0.011468127213754897,0.032703653317188386,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,131,0.37139810691026,1.9630727867746105,0.15909305526787815,0.9875656588440849,0.9168990058607389,-0.07066665298334596,-0.24215238078510024,-0.006993357615559359,-0.07430690711204707,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,132,0.3805921656261296,2.005816924085295,0.15948320313855008,0.9858064918134558,0.9083894039352086,-0.07741708787824719,-0.3130803378064125,0.0003901478706719308,-0.07092795702131224,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,133,0.29802248343727944,1.9559836565140944,0.13221902023909693,0.9907692780058067,0.9183579480088647,-0.072411329996942,-0.2604839961792254,-0.02726418289945315,0.05259634162718707,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,134,0.25854643449742426,1.9744903032392458,0.11578243659326362,0.9930175054451604,0.9205851778817934,-0.07243232756336704,-0.2607046211481548,-0.016436583645833308,-0.00022062496892938377,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,135,0.2682057016761286,2.0079528275768164,0.11783261061528787,0.9939143000437191,0.9192437259438476,-0.07467057409987143,-0.2842222546956164,0.0020501740220242454,-0.023517633547461614,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,136,0.21565405363263163,1.9862528425831019,0.09793967855918953,0.996887626258936,0.9331185622545548,-0.0637690640043812,-0.16967825100418535,-0.019892932056098336,0.11454400369143106,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,137,0.14974302531891362,1.8966368788112693,0.07317459725669175,0.9990628107586351,0.954894265869915,-0.04416854488872013,0.03626770641569685,-0.024765081302497785,0.2059459574198822,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,138,0.26658635320351165,1.8418456840680242,0.12643820075343465,0.9954555759635909,0.9647987271915492,-0.030656848772041667,0.17823737449925556,0.0532636034967429,0.1419696680835587,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,139,0.324061966230447,1.8200679261141455,0.15113914851310023,0.9942492342173674,0.9662024935966416,-0.028046740620725874,0.2056622206995109,0.02470094775966558,0.027424846200255343,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,140,0.34976612251504574,1.7917838574097207,0.16332381956704703,0.9917544422914545,0.9665085356399127,-0.025245906651541805,0.23509105520914667,0.0121846710539468,0.029428834509635765,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,141,0.3903590563562758,1.7579981363073485,0.18170118902448065,0.9879741196906019,0.9652396221689137,-0.022734497521688213,0.26147885415817906,0.018377369457433623,0.0263877989490324,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,142,0.3698831284088801,1.7449151997522718,0.1749023173904714,0.9867404728640794,0.9648907145869579,-0.021849758277121545,0.2707749584967442,-0.006798871634009246,0.009296104338565148,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,143,0.38415913938979224,1.7486278842092815,0.1801207223877068,0.9841332111847365,0.9704560182695693,-0.013677192915167224,0.35664547999223994,0.005218404997235387,0.08587052149549573,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,144,0.4317213279691587,1.7315577499340258,0.19956802262776746,0.9803408356948426,0.9673501355704749,-0.01299070012436776,0.36385857543266004,0.019447300240060666,0.007213095440420092,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,145,0.429940121569195,1.7653406697076306,0.19584743932421142,0.9817667923960688,0.9593372921819275,-0.02242950021414125,0.26468351226659914,-0.003720583303556041,-0.0991750631660609,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,146,0.44378652519261874,1.8130458758372139,0.19664133011831586,0.9832558681620855,0.9539875862089574,-0.02926828195312814,0.1928272800663042,0.0007938907941044404,-0.07185623220029494,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,147,0.4196047186899923,1.817041223756341,0.1876044441039467,0.9858899562651029,0.944236543789879,-0.04165341247522392,0.06269462653340856,-0.009036886014369166,-0.13013265353289566,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,148,0.38993644983729175,1.8131605138269749,0.1769946835153075,0.9853011333142049,0.9368986233902771,-0.048402509923927806,-0.00821927771532222,-0.010609760588639189,-0.07091390424873077,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,149,0.3655260835767028,1.8188722344106423,0.16733490433809262,0.9866950893687888,0.934818589475974,-0.05187649989281484,-0.04472107575381653,-0.009659779177214889,-0.03650179803849431,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,150,0.30531891063381866,1.7397432981674867,0.1492956592321847,0.9923583928109181,0.9479318393665478,-0.0444265534443703,0.033556767041982065,-0.018039245105907903,0.0782778427957986,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,151,0.2885900800245835,1.6634192917231228,0.14784256889412273,0.9963317124026819,0.9548541499897379,-0.04147756241294398,0.06454231277196593,-0.0014530903380619853,0.03098554572998386,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,152,0.3409019894848037,1.583082326026072,0.17718543063813072,0.9968002093983984,0.956961193036874,-0.039839016361524426,0.08175879226135552,0.029342861744007992,0.01721647948938959,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,153,0.4462618865058974,1.4968541472036443,0.22966301485040647,0.9939840787654377,0.958101263418699,-0.03588281534673876,0.12332726302111904,0.052477584212275746,0.041568470759763526,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,154,0.60005972987677,1.3887177880723756,0.3017229048805619,0.991703770595618,0.953252230815996,-0.03845153977962201,0.09633724252440207,0.07205989003015545,-0.026990020496716977,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,155,0.7362041961017335,1.2953947984028198,0.362376727933591,0.9930984382383661,0.9485162588931085,-0.044582179345257544,0.031921579475345276,0.06065382305302908,-0.0644156630490568,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,156,0.7792334056232048,1.1888407169546362,0.39593702121470004,0.9949398830254017,0.961009797994663,-0.03393008503073869,0.14384492952466257,0.033560293281109044,0.1119233500493173,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,157,0.8265822110529792,1.0792714243950836,0.4337070778568215,0.9938149642083225,0.9724342645821263,-0.021380699626196153,0.2757034367875933,0.03777005664212146,0.13185850726293072,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,158,0.9619222445434973,0.9376216121062357,0.5063964389008951,0.9884963098054309,0.9814927909997502,-0.007003518805680731,0.4267668985055026,0.07268936104407364,0.1510634617179093,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,159,1.028997029915776,0.8917387658248972,0.5357306466603204,0.9864768630067521,0.9817973777007607,-0.004679485305991382,0.4511859101319332,0.0293342077594253,0.02441901162643062,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,160,1.0967327395094149,0.864096653356824,0.5593208381613801,0.9814016539403423,0.9807649073143083,-0.0006367466260339683,0.49366364672294893,0.023590191501059676,0.042477736591015725,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,161,1.1832950641517421,0.835349134718448,0.5861830751620407,0.9775741194990905,0.9780246570283964,0.0004505375293059055,0.5050879245717954,0.026862237000660594,0.011424277848846476,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,162,1.2000168136419254,0.7973910928621708,0.600787054929716,0.976242122552875,0.982557268766692,0.006315146213817013,0.5667083563214603,0.014603979767675246,0.06162043174966492,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,163,1.2732233621783,0.7363603903603592,0.6335756648957116,0.9673478092194222,0.9884209036866085,0.021073094467186304,0.7217726056231405,0.03278860996599564,0.15506424930168017,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,164,1.3244364048292074,0.6770021732777155,0.6617422184806373,0.9587123646668408,0.992639168496499,0.03392680382965818,0.8568286959965864,0.028166553584925702,0.1350560903734459,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,165,1.4361932046911676,0.6088521789278004,0.702279380298955,0.9474884699599604,0.9948016334230467,0.04731316346308634,0.9974814325289801,0.04053716181831768,0.14065273653239374,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,166,1.5300602069411173,0.57547940651409,0.7266831728852046,0.9355385941992033,0.9948574869534238,0.05931889275422053,1.123627653391619,0.024403792586249584,0.12614622086263882,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,167,1.556938551940424,0.5936635249852584,0.7239547327909637,0.9282848328619214,0.99334178389782,0.06505695103589859,1.1839183987324937,-0.0027284400942408915,0.06029074534087475,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,168,1.5530670709678134,0.5584029007234871,0.7355383177549037,0.9329783324367905,0.9950910855576052,0.06211275312081466,1.1529832150836534,0.011583584963940075,-0.030935183648840292,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,169,1.5455512690398319,0.5137744147344999,0.7505132778255579,0.9458408981901029,0.9974608713471939,0.05161997315709099,1.0427338077657318,0.01497496007065413,-0.11024940731792165,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,170,1.5618607881155995,0.4740225413718869,0.7671661560826193,0.9496984417064551,0.9981421250206356,0.048443683314180475,1.0093599951191787,0.01665287825706141,-0.033373812646553036,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,171,1.6138617306139769,0.3776058667842758,0.8103881442622526,0.9495217110919891,0.9982772599354489,0.048755548843459784,1.0126368187907706,0.0432219881796333,0.0032768236715918775,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,172,1.6556740600983824,0.2703019812163561,0.8596545463608994,0.9510319247909831,0.9987393019027564,0.04770737711177331,1.0016235017684603,0.049266402098646855,-0.011013317022310343,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,173,1.7453512051560611,0.1767425255551606,0.9080468747537292,0.9499131065610578,0.9992394668650602,0.04932636030400239,1.0186344309996105,0.04839232839282981,0.017010929231150218,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,174,1.7954056837518293,0.11173632410123993,0.9414116391746701,0.9531250845434764,0.9993604433820944,0.04623535883861796,0.9861567577084872,0.03336476442094083,-0.03247767329112328,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,175,1.8357338036726325,0.09897959596159932,0.9488401765448505,0.959455735825858,0.9993967787982305,0.039941042972372554,0.9200213201862578,0.007428537370180455,-0.06613543752222939,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,176,1.916866267087493,0.15764867207893057,0.9240069718937399,0.9599180784514529,0.9992695201234201,0.039351441671967136,0.9138262799635232,-0.024833204651110607,-0.006195040222734649,0.0951731190124775,True
P,C1_buffered_stage,buffered_sensitivity,177,2.043270286276203,0.3066385817974602,0.86951043678182,0.949642921933797,0.9973941704705136,0.04775124853671664,1.0020844662235349,-0.054496535111919875,0.0882581862600117,0.0951731190124775,True
