day,detector_score,score_valid,object
127,2.782692105968766,True,H
128,3.0333126908713157,True,H
129,3.143814275435722,True,H
130,3.146783465758386,True,H
131,3.0962718282545687,True,H
132,3.005216320885771,True,H
133,2.886444332232795,True,H
134,2.7649124798368323,True,H
135,2.6246176321258794,True,H
136,2.4552291547811214,True,H
137,2.3332751161822713,True,H
138,2.314557584232013,True,H
139,2.3711541373661493,True,H
140,2.5085407060166522,True,H
141,2.7719046360811213,True,H
142,3.1599818340417407,True,H
143,3.609214884003672,True,H
144,4.048444051305752,True,H
145,4.44434730829718,True,H
146,4.752657358621362,True,H
147,4.981726901496203,True,H
148,5.152862785859466,True,H
149,5.293193699470302,True,H
150,5.414256901131068,True,H
151,5.487175996314301,True,H
152,5.484223313952273,True,H
153,5.434797103341191,True,H
154,5.348206295314877,True,H
155,5.183867557411857,True,H
156,4.917611947013844,True,H
157,4.5689091270051705,True,H
158,4.195251957019329,True,H
159,3.812009365068875,True,H
160,3.4461978541313374,True,H
161,3.232538922629226,True,H
162,3.3760097777309364,True,H
163,3.9105354833533075,True,H
164,4.663437438924036,True,H
165,5.449928740648474,True,H
166,6.15905716005396,True,H
167,6.761752064938221,True,H
168,7.296507073531665,True,H
169,7.779440972277807,True,H
170,7.7934842787585445,True,H
171,7.6407583872612035,True,H
172,7.314376679534354,True,H
173,6.8448319974330465,True,H
174,,False,H
175,,False,H
176,,False,H
177,,False,H
178,,False,H
179,,False,H
180,,False,H
181,,False,H
182,,False,H
119,2.7216504444515635,True,Je
120,2.156321142630818,True,Je
121,1.5823874349779377,True,Je
122,1.046417410783271,True,Je
123,0.6828674230238337,True,Je
124,0.6932917695859571,True,Je
125,0.9740913590872852,True,Je
126,1.300002910446325,True,Je
127,1.6039323758709596,True,Je
128,1.8925500969339173,True,Je
129,2.154828062723499,True,Je
130,2.38444621179856,True,Je
131,2.575653570105629,True,Je
132,2.7179756928977437,True,Je
133,2.8155644375838165,True,Je
134,2.901155254224067,True,Je
135,2.9801185161593247,True,Je
136,3.047403623680835,True,Je
137,3.0927936370752636,True,Je
138,3.1271517338480797,True,Je
139,3.178645098827506,True,Je
140,3.2459727580251796,True,Je
141,3.3149675135536327,True,Je
142,3.3581428375403046,True,Je
143,3.3491338289661945,True,Je
144,3.291318591453785,True,Je
145,3.222977895851006,True,Je
146,3.148255246336381,True,Je
147,3.0715422289788976,True,Je
148,3.0014969222265995,True,Je
149,2.957028458520695,True,Je
150,2.94942965389567,True,Je
151,2.988954910011034,True,Je
152,3.071067886412854,True,Je
153,3.190170369603255,True,Je
154,3.3276963153312433,True,Je
155,3.4671138782636355,True,Je
156,3.621241852365308,True,Je
157,3.793395373232648,True,Je
158,3.965007201630363,True,Je
159,4.110188894757921,True,Je
160,4.222534004019999,True,Je
161,4.292087407691664,True,Je
162,4.311763787415593,True,Je
163,4.301433307750211,True,Je
164,4.287639148678936,True,Je
165,4.2849720452863975,True,Je
166,4.299388929957483,True,Je
167,4.339500525577306,True,Je
168,4.419074851603149,True,Je
169,4.5191669700740675,True,Je
170,4.382952778317784,True,Je
171,4.235114718765557,True,Je
172,4.083400692005019,True,Je
173,3.9432083564996576,True,Je
174,,False,Je
175,,False,Je
176,,False,Je
177,,False,Je
178,,False,Je
179,,False,Je
180,,False,Je
181,,False,Je
182,,False,Je
119,1.100882721745153,True,Jw
120,0.8687594124651382,True,Jw
121,0.7787148796660427,True,Jw
122,0.8948613338708794,True,Jw
123,1.1528792306323576,True,Jw
124,1.462612760047388,True,Jw
125,1.7718359191575155,True,Jw
126,2.054959890661608,True,Jw
127,2.3020336128190073,True,Jw
128,2.5092241305978162,True,Jw
129,2.6683418672371437,True,Jw
130,2.7714731087259663,True,Jw
131,2.816528488942979,True,Jw
132,2.817697789595944,True,Jw
133,2.7881380859823826,True,Jw
134,2.74334537878749,True,Jw
135,2.7029063989534525,True,Jw
136,2.6731797183083197,True,Jw
137,2.6551935280634544,True,Jw
138,2.647103552313012,True,Jw
139,2.6496855499125913,True,Jw
140,2.6623904241146463,True,Jw
141,2.6809940153982668,True,Jw
142,2.6965041418741,True,Jw
143,2.708774736748388,True,Jw
144,2.7208611092705937,True,Jw
145,2.7289130767437166,True,Jw
146,2.7316174610767936,True,Jw
147,2.7331227934132407,True,Jw
148,2.7367070374644173,True,Jw
149,2.754345482262861,True,Jw
150,2.7880070226713207,True,Jw
151,2.8300623066671537,True,Jw
152,2.8677627159920394,True,Jw
153,2.899195302312747,True,Jw
154,2.933053241280137,True,Jw
155,2.972468926475988,True,Jw
156,3.0186095924319143,True,Jw
157,3.07204230625787,True,Jw
158,3.1315772437882097,True,Jw
159,3.1847400323052057,True,Jw
160,3.2294088161723735,True,Jw
161,3.278748944605938,True,Jw
162,3.3433689403621183,True,Jw
163,3.417429510849353,True,Jw
164,3.485684697000235,True,Jw
165,3.547591664168472,True,Jw
166,3.61164048666135,True,Jw
167,3.677241062002388,True,Jw
168,3.7412929857282955,True,Jw
169,3.815582305106582,True,Jw
170,3.6700843219313293,True,Jw
171,3.5189657276493786,True,Jw
172,3.3646947374359333,True,Jw
173,3.2217662683715123,True,Jw
174,,False,Jw
175,,False,Jw
176,,False,Jw
177,,False,Jw
178,,False,Jw
179,,False,Jw
180,,False,Jw
181,,False,Jw
182,,False,Jw
