window_id,object,baseline_config,baseline_role,day,D_pre_2d,D_post_2d,S_dist_2d,R_pre_2d,R_post_2d,R_diff_2d,S_pattern_2d,V_dist_2d,V_pattern_2d,pattern_dynamic_range_2d,pattern_branch_valid_2d,basis
W160,P,C0_full_stage,main_full_stage,119,1.0719193756126664,3.0077698844278293,0.26274534830675467,0.9516749263530181,0.6412959822623956,-0.3103789440906225,-0.09386482291566407,,,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,120,1.0452128724512495,3.075303279621209,0.2536606662555001,0.9548864277158233,0.6351919253171672,-0.31969450239865616,-0.1114506603681088,-0.009084682051254567,-0.017585837452444728,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,121,1.0810721073338394,3.115890060909885,0.25758442987972624,0.9510538920254685,0.6264723513963433,-0.32458154062912525,-0.12067637256946946,0.00392376362422614,-0.009225712201360661,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,122,1.0775757600864386,3.0869081975154207,0.25875373060794943,0.9479963687988603,0.6217688041480266,-0.3262275646508337,-0.12378372372668572,0.0011693007282231882,-0.003107351157216262,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,123,1.0305733807770532,3.0592373458326443,0.2519855928959726,0.9470781504406882,0.6137505511545835,-0.33332759928610467,-0.13718711307533324,-0.006768137711976818,-0.013403389348647515,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,124,0.8909531757401167,2.9999124070194343,0.2289858533504564,0.9578300404449465,0.6230227865186344,-0.33480725392631205,-0.13998039342719387,-0.022999739545516207,-0.002793280351860633,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,125,0.8145312971046168,2.936126066949669,0.2171702765789692,0.9651506705184129,0.6338681232817905,-0.3312825472366223,-0.13332647995654628,-0.011815576771487202,0.006653913470647588,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,126,0.7884113470038681,2.925930126232444,0.21226140695053647,0.9681362572844631,0.6427920138660065,-0.3253442434184566,-0.12211619687566695,-0.004908869628432733,0.011210283080879332,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,127,0.7589280715296548,2.920273455533373,0.20627521106066712,0.968236628861708,0.6360634407248156,-0.33217318813689245,-0.13500782481884427,-0.005986195889869345,-0.012891627943177317,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,128,0.7581713449030367,2.9187730818744706,0.20619603042722676,0.9658734822884331,0.6233129931180132,-0.3425604891704198,-0.15461688972992865,-7.918063344036774e-05,-0.019609064911084384,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,129,0.7431118457297686,2.90664895372651,0.20360562967317566,0.9660042958015854,0.6154783489932533,-0.35052594680833216,-0.16965401779275852,-0.002590400754051092,-0.015037128062829863,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,130,0.6750438585353019,2.891823135728673,0.1892540034772442,0.9713793959074518,0.6168007207852501,-0.35457867512220176,-0.1773047263182119,-0.014351626195931472,-0.007650708525453381,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,131,0.6494941528725043,2.895175708703532,0.18323121143465962,0.973436931787019,0.6250000618603028,-0.3484368699267162,-0.16571027494332824,-0.006022792042584574,0.011594451374883658,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,132,0.6672776674708543,2.905054895288731,0.1867904669422463,0.9719961204042694,0.6267390021853493,-0.34525711821892013,-0.15970756476500095,0.0035592555075866783,0.006002710178327292,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,133,0.7367218382659,2.8823386807985387,0.20356715075224813,0.9659092440417631,0.6329250249862456,-0.33298421905551756,-0.13653888258610103,0.01677668381000183,0.02316868217889992,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,134,0.7819907372681386,2.8823705621683295,0.21340437619740138,0.9624231591846013,0.6461044209494319,-0.3163187382351694,-0.10507791942292367,0.009837225445153253,0.031460963163177355,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,135,0.7692329283167645,2.8628518308256132,0.2117882646820166,0.9642716160469614,0.6606100057364708,-0.30366161031049066,-0.08118389322094675,-0.001616111515384766,0.02389402620197692,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,136,0.7298313251068589,2.8506654985528295,0.2038352108802838,0.967978874255644,0.6667467501599301,-0.30123212409571387,-0.0765975283189983,-0.007953053801732807,0.004586364901948456,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,137,0.6348028579332355,2.769658418469684,0.18646205857390588,0.9760023599894412,0.6919442959473354,-0.28405806404210576,-0.04417647329314796,-0.017373152306377926,0.03242105502585034,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,138,0.6232394109452234,2.645627343760255,0.19065916652860834,0.9764263775159183,0.7268977300909718,-0.24952864742494651,0.02100788687917128,0.0041971079547024615,0.06518436017231924,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,139,0.6077854328561024,2.550161444407555,0.19246220930186925,0.9780606541936644,0.7587987520996332,-0.21926190209403118,0.07814520983972814,0.0018030427732609045,0.05713732296055686,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,140,0.5870461790492624,2.497071518583966,0.19034493382005666,0.9795435628371207,0.771607815259556,-0.20793574757756472,0.09952663494616336,-0.0021172754818125916,0.021381425106435217,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,141,0.6237626620781491,2.4737261723083677,0.2013768879982712,0.9766843840303532,0.7728029746178675,-0.20388140941248567,0.10718038253602447,0.011031954178214537,0.007653747589861107,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,142,0.6496952209298852,2.4921507372805176,0.2067877386642953,0.9738120318840837,0.7601727976817317,-0.21363923420235198,0.08875963790968912,0.00541085066602412,-0.018420744626335347,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,143,0.6955490195549358,2.5460681436652814,0.2145685269212909,0.9693873089932399,0.7411639634176918,-0.22822334557554813,0.06122786756199054,0.007780788256995574,-0.027531770347698575,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,144,0.8174510346146541,2.5690930120915496,0.24138207663642158,0.958029266161557,0.7325384752658937,-0.22549079089566337,0.06638636272045345,0.026813549715130697,0.0051584951584629085,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,145,0.8498929425406149,2.4935538675240396,0.2541966392233947,0.9556122494314297,0.7639376209454991,-0.19167462848593064,0.13022424722923057,0.01281456258697311,0.06383788450877712,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,146,0.8285064598739234,2.4583670090726604,0.2520652126409518,0.9591505425247391,0.7860116145820222,-0.1731389279427169,0.1652157964248422,-0.002131426582442919,0.03499154919561162,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,147,0.8329476454216208,2.4751943368377534,0.25178715118289435,0.9600809230154855,0.7810660249984447,-0.17901489801704085,0.1541231864936289,-0.00027806145805742144,-0.011092609931213276,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,148,0.8539308462533369,2.4957185285375623,0.25493141242779876,0.955730691294884,0.7617396241573371,-0.19399106713754688,0.1258512926248079,0.0031442612449044116,-0.028271893868821008,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,149,0.8812618627025653,2.488983636915683,0.26148298775338086,0.9515249386204309,0.7572588503699165,-0.1942660882505144,0.12533210993830524,0.006551575325582093,-0.0005191826865026672,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,150,0.8611213460182066,2.392071240049463,0.2647003899203816,0.9534097110743595,0.7773398168501535,-0.17606989422420594,0.15968274141080058,0.003217402167000727,0.03435063147249534,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,151,0.8363316822428001,2.2911912484451324,0.2674102479110648,0.9570687562889223,0.7979024093981614,-0.15916634689076092,0.19159312465850273,0.00270985799068324,0.03191038324770215,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,152,0.9085232298551871,2.17195979187101,0.29492882234620527,0.9504983420274464,0.8143834017671999,-0.1361149402602465,0.23510938816627752,0.02751857443514044,0.043516263507774794,0.5297193456509877,True,2d_field
W160,P,C0_full_stage,main_full_stage,153,1.0711780756232576,2.0738472213376,0.3405944227724885,0.9327312885331702,0.8239581996583725,-0.10877308887479775,0.2867251194208111,0.04566560042628326,0.05161573125453356,0.5297193456509877,True,2d_field
