window_id,target_name,object,block_energy,block_contribution_fraction,dominant_object_warning
W045,W045_P_vs_V_delta_peak,H,0.10090036734760556,0.10090036734760556,False
W045,W045_P_vs_V_delta_peak,Je,0.1654548935583866,0.1654548935583866,False
W045,W045_P_vs_V_delta_peak,Jw,0.16432202438935634,0.16432202438935634,False
W045,W045_P_vs_V_delta_peak,P,0.267984057889725,0.267984057889725,False
W045,W045_P_vs_V_delta_peak,V,0.30133865681492666,0.30133865681492666,False
W045,W045_P_vs_H_delta_peak,H,0.22191246318920854,0.22191246318920854,False
W045,W045_P_vs_H_delta_peak,Je,0.22867246386380113,0.22867246386380113,False
W045,W045_P_vs_H_delta_peak,Jw,0.16576337570926541,0.16576337570926541,False
W045,W045_P_vs_H_delta_peak,P,0.21457071409541717,0.21457071409541717,False
W045,W045_P_vs_H_delta_peak,V,0.1690809831423078,0.1690809831423078,False
W045,W045_P_vs_Je_delta_peak,H,0.17974183822115877,0.17974183822115877,False
W045,W045_P_vs_Je_delta_peak,Je,0.17222150522434332,0.17222150522434332,False
W045,W045_P_vs_Je_delta_peak,Jw,0.2377135776294832,0.2377135776294832,False
W045,W045_P_vs_Je_delta_peak,P,0.18963681028963125,0.18963681028963125,False
W045,W045_P_vs_Je_delta_peak,V,0.2206862686353836,0.2206862686353836,False
W045,W045_P_vs_Jw_delta_peak,H,0.22647546847476535,0.22647546847476538,False
W045,W045_P_vs_Jw_delta_peak,Je,0.2053421709014909,0.20534217090149093,False
W045,W045_P_vs_Jw_delta_peak,Jw,0.18447381692468265,0.18447381692468268,False
W045,W045_P_vs_Jw_delta_peak,P,0.162778491514607,0.16277849151460702,False
W045,W045_P_vs_Jw_delta_peak,V,0.220930052184454,0.22093005218445402,False
W045,W045_V_vs_H_delta_peak,H,0.18742059739802758,0.1874205973980276,False
W045,W045_V_vs_H_delta_peak,Je,0.18557423210309776,0.18557423210309779,False
W045,W045_V_vs_H_delta_peak,Jw,0.22703442341910093,0.227034423419101,False
W045,W045_V_vs_H_delta_peak,P,0.17551269033510677,0.1755126903351068,False
W045,W045_V_vs_H_delta_peak,V,0.2244580567446669,0.22445805674466696,False
W045,W045_V_vs_Je_delta_peak,H,0.2013306757538112,0.2013306757538112,False
W045,W045_V_vs_Je_delta_peak,Je,0.17588566748003726,0.17588566748003726,False
W045,W045_V_vs_Je_delta_peak,Jw,0.23652738429065123,0.23652738429065123,False
W045,W045_V_vs_Je_delta_peak,P,0.14576070697150328,0.14576070697150328,False
W045,W045_V_vs_Je_delta_peak,V,0.24049556550399717,0.24049556550399717,False
W045,W045_V_vs_Jw_delta_peak,H,0.2110350780209509,0.21103507802095092,False
W045,W045_V_vs_Jw_delta_peak,Je,0.19354746544175477,0.1935474654417548,False
W045,W045_V_vs_Jw_delta_peak,Jw,0.2209523429550187,0.22095234295501873,False
W045,W045_V_vs_Jw_delta_peak,P,0.14584747812498328,0.1458474781249833,False
W045,W045_V_vs_Jw_delta_peak,V,0.22861763545729216,0.2286176354572922,False
W045,W045_H_vs_Je_delta_peak,H,0.19834702525705705,0.19834702525705705,False
W045,W045_H_vs_Je_delta_peak,Je,0.2678771677048175,0.2678771677048175,False
W045,W045_H_vs_Je_delta_peak,Jw,0.2677738961094965,0.2677738961094965,False
W045,W045_H_vs_Je_delta_peak,P,0.11636911985167521,0.11636911985167521,False
W045,W045_H_vs_Je_delta_peak,V,0.14963279107695374,0.14963279107695374,False
W045,W045_H_vs_Jw_delta_peak,H,0.18848365249723198,0.188483652497232,False
W045,W045_H_vs_Jw_delta_peak,Je,0.1692750897123247,0.16927508971232472,False
W045,W045_H_vs_Jw_delta_peak,Jw,0.2781124769505353,0.27811247695053537,False
W045,W045_H_vs_Jw_delta_peak,P,0.15489957333704077,0.1548995733370408,False
W045,W045_H_vs_Jw_delta_peak,V,0.20922920750286703,0.20922920750286705,False
W045,W045_Je_vs_Jw_delta_peak,H,0.2702031965154869,0.2702031965154869,False
W045,W045_Je_vs_Jw_delta_peak,Je,0.2112050499786465,0.2112050499786465,False
W045,W045_Je_vs_Jw_delta_peak,Jw,0.1930042282611756,0.1930042282611756,False
W045,W045_Je_vs_Jw_delta_peak,P,0.15209534156452426,0.15209534156452426,False
W045,W045_Je_vs_Jw_delta_peak,V,0.17349218368016656,0.17349218368016656,False
