object,baseline_config,day,V_dist,V_pattern
P,C0_full_stage,72,-0.008779562626198278,-0.018982731490979843
P,C0_full_stage,73,-0.008379280865689287,-0.024770173463548373
P,C0_full_stage,74,-0.009874678527913572,-0.046119142353651554
P,C1_buffered_stage,0,,
P,C1_buffered_stage,1,,
P,C1_buffered_stage,2,,
P,C1_buffered_stage,3,,
P,C1_buffered_stage,4,,
P,C1_buffered_stage,5,-0.009238623629584414,-0.029918961468920605
P,C1_buffered_stage,6,-0.00514915010405359,-0.04782944874264794
P,C1_buffered_stage,7,-0.007945805822994118,-0.008861773942019507
P,C1_buffered_stage,8,-0.009604920602949915,0.03385553736242394
P,C1_buffered_stage,9,0.003266521940922598,0.0409349177804775
P,C1_buffered_stage,10,0.007775260464060338,0.0026480785165893667
P,C1_buffered_stage,11,-0.0009076760268763306,0.0018778692144831854
P,C1_buffered_stage,12,-0.007146772963733353,0.02478579410733915
P,C1_buffered_stage,13,-0.006353678561558107,0.011773318454469425
P,C1_buffered_stage,14,-0.027303528208615452,0.009444731940138916
P,C1_buffered_stage,15,-0.011907656389776478,0.02325303967940489
P,C1_buffered_stage,16,-0.00953605656909158,0.00545693719005685
P,C1_buffered_stage,17,-0.006957779189054991,-0.013489724892270512
P,C1_buffered_stage,18,-0.008408861777038035,-0.038756868293022786
P,C1_buffered_stage,19,0.031342546166040056,-0.028747368876895836
P,C1_buffered_stage,20,0.03205185247637027,-0.014225097866947797
P,C1_buffered_stage,21,-0.014805477402314651,0.03072201031042182
P,C1_buffered_stage,22,-0.01249559262012373,0.04550833356648259
P,C1_buffered_stage,23,-0.024390415447198714,0.03391062103649521
P,C1_buffered_stage,24,0.004629260473150688,0.06673319382215605
P,C1_buffered_stage,25,0.0031115733086682154,0.016877998321160784
P,C1_buffered_stage,26,0.006363896936715581,0.008804779215203465
P,C1_buffered_stage,27,0.02668494186731002,0.021195909266731372
P,C1_buffered_stage,28,0.0378984538047074,0.05015600883379771
P,C1_buffered_stage,29,0.032862139179964056,0.04127446009883032
P,C1_buffered_stage,30,0.024256255541561383,-0.07187071009841489
P,C1_buffered_stage,31,0.015620300755812055,-0.03579904851647761
P,C1_buffered_stage,32,0.008363563853408862,0.015517108515210515
P,C1_buffered_stage,33,0.018685095222506665,-0.00989188630356487
P,C1_buffered_stage,34,0.04473080677540031,0.026999842235214747
P,C1_buffered_stage,35,0.022139073274951793,0.031971409892882274
P,C1_buffered_stage,36,0.020428528208155494,0.020090144620999867
P,C1_buffered_stage,37,0.03337874504163191,0.0022655115658320457
P,C1_buffered_stage,38,0.020660489395020853,0.016071465948672398
P,C1_buffered_stage,39,0.0399158613760035,0.0810102869356692
P,C1_buffered_stage,40,0.06296424454358918,0.08313717019261196
P,C1_buffered_stage,41,0.06649191974155766,0.11209593490774045
P,C1_buffered_stage,42,0.048074999768598636,0.1238735917646524
P,C1_buffered_stage,43,0.033827036584250236,0.11789908552313821
P,C1_buffered_stage,44,0.046910829266516796,0.08966211356555731
P,C1_buffered_stage,45,0.06735652156688576,0.10770336680487269
P,C1_buffered_stage,46,0.046934914309984976,0.07088648775598327
P,C1_buffered_stage,47,0.03127396942185878,0.05870350468142005
P,C1_buffered_stage,48,0.0023864033434179976,0.0705983817224276
P,C1_buffered_stage,49,-0.015416267595225741,0.07998198447650018
P,C1_buffered_stage,50,0.02787101957344751,-0.0015797643859210009
P,C1_buffered_stage,51,0.03854848555223733,-0.02357567334086741
P,C1_buffered_stage,52,0.01881468106242412,-0.022648910193587835
P,C1_buffered_stage,53,-0.0003957212465806048,0.0023449083376714253
P,C1_buffered_stage,54,0.0073918542892131844,-0.024885152823669987
P,C1_buffered_stage,55,-0.02192882673828256,0.014718221563742251
P,C1_buffered_stage,56,-0.004908771333491768,-0.03407941285719751
P,C1_buffered_stage,57,0.021902914840359777,-0.07380133180591852
P,C1_buffered_stage,58,0.010182205772477637,-0.04335913074831155
P,C1_buffered_stage,59,-0.011425037697365803,-0.008180472073630485
P,C1_buffered_stage,60,-0.01515773598627157,-0.006317574573318274
P,C1_buffered_stage,61,0.00800352440406582,-0.011615687799441776
P,C1_buffered_stage,62,0.031814164312687465,-0.03523991104668789
P,C1_buffered_stage,63,0.022502782543384336,-0.006097110214292933
P,C1_buffered_stage,64,-0.0062376890926924,-0.012984588292915378
P,C1_buffered_stage,65,-0.024503615646590204,0.019830323942190198
P,C1_buffered_stage,66,-0.015306544101033936,0.04714103100011613
P,C1_buffered_stage,67,-0.018237612263945713,0.00722688394005333
P,C1_buffered_stage,68,-0.02909587896038468,-0.008725632557508689
P,C1_buffered_stage,69,-0.024643833530461734,-0.03140029263946342
P,C1_buffered_stage,70,-0.00850365720280033,-0.030713406700166868
P,C1_buffered_stage,71,-0.002595759056564173,-0.020044414926793208
P,C1_buffered_stage,72,-0.007829333606478306,-0.01906572011358776
P,C1_buffered_stage,73,-0.006855256149772226,-0.02501817445790755
P,C1_buffered_stage,74,-0.0072794907545769005,-0.04614637497351193
P,C2_immediate_pre,0,,
P,C2_immediate_pre,1,,
P,C2_immediate_pre,2,,
P,C2_immediate_pre,3,,
P,C2_immediate_pre,4,,
P,C2_immediate_pre,5,-0.00398016355029443,-0.032344525127099816
P,C2_immediate_pre,6,-0.003696413394598197,-0.05424126981325106
P,C2_immediate_pre,7,-0.004864495088769433,-0.007990823608303443
P,C2_immediate_pre,8,-0.006027788005490448,0.03848569210078878
P,C2_immediate_pre,9,0.0022024037687302933,0.047279888696600325
P,C2_immediate_pre,10,0.004910977672948624,0.0071757169335403825
P,C2_immediate_pre,11,-0.0015824059123231704,0.0024242313684251504
P,C2_immediate_pre,12,-0.0047408010546513835,0.02759453424391034
P,C2_immediate_pre,13,-0.0050225590307092505,0.013611411056466766
P,C2_immediate_pre,14,-0.01697139914238724,0.005498856285253262
P,C2_immediate_pre,15,-0.008327666801691641,0.023380654464100287
P,C2_immediate_pre,16,-0.00605597532863264,0.003937002866757189
P,C2_immediate_pre,17,-0.005391361888679114,-0.018155432320747705
P,C2_immediate_pre,18,-0.011211794075962428,-0.04452373811281066
P,C2_immediate_pre,19,-0.008416017310950874,-0.03382003099051398
P,C2_immediate_pre,20,0.0005948521255513262,-0.019646101256728082
P,C2_immediate_pre,21,-0.007887290223448279,0.03238167738183176
P,C2_immediate_pre,22,-0.01166634861906074,0.04718066513726543
P,C2_immediate_pre,23,-0.010261895646180533,0.04071152511903767
P,C2_immediate_pre,24,-0.0005905380672436289,0.07488745314839122
P,C2_immediate_pre,25,0.003491917170737324,0.018411627910478963
P,C2_immediate_pre,26,-0.0188787309965978,0.011940267401372898
P,C2_immediate_pre,27,-0.026370506601470264,0.0208676732548319
P,C2_immediate_pre,28,-0.016301961690928686,0.04637967075355295
P,C2_immediate_pre,29,-0.0009026506862656811,0.041454984197366
P,C2_immediate_pre,30,-0.003639132916218174,-0.08207518291690333
P,C2_immediate_pre,31,0.016467104817019754,-0.038617736619338205
P,C2_immediate_pre,32,0.007662448360153493,0.019064132432077097
P,C2_immediate_pre,33,0.03019251715249051,-0.007877854379408876
P,C2_immediate_pre,34,0.05137095308842102,0.028341225505764914
P,C2_immediate_pre,35,0.022085050162283515,0.033725115968470804
P,C2_immediate_pre,36,0.022491642350914942,0.02131736655794418
P,C2_immediate_pre,37,0.039654119713319586,0.010966521429032372
P,C2_immediate_pre,38,0.027035105225862832,0.02566769167350655
P,C2_immediate_pre,39,0.045379036635613046,0.0953147255892323
P,C2_immediate_pre,40,0.07361881444927665,0.09881777274993214
P,C2_immediate_pre,41,0.07659218971992604,0.12839727228976894
P,C2_immediate_pre,42,0.05642947921310365,0.14246589502453916
P,C2_immediate_pre,43,0.04081050440556144,0.1393641997226962
P,C2_immediate_pre,44,0.05410438037458454,0.10086778858271728
P,C2_immediate_pre,45,0.07775131877638031,0.11691002869914169
P,C2_immediate_pre,46,0.05506878422554895,0.0777840733614873
P,C2_immediate_pre,47,0.03746119038981388,0.0656454228612664
P,C2_immediate_pre,48,0.004462004800358743,0.07873026521825466
P,C2_immediate_pre,49,-0.015965437550853112,0.08915798982602507
P,C2_immediate_pre,50,0.030891768219750593,-0.0021278874517880464
P,C2_immediate_pre,51,0.04354514723367364,-0.026893696750323715
P,C2_immediate_pre,52,0.021506206765285585,-0.026454160344202116
P,C2_immediate_pre,53,-0.0003342685818561453,0.004059274694507176
P,C2_immediate_pre,54,0.008028468810118428,-0.021771195652549702
P,C2_immediate_pre,55,-0.025043104432518115,0.020094747139846936
P,C2_immediate_pre,56,-0.006253648124601607,-0.03798169206341506
P,C2_immediate_pre,57,0.024565120118247297,-0.08258193744860276
P,C2_immediate_pre,58,0.01148533435527388,-0.05076337310866719
P,C2_immediate_pre,59,-0.013473660181475888,-0.012245058577107781
P,C2_immediate_pre,60,-0.017869923500678175,-0.009938707207029052
P,C2_immediate_pre,61,0.009054962340541373,-0.014549764434661938
P,C2_immediate_pre,62,0.03694080907638808,-0.04278597053953015
P,C2_immediate_pre,63,0.02647676992583059,-0.011165114751838678
P,C2_immediate_pre,64,-0.006680936154130568,-0.015179855830831812
P,C2_immediate_pre,65,-0.027035804743919867,0.023187925188790315
P,C2_immediate_pre,66,-0.01653747469115041,0.05344846192689956
P,C2_immediate_pre,67,-0.019775037861201827,0.00907194318901583
P,C2_immediate_pre,68,-0.03136008632491827,-0.013962602387979306
P,C2_immediate_pre,69,-0.0261972745984852,-0.03781303873951791
P,C2_immediate_pre,70,-0.008972773097039921,-0.03286897062265204
P,C2_immediate_pre,71,-0.002619814381605967,-0.015275420205340673
P,C2_immediate_pre,72,-0.008043967979764588,-0.01483803344197554
P,C2_immediate_pre,73,-0.007331406354215364,-0.024172054235659157
P,C2_immediate_pre,74,-0.008135114182824088,-0.048192428565977496
V,C0_full_stage,0,,
V,C0_full_stage,1,,
V,C0_full_stage,2,,
V,C0_full_stage,3,,
V,C0_full_stage,4,,
V,C0_full_stage,5,-0.009303640458544205,-0.013285245991700407
V,C0_full_stage,6,-0.0059345443200792825,0.00319806927722463
V,C0_full_stage,7,0.007170273495558155,0.04671353437625927
V,C0_full_stage,8,0.017567752569498496,0.05938453695456955
V,C0_full_stage,9,0.018556207568289407,0.030251070142216438
V,C0_full_stage,10,-0.0028496808171288857,-0.01490063295507306
V,C0_full_stage,11,-0.017321919340904685,-0.035527960574687274
V,C0_full_stage,12,-0.01493576160250476,-0.01694132710569301
V,C0_full_stage,13,-0.011647035693581193,-0.014180642872231548
V,C0_full_stage,14,-0.014825626917769369,-0.002702644075335981
V,C0_full_stage,15,-0.03191934541037872,-0.025575613095877508
V,C0_full_stage,16,-0.04289843386510708,-0.012342625626833754
V,C0_full_stage,17,-0.020288615439053637,-0.037615899556183954
V,C0_full_stage,18,0.01593380792205601,-0.033081120694804136
V,C0_full_stage,19,0.03351491404578821,-0.00018227746997392935
V,C0_full_stage,20,-0.031240152843543367,0.05197199508888653
V,C0_full_stage,21,-0.04958247661656478,0.05095275171823648
V,C0_full_stage,22,0.04374866032182329,0.012736597477072004
V,C0_full_stage,23,0.02032378101380465,-0.0008909839330764058
V,C0_full_stage,24,0.017590146879066695,0.010865131207495847
V,C0_full_stage,25,-0.02074167187444781,-0.04487305054976791
V,C0_full_stage,26,-0.021738719213621444,-0.012362885166440041
V,C0_full_stage,27,0.013918454065713917,0.01633757109721591
V,C0_full_stage,28,0.026826671683565742,-0.010944645427977283
V,C0_full_stage,29,0.05722526706101898,-0.017070338397066693
V,C0_full_stage,30,0.07183974239285368,-0.0145356007392754
V,C0_full_stage,31,0.02069014653972076,0.03204505959224029
V,C0_full_stage,32,0.008213732638282623,0.013728260364264852
V,C0_full_stage,33,0.001428616374543612,-0.005395349540346291
V,C0_full_stage,34,0.014337294144479984,0.012171983234070075
V,C0_full_stage,35,0.010211551789565732,-0.0038171166400965857
V,C0_full_stage,36,0.01832939358734975,-0.020756702531063077
V,C0_full_stage,37,0.025586166422776002,0.014818811947513534
V,C0_full_stage,38,0.00797600995964437,0.015047018795937225
V,C0_full_stage,39,0.005365579438158019,0.036367888063110525
V,C0_full_stage,40,0.028034487902293848,0.05694934032469672
V,C0_full_stage,41,0.028342135711460603,0.092568456519759
V,C0_full_stage,42,0.028501056583421613,0.07162430080770799
V,C0_full_stage,43,0.02506592088304671,0.07305884452718192
V,C0_full_stage,44,0.043692771704051725,0.1354485443405118
V,C0_full_stage,45,0.05738600656565784,0.15849424644473592
V,C0_full_stage,46,0.03891457535811638,0.13928304860759677
V,C0_full_stage,47,0.029246180694743606,0.147549778915275
V,C0_full_stage,48,0.011952431302287736,0.1077183257056129
V,C0_full_stage,49,0.018951628281218325,0.03418258168573307
V,C0_full_stage,50,0.054714412936090806,-0.027115520092440004
V,C0_full_stage,51,0.03886121789776409,0.059948611976005095
V,C0_full_stage,52,0.016671363489327073,0.06801811732708973
V,C0_full_stage,53,-0.002921578374812883,0.044166566937741125
V,C0_full_stage,54,-0.012665863451477466,0.006305724747981412
V,C0_full_stage,55,-0.015438352401420552,0.012522691136992226
V,C0_full_stage,56,0.00589910556195139,-0.07584358641074851
V,C0_full_stage,57,0.01997071235217207,-0.019335789005268778
V,C0_full_stage,58,0.010445153509656802,0.02473102220710066
V,C0_full_stage,59,-0.007632344223502896,0.003369833606611694
V,C0_full_stage,60,-0.00033693954234170764,-0.025207746809155607
V,C0_full_stage,61,0.022710025844381754,-0.0637239136308243
V,C0_full_stage,62,0.05605473236160352,-0.07820380361107526
V,C0_full_stage,63,0.06337623673038406,-0.04790572306294305
V,C0_full_stage,64,0.029742852745462844,-0.017298953219102797
V,C0_full_stage,65,-0.038526726998484584,0.04152939626301755
V,C0_full_stage,66,-0.036841409413855164,0.014668008434139845
V,C0_full_stage,67,-0.03684944339813834,-0.033877647311364556
V,C0_full_stage,68,-0.03761720956511727,-0.01751640101190799
V,C0_full_stage,69,-0.03917866341270049,-0.047589884120214476
V,C0_full_stage,70,-0.026479295691068216,-0.04560088454198341
V,C0_full_stage,71,-0.0183695625878999,-0.042318872178794265
V,C0_full_stage,72,-0.019024246802889944,-0.05167733836600841
V,C0_full_stage,73,-0.022387882793690306,-0.09305634822914632
V,C0_full_stage,74,-0.020133240215906123,-0.095023570521506
V,C1_buffered_stage,0,,
V,C1_buffered_stage,1,,
V,C1_buffered_stage,2,,
V,C1_buffered_stage,3,,
V,C1_buffered_stage,4,,
V,C1_buffered_stage,5,-0.008644641461470176,-0.012151827913219643
V,C1_buffered_stage,6,-0.006251934828747446,0.003246075899918228
V,C1_buffered_stage,7,0.005847528554102616,0.044072830763604465
V,C1_buffered_stage,8,0.01910817956877145,0.05589585981907579
V,C1_buffered_stage,9,0.021404900926649595,0.028348747066775357
V,C1_buffered_stage,10,-0.003111482524715048,-0.014004566694877554
V,C1_buffered_stage,11,-0.020036005375457577,-0.03332148231091387
V,C1_buffered_stage,12,-0.017214853822810933,-0.015868330147124438
V,C1_buffered_stage,13,-0.013324192859087675,-0.013280672301733455
V,C1_buffered_stage,14,-0.016866317245577384,-0.0027329885799869218
V,C1_buffered_stage,15,-0.036934736387323974,-0.023878171072770297
V,C1_buffered_stage,16,-0.046691182297947206,-0.011399312024356262
V,C1_buffered_stage,17,0.0038574210320650934,-0.03508543279174932
V,C1_buffered_stage,18,0.0479546740782412,-0.03070907629953748
V,C1_buffered_stage,19,0.042204471099881305,0.0002868444240173157
V,C1_buffered_stage,20,-0.024747155934008794,0.048814330767396746
V,C1_buffered_stage,21,-0.06949890844507653,0.047845682800004175
V,C1_buffered_stage,22,0.022117322178910125,0.011699762114097356
V,C1_buffered_stage,23,0.022227436306738457,-0.0007037168887979034
V,C1_buffered_stage,24,0.025654313016722483,0.010041843498549204
V,C1_buffered_stage,25,-0.00942311653899612,-0.04219741480422128
V,C1_buffered_stage,26,0.003273876915656476,-0.011699987239887891
V,C1_buffered_stage,27,0.0224724340829391,0.015185650314814413
V,C1_buffered_stage,28,0.029105544174393733,-0.010476802661127424
V,C1_buffered_stage,29,0.05559512329685912,-0.01598185407392787
V,C1_buffered_stage,30,0.06547785047328203,-0.01326039524148239
V,C1_buffered_stage,31,0.020318572224568343,0.030413635105004007
V,C1_buffered_stage,32,0.0083405257976783,0.012878322761557705
V,C1_buffered_stage,33,0.0008404683641870525,-0.004985204377181324
V,C1_buffered_stage,34,0.013994850209381293,0.011415069006831435
V,C1_buffered_stage,35,0.009881434286284685,-0.0035407109045684513
V,C1_buffered_stage,36,0.016139718096789546,-0.01935081450007889
V,C1_buffered_stage,37,0.023447294585048906,0.014384145514430825
V,C1_buffered_stage,38,0.00787369899863738,0.014562702606884055
V,C1_buffered_stage,39,0.00680561684998926,0.03443182491500382
V,C1_buffered_stage,40,0.027718159341642734,0.05404206085059546
V,C1_buffered_stage,41,0.029537315736502034,0.08733107529311133
V,C1_buffered_stage,42,0.029577636863162726,0.06750321895903819
V,C1_buffered_stage,43,0.026054114035713172,0.06913619421592537
V,C1_buffered_stage,44,0.04536463337309771,0.12813753807387313
V,C1_buffered_stage,45,0.06064768439111745,0.15041512289230696
V,C1_buffered_stage,46,0.04248294553183374,0.1319159930730629
V,C1_buffered_stage,47,0.03234232688972427,0.13999357206189444
V,C1_buffered_stage,48,0.013130825920952716,0.10205725658725828
V,C1_buffered_stage,49,0.02087148920638837,0.03204997706450763
V,C1_buffered_stage,50,0.06014380264136898,-0.025701917365131055
V,C1_buffered_stage,51,0.04328900602375807,0.05797715607341425
V,C1_buffered_stage,52,0.01814889554900123,0.06542058681598895
V,C1_buffered_stage,53,-0.0039716228645768625,0.042499761475047526
V,C1_buffered_stage,54,-0.014001233095592536,0.006122766294492044
V,C1_buffered_stage,55,-0.0170383862569794,0.012484846377195602
V,C1_buffered_stage,56,0.0079830174509814,-0.07256848334412513
V,C1_buffered_stage,57,0.02225944127136925,-0.017935021598344925
V,C1_buffered_stage,58,0.011122706476904276,0.02412717271417497
V,C1_buffered_stage,59,-0.008345626760261626,0.003157356090256247
V,C1_buffered_stage,60,0.0001245827852496273,-0.02461099734462313
V,C1_buffered_stage,61,0.02464465904641644,-0.06163975993956017
V,C1_buffered_stage,62,0.05425992276560132,-0.07518074833121835
V,C1_buffered_stage,63,0.02527351411100698,-0.045985766862882804
V,C1_buffered_stage,64,-0.04098120303077846,-0.017034240805261724
V,C1_buffered_stage,65,-0.03795907120998676,0.0394301260802421
V,C1_buffered_stage,66,-0.03147650037934491,0.013286066862399859
V,C1_buffered_stage,67,-0.03371034536629236,-0.03330740670449439
V,C1_buffered_stage,68,-0.03250838355813079,-0.017471915492081602
V,C1_buffered_stage,69,-0.03425557670029966,-0.04572506445034197
V,C1_buffered_stage,70,-0.023571978200148447,-0.04349461071179739
V,C1_buffered_stage,71,-0.01645472629741629,-0.039978175631680046
V,C1_buffered_stage,72,-0.016694271617008538,-0.04899299251812261
V,C1_buffered_stage,73,-0.019797049438256775,-0.08809858569410078
V,C1_buffered_stage,74,-0.017855195534879464,-0.08959761288743207
V,C2_immediate_pre,0,,
V,C2_immediate_pre,1,,
V,C2_immediate_pre,2,,
V,C2_immediate_pre,3,,
V,C2_immediate_pre,4,,
V,C2_immediate_pre,5,-0.008901065089294391,-0.012529907148857898
V,C2_immediate_pre,6,-0.004065081344415411,0.0033311306514209153
V,C2_immediate_pre,7,0.009163070431009557,0.04427977521798328
V,C2_immediate_pre,8,0.014933227825514539,0.05564707784217447
V,C2_immediate_pre,9,0.013433778686450404,0.028180115409349962
V,C2_immediate_pre,10,-0.0022844251548408967,-0.013992355661153866
V,C2_immediate_pre,11,-0.012589731921327008,-0.033623915831948945
V,C2_immediate_pre,12,-0.010397657950785955,-0.01574344107481631
V,C2_immediate_pre,13,-0.008195694157428435,-0.013230527157847713
V,C2_immediate_pre,14,-0.010033591226436378,-0.002710968974762404
V,C2_immediate_pre,15,-0.022048490928509967,-0.02429548483341345
V,C2_immediate_pre,16,-0.029200043137063036,-0.011935293972300969
V,C2_immediate_pre,17,-0.023046082936273443,-0.035322946032188426
V,C2_immediate_pre,18,-0.021920723072410664,-0.03091449298658077
V,C2_immediate_pre,19,-0.008186892645535349,-6.524624387174716e-06
V,C2_immediate_pre,20,-0.005797854083963855,0.04905735967989712
V,C2_immediate_pre,21,0.023573235187173025,0.04766750606057103
V,C2_immediate_pre,22,0.020911228678436783,0.01154118462149347
V,C2_immediate_pre,23,0.007326141656279345,-0.0012062780506948978
V,C2_immediate_pre,24,0.0014061470169758339,0.009402838886701029
V,C2_immediate_pre,25,-0.025587359872934284,-0.04264686505320654
V,C2_immediate_pre,26,-0.04015954626727908,-0.012219128128081232
V,C2_immediate_pre,27,-0.02342194055611249,0.01465142574446682
V,C2_immediate_pre,28,-0.030687090613523926,-0.01047910555687094
V,C2_immediate_pre,29,-0.059188364769122384,-0.016605216472284415
V,C2_immediate_pre,30,0.07952525227565894,-0.013704336729345606
V,C2_immediate_pre,31,0.01878344162330786,0.030036152286313417
V,C2_immediate_pre,32,0.006834692812805632,0.013066216673712865
V,C2_immediate_pre,33,0.005751615642939911,-0.004388923718352351
V,C2_immediate_pre,34,0.014748644719580761,0.011901464275536114
V,C2_immediate_pre,35,0.010269608944855457,-0.003269105501978495
V,C2_immediate_pre,36,0.023669606302714807,-0.019450262179632135
V,C2_immediate_pre,37,0.031485309837613884,0.013826846892276147
V,C2_immediate_pre,38,0.009512538009588262,0.01434890855877321
V,C2_immediate_pre,39,0.006089122545127418,0.03447705825527113
V,C2_immediate_pre,40,0.03807376097958576,0.05418529251721894
V,C2_immediate_pre,41,0.04734545203219542,0.08703208936869263
V,C2_immediate_pre,42,0.04874407021985566,0.06695696589564212
V,C2_immediate_pre,43,0.04244927663964709,0.06802539406065838
V,C2_immediate_pre,44,0.0647658868829486,0.12670108595739904
V,C2_immediate_pre,45,0.07534350702474912,0.14864604048579005
V,C2_immediate_pre,46,0.052735587271604545,0.13078212151034596
V,C2_immediate_pre,47,0.04086395395645792,0.13854691767363414
V,C2_immediate_pre,48,0.017738800826995194,0.10025573788856246
V,C2_immediate_pre,49,0.021598962306070058,0.030474738701787296
V,C2_immediate_pre,50,0.06136277335894258,-0.026835278743429503
V,C2_immediate_pre,51,0.04906928298883295,0.056586189938701126
V,C2_immediate_pre,52,0.021823044650230994,0.06459178163490309
V,C2_immediate_pre,53,-0.003543122216568717,0.04225576839068235
V,C2_immediate_pre,54,-0.015188952614665019,0.006522224401418475
V,C2_immediate_pre,55,-0.01825077914922113,0.011837028587961207
V,C2_immediate_pre,56,0.006637599810220607,-0.07249931534849585
V,C2_immediate_pre,57,0.02427036536991356,-0.017609019829251338
V,C2_immediate_pre,58,0.013043326809692335,0.024200625646316754
V,C2_immediate_pre,59,-0.009247973938761866,0.003170398886032544
V,C2_immediate_pre,60,-0.0005677065005913473,-0.024341516246594974
V,C2_immediate_pre,61,0.0262236415698468,-0.060974758328128154
V,C2_immediate_pre,62,0.06177515730541838,-0.0740072493177093
V,C2_immediate_pre,63,0.029863488189790233,-0.045252984535906204
V,C2_immediate_pre,64,-0.04844636621168108,-0.016464080521055413
V,C2_immediate_pre,65,-0.042565219725792414,0.0395245514138759
V,C2_immediate_pre,66,-0.0345794576239572,0.013479940470640606
V,C2_immediate_pre,67,-0.03705280682227752,-0.03269317071797573
V,C2_immediate_pre,68,-0.034313207438842586,-0.016571626592209343
V,C2_immediate_pre,69,-0.03583714535140503,-0.04503402185897154
V,C2_immediate_pre,70,-0.024214672099386658,-0.04274553391993463
V,C2_immediate_pre,71,-0.016820542548062645,-0.039411687809317364
