window_id,target_name,target_pair,target_set,was_in_original_v9_1_f,score_group,pair_name,object_A,object_B,n_valid_bootstrap,median_delta_B_minus_A,mean_delta_B_minus_A,q25_delta_B_minus_A,q75_delta_B_minus_A,prob_A_earlier,prob_B_earlier,prob_same_or_near,dominant_order_label,near_day_threshold,permutation_level,signflip_level,mode_stability_status,extreme_year_dominated_flag
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,P-V,P,V,334,-2.0,-2.7754491017964074,-4.0,-1.0,0.1347305389221557,0.7604790419161677,0.10479041916167664,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,P-H,P,H,334,-4.0,-4.658682634730539,-7.0,-2.0,0.041916167664670656,0.9431137724550899,0.014970059880239521,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,P-Je,P,Je,331,0.0,0.27794561933534745,-2.0,4.0,0.48338368580060426,0.4259818731117825,0.09063444108761329,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,P-Jw,P,Jw,334,1.0,1.098802395209581,-1.0,3.0,0.5479041916167665,0.3263473053892216,0.12574850299401197,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,V-H,V,H,334,-2.0,-1.8832335329341316,-4.0,0.0,0.17964071856287425,0.7245508982035929,0.09580838323353294,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,V-Je,V,Je,331,3.0,3.0513595166163143,0.0,6.0,0.7371601208459214,0.1903323262839879,0.07250755287009064,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,V-Jw,V,Jw,334,3.0,3.874251497005988,1.0,6.0,0.8383233532934131,0.11077844311377245,0.05089820359281437,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,H-Je,H,Je,331,5.0,4.95166163141994,2.0,8.0,0.8610271903323263,0.10876132930513595,0.030211480362537766,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,H-Jw,H,Jw,334,6.0,5.75748502994012,4.0,8.0,0.9281437125748503,0.04790419161676647,0.023952095808383235,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,high,Je-Jw,Je,Jw,331,0.0,0.8036253776435045,-2.5,3.0,0.4773413897280967,0.4229607250755287,0.09969788519637462,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,low,P-V,P,V,333,-1.0,-0.5645645645645646,-3.0,1.0,0.2822822822822823,0.5735735735735735,0.14414414414414414,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,low,P-H,P,H,333,-3.0,-3.324324324324324,-5.0,-1.0,0.0960960960960961,0.8318318318318318,0.07207207207207207,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,low,P-Je,P,Je,332,-3.0,-3.569277108433735,-7.0,0.0,0.21987951807228914,0.7409638554216867,0.0391566265060241,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W081,W081_H_vs_Je_delta_peak,H-Je,added_all_pair,False,low,P-Jw,P,Jw,333,-1.0,-0.8828828828828829,-4.0,2.0,0.35435435435435436,0.5585585585585585,0.08708708708708708,B_earlier,0.0,strict_99,direction_specific_99,stable,False
