window,source,target,source_family,target_family,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,sample_status,surrogate_mode,T_pos_obs,T_pos_null90,T_pos_null95,T_pos_null99,p_pos_surrogate,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,p_neg_surrogate,T_0_obs,T_0_null90,T_0_null95,T_0_null99,p_0_surrogate,S_pos,S_neg,S_0,strength_excess,strength_ratio,q_pos_global,q_pos_within_window
T3_forw17,V_strength,P_main_band_share,V,P,3,0.1351705159854857,0.1351705159854857,-4,-0.06684640125352537,0.06684640125352537,0.06674817213340199,0.06674817213340199,ok,pooled_window_variable_ar1,0.1351705159854857,0.19405534907945804,0.22944626445689228,0.3059266991984188,0.2807192807192807,0.06684640125352537,0.19789583824436788,0.22914374605709337,0.28312660750844565,0.6583416583416584,0.06674817213340199,0.1808268596922597,0.21384640232650592,0.2736894792851205,0.5444555444555444,-0.09427574847140657,-0.162297344803568,-0.14709823019310392,-0.09427574847140657,0.5891162198933126,0.4453719357565511,0.4453719357565511
T3_forw17,V_strength,P_south_band_share_18_24,V,P,5,-0.22750228951533055,0.22750228951533055,-3,0.1407039920429707,0.1407039920429707,0.028002297146412468,0.028002297146412468,ok,pooled_window_variable_ar1,0.22750228951533055,0.19538497067140256,0.2319261837713775,0.2883290027652712,0.054945054945054944,0.1407039920429707,0.19922418046548573,0.23252951095727498,0.27981183815204264,0.26073926073926074,0.028002297146412468,0.1816672651441623,0.21276032726263025,0.2653867982393843,0.7782217782217782,-0.004423894256046945,-0.09182551891430427,-0.18475803011621778,-0.004423894256046945,0.9809254212521005,0.18501906257008296,0.18501906257008296
T3_forw17,V_strength,P_main_minus_south,V,P,4,0.18299474963924175,0.18299474963924175,-3,-0.10943306395952748,0.10943306395952748,0.029273738684266457,0.029273738684266457,ok,pooled_window_variable_ar1,0.18299474963924175,0.20268484928240577,0.2355266493147468,0.2751102679551891,0.13086913086913088,0.10943306395952748,0.2062909844840571,0.23367406959431125,0.3000932198633437,0.4035964035964036,0.029273738684266457,0.18293109875624772,0.22346594309710605,0.268138327009096,0.7872127872127872,-0.052531899675505034,-0.12424100563478377,-0.19419220441283958,-0.052531899675505034,0.7769598479478054,0.30847723704866564,0.30847723704866564
T3_forw17,V_strength,P_spread_lat,V,P,5,0.21661870862722718,0.21661870862722718,-3,-0.12757285388287684,0.12757285388287684,-0.0021780271392794395,0.0021780271392794395,ok,pooled_window_variable_ar1,0.21661870862722718,0.1871631789383538,0.22071631724003185,0.29054642831120436,0.053946053946053944,0.12757285388287684,0.18827046369685857,0.2140654729858169,0.27034882894099654,0.2967032967032967,0.0021780271392794395,0.1725045643942794,0.1980606215472315,0.266243478131344,0.988011988011988,-0.004097608612804671,-0.08649261910294007,-0.19588259440795205,-0.004097608612804671,0.9814349538627519,0.18501906257008296,0.18501906257008296
T3_forw17,V_strength,P_north_band_share_35_45,V,P,4,0.22891409813160943,0.22891409813160943,-5,-0.11933155962433399,0.11933155962433399,0.09068638207489835,0.09068638207489835,ok,pooled_window_variable_ar1,0.22891409813160943,0.19375424087541085,0.22188466183820926,0.27612151194445445,0.04395604395604396,0.11933155962433399,0.19187786315495275,0.22160151938114986,0.28425272822452613,0.32967032967032966,0.09068638207489835,0.1762086307838856,0.21141991397514617,0.26092204731118723,0.3946053946053946,0.007029436293400165,-0.10226995975681587,-0.12073353190024783,0.007029436293400165,1.031680586820038,0.1725019166879632,0.1725019166879632
T3_forw17,V_strength,P_north_minus_main_35_45,V,P,5,0.053626213979909396,0.053626213979909396,-5,-0.021674419720935638,0.021674419720935638,-0.002555726816721023,0.002555726816721023,ok,pooled_window_variable_ar1,0.053626213979909396,0.19444883499734064,0.2308348881628634,0.311829890691577,0.7412587412587412,0.021674419720935638,0.2034029049968113,0.23852435936586022,0.30541213499790293,0.939060939060939,0.002555726816721023,0.17937846863733894,0.2249497581265401,0.2969709846787771,0.9820179820179821,-0.177208674182954,-0.21684993964492458,-0.22239403130981908,-0.177208674182954,0.23231416362882684,0.7840236686390533,0.7840236686390533
T3_forw17,V_strength,P_total_centroid_lat_10_50,V,P,3,0.28108767021477055,0.28108767021477055,-4,-0.09364117970337035,0.09364117970337035,0.14045261955422614,0.14045261955422614,ok,pooled_window_variable_ar1,0.28108767021477055,0.19032652845436523,0.22058187410934244,0.28410774952409146,0.011988011988011988,0.09364117970337035,0.19708482337699984,0.22762904289254265,0.2895499194709425,0.4925074925074925,0.14045261955422614,0.18298966483147266,0.21216966994199815,0.27893359723121386,0.2097902097902098,0.06050579610542811,-0.1339878631891723,-0.07171705038777201,0.06050579610542811,1.2743008524600503,0.0974025974025974,0.0974025974025974
T3_forw17,V_strength,P_main_28_35_mean,V,P,1,0.18076478065421375,0.18076478065421375,-1,0.13322988755564164,0.13322988755564164,0.16777835497410515,0.16777835497410515,ok,pooled_window_variable_ar1,0.18076478065421375,0.19408176980810046,0.2204470056672056,0.27960540998899913,0.13386613386613386,0.13322988755564164,0.1902927483558455,0.22321522900920665,0.28079286454552255,0.28471528471528473,0.16777835497410515,0.1792654198999565,0.2123151444227888,0.27502781598425957,0.12487512487512488,-0.039682225012991845,-0.08998534145356502,-0.04453678944868364,-0.039682225012991845,0.8199919981090716,0.31109735335087446,0.31109735335087446
T3_forw17,V_strength,P_south_10_25_mean,V,P,4,-0.3021136738235814,0.3021136738235814,-4,0.18433471327737047,0.18433471327737047,-0.0802891222084629,0.0802891222084629,ok,pooled_window_variable_ar1,0.3021136738235814,0.20008552010741892,0.2443755031937715,0.3085268482358241,0.012987012987012988,0.18433471327737047,0.2035552071253834,0.24224761323909527,0.31767818129110414,0.14185814185814186,0.0802891222084629,0.18563353455110976,0.22478514506956065,0.3024308355450292,0.4925074925074925,0.057738170629809904,-0.0579128999617248,-0.14449602286109775,0.057738170629809904,1.2362682424188314,0.0974025974025974,0.0974025974025974
T3_forw17,V_strength,P_scs_10_20_mean,V,P,4,-0.2448613884157368,0.2448613884157368,-4,0.16057320336271544,0.16057320336271544,-0.09413908272093234,0.09413908272093234,ok,pooled_window_variable_ar1,0.2448613884157368,0.19799952105018986,0.23383082067242927,0.3047124236169869,0.03896103896103896,0.16057320336271544,0.20503900349421456,0.23545491745482974,0.30010417532215355,0.2057942057942058,0.09413908272093234,0.1856177760867096,0.21775839401980812,0.2897784104594085,0.42357642357642356,0.011030567743307518,-0.0748817140921143,-0.12361931129887578,0.011030567743307518,1.0471732841358843,0.16483516483516483,0.16483516483516483
T3_forw17,V_strength,P_highlat_40_60_mean,V,P,1,0.21842058348178142,0.21842058348178142,-1,0.17955024253483476,0.17955024253483476,0.20329671948650266,0.20329671948650266,ok,pooled_window_variable_ar1,0.21842058348178142,0.19886793127707525,0.22357488847833687,0.27691162759603904,0.058941058941058944,0.17955024253483476,0.19648567739045184,0.2311633851431165,0.2817246807330678,0.13586413586413587,0.20329671948650266,0.18379297902635472,0.2139210138376059,0.2731738168735156,0.06793206793206794,-0.005154304996555448,-0.05161314260828173,-0.010624294351103236,-0.005154304996555448,0.9769459574300319,0.1870245139475909,0.1870245139475909
T3_forw17,V_strength,P_highlat_35_60_mean,V,P,1,0.3114047058031173,0.3114047058031173,-1,0.2753791722924243,0.2753791722924243,0.3024265258067929,0.3024265258067929,ok,pooled_window_variable_ar1,0.3114047058031173,0.1906270477048278,0.22449726396366354,0.2802462082997418,0.003996003996003996,0.2753791722924243,0.192911344911925,0.2241659146517905,0.30096080041116724,0.016983016983016984,0.3024265258067929,0.17824887436416897,0.208919518982679,0.27464169917137526,0.006993006993006993,0.08690744183945376,0.05121325764063381,0.09350700682411392,0.08690744183945376,1.3871202717798838,0.04120879120879121,0.04120879120879121
T3_forw17,V_strength,P_highlat_minus_main,V,P,1,-0.0917054351872629,0.0917054351872629,-1,-0.06144779286561465,0.06144779286561465,-0.08492932750591474,0.08492932750591474,ok,pooled_window_variable_ar1,0.0917054351872629,0.18172627182933962,0.22002131844765183,0.2757958092787809,0.4785214785214785,0.06144779286561465,0.19041130896610306,0.22419406699479638,0.28234448736175244,0.6703296703296703,0.08492932750591474,0.17405442812264008,0.20189938903203833,0.2644148816818024,0.4085914085914086,-0.12831588326038892,-0.16274627412918174,-0.11697006152612359,-0.12831588326038892,0.41680249820465354,0.5639717425431711,0.5639717425431711
T3_forw17,V_strength,P_south_minus_main,V,P,3,-0.2719372815118314,0.2719372815118314,-4,0.11242115450975572,0.11242115450975572,-0.13888893996392726,0.13888893996392726,ok,pooled_window_variable_ar1,0.2719372815118314,0.19499489781093665,0.23354437373597403,0.29031382551211105,0.02197802197802198,0.11242115450975572,0.20034125253096313,0.2338228516566934,0.2988304783941131,0.38961038961038963,0.13888893996392726,0.18026277742175076,0.21146263592811043,0.28141010636537644,0.19480519480519481,0.038392907775857354,-0.12140169714693767,-0.07257369596418317,0.038392907775857354,1.164392347208763,0.1295133437990581,0.1295133437990581
T3_forw17,V_strength,P_south_plus_highlat_minus_main,V,P,3,-0.23053805951538153,0.23053805951538153,-4,0.12742865351602267,0.12742865351602267,-0.09905026281007055,0.09905026281007055,ok,pooled_window_variable_ar1,0.23053805951538153,0.19944752764888038,0.2395477324199545,0.3117308391618722,0.060939060939060936,0.12742865351602267,0.19650168464774417,0.2361300173203663,0.3135549052339136,0.3156843156843157,0.09905026281007055,0.18398954162756073,0.22133222951112758,0.3019326641878883,0.36863136863136864,-0.009009672904572968,-0.10870136380434361,-0.12228196670105702,-0.009009672904572968,0.9623888199084348,0.18971594443292555,0.18971594443292555
T3_forw17,V_pos_centroid_lat,P_main_band_share,V,P,5,-0.18180408674683218,0.18180408674683218,-2,0.10008735188747167,0.10008735188747167,0.0271571450721788,0.0271571450721788,ok,pooled_window_variable_ar1,0.18180408674683218,0.18992100022094258,0.22685091880668032,0.289440259057956,0.11688311688311688,0.10008735188747167,0.18933550386292314,0.2201881012639538,0.2741821878298406,0.45054945054945056,0.0271571450721788,0.17135666486758896,0.20767831008569937,0.27332723274567566,0.8111888111888111,-0.045046832059848135,-0.12010074937648213,-0.18052116501352056,-0.045046832059848135,0.8014253929549365,0.2967032967032967,0.2967032967032967
T3_forw17,V_pos_centroid_lat,P_south_band_share_18_24,V,P,1,-0.3582152013330093,0.3582152013330093,-1,-0.3021018195967747,0.3021018195967747,-0.3585746477852161,0.3585746477852161,ok,pooled_window_variable_ar1,0.3582152013330093,0.18429884279903133,0.2204284928669367,0.2835621676594518,0.000999000999000999,0.3021018195967747,0.17958933140405178,0.21231764857712404,0.27793659138763405,0.006993006993006993,0.3585746477852161,0.17095730814513788,0.19948366339813914,0.270612219761171,0.000999000999000999,0.13778670846607263,0.08978417101965064,0.15909098438707694,0.13778670846607263,1.6250857440160815,0.02354788069073783,0.02354788069073783
T3_forw17,V_pos_centroid_lat,P_main_minus_south,V,P,1,0.15661751129655355,0.15661751129655355,-1,0.19844734824839005,0.19844734824839005,0.1947540841754631,0.1947540841754631,ok,pooled_window_variable_ar1,0.15661751129655355,0.1831276999654236,0.2120909044099366,0.27178256206047996,0.17882117882117882,0.19844734824839005,0.18322720567629114,0.21508292563640952,0.26158068187793126,0.07692307692307693,0.1947540841754631,0.16763936801150164,0.19971957693278175,0.2490452174761243,0.059940059940059943,-0.05547339311338306,-0.016635577388019462,-0.00496549275731864,-0.05547339311338306,0.7384452045800032,0.3684550743374273,0.3684550743374273
T3_forw17,V_pos_centroid_lat,P_spread_lat,V,P,1,0.53383427963448,0.53383427963448,-1,0.4334825325012282,0.4334825325012282,0.5159349844595311,0.5159349844595311,ok,pooled_window_variable_ar1,0.53383427963448,0.18177512478723648,0.2081113213742177,0.2821001693668798,0.000999000999000999,0.4334825325012282,0.1755766693797179,0.20307990167010403,0.25842823795461894,0.000999000999000999,0.5159349844595311,0.158109723654216,0.18630569116245335,0.2527977761590136,0.000999000999000999,0.3257229582602623,0.23040263083112417,0.3296292932970778,0.3257229582602623,2.5651381006541203,0.02354788069073783,0.02354788069073783
T3_forw17,V_pos_centroid_lat,P_north_band_share_35_45,V,P,1,0.3904855345965246,0.3904855345965246,-1,0.4075910401446208,0.4075910401446208,0.4201986096905584,0.4201986096905584,ok,pooled_window_variable_ar1,0.3904855345965246,0.18009484830372452,0.2093528121762025,0.2703720070625735,0.000999000999000999,0.4075910401446208,0.18085754148729635,0.2150979582477501,0.2678420114373818,0.000999000999000999,0.4201986096905584,0.16291891723546018,0.1953854737483382,0.25305690582678037,0.000999000999000999,0.18113272242032208,0.19249308189687067,0.2248131359422202,0.18113272242032208,1.865203197117176,0.02354788069073783,0.02354788069073783
T3_forw17,V_pos_centroid_lat,P_north_minus_main_35_45,V,P,2,0.2564306527363581,0.2564306527363581,-1,0.17021599692058254,0.17021599692058254,0.21515452025395776,0.21515452025395776,ok,pooled_window_variable_ar1,0.2564306527363581,0.17830685714459235,0.20461853415633413,0.2637788569459434,0.015984015984015984,0.17021599692058254,0.1788000262589767,0.2199998649651422,0.26924079959983643,0.11988011988011989,0.21515452025395776,0.1616571767322086,0.20103101586332,0.2489156018306589,0.03596403596403597,0.05181211858002399,-0.04978386804455967,0.014123504390637753,0.05181211858002399,1.2532132232969577,0.1054945054945055,0.1054945054945055
