window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,source_index_type,target_index_type
T3_forw17,V_strength,P_main_band_share,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.2807192807192807,0.4453719357565511,0.4453719357565511,0.3246753246753247,0.518279797125951,0.518279797125951,same_p_support_flag,3,0.1351705159854857,0.1351705159854857,-4,-0.0668464012535253,0.0668464012535253,0.0667481721334019,0.0667481721334019,0.0680215963321614,-0.1181832579573797,0.1703870389315344,-0.1533025330771742,0.1907262778803662,0.71,0.0528224817216973,-0.0169172561752472,0.147320148503882,-0.0378171095684256,0.1637659588375619,0.876,0.9409590743874676,0.9439792480354188,0.9409590743874676,0.9439792480354188,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0680215963321614,0.0528224817216973,0.0387814977025673,-0.1181832579573797,0.1703870389315344,-0.1533025330771742,0.1907262778803662,0.71,0.056089307868578,-0.0169172561752472,0.147320148503882,-0.0378171095684256,0.1637659588375619,0.876,0.9777777777777776,1,0.2294462644568922,-0.0942757484714065,0.5891162198933126,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0528224817216973,-0.0169172561752472,0.147320148503882,0.876,0.0680215963321614,-0.1181832579573797,0.1703870389315344,0.71,old_v1,old_v1
T3_forw17,V_strength,P_south_band_share_18_24,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0549450549450549,0.1850190625700829,0.1850190625700829,0.1248751248751248,0.3815628815628816,0.3815628815628816,same_p_support_flag,5,-0.2275022895153305,0.2275022895153305,-3,0.1407039920429707,0.1407039920429707,0.0280022971464124,0.0280022971464124,0.0874016246582573,-0.0979876444241853,0.2391622100848549,-0.1204233715396924,0.2653020131077794,0.778,0.1803341358601708,-0.010321209232338,0.2732841103834555,-0.0380079910569724,0.298138510889701,0.94,0.9409590743874676,0.9424176763866674,0.9409590743874676,0.9424176763866674,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0874016246582573,0.1803341358601708,0.077771997720433,-0.0979876444241853,0.2391622100848549,-0.1204233715396924,0.2653020131077794,0.778,0.1503039088714409,-0.010321209232338,0.2732841103834555,-0.0380079910569724,0.298138510889701,0.94,1.0,0,0.2319261837713775,-0.0044238942560469,0.9809254212521004,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1803341358601708,-0.010321209232338,0.2732841103834555,0.94,0.0874016246582573,-0.0979876444241853,0.2391622100848549,0.778,old_v1,old_v1
T3_forw17,V_strength,P_main_minus_south,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1308691308691308,0.3084772370486656,0.3084772370486656,0.1788211788211788,0.4464285714285714,0.4464285714285714,same_p_support_flag,4,0.1829947496392417,0.1829947496392417,-3,-0.1094330639595274,0.1094330639595274,0.0292737386842664,0.0292737386842664,0.0717091059592787,-0.1171168356413854,0.2108788339740553,-0.1420261905171224,0.2353449934335511,0.723,0.1416603047373345,-0.0061667226765125,0.2196435425842279,-0.0385542206687648,0.2330665976323078,0.944,0.9409590743874676,0.9444585226658476,0.9409590743874676,0.9444585226658476,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0717091059592787,0.1416603047373345,0.0578988566160222,-0.1171168356413854,0.2108788339740553,-0.1420261905171224,0.2353449934335511,0.723,0.121920989836503,-0.0061667226765125,0.2196435425842279,-0.0385542206687648,0.2330665976323078,0.944,0.9777777777777776,1,0.2355266493147468,-0.052531899675505,0.7769598479478054,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1416603047373345,-0.0061667226765125,0.2196435425842279,0.944,0.0717091059592787,-0.1171168356413854,0.2108788339740553,0.723,old_v1,old_v1
T3_forw17,V_strength,P_spread_lat,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0539460539460539,0.1850190625700829,0.1850190625700829,0.1318681318681318,0.3914835164835165,0.3914835164835165,same_p_support_flag,5,0.2166187086272271,0.2166187086272271,-3,-0.1275728538828768,0.1275728538828768,-0.0021780271392794,0.0021780271392794,0.0823950104901354,-0.088402009175939,0.2096415700698365,-0.1211336201613181,0.2303804010493581,0.772,0.1917849857951473,0.0056288023358696,0.2744493568374235,-0.01687952016512,0.2986685248768668,0.958,0.9409590743874676,0.9265782330416484,0.9409590743874676,0.9265782330416484,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0823950104901354,0.1917849857951473,0.0677075491668131,-0.088402009175939,0.2096415700698365,-0.1211336201613181,0.2303804010493581,0.772,0.1416144794842645,0.0056288023358696,0.2744493568374235,-0.01687952016512,0.2986685248768668,0.958,1.0,0,0.2207163172400318,-0.0040976086128046,0.981434953862752,not_supported,not_supported,ok,Tier5a,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1917849857951473,0.0056288023358696,0.2744493568374235,0.958,0.0823950104901354,-0.088402009175939,0.2096415700698365,0.772,old_v1,old_v1
T3_forw17,V_strength,P_north_band_share_35_45,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.0439560439560439,0.1725019166879632,0.1725019166879632,0.1178821178821178,0.3813833225597932,0.3813833225597932,audit_more_conservative,4,0.2289140981316094,0.2289140981316094,-5,-0.1193315596243339,0.1193315596243339,0.0906863820748983,0.0906863820748983,0.109299396050216,-0.0591936957019241,0.208265362156736,-0.0887901206106594,0.2292952338158457,0.857,0.127762968193648,0.0108014112120923,0.2618196211203266,0.0019050146636422,0.2727523289908491,0.977,0.9409590743874676,0.9191345348421868,0.9409590743874676,0.9191345348421868,none,none,none,0.0,0.0,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,0.109299396050216,0.127762968193648,0.0823311342751743,-0.0591936957019241,0.208265362156736,-0.0887901206106594,0.2292952338158457,0.857,0.1314701935153078,0.0108014112120923,0.2618196211203266,0.0019050146636422,0.2727523289908491,0.977,1.0,0,0.2218846618382092,0.0070294362934001,1.031680586820038,marginal,moderate_above_null,ok,Tier4d,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.127762968193648,0.0108014112120923,0.2618196211203266,0.977,0.109299396050216,-0.0591936957019241,0.208265362156736,0.857,old_v1,old_v1
T3_forw17,V_strength,P_north_minus_main_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.7412587412587412,0.7840236686390533,0.7840236686390533,0.7382617382617382,0.7808537616229924,0.7808537616229924,same_p_support_flag,5,0.0536262139799093,0.0536262139799093,-5,-0.0216744197209356,0.0216744197209356,-0.002555726816721,0.002555726816721,0.0396412654619705,-0.1006993858337322,0.1126061338843416,-0.1259990472939336,0.1339315703986923,0.523,0.045185357126865,-0.0373009987157627,0.1301495009922446,-0.0454389594505461,0.1448048755269212,0.686,0.9409590743874676,0.9252427184262292,0.9409590743874676,0.9252427184262292,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0396412654619705,0.045185357126865,0.0037654504154068,-0.1006993858337322,0.1126061338843416,-0.1259990472939336,0.1339315703986923,0.523,0.0313517107760696,-0.0373009987157627,0.1301495009922446,-0.0454389594505461,0.1448048755269212,0.686,1.0,0,0.2308348881628634,-0.177208674182954,0.2323141636288268,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.045185357126865,-0.0373009987157627,0.1301495009922446,0.686,0.0396412654619705,-0.1006993858337322,0.1126061338843416,0.523,old_v1,old_v1
T3_forw17,V_strength,P_total_centroid_lat_10_50,V,P,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,direction_uncertain,False,0.0119880119880119,0.0974025974025974,0.0974025974025974,0.0509490509490509,0.2627060439560439,0.2627060439560439,audit_more_conservative,3,0.2810876702147705,0.2810876702147705,-4,-0.0936411797033703,0.0936411797033703,0.1404526195542261,0.1404526195542261,0.1944936592946004,-0.0267415661280608,0.2785480156050464,-0.0723649947644809,0.2936111172140523,0.924,0.1322228464932001,0.0602843368166501,0.2217244963347012,0.0409672744243847,0.2485180498793011,0.999,0.9409590743874676,0.9375156796931352,0.9409590743874676,0.9375156796931352,none,none,none,0.0,0.0,Tier4c_ambiguous_direction_uncertain,ambiguous because direction is uncertain or year-sensitive,expanded temporal risk pool only; useful for feedback/same-day/transition audit,direction_difference_not_stable,direction_uncertain,,0.1944936592946004,0.1322228464932001,0.1499125515580688,-0.0267415661280608,0.2785480156050464,-0.0723649947644809,0.2936111172140523,0.924,0.1389041658198936,0.0602843368166501,0.2217244963347012,0.0409672744243847,0.2485180498793011,0.999,1.0,0,0.2205818741093424,0.0605057961054281,1.2743008524600503,supported,moderate_above_null,ok,Tier4c,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1322228464932001,0.0602843368166501,0.2217244963347012,0.999,0.1944936592946004,-0.0267415661280608,0.2785480156050464,0.924,old_v1,old_v1
T3_forw17,V_strength,P_main_28_35_mean,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1338661338661338,0.3110973533508744,0.3110973533508744,0.2537462537462537,0.4684788895315211,0.4684788895315211,same_p_support_flag,1,0.1807647806542137,0.1807647806542137,-1,0.1332298875556416,0.1332298875556416,0.1677783549741051,0.1677783549741051,0.0503031164405731,-0.0324872276890136,0.1386792594565425,-0.0480206440863463,0.1585700410498896,0.852,0.0048545644356917,-0.028364826584852,0.0696699181037577,-0.0342469208683178,0.0843353920109481,0.625,0.9409590743874676,0.9288804954976476,0.9409590743874676,0.9288804954976476,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0503031164405731,0.0048545644356917,0.0501523056933552,-0.0324872276890136,0.1386792594565425,-0.0480206440863463,0.1585700410498896,0.852,0.0121902618994092,-0.028364826584852,0.0696699181037577,-0.0342469208683178,0.0843353920109481,0.625,1.0,0,0.2204470056672056,-0.0396822250129918,0.8199919981090716,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0048545644356917,-0.028364826584852,0.0696699181037577,0.625,0.0503031164405731,-0.0324872276890136,0.1386792594565425,0.852,old_v1,new_v1_1
T3_forw17,V_strength,P_south_10_25_mean,V,P,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,direction_uncertain,False,0.0129870129870129,0.0974025974025974,0.0974025974025974,0.0149850149850149,0.2028740490278952,0.2028740490278952,same_p_support_flag,4,-0.3021136738235814,0.3021136738235814,-4,0.1843347132773704,0.1843347132773704,-0.0802891222084629,0.0802891222084629,0.1156510705915347,-0.0657631652911751,0.2546144132484426,-0.0946068881546164,0.2709512653406044,0.866,0.2022341934909076,0.1093942661360129,0.3051909726841778,0.0868455443277659,0.3194752573306093,0.999,0.9409590743874676,0.9550780464340648,0.9409590743874676,0.95,none,minor,minor,0.0,0.0050780464340648,Tier4c_ambiguous_direction_uncertain,ambiguous because direction is uncertain or year-sensitive,expanded temporal risk pool only; useful for feedback/same-day/transition audit,direction_difference_not_stable,direction_uncertain,,0.1156510705915347,0.2022341934909076,0.1064057788646824,-0.0657631652911751,0.2546144132484426,-0.0946068881546164,0.2709512653406044,0.866,0.2032961824979181,0.1093942661360129,0.3051909726841778,0.0868455443277659,0.3194752573306093,0.999,1.0,0,0.2443755031937715,0.0577381706298099,1.2362682424188314,supported,moderate_above_null,ok,Tier4c,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.2022341934909076,0.1093942661360129,0.3051909726841778,0.999,0.1156510705915347,-0.0657631652911751,0.2546144132484426,0.866,old_v1,new_v1_1
T3_forw17,V_strength,P_scs_10_20_mean,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.0389610389610389,0.1648351648351648,0.1648351648351648,0.0399600399600399,0.2442002442002442,0.2442002442002442,same_p_support_flag,4,-0.2448613884157368,0.2448613884157368,-4,0.1605732033627154,0.1605732033627154,-0.0941390827209323,0.0941390827209323,0.0859122818354218,-0.0856922450529562,0.2096329638527955,-0.1115916641821364,0.2326873464052283,0.781,0.1346498790421832,0.0532671602398678,0.2441456301156693,0.0348985719821021,0.2655645588610435,0.996,0.9409590743874676,0.954696653087136,0.9409590743874676,0.95,none,minor,minor,0.0,0.0046966530871359,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,0.0859122818354218,0.1346498790421832,0.0749491826843008,-0.0856922450529562,0.2096329638527955,-0.1115916641821364,0.2326873464052283,0.781,0.1416076126308664,0.0532671602398678,0.2441456301156693,0.0348985719821021,0.2655645588610435,0.996,1.0,0,0.2338308206724292,0.0110305677433075,1.0471732841358845,marginal,moderate_above_null,ok,Tier4d,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1346498790421832,0.0532671602398678,0.2441456301156693,0.996,0.0859122818354218,-0.0856922450529562,0.2096329638527955,0.781,old_v1,new_v1_1
