window,source,target,source_family,target_family,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,sample_status,surrogate_mode,T_pos_obs,T_pos_null90,T_pos_null95,T_pos_null99,p_pos_surrogate,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,p_neg_surrogate,T_0_obs,T_0_null90,T_0_null95,T_0_null99,p_0_surrogate,S_pos,S_neg,S_0,strength_excess,strength_ratio,q_pos_global,q_pos_within_window
T3_back17,V_strength,P_main_band_share,V,P,2,0.16400325500731594,0.16400325500731594,-4,-0.09289425904824897,0.09289425904824897,0.09421888726965769,0.09421888726965769,ok,pooled_window_variable_ar1,0.16400325500731594,0.1986935439963862,0.2339998092442716,0.30560375292958813,0.18281718281718282,0.09289425904824897,0.19928508989603252,0.2360314866206029,0.2951477450966163,0.5314685314685315,0.09421888726965769,0.1830010220915184,0.2270559064364825,0.28506372721679796,0.4305694305694306,-0.06999655423695567,-0.14313722757235392,-0.1328370191668248,-0.06999655423695567,0.7008691824877238,0.28457391664938836,0.28457391664938836
T3_back17,V_strength,P_south_band_share_18_24,V,P,4,-0.3025851680453209,0.3025851680453209,-3,0.05842275022264275,0.05842275022264275,-0.08771427741524619,0.08771427741524619,ok,pooled_window_variable_ar1,0.3025851680453209,0.19750249803433517,0.24106381897468246,0.3216841373607336,0.014985014985014986,0.05842275022264275,0.19863613454819237,0.2306328142927809,0.31817386723721164,0.6813186813186813,0.08771427741524619,0.18700334075309188,0.2210976919279193,0.3078522871213196,0.43156843156843155,0.061521349070638415,-0.17221006407013817,-0.1333834145126731,0.061521349070638415,1.2552077260383054,0.05886970172684459,0.05886970172684459
T3_back17,V_strength,P_main_minus_south,V,P,3,0.23553924512963642,0.23553924512963642,-4,-0.08539431636907716,0.08539431636907716,0.10264206565175642,0.10264206565175642,ok,pooled_window_variable_ar1,0.23553924512963642,0.20053070751223734,0.2302970733694213,0.2901109021552818,0.04295704295704296,0.08539431636907716,0.1985495272199341,0.2272815169347724,0.2891300911448843,0.5474525474525475,0.10264206565175642,0.18603525914811822,0.22116519910761062,0.28336019650611044,0.3986013986013986,0.005242171760215131,-0.14188720056569523,-0.1185231334558542,0.005242171760215131,1.022762650360763,0.1073926073926074,0.1073926073926074
T3_back17,V_strength,P_spread_lat,V,P,4,0.29797102025180766,0.29797102025180766,-1,0.03262575304765752,0.03262575304765752,0.08787315811664399,0.08787315811664399,ok,pooled_window_variable_ar1,0.29797102025180766,0.1949352695650543,0.22332195086442733,0.29123524280088237,0.00999000999000999,0.03262575304765752,0.19537273028171037,0.2251011448699559,0.28727716681836063,0.8791208791208791,0.08787315811664399,0.1802427054445779,0.21204576873144282,0.27052524631577257,0.4205794205794206,0.07464906938738033,-0.19247539182229836,-0.12417261061479883,0.07464906938738033,1.3342666007458341,0.04455004455004455,0.04455004455004455
T3_back17,V_strength,P_north_band_share_35_45,V,P,4,0.3090067598360268,0.3090067598360268,-1,0.057628677476181465,0.057628677476181465,0.1329559511487267,0.1329559511487267,ok,pooled_window_variable_ar1,0.3090067598360268,0.18953938734024436,0.22739354769449296,0.30464873658367386,0.008991008991008992,0.057628677476181465,0.19290238205635468,0.23597321876730915,0.2911919898112281,0.6963036963036963,0.1329559511487267,0.17918179149149246,0.21277400848290728,0.2959739521785886,0.24075924075924077,0.08161321214153386,-0.17834454129112767,-0.0798180573341806,0.08161321214153386,1.35890733474629,0.04455004455004455,0.04455004455004455
T3_back17,V_strength,P_north_minus_main_35_45,V,P,5,0.09532935823410227,0.09532935823410227,-4,0.03951381979110987,0.03951381979110987,6.611650828900461e-05,6.611650828900461e-05,ok,pooled_window_variable_ar1,0.09532935823410227,0.18694644657319917,0.21810335015918042,0.3046905136120512,0.45554445554445555,0.03951381979110987,0.19216737401981718,0.21950859035050882,0.302957894845987,0.8371628371628371,6.611650828900461e-05,0.17418507731223715,0.2047389187564332,0.2927017232554989,1.0,-0.12277399192507815,-0.17999477055939894,-0.20467280224814421,-0.12277399192507815,0.43708342015162605,0.5302389917774534,0.5302389917774534
T3_back17,V_strength,P_total_centroid_lat_10_50,V,P,3,0.3274680690637931,0.3274680690637931,-4,-0.12898769142252092,0.12898769142252092,0.1298093607229967,0.1298093607229967,ok,pooled_window_variable_ar1,0.3274680690637931,0.20360391300378256,0.23024127397961797,0.31129570690798086,0.005994005994005994,0.12898769142252092,0.20417438417933018,0.23344083298703497,0.3021039085568424,0.33466533466533466,0.1298093607229967,0.18417360087640602,0.2182718079968821,0.29913926781248223,0.27372627372627373,0.09722679508417514,-0.10445314156451405,-0.08846244727388539,0.09722679508417514,1.4222822146683487,0.03803888419273035,0.03803888419273035
T3_back17,V_strength,P_main_28_35_mean,V,P,1,0.23088752402691126,0.23088752402691126,-1,0.15795879413961397,0.15795879413961397,0.2104793560770659,0.2104793560770659,ok,pooled_window_variable_ar1,0.23088752402691126,0.19367959787083489,0.23103503375563417,0.29900945383659727,0.05194805194805195,0.15795879413961397,0.19025964084257363,0.22838474394360506,0.2843065647151975,0.1878121878121878,0.2104793560770659,0.17950041630532018,0.2105276604341005,0.2828500422582848,0.05194805194805195,-0.00014750972872290546,-0.07042594980399108,-4.83043570346231e-05,-0.00014750972872290546,0.9993615265774847,0.12605042016806722,0.12605042016806722
T3_back17,V_strength,P_south_10_25_mean,V,P,3,-0.33369948584195847,0.33369948584195847,-4,0.1605126129369315,0.1605126129369315,-0.13232025760337895,0.13232025760337895,ok,pooled_window_variable_ar1,0.33369948584195847,0.20594580970080037,0.23900140174983903,0.30411497014524896,0.003996003996003996,0.1605126129369315,0.20682577144886602,0.24118534249083468,0.310080456016246,0.22077922077922077,0.13232025760337895,0.19272931411112562,0.2331436685856952,0.30585857951602174,0.26173826173826176,0.09469808409211944,-0.08067272955390317,-0.10082341098231626,0.09469808409211944,1.396223969394285,0.03470213996529786,0.03470213996529786
T3_back17,V_strength,P_scs_10_20_mean,V,P,3,-0.25648749451147224,0.25648749451147224,-4,0.1686406366528692,0.1686406366528692,-0.11614057681834859,0.11614057681834859,ok,pooled_window_variable_ar1,0.25648749451147224,0.20547665492313544,0.24562904230623464,0.2997109570359004,0.03896103896103896,0.1686406366528692,0.21122840846825092,0.24461196692427184,0.29747160037000064,0.1968031968031968,0.11614057681834859,0.19636196548758178,0.2311821028229516,0.2901423958857751,0.33966033966033965,0.010858452205237595,-0.07597133027140263,-0.115041526004603,0.010858452205237595,1.0442067114836526,0.1053864168618267,0.1053864168618267
T3_back17,V_strength,P_highlat_40_60_mean,V,P,1,0.157771269155831,0.157771269155831,-1,0.13113643973410707,0.13113643973410707,0.1535516903517811,0.1535516903517811,ok,pooled_window_variable_ar1,0.157771269155831,0.1857279310971631,0.21983526658070343,0.26707169494622185,0.18181818181818182,0.13113643973410707,0.1889898680375189,0.22648523224696773,0.2827832294289862,0.27672327672327673,0.1535516903517811,0.17623911118414426,0.20991557007044365,0.267105769393303,0.15084915084915085,-0.062063997424872425,-0.09534879251286066,-0.05636387971866255,-0.062063997424872425,0.71767952253426,0.28457391664938836,0.28457391664938836
T3_back17,V_strength,P_highlat_35_60_mean,V,P,1,0.2582667617433145,0.2582667617433145,-1,0.23235342493275069,0.23235342493275069,0.2555542724811145,0.2555542724811145,ok,pooled_window_variable_ar1,0.2582667617433145,0.18635877945593587,0.2214948016332441,0.28187750859809063,0.023976023976023976,0.23235342493275069,0.1936799752920523,0.2243493571192321,0.271609337043198,0.04195804195804196,0.2555542724811145,0.1780331635348395,0.2061923512734523,0.27158145860543936,0.016983016983016984,0.03677196011007039,0.00800406781351859,0.049361921207662196,0.03677196011007039,1.1660172601746122,0.07912087912087912,0.07912087912087912
T3_back17,V_strength,P_highlat_minus_main,V,P,1,-0.15424413812246676,0.15424413812246676,-1,-0.09814757950611466,0.09814757950611466,-0.13751798068872606,0.13751798068872606,ok,pooled_window_variable_ar1,0.15424413812246676,0.18862024247523787,0.22322167824410577,0.2912334522008377,0.2057942057942058,0.09814757950611466,0.19284566468469289,0.2270023680870102,0.3022952856039841,0.44255744255744256,0.13751798068872606,0.1756717684454863,0.20858357873468464,0.2791249417026359,0.2037962037962038,-0.06897754012163901,-0.12885478858089552,-0.07106559804595858,-0.06897754012163901,0.6909908541848337,0.3101898101898102,0.3101898101898102
