window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,source_index_type,target_index_type
T3_back17,V_strength,P_main_band_share,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1828171828171828,0.2845739166493883,0.2845739166493883,0.2467532467532467,0.4031117397454031,0.4031117397454031,same_p_support_flag,2,0.1640032550073159,0.1640032550073159,-4,-0.0928942590482489,0.0928942590482489,0.0942188872696576,0.0942188872696576,0.0731406733353982,-0.1122861824795469,0.1669891226446911,-0.1393850706777866,0.183672064002436,0.718,0.0628404649298691,0.0037835317419277,0.1472828289880565,-0.0040284484398862,0.1653249625358601,0.964,0.947044526428635,0.9411063465393364,0.947044526428635,0.9411063465393364,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0731406733353982,0.0628404649298691,0.0417720023311189,-0.1122861824795469,0.1669891226446911,-0.1393850706777866,0.183672064002436,0.718,0.066616543125751,0.0037835317419277,0.1472828289880565,-0.0040284484398862,0.1653249625358601,0.964,1.0,0,0.2339998092442716,-0.0699965542369556,0.7008691824877238,not_supported,not_supported,ok,Tier5a,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0628404649298691,0.0037835317419277,0.1472828289880565,0.964,0.0731406733353982,-0.1122861824795469,0.1669891226446911,0.718,old_v1,old_v1
T3_back17,V_strength,P_south_band_share_18_24,V,P,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,0.0149850149850149,0.0588697017268445,0.0588697017268445,0.0309690309690309,0.1419413919413919,0.1419413919413919,same_p_support_flag,4,-0.3025851680453209,0.3025851680453209,-3,0.0584227502226427,0.0584227502226427,-0.0877142774152461,0.0877142774152461,0.2337314131407765,0.0606416349422858,0.3074447120700453,0.0350717964586546,0.3223973100261439,0.991,0.1949047635833115,0.0959689710001476,0.2969646704090586,0.075501690773575,0.3191550474647977,1.0,0.947044526428635,0.940299037869978,0.947044526428635,0.940299037869978,none,none,none,0.0,0.0,Tier2_main_supported_audit_moderate,main yes; audit p pass but audit-FDR or phi-risk prevents Tier1,usable candidate with audit/moderate-risk flag; not a core-only claim,,,,0.2337314131407765,0.1949047635833115,0.195361342109306,0.0606416349422858,0.3074447120700453,0.0350717964586546,0.3223973100261439,0.991,0.1969043234726159,0.0959689710001476,0.2969646704090586,0.075501690773575,0.3191550474647977,1.0,1.0,0,0.2410638189746824,0.0615213490706384,1.2552077260383054,supported,moderate_above_null,ok,Tier2,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1949047635833115,0.0959689710001476,0.2969646704090586,1.0,0.2337314131407765,0.0606416349422858,0.3074447120700453,0.991,old_v1,old_v1
T3_back17,V_strength,P_main_minus_south,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.0429570429570429,0.1073926073926074,0.1073926073926074,0.1208791208791208,0.2524690499374044,0.2524690499374044,audit_more_conservative,3,0.2355392451296364,0.2355392451296364,-4,-0.0853943163690771,0.0853943163690771,0.1026420656517564,0.1026420656517564,0.1471293723259103,-0.0275473502933371,0.2384357724742868,-0.0589877918904338,0.2580917512128439,0.904,0.1237653052160693,0.0458436318566096,0.2194270108752927,0.0305926808944311,0.2311101953281531,0.998,0.947044526428635,0.9428372918109434,0.947044526428635,0.9428372918109434,none,none,none,0.0,0.0,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,0.1471293723259103,0.1237653052160693,0.1138485352909444,-0.0275473502933371,0.2384357724742868,-0.0589877918904338,0.2580917512128439,0.904,0.1273506908209662,0.0458436318566096,0.2194270108752927,0.0305926808944311,0.2311101953281531,0.998,1.0,0,0.2302970733694213,0.0052421717602151,1.022762650360763,marginal,moderate_above_null,ok,Tier4d,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1237653052160693,0.0458436318566096,0.2194270108752927,0.998,0.1471293723259103,-0.0275473502933371,0.2384357724742868,0.904,old_v1,old_v1
T3_back17,V_strength,P_spread_lat,V,P,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,0.0099900099900099,0.0445500445500445,0.0445500445500445,0.0179820179820179,0.1252747252747252,0.1252747252747252,same_p_support_flag,4,0.2979710202518076,0.2979710202518076,-1,0.0326257530476575,0.0326257530476575,0.0878731581166439,0.0878731581166439,0.2671244612096787,0.0857423380266746,0.3198492644939085,0.0571571519875191,0.3456444845032317,0.994,0.1988216800021791,0.0925806949769636,0.3142246043896803,0.0668779636959586,0.3298716833928786,0.997,0.947044526428635,0.930183376979922,0.947044526428635,0.930183376979922,none,none,none,0.0,0.0,Tier2_main_supported_audit_moderate,main yes; audit p pass but audit-FDR or phi-risk prevents Tier1,usable candidate with audit/moderate-risk flag; not a core-only claim,,,,0.2671244612096787,0.1988216800021791,0.2105255711920022,0.0857423380266746,0.3198492644939085,0.0571571519875191,0.3456444845032317,0.994,0.2012601098937117,0.0925806949769636,0.3142246043896803,0.0668779636959586,0.3298716833928786,0.997,1.0,0,0.2233219508644273,0.0746490693873803,1.334266600745834,supported,strong_above_null,ok,Tier2,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1988216800021791,0.0925806949769636,0.3142246043896803,0.997,0.2671244612096787,0.0857423380266746,0.3198492644939085,0.994,old_v1,old_v1
T3_back17,V_strength,P_north_band_share_35_45,V,P,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,0.0089910089910089,0.0445500445500445,0.0445500445500445,0.0219780219780219,0.1354003139717425,0.1354003139717425,same_p_support_flag,4,0.3090067598360268,0.3090067598360268,-1,0.0576286774761814,0.0576286774761814,0.1329559511487267,0.1329559511487267,0.2599577534326615,0.0958735745532617,0.3076563507144597,0.0689261063084112,0.3189043932920338,0.996,0.1614312694757144,0.0854364157982488,0.2506972323763126,0.060220134652744,0.266025162236025,0.998,0.947044526428635,0.9223838668163356,0.947044526428635,0.9223838668163356,none,none,none,0.0,0.0,Tier2_main_supported_audit_moderate,main yes; audit p pass but audit-FDR or phi-risk prevents Tier1,usable candidate with audit/moderate-risk flag; not a core-only claim,,,,0.2599577534326615,0.1614312694757144,0.2137885235479681,0.0958735745532617,0.3076563507144597,0.0689261063084112,0.3189043932920338,0.996,0.1655704127971823,0.0854364157982488,0.2506972323763126,0.060220134652744,0.266025162236025,0.998,1.0,0,0.2273935476944929,0.0816132121415338,1.35890733474629,supported,strong_above_null,ok,Tier2,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1614312694757144,0.0854364157982488,0.2506972323763126,0.998,0.2599577534326615,0.0958735745532617,0.3076563507144597,0.996,old_v1,old_v1
T3_back17,V_strength,P_north_minus_main_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.4555444555444555,0.5302389917774534,0.5302389917774534,0.4985014985014985,0.5868599485620762,0.5868599485620762,same_p_support_flag,5,0.0953293582341022,0.0953293582341022,-4,0.0395138197911098,0.0395138197911098,6.611650828900461e-05,6.611650828900461e-05,0.0572207786343207,-0.1233406648534845,0.1544410157448659,-0.1469790967465797,0.1872270194317586,0.626,0.081898810323066,-0.0293574473828426,0.1804352849301571,-0.0375629570173369,0.1985795307533714,0.798,0.947044526428635,0.9264410501550392,0.947044526428635,0.9264410501550392,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0572207786343207,0.081898810323066,0.0234567108367299,-0.1233406648534845,0.1544410157448659,-0.1469790967465797,0.1872270194317586,0.626,0.0547955239439405,-0.0293574473828426,0.1804352849301571,-0.0375629570173369,0.1985795307533714,0.798,1.0,0,0.2181033501591804,-0.1227739919250781,0.437083420151626,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.081898810323066,-0.0293574473828426,0.1804352849301571,0.798,0.0572207786343207,-0.1233406648534845,0.1544410157448659,0.626,old_v1,old_v1
T3_back17,V_strength,P_total_centroid_lat_10_50,V,P,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_moderate,False,0.0059940059940059,0.0380388841927303,0.0380388841927303,0.0189810189810189,0.1252747252747252,0.1252747252747252,same_p_support_flag,3,0.3274680690637931,0.3274680690637931,-4,-0.1289876914225209,0.1289876914225209,0.1298093607229967,0.1298093607229967,0.2016799366486892,0.0073201164220597,0.3035108255704629,-0.0242198024049798,0.3271006617162634,0.954,0.1856892423580605,0.1064257399936201,0.2772807339645122,0.0971110919138427,0.2922436626690548,1.0,0.947044526428635,0.9424824575659914,0.947044526428635,0.9424824575659914,none,none,none,0.0,0.0,Tier2_main_supported_audit_moderate,main yes; audit p pass but audit-FDR or phi-risk prevents Tier1,usable candidate with audit/moderate-risk flag; not a core-only claim,,,,0.2016799366486892,0.1856892423580605,0.1805617708113091,0.0073201164220597,0.3035108255704629,-0.0242198024049798,0.3271006617162634,0.954,0.1867671147986974,0.1064257399936201,0.2772807339645122,0.0971110919138427,0.2922436626690548,1.0,1.0,0,0.2302412739796179,0.0972267950841751,1.4222822146683487,supported,strong_above_null,ok,Tier2,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1856892423580605,0.1064257399936201,0.2772807339645122,1.0,0.2016799366486892,0.0073201164220597,0.3035108255704629,0.954,old_v1,old_v1
T3_back17,V_strength,P_main_28_35_mean,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0519480519480519,0.1260504201680672,0.1260504201680672,0.1538461538461538,0.2986425339366516,0.2986425339366516,same_p_support_flag,1,0.2308875240269112,0.2308875240269112,-1,0.1579587941396139,0.1579587941396139,0.2104793560770659,0.2104793560770659,0.0702784400752681,-0.0166592552025977,0.1515518649119956,-0.0333013041652073,0.1655734943954056,0.912,-9.920537168828236e-05,-0.0361686208747641,0.0543023022608199,-0.0432753701425264,0.0697200826907664,0.503,0.947044526428635,0.9304560080221362,0.947044526428635,0.9304560080221362,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0702784400752681,-9.920537168828236e-05,0.0650258013390897,-0.0166592552025977,0.1515518649119956,-0.0333013041652073,0.1655734943954056,0.912,0.0030182241972881,-0.0361686208747641,0.0543023022608199,-0.0432753701425264,0.0697200826907664,0.503,1.0,0,0.2310350337556341,-0.0001475097287229,0.9993615265774848,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-9.920537168828236e-05,-0.0361686208747641,0.0543023022608199,0.503,0.0702784400752681,-0.0166592552025977,0.1515518649119956,0.912,old_v1,new_v1_1
T3_back17,V_strength,P_south_10_25_mean,V,P,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_moderate,False,0.0039960039960039,0.0347021399652978,0.0347021399652978,0.0119880119880119,0.1071428571428571,0.1071428571428571,same_p_support_flag,3,-0.3336994858419584,0.3336994858419584,-4,0.1605126129369315,0.1605126129369315,-0.1323202576033789,0.1323202576033789,0.1753708136460226,0.0142077033276192,0.2866041188664064,-0.0310691406467371,0.3014788812423082,0.964,0.1955214950744357,0.1128954617754293,0.2981721592250222,0.0991630775789052,0.3231408806635937,1.0,0.947044526428635,0.9583714601047684,0.947044526428635,0.95,none,minor,minor,0.0,0.0083714601047685,Tier2_main_supported_audit_moderate,main yes; audit p pass but audit-FDR or phi-risk prevents Tier1,usable candidate with audit/moderate-risk flag; not a core-only claim,,,,0.1753708136460226,0.1955214950744357,0.16092691608138,0.0142077033276192,0.2866041188664064,-0.0310691406467371,0.3014788812423082,0.964,0.197700908179187,0.1128954617754293,0.2981721592250222,0.0991630775789052,0.3231408806635937,1.0,1.0,0,0.239001401749839,0.0946980840921194,1.396223969394285,supported,strong_above_null,ok,Tier2,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1955214950744357,0.1128954617754293,0.2981721592250222,1.0,0.1753708136460226,0.0142077033276192,0.2866041188664064,0.964,old_v1,new_v1_1
T3_back17,V_strength,P_scs_10_20_mean,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.0389610389610389,0.1053864168618267,0.1053864168618267,0.0569430569430569,0.1795525902668759,0.1795525902668759,audit_more_conservative,3,-0.2564874945114722,0.2564874945114722,-4,0.1686406366528692,0.1686406366528692,-0.1161405768183485,0.1161405768183485,0.0868297824766402,-0.0879479202927932,0.2053042127006784,-0.1230641476442453,0.2226665336517423,0.784,0.1258999782098406,0.0477457908163215,0.2292755297313018,0.0367803231006068,0.2487760750146641,0.997,0.947044526428635,0.9537051055515694,0.947044526428635,0.95,none,minor,minor,0.0,0.0037051055515694,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,0.0868297824766402,0.1258999782098406,0.0737716031539011,-0.0879479202927932,0.2053042127006784,-0.1230641476442453,0.2226665336517423,0.784,0.1277451398134169,0.0477457908163215,0.2292755297313018,0.0367803231006068,0.2487760750146641,0.997,1.0,0,0.2456290423062346,0.0108584522052375,1.0442067114836526,marginal,moderate_above_null,ok,Tier4d,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1258999782098406,0.0477457908163215,0.2292755297313018,0.997,0.0868297824766402,-0.0879479202927932,0.2053042127006784,0.784,old_v1,new_v1_1
