window,year,variable,audit_surrogate_mode,year_n_finite,year_nan_fraction,year_mean,year_std,pooled_raw_phi_before_clip,pooled_phi_used,pooled_phi_clip_amount,pooled_phi_clip_severity,fallback_to_pooled_scale
T3_back17,1979,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.14765383517916436,0.724781004740793,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1980,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.24484599315831426,0.9603034174922445,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1981,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.02976188747975896,1.0829124203460379,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1982,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.13363534407667596,1.063213622726436,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1983,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.9961454914601984,0.8635879496661715,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1984,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.03860742397440569,0.7733962297166355,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1985,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.1574434154395953,0.8962972974517408,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1986,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.6231777592160991,1.620026541815626,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1987,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.2744550847995258,1.7043699991125918,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1988,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.1717367374508693,0.8823229584474438,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1989,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.9171814922344168,1.5399328642465357,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1990,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.08090442689935866,0.5301271841231932,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1991,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,1.0134403803398853,1.1185221157588585,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1992,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.15211208268750825,0.8042881715687434,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1993,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.6759223737738356,0.8026720256999418,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1994,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.27916552604503947,0.9677224834882605,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1995,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,1.0778036081362161,1.052193361560163,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1996,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.3145364994998571,0.9816978273310834,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1997,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.6007207904641938,1.4701866394404606,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1998,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,1.1356065509354842,0.6227547243460654,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1999,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.34332015581164477,0.6733719261674762,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2000,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.2138647141035621,1.180835520700344,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2001,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.4652644839456678,0.6080570648078927,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2002,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.844991064399068,1.2539275316505045,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2003,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.3339126145511549,0.6897036600045501,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2004,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.13151948141088013,1.1402785390260284,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2005,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.04837586342337235,1.6406550805724887,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2006,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.0675760274678395,1.0009478685685604,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2007,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.33028987818156974,1.0046661902707914,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2008,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.031167449371169012,0.688722715156802,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2009,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.4350780385825843,0.9136153858133688,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2010,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.4120207881319085,1.088354640345243,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2011,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.8215925389922352,0.8002104996310552,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2012,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.4696785637029695,1.2139902903265964,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2013,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,1.3198042684550333,0.9590231950130877,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2014,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.9554844345104793,0.8112659129671455,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2015,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-1.028181872485704,1.7648109871008226,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2016,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.016651278723306233,0.9406573041111924,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2017,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.3108669590917421,0.6878262801777189,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2018,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.8072605189956615,0.3754384970085597,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2019,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.33924178417096956,0.8938771604857085,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2020,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,0.8195223304258555,0.8807782543389608,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2021,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.8530570741016935,1.2971791240763535,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2022,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.15771621252320864,0.8130696338626955,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,2023,V_strength,pooled_phi_yearwise_scale_ar1,37,0.0,-0.36672547199272243,0.9572199968335168,0.947044526428635,0.947044526428635,0.0,none,False
T3_back17,1979,V_pos_centroid_lat,pooled_phi_yearwise_scale_ar1,37,0.0,0.47521277222493474,1.025069630765861,0.9196312232142454,0.9196312232142454,0.0,none,False
T3_back17,1980,V_pos_centroid_lat,pooled_phi_yearwise_scale_ar1,37,0.0,0.1358901077435916,1.2540657222797165,0.9196312232142454,0.9196312232142454,0.0,none,False
T3_back17,1981,V_pos_centroid_lat,pooled_phi_yearwise_scale_ar1,37,0.0,-0.06524862911963632,2.3492297459259848,0.9196312232142454,0.9196312232142454,0.0,none,False
T3_back17,1982,V_pos_centroid_lat,pooled_phi_yearwise_scale_ar1,37,0.0,-0.08541367529832435,2.1126833847035664,0.9196312232142454,0.9196312232142454,0.0,none,False
T3_back17,1983,V_pos_centroid_lat,pooled_phi_yearwise_scale_ar1,37,0.0,1.0133484525433898,1.0641001878601537,0.9196312232142454,0.9196312232142454,0.0,none,False
T3_back17,1984,V_pos_centroid_lat,pooled_phi_yearwise_scale_ar1,37,0.0,0.14693831810961516,0.7920551534446395,0.9196312232142454,0.9196312232142454,0.0,none,False
T3_back17,1985,V_pos_centroid_lat,pooled_phi_yearwise_scale_ar1,37,0.0,1.0289035966357525,1.099951254991711,0.9196312232142454,0.9196312232142454,0.0,none,False
T3_back17,1986,V_pos_centroid_lat,pooled_phi_yearwise_scale_ar1,37,0.0,0.21622200090276023,3.6405540344234693,0.9196312232142454,0.9196312232142454,0.0,none,False
T3_back17,1987,V_pos_centroid_lat,pooled_phi_yearwise_scale_ar1,37,0.0,0.5578003052784918,2.679467655427968,0.9196312232142454,0.9196312232142454,0.0,none,False
