window,source,target,D_pos_neg,D_pos_0,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0_bootstrap_mean,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,LOO_direction_retained_fraction,LOO_flip_years
T3_back17,V_strength,P_main_band_share,0.07314067333539825,0.06284046492986914,0.04177200233111894,-0.11228618247954696,0.16698912264469115,-0.1393850706777866,0.18367206400243605,0.718,0.06661654312575106,0.003783531741927776,0.14728282898805659,-0.004028448439886271,0.1653249625358601,0.964,1.0,0
T3_back17,V_strength,P_south_band_share_18_24,0.23373141314077658,0.19490476358331152,0.195361342109306,0.06064163494228589,0.3074447120700453,0.035071796458654644,0.32239731002614397,0.991,0.1969043234726159,0.09596897100014765,0.29696467040905866,0.07550169077357503,0.3191550474647977,1.0,1.0,0
T3_back17,V_strength,P_main_minus_south,0.14712937232591036,0.12376530521606934,0.11384853529094444,-0.02754735029333712,0.23843577247428685,-0.05898779189043389,0.2580917512128439,0.904,0.12735069082096626,0.045843631856609605,0.21942701087529276,0.0305926808944311,0.23111019532815313,0.998,1.0,0
T3_back17,V_strength,P_spread_lat,0.2671244612096787,0.19882168000217915,0.2105255711920022,0.08574233802667466,0.3198492644939085,0.057157151987519104,0.3456444845032317,0.994,0.20126010989371174,0.09258069497696363,0.31422460438968036,0.06687796369595862,0.3298716833928786,0.997,1.0,0
T3_back17,V_strength,P_north_band_share_35_45,0.25995775343266153,0.16143126947571446,0.21378852354796815,0.09587357455326176,0.30765635071445974,0.06892610630841128,0.3189043932920338,0.996,0.16557041279718232,0.08543641579824882,0.2506972323763126,0.060220134652744055,0.266025162236025,0.998,1.0,0
T3_back17,V_strength,P_north_minus_main_35_45,0.05722077863432079,0.08189881032306606,0.02345671083672999,-0.12334066485348458,0.1544410157448659,-0.14697909674657972,0.18722701943175865,0.626,0.05479552394394056,-0.029357447382842645,0.18043528493015717,-0.037562957017336994,0.19857953075337148,0.798,1.0,0
T3_back17,V_strength,P_total_centroid_lat_10_50,0.2016799366486892,0.18568924235806053,0.18056177081130917,0.0073201164220597845,0.3035108255704629,-0.024219802404979833,0.32710066171626345,0.954,0.18676711479869743,0.10642573999362011,0.2772807339645122,0.09711109191384278,0.2922436626690548,1.0,1.0,0
T3_back17,V_strength,P_main_28_35_mean,0.07027844007526818,-9.920537168828236e-05,0.06502580133908972,-0.016659255202597766,0.1515518649119956,-0.03330130416520737,0.1655734943954056,0.912,0.0030182241972881376,-0.03616862087476415,0.05430230226081995,-0.043275370142526456,0.06972008269076643,0.503,1.0,0
T3_back17,V_strength,P_south_10_25_mean,0.1753708136460226,0.1955214950744357,0.16092691608138004,0.014207703327619219,0.2866041188664064,-0.031069140646737155,0.30147888124230826,0.964,0.19770090817918706,0.11289546177542939,0.2981721592250222,0.09916307757890527,0.3231408806635937,1.0,1.0,0
T3_back17,V_strength,P_scs_10_20_mean,0.08682978247664022,0.1258999782098406,0.0737716031539011,-0.08794792029279323,0.20530421270067845,-0.12306414764424532,0.22266653365174233,0.784,0.12774513981341698,0.047745790816321555,0.22927552973130189,0.03678032310060689,0.24877607501466417,0.997,1.0,0
T3_back17,V_strength,P_highlat_40_60_mean,0.033284795087988234,-0.005700117706209873,0.0316216742396573,-0.03284120032959813,0.10149634012850564,-0.04790658265599168,0.11999666672178443,0.796,0.0003636638362571655,-0.03822801779478631,0.06225559006378707,-0.04253196201156191,0.08062555312315439,0.406,1.0,0
T3_back17,V_strength,P_highlat_35_60_mean,0.0287678922965518,-0.012589961097591806,0.029700068710103784,-0.03996786544710393,0.09946664632538754,-0.05272901291862467,0.12051851194421362,0.763,-0.010415851790525888,-0.04677025296757901,0.033255511677039634,-0.053519949847197115,0.05347453198026928,0.275,1.0,0
T3_back17,V_strength,P_highlat_minus_main,0.059877248459256516,0.0020880579243195696,0.04514969041510945,-0.04868335571867883,0.1373191588952027,-0.07365091777283429,0.15808549893922627,0.83,0.012249329889611362,-0.031466551974819415,0.07863395386398299,-0.04092578791303121,0.09450186787382656,0.58,1.0,0
T3_back17,V_strength,P_south_minus_main,0.2188729555594852,0.11028835448968524,0.17084525440302353,0.05557721838992595,0.2736162204822562,0.025341450862229963,0.28858777403782065,0.982,0.11780590494535778,0.04492736445435901,0.20227193681983574,0.03224824511989623,0.2244495859849944,0.999,1.0,0
T3_back17,V_strength,P_south_plus_highlat_minus_main,0.1744784085341634,0.10372959899524994,0.13609816925832666,0.010030383803774006,0.24654030001235294,-0.019525133921256214,0.258265978300851,0.957,0.10953052967768082,0.02890977755498925,0.2042792712749213,0.020221573310723325,0.2210823405007224,0.995,1.0,0
T3_back17,V_pos_centroid_lat,P_main_band_share,-0.05521594654616399,-0.002173230964289355,-0.0352026087714657,-0.1567053691070404,0.13601164813626737,-0.1755416201331289,0.16467424639191328,0.317,0.022577917287883956,-0.08298099816522285,0.19368197568941228,-0.08862486568047333,0.22571746509328544,0.526,0.0,45
T3_back17,V_pos_centroid_lat,P_south_band_share_18_24,0.02677164117096778,-0.03046512627597428,0.025683053549519094,-0.03131179391203147,0.08150417287662058,-0.04787844620826297,0.0908029567601922,0.773,-0.031340021479858045,-0.06119349948065394,-0.003040192154641544,-0.06806754089580265,0.00022830448921994507,0.026,1.0,0
T3_back17,V_pos_centroid_lat,P_main_minus_south,-0.04691780724648284,-0.055303921543078755,-0.04209505274959268,-0.09359332437838216,0.010213274311284073,-0.10530054441975109,0.026208669514011587,0.089,-0.049164056828095534,-0.07919153738129678,-0.007461145612813594,-0.08278823203758526,0.03570405424756261,0.041,0.0,45
T3_back17,V_pos_centroid_lat,P_spread_lat,0.08536573181634904,-0.010196653561838964,0.08666334447516093,0.03118158099855726,0.1388189136204902,0.020117175208870637,0.1506004138810078,0.997,-0.010044747401030712,-0.040079092459286716,0.016866575965005803,-0.04471768059689056,0.021566146457283032,0.28,1.0,0
T3_back17,V_pos_centroid_lat,P_north_band_share_35_45,-0.032576757877344764,-0.055108138568440296,-0.03313617000764883,-0.0626100023916689,-0.002196943559641447,-0.06822784629254003,0.0029350147532052574,0.037,-0.055925599929552296,-0.07318619815087558,-0.03893076657683469,-0.07633682266986735,-0.0353953798633394,0.0,0.0,45
T3_back17,V_pos_centroid_lat,P_north_minus_main_35_45,0.07963248065746165,0.01776516166745995,0.07473444591803412,0.0008929911227749986,0.1431980608510313,-0.032629023402833204,0.15836787977341527,0.95,0.03241406232576616,-0.01468590480979986,0.10139117059939276,-0.017881347955107953,0.11767940453880942,0.807,1.0,0
T3_back17,V_pos_centroid_lat,P_total_centroid_lat_10_50,-0.1084381276487453,-0.0969711088325535,-0.11064038054312603,-0.15473320892299167,-0.06192989580278559,-0.16753967239713075,-0.05298849028319125,0.0,-0.09851664034114559,-0.12221196733492572,-0.07392010762543395,-0.12637849420888192,-0.07026170328756808,0.0,0.0,45
T3_back17,V_pos_centroid_lat,P_main_28_35_mean,0.00692790206576388,-0.028806498400565247,0.03376945217205028,-0.04574472964325684,0.13855744629861405,-0.06650238783918802,0.16407672426140585,0.736,0.017059645573488807,-0.04197173177549637,0.15099099312884626,-0.048027946286532196,0.18563848212930217,0.405,0.9555555555555556,2
T3_back17,V_pos_centroid_lat,P_south_10_25_mean,-0.1545863100452727,-0.11089786591987946,-0.15937396220234504,-0.22344256638068236,-0.10535239562896226,-0.23806539191852935,-0.0950322339767192,0.0,-0.11156427072333767,-0.13851232736542674,-0.08437153535731336,-0.14395017609817606,-0.0805239766927073,0.0,0.0,45
