window_id,object,observed_peak_day,bootstrap_peak_median,bootstrap_peak_q025,bootstrap_peak_q975,abs_error_median,abs_error_q75,abs_error_q90,abs_error_q975,support_class,included_in_tau_estimation,target_name,phase_group,phase_group_size,years_in_phase_group,group_role
W113,Jw,112.0,112.0,100.0,124.0,2.0,4.0,11.0,13.0,candidate_window,True,W113_P_earlier_minus_V_earlier,target_mode_low,15,1979;1982;1993;1994;1995;1998;2002;2006;2007;2008;2009;2017;2020;2021;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,114.0,114.0,101.0,119.0,1.0,5.0,11.0,14.0,weak_window,True,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,99.0,109.0,99.0,126.0,10.0,19.0,24.0,27.0,weak_window,True,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,109.0,115.0,101.0,126.52499999999998,6.5,9.0,14.0,17.524999999999977,unstable_window,True,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,108.0,109.0,107.0,118.0,1.0,4.0,7.0,10.0,candidate_window,True,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,111.0,112.0,103.0,117.0,2.0,3.0,5.0,9.0,candidate_window,True,W113_P_earlier_minus_V_earlier,target_mode_mid,15,1983;1984;1985;1987;1988;1997;1999;2003;2005;2013;2014;2016;2018;2019;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,117.0,116.5,115.0,119.0,1.0,1.0,2.0,2.0,accepted_window,True,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,V,110.0,110.0,107.0,112.0,1.0,1.0,2.0,3.0,accepted_window,True,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,H,114.0,114.0,113.0,118.0,1.0,1.0,3.0,7.0,accepted_window,True,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Je,115.0,115.0,110.0,118.0,1.0,2.0,3.0,5.0,accepted_window,True,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,114.0,114.0,107.0,118.0,1.0,2.0,4.0,7.0,candidate_window,True,W113_V_earlier_minus_Je_earlier,target_mode_high,15,1979;1982;1983;1995;1996;1998;1999;2002;2006;2007;2008;2016;2019;2020;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W113,P,119.0,112.0,106.0,120.0,7.0,11.0,12.0,13.0,accepted_window,True,W113_V_earlier_minus_Je_earlier,target_mode_low,15,1980;1981;1985;1986;1989;1990;1991;1992;2000;2001;2004;2009;2010;2012;2018,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
