window_id,target_name,mode,phase_group,year,mode_score,q33,q67,targeted_mode_status,phase_group_peak_eligible,performance_gate
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,1979,0.016875099293697675,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,1980,0.1742315188907699,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,1981,0.11530459777651156,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,1982,-0.8075700520316065,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,1983,-0.13187247413273614,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,1984,0.01818663739116829,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,1985,-0.25187017152642727,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,1986,-0.642228910149014,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,1987,0.5377409216022117,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,1988,0.0765934993156282,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,1989,-0.26206671978620566,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,1990,-0.42899967824131297,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,1991,0.12413210557545923,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,1992,-0.29608711743085936,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,1993,0.7100326894044604,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,1994,-0.15940041763920207,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,1995,0.1902143569533188,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,1996,-0.007659969751231597,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,1997,0.4368014287949481,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,1998,1.7049201757912171,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,1999,-0.26842754288131476,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,2000,-0.9058846293896273,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,2001,0.11172077555218848,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,2002,-0.42093031303174533,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,2003,0.2545401274147769,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,2004,-0.2258838426487075,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,2005,0.5688229928495252,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,2006,-1.082135048735635,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,2007,0.10487039153839223,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,2008,-0.061766976609822014,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,2009,-0.25000861250972317,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,2010,0.22968218122223383,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,2011,-0.04754758637224729,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,2012,-0.22861991929556824,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,2013,0.5633524030328653,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,2014,-0.16436631914417224,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,2015,-0.017450064937253398,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,2016,0.3347122951237136,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,2017,-0.27197069471323987,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_low,2018,-0.33554608814081005,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,2019,0.027575819127885974,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,2020,0.8847342747612783,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_high,2021,0.26800761438818893,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,2022,-0.0013681215788000755,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_Je_earlier_minus_Jw_earlier,1,target_mode_mid,2023,-0.18339063512318765,-0.1975550376316943,0.11291538296029617,not_supported,False,targeted_mode_not_eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,1979,-0.4054892058153825,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,1980,0.5031844808236758,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,1981,0.6222960284282073,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,1982,-0.49414930551376435,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,1983,0.04972027468221357,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,1984,0.013195204823299528,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,1985,0.12452760857798467,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,1986,0.836851159649916,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,1987,-0.13716551746129357,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,1988,-0.030916287954633706,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,1989,0.7078810544114926,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,1990,0.3368245526752524,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,1991,0.7935073286956663,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,1992,1.111578929432291,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,1993,-0.24980278583668025,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,1994,-0.5400888112013655,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,1995,-0.5251096756287577,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,1996,0.15644358988909546,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,1997,-0.04594500226805024,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,1998,-0.7228177676819383,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,1999,-0.11472464657412351,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,2000,0.34397303633876214,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,2001,0.37278133427369897,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,2002,-0.7157178696966413,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,2003,0.059729486934258155,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,2004,1.1119225700497508,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,2005,0.0649419644038808,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,2006,-0.26107783998000544,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,2007,-0.44065743954267866,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,2008,-0.43026092759707735,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,2009,-0.3145895825704573,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,2010,0.17823637605226517,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,2011,0.22929955847031214,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,2012,0.5010040220389183,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,2013,-0.051279160845210045,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,2014,-0.05335708173983224,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_high,2015,0.3605421851436972,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,2016,-0.09326792822137285,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,2017,-0.2055830191093234,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,2018,0.03952815345514377,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,2019,-0.05745375078544508,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,2020,-0.7157444033120899,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,2021,-0.8067423325946951,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_low,2022,-1.1601633696559985,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_P_earlier_minus_V_earlier,1,target_mode_mid,2023,0.05413481233701931,-0.15997135134397023,0.13516626901502157,credible_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_high,1979,0.8228651110225904,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,1980,-0.40952684275345086,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,1981,-0.8814160271218179,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_high,1982,0.6565871880201544,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_high,1983,0.6888613936686402,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_mid,1984,-0.10654738161957622,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,1985,-0.3482533247270589,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,1986,-0.6151328738831473,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_mid,1987,0.013697163296759695,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_mid,1988,-0.17404614068929614,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,1989,-1.1707920013191178,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,1990,-0.511072669159301,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,1991,-0.5940794309464402,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,1992,-0.613214838162802,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_mid,1993,-0.013661966697447632,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_mid,1994,0.21971954163723476,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_high,1995,0.4076532190459902,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_high,1996,0.27760799471062025,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_mid,1997,-0.19882738927497356,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_high,1998,0.29494487849676654,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_high,1999,0.5551940441780168,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,2000,-0.3751830352654666,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
W113,W113_V_earlier_minus_Je_earlier,1,target_mode_low,2001,-0.32711078213328876,-0.21223799485112715,0.23901569266169653,strict_targeted_mode,True,eligible_for_group_peak
