window,source_variable,target_variable,source_index_type,target_index_type,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,p_pos_surrogate,q_pos_within_window,v1_stability_judgement,is_new_source,is_new_target,interpretation_tag_derived_not_claim
T3_current,V_NS_diff,P_south_band_share_18_24,old_v1,old_v1,2,-0.3785882666271917,0.3785882666271917,0.0039960039960039,0.0507185122569738,stable_lag_dominant,False,False,south_p_target
T3_current,V_NS_diff,P_spread_lat,old_v1,old_v1,2,0.4003044190028558,0.4003044190028558,0.0039960039960039,0.0507185122569738,stable_lag_dominant,False,False,old_or_unlabeled
T3_current,V_pos_north_edge_lat,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.3293146750453701,0.3293146750453701,0.0049950049950049,0.0588697017268445,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
T3_current,V_pos_band_width,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.3313041008766172,0.3313041008766172,0.0029970029970029,0.0449550449550449,stable_lag_dominant,True,True,boundary_or_latband_v;highlat_p_target
T3_current,V_pos_centroid_lat_recomputed,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.3748019397956343,0.3748019397956343,0.0019980019980019,0.0449550449550449,stable_lag_dominant,True,True,highlat_p_target
T3_current,V_pos_centroid_lat_recomputed,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.3132257278932872,0.3132257278932872,0.0139860139860139,0.0824175824175824,stable_lag_dominant,True,True,highlat_p_target
T3_current,V_highlat_35_55_mean,P_north_minus_main_35_45,new_v1_1,old_v1,3,0.3154908560175801,0.3154908560175801,0.0109890109890109,0.0788342092689918,stable_lag_dominant,True,False,main_p_target
T3_current,V_highlat_35_55_mean,P_highlat_40_60_mean,new_v1_1,new_v1_1,3,0.5465361960678417,0.5465361960678417,0.0009990009990009,0.0274725274725274,stable_lag_dominant,True,True,highlat_p_target
T3_current,V_highlat_35_55_mean,P_highlat_35_60_mean,new_v1_1,new_v1_1,3,0.4408364177825206,0.4408364177825206,0.0009990009990009,0.0274725274725274,stable_lag_dominant,True,True,highlat_p_target
