window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,source_index_type,target_index_type
T3_current,V_strength,P_main_band_share,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.3706293706293706,0.5053143577733742,0.5053143577733742,0.3856143856143856,0.5674414081493728,0.5674414081493728,same_p_support_flag,2,0.1312001515424415,0.1312001515424415,-4,-0.1141518355135263,0.1141518355135263,0.0462046807635247,0.0462046807635247,0.0167566475083235,-0.1904896635614355,0.1665606121904839,-0.2148530812880748,0.1891737679296185,0.543,0.0690809059080354,-0.0359334900603075,0.1754372346271331,-0.0496503398657492,0.2006904019708955,0.856,0.9458729035825372,0.939208531313945,0.9458729035825372,0.939208531313945,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0167566475083235,0.0690809059080354,0.0022569318971645,-0.1904896635614355,0.1665606121904839,-0.2148530812880748,0.1891737679296185,0.543,0.0645757879802464,-0.0359334900603075,0.1754372346271331,-0.0496503398657492,0.2006904019708955,0.856,0.9111111111111112,4,0.2472169320208881,-0.1160167804784466,0.5307085985977531,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0690809059080354,-0.0359334900603075,0.1754372346271331,0.856,0.0167566475083235,-0.1904896635614355,0.1665606121904839,0.543,old_v1,old_v1
T3_current,V_strength,P_south_band_share_18_24,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0559440559440559,0.1806846999154691,0.1806846999154691,0.1088911088911089,0.3152111046847889,0.3152111046847889,same_p_support_flag,5,-0.2531746182209919,0.2531746182209919,-3,0.1008920441587263,0.1008920441587263,-0.0274503109207566,0.0274503109207566,0.1413857621726646,-0.0548072836095308,0.2755206849405855,-0.0893071256773751,0.3076424909071755,0.883,0.2039106357749284,0.0488546136823274,0.313816541744723,0.0193490897202729,0.3401123068398407,0.984,0.9458729035825372,0.9424465270691512,0.9458729035825372,0.9424465270691512,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1413857621726646,0.2039106357749284,0.1194814302896766,-0.0548072836095308,0.2755206849405855,-0.0893071256773751,0.3076424909071755,0.883,0.1794586161795973,0.0488546136823274,0.313816541744723,0.0193490897202729,0.3401123068398407,0.984,1.0,0,0.2591003809662939,-0.0059257627453019,0.9771294711215696,not_supported,not_supported,ok,Tier5a,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.2039106357749284,0.0488546136823274,0.313816541744723,0.984,0.1413857621726646,-0.0548072836095308,0.2755206849405855,0.883,old_v1,old_v1
T3_current,V_strength,P_main_minus_south,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1808191808191808,0.346920521339126,0.346920521339126,0.2667332667332667,0.4682020107552023,0.4682020107552023,same_p_support_flag,4,0.186339907380509,0.186339907380509,-3,-0.1192132565343166,0.1192132565343166,0.0423558397581797,0.0423558397581797,0.0631598465373692,-0.1390641162941492,0.2132880074025418,-0.1681630265912491,0.2377100736320429,0.673,0.1228769099509394,-0.0081780788754339,0.2401994222475705,-0.0276210077094746,0.266868088346969,0.934,0.9458729035825372,0.9418672336968104,0.9458729035825372,0.9418672336968104,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0631598465373692,0.1228769099509394,0.0483574989380889,-0.1390641162941492,0.2132880074025418,-0.1681630265912491,0.2377100736320429,0.673,0.1128282503411905,-0.0081780788754339,0.2401994222475705,-0.0276210077094746,0.266868088346969,0.934,0.9777777777777776,1,0.261296378027895,-0.0749564706473859,0.7131362048983937,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1228769099509394,-0.0081780788754339,0.2401994222475705,0.934,0.0631598465373692,-0.1390641162941492,0.2132880074025418,0.673,old_v1,old_v1
T3_current,V_strength,P_spread_lat,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0569430569430569,0.1806846999154691,0.1806846999154691,0.0929070929070929,0.2954592577234087,0.2954592577234087,same_p_support_flag,5,0.2400051097152036,0.2400051097152036,-1,0.0545637404748189,0.0545637404748189,0.0839821839452392,0.0839821839452392,0.1865597429546047,-0.0340157938495614,0.2884571088937852,-0.0611429155070057,0.3109714378812838,0.893,0.139084337740074,-0.0295596769596672,0.2902923506027848,-0.0425912735263462,0.3171051554427411,0.894,0.9458729035825372,0.9286535535787708,0.9458729035825372,0.9286535535787708,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1865597429546047,0.139084337740074,0.1315715482740649,-0.0340157938495614,0.2884571088937852,-0.0611429155070057,0.3109714378812838,0.893,0.1338300982763445,-0.0295596769596672,0.2902923506027848,-0.0425912735263462,0.3171051554427411,0.894,1.0,0,0.2471223142870904,-0.0071172045718868,0.9711996685025436,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.139084337740074,-0.0295596769596672,0.2902923506027848,0.894,0.1865597429546047,-0.0340157938495614,0.2884571088937852,0.893,old_v1,old_v1
T3_current,V_strength,P_north_band_share_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0689310689310689,0.196097006441834,0.196097006441834,0.1528471528471528,0.3502747252747252,0.3502747252747252,same_p_support_flag,4,0.2295314087110107,0.2295314087110107,-1,0.0894494444152236,0.0894494444152236,0.1349990718422728,0.1349990718422728,0.1383707301459959,-0.0200846469649785,0.216987215027167,-0.0523932205630057,0.2375311828694878,0.9,0.0770734031143395,-0.0249551494251832,0.207211261183523,-0.0297824376279613,0.2290325864863736,0.87,0.9458729035825372,0.9181489729356233,0.9458729035825372,0.9181489729356233,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1383707301459959,0.0770734031143395,0.0951366247144073,-0.0200846469649785,0.216987215027167,-0.0523932205630057,0.2375311828694878,0.9,0.0850684186998859,-0.0249551494251832,0.207211261183523,-0.0297824376279613,0.2290325864863736,0.87,1.0,0,0.2398911073066247,-0.0103596985956139,0.9568149953037968,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0770734031143395,-0.0249551494251832,0.207211261183523,0.87,0.1383707301459959,-0.0200846469649785,0.216987215027167,0.9,old_v1,old_v1
T3_current,V_strength,P_north_minus_main_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.8001998001998002,0.815018315018315,0.815018315018315,0.7712287712287712,0.7903897344891134,0.7903897344891134,same_p_support_flag,5,0.0540235149317172,0.0540235149317172,-3,0.0895612847360597,0.0895612847360597,0.0349805432926268,0.0349805432926268,-0.0281906858383934,-0.1750630016803588,0.1229233369005999,-0.2051046039422458,0.1567263812839236,0.419,0.0018387403181893,-0.0723984211459788,0.1454245338671873,-0.0822930525161103,0.1740613143369863,0.603,0.9458729035825372,0.9211885345906736,0.9458729035825372,0.9211885345906736,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0281906858383934,0.0018387403181893,-0.0210164982716162,-0.1750630016803588,0.1229233369005999,-0.2051046039422458,0.1567263812839236,0.419,0.0206062507324693,-0.0723984211459788,0.1454245338671873,-0.0822930525161103,0.1740613143369863,0.603,0.0888888888888888,41,0.247310489317218,-0.1932869743855007,0.2184440905877747,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0018387403181893,-0.0723984211459788,0.1454245338671873,0.603,-0.0281906858383934,-0.1750630016803588,0.1229233369005999,0.419,old_v1,old_v1
T3_current,V_strength,P_total_centroid_lat_10_50,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0639360639360639,0.1918081918081918,0.1918081918081918,0.1028971028971029,0.3086913086913087,0.3086913086913087,same_p_support_flag,3,0.2472497720943924,0.2472497720943924,-4,-0.1037740748061268,0.1037740748061268,0.1190883345109186,0.1190883345109186,0.1375876288419355,-0.1064144863005674,0.246199490228593,-0.1438014909360695,0.2658069686860831,0.828,0.1043352814602324,0.0173411484327729,0.2102437291295899,0.0015789506207458,0.2302285028065996,0.977,0.9458729035825372,0.9318016312561822,0.9458729035825372,0.9318016312561822,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1375876288419355,0.1043352814602324,0.0949261884852811,-0.1064144863005674,0.246199490228593,-0.1438014909360695,0.2658069686860831,0.828,0.1079092190615573,0.0173411484327729,0.2102437291295899,0.0015789506207458,0.2302285028065996,0.977,1.0,0,0.2600691578169742,-0.0128193857225818,0.950707781613983,not_supported,not_supported,ok,Tier5a,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1043352814602324,0.0173411484327729,0.2102437291295899,0.977,0.1375876288419355,-0.1064144863005674,0.246199490228593,0.828,old_v1,old_v1
T3_current,V_strength,P_main_28_35_mean,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1618381618381618,0.3217264663047795,0.3217264663047795,0.2867132867132867,0.4911068313130168,0.4911068313130168,same_p_support_flag,2,0.1882867439081478,0.1882867439081478,-1,0.1108714225223009,0.1108714225223009,0.1602394627252422,0.1602394627252422,0.0827002830722566,-0.0520705670959708,0.1893430460823623,-0.0898360348750077,0.2077466330353866,0.86,0.0123782679547246,-0.0316657266965363,0.1086561629615993,-0.0358616998105329,0.1241069098369689,0.705,0.9458729035825372,0.9272870712771568,0.9458729035825372,0.9272870712771568,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0827002830722566,0.0123782679547246,0.071271376415801,-0.0520705670959708,0.1893430460823623,-0.0898360348750077,0.2077466330353866,0.86,0.0272229043725264,-0.0316657266965363,0.1086561629615993,-0.0358616998105329,0.1241069098369689,0.705,1.0,0,0.2559778425825651,-0.0676910986744173,0.735558757775749,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0123782679547246,-0.0316657266965363,0.1086561629615993,0.705,0.0827002830722566,-0.0520705670959708,0.1893430460823623,0.86,old_v1,new_v1_1
T3_current,V_strength,P_south_10_25_mean,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.0319680319680319,0.1352493660185967,0.1352493660185967,0.0499500499500499,0.2472527472527472,0.2472527472527472,same_p_support_flag,4,-0.2823497021419935,0.2823497021419935,-4,0.156874588312494,0.156874588312494,-0.0853201206976312,0.0853201206976312,0.1261639092434083,-0.0825861815533849,0.2646749212742726,-0.113948463068758,0.295329585876571,0.831,0.1782862186216426,0.0556792622267772,0.2994847817269875,0.0367395050748645,0.3192945722245706,0.991,0.9458729035825372,0.9549711481121288,0.9458729035825372,0.95,none,minor,minor,0.0,0.0049711481121289,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,0.1261639092434083,0.1782862186216426,0.1093188059738066,-0.0825861815533849,0.2646749212742726,-0.113948463068758,0.295329585876571,0.831,0.1766762925101803,0.0556792622267772,0.2994847817269875,0.0367395050748645,0.3192945722245706,0.991,1.0,0,0.2617065460274255,0.0206431561145679,1.0788790209030716,marginal,moderate_above_null,ok,Tier4d,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1782862186216426,0.0556792622267772,0.2994847817269875,0.991,0.1261639092434083,-0.0825861815533849,0.2646749212742726,0.831,old_v1,new_v1_1
T3_current,V_strength,P_scs_10_20_mean,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1258741258741259,0.2662721893491124,0.2662721893491124,0.1508491508491508,0.3502747252747252,0.3502747252747252,same_p_support_flag,3,-0.2096136222144186,0.2096136222144186,-4,0.1681675080233312,0.1681675080233312,-0.0785282151945787,0.0785282151945787,0.039858030038694,-0.1691028065568051,0.1927622425906813,-0.2030547490152069,0.22623407718064,0.643,0.114663131238447,0.0101855448843413,0.2381153528115114,-0.0018194336697225,0.2578397024424468,0.97,0.9458729035825372,0.9519484632790955,0.9458729035825372,0.95,none,minor,minor,0.0,0.0019484632790955,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.039858030038694,0.114663131238447,0.0343744532042367,-0.1691028065568051,0.1927622425906813,-0.2030547490152069,0.22623407718064,0.643,0.1154660802141872,0.0101855448843413,0.2381153528115114,-0.0018194336697225,0.2578397024424468,0.97,0.9555555555555556,2,0.2613148242953083,-0.0517012020808896,0.8021497547247345,not_supported,not_supported,ok,Tier5a,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.114663131238447,0.0101855448843413,0.2381153528115114,0.97,0.039858030038694,-0.1691028065568051,0.1927622425906813,0.643,old_v1,new_v1_1
