window,year,variable,audit_surrogate_mode,year_n_finite,year_nan_fraction,year_mean,year_std,pooled_raw_phi_before_clip,pooled_phi_used,pooled_phi_clip_amount,pooled_phi_clip_severity,fallback_to_pooled_scale
T3_current,1979,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.0679411377062246,0.7348797363449967,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1980,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.4512774161685667,0.8957820391291174,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1981,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.20870122707978184,1.0195689033806985,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1982,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.44876957538367507,0.8245322896901874,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1983,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,1.0065718699934372,0.9411320603506764,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1984,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.0500623196091706,0.8425959044491015,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1985,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.08550053699092451,0.9453477533904622,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1986,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.5679922508010558,1.7470298606769776,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1987,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.2312295685783953,1.811610075540958,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1988,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.15059755877761166,0.9349793333204924,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1989,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-1.025215964302293,1.653075826589331,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1990,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.15549834143924818,0.526380394398434,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1991,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.7922431891389529,1.0811383215197619,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1992,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.18995099220872258,0.8569589115358216,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1993,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.7261545833595148,0.8609262836035008,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1994,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.19854481604899707,0.9842301343380255,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1995,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,1.1899417409080237,1.0838596166446224,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1996,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.15919786978006287,0.9517538747778802,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1997,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.41666995594833317,1.533904863201544,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1998,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,1.0141712424018257,0.6007443299781905,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,1999,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.5103779577484592,0.6014912833768,0.9458729035825371,0.9458729035825371,0.0,none,False
T3_current,2000,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.10990699565363686,1.0055921660299807,0.9458729035825371,0.9458729035825371,0.0,none,False
