window,source,target,D_pos_neg,D_pos_0,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0_bootstrap_mean,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,LOO_direction_retained_fraction,LOO_flip_years
S1,P_PC1,V_PC1,-0.26437448131707597,-0.18566395964300664,-0.2669022059703779,-0.3069773060283815,-0.22757440920892846,-0.3145714273861557,-0.22111978763760387,0.0,-0.18737985551279832,-0.21200274069347028,-0.1622111108294999,-0.21812338166921974,-0.15809644940731923,0.0,0.0,45
S1,P_PC1,H_PC1,-0.12188158160333179,-0.0979303133990077,-0.12131718247696924,-0.16152962893991799,-0.08079935880220876,-0.16830824966038316,-0.07382888896387824,0.0,-0.09682237390509033,-0.11751224574497687,-0.07494433030461432,-0.1209093950309183,-0.06599572923048308,0.003,0.0,45
S1,P_PC1,Je_PC1,0.027262363657044986,-0.02870028567607949,0.027877499736388908,-0.006010905911279102,0.06066131184943798,-0.011253087530371256,0.06687632910626089,0.916,-0.028863773202026682,-0.04644073662025027,-0.011724273396606887,-0.0504913760683684,-0.007960257430474774,0.001,1.0,0
S1,P_PC1,Jw_PC1,-0.03519279662991673,0.07277206106865332,-0.029638515376788556,-0.1952905096070525,0.136639862913283,-0.2263533588285099,0.1547880179706755,0.382,0.07419936795058675,0.037971848696056805,0.10983397573990991,0.03333592970863371,0.11924771998419903,1.0,0.022222222222222223,44
S1,V_PC1,P_PC1,0.25505042509425013,0.07345059611651861,0.25766282022837095,0.2222447093830764,0.2936852606944467,0.2169339238432678,0.3021161729455835,1.0,0.0743158116136973,0.06043132297295582,0.08773306681283335,0.057513177857872834,0.09170359127090119,1.0,1.0,0
S1,V_PC1,H_PC1,0.07239112375962478,-0.018311160642397573,0.0731697829019076,0.03389814242006135,0.11107907222519926,0.027357294081980007,0.11850288849024793,0.998,-0.018600548573711198,-0.03738391678397406,-0.000411389883359367,-0.040183466176294376,0.005351958678297266,0.046,1.0,0
S1,V_PC1,Je_PC1,0.231655775765487,0.09772519430124538,0.23379654091427132,0.18185148456226038,0.2849931465857891,0.1704081901956677,0.29430559974878734,1.0,0.0984431964088694,0.06342271029556122,0.1354142350805927,0.05605002790008363,0.14197806788921452,1.0,1.0,0
S1,V_PC1,Jw_PC1,-0.08530926581933729,0.1858300617698848,-0.07803451083317564,-0.24623153764081085,0.09832677966080561,-0.26890828503473996,0.1341127237230472,0.216,0.1687895236558102,0.01255000402323783,0.26561593403167605,-0.016464344943226322,0.2789227501780969,0.958,0.0,45
S1,H_PC1,P_PC1,0.11147117112084631,0.017844245895143523,0.11208751867495455,0.07304064219456367,0.15223722542825005,0.06526616127411432,0.1586923765501098,1.0,0.01843292898969216,-0.0011913386487033238,0.03923330794018321,-0.005040165599180758,0.043983468147729146,0.935,1.0,0
S1,H_PC1,V_PC1,-0.08092697023771858,-0.09176730115600942,-0.08168993963401265,-0.1187084026710525,-0.04291490723155911,-0.12820358276386845,-0.038190859508170354,0.0,-0.0928251178353141,-0.11361179531733805,-0.0716926895454113,-0.1176805650841827,-0.06699018376412579,0.0,0.0,45
