window,metric,n,mean,median,p25,p75,p90,min,max
S1,P_D_pos_neg_gt_0_used,308,0.4819285714285713,0.4755,0.163,0.807,0.9966,0.0,1.0
T1,positive_peak_abs_r,308,0.2098818847001168,0.16763111748269938,0.09190310325232427,0.28240093381066794,0.41504585361580304,0.0145756353844184,0.7998054799684968
T1,lag0_abs_r,308,0.19382866126820467,0.13336638575774196,0.0563397064915072,0.2766368036681031,0.4376777585917062,0.0013471462835371,0.7814173760701392
T1,negative_peak_abs_r,308,0.21079756182515563,0.1605881479074324,0.08793637557767942,0.2905055667285535,0.4313029348245847,0.0185241414655198,0.7997691532225089
T1,D_pos_0,308,-0.007137650080033635,-0.012597960751531849,-0.045344906951763624,0.02377719044318905,0.07491554716540472,-0.1439444174032856,0.2070780848130589
T1,D_pos_neg,308,-0.0008903078582842085,0.0022520815935056,-0.054893091847782724,0.04123845984656563,0.11811102048631746,-0.2624643624286399,0.2503009919482043
T1,p_pos_surrogate,308,0.2511482024469037,0.12787212787212782,0.0129870129870129,0.465034965034965,0.6952047952047953,0.0009990009990009,0.991008991008991
T1,q_pos_within_window,308,0.33442565246257144,0.25491282910637747,0.0512820512820512,0.6153846153846154,0.7721707998777319,0.0068376068376068,0.991008991008991
T1,p_pos_audit_surrogate,308,0.2810760667903525,0.1793206793206793,0.038461538461538394,0.49575424575424576,0.6854145854145854,0.0009990009990009,0.989010989010989
T1,positive_peak_lag,308,2.49025974025974,2.0,1.0,4.0,5.0,1.0,5.0
T1,positive_peak_signed_r,308,0.040857006889936355,0.045127891599154396,-0.12520155931710367,0.20104929752174888,0.371507272577525,-0.6119826625052217,0.7998054799684968
T1,negative_peak_lag,308,-2.262987012987013,-1.0,-4.0,-1.0,-1.0,-5.0,-1.0
T1,negative_peak_signed_r,308,0.04625369544708084,0.0609456231296998,-0.1196470997935083,0.2021747441628639,0.3676663010948822,-0.6334960160594763,0.7997691532225089
T1,D_pos_neg_CI90_low,308,-0.10735224206127608,-0.1060340178570659,-0.16308811785069088,-0.05291740667687453,-0.00011029540065635635,-0.4329445859202646,0.1501819619133597
