window_id,basis,object_A,object_B,baseline_config,metric_family,metric_name,median,q025,q975,P_positive,P_negative,decision
W045,profile,H,Jw,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,0.32582608562743687,-3.2370778535891342,3.448831745915468,0.572,0.428,unresolved
W045,profile,H,Jw,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,0.09551208625563384,-0.012037486133939923,0.2173049361370291,0.962,0.038,A_direction_tendency
W045,profile,H,Jw,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,-0.01418527205086871,-0.2383968902562643,0.23221757591986406,0.446,0.554,unresolved
W045,profile,H,P,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,2.2027745233692393,-1.7615850589283457,6.87946976282383,0.867,0.133,A_direction_tendency
W045,profile,H,P,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,3.783868774290351,-1.0264244160485785,7.38945851464973,0.942,0.058,A_direction_tendency
W045,profile,H,P,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,0.10411086915945855,0.010977068887213415,0.22017532611453164,0.986,0.014,A_direction_supported
W045,profile,H,P,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,-0.06840321150642037,-0.4028619499221076,0.23498256000928464,0.337,0.663,unresolved
W045,profile,H,P,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,1.821095128745636,-2.335768729791651,6.777162084550791,0.811,0.189,A_direction_tendency
W045,profile,H,P,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,3.7668480656250125,-1.1575999567274853,7.39960503576044,0.94,0.06,A_direction_tendency
W045,profile,H,P,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,0.10508944773411209,0.001863878197782839,0.23504687331753166,0.976,0.024,A_direction_supported
W045,profile,H,P,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,-0.02604289318580571,-0.4569177864784348,0.37777175419712355,0.443,0.557,unresolved
W045,profile,H,P,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,1.429366643981556,-2.260502630781255,6.028209823626482,0.782,0.218,unresolved
W045,profile,H,P,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,3.602226161223978,-1.2925187332569514,7.3910627034200855,0.939,0.061,A_direction_tendency
W045,profile,H,P,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.011212445040209969,-0.14353402684117933,0.14961042494107923,0.422,0.578,unresolved
W045,profile,H,P,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,-0.011843447777195582,-0.5088264562657773,0.4262400417112285,0.471,0.529,unresolved
W045,profile,H,V,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,2.7749223236721683,-0.949245633437205,6.549041334247589,0.921,0.079,A_direction_tendency
W045,profile,H,V,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,5.518589696634702,0.6162478158895164,8.499602845396213,0.987,0.013,A_direction_supported
W045,profile,H,V,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,0.13686638350621882,0.014176461165701787,0.25428739732683175,0.984,0.016,A_direction_supported
W045,profile,H,V,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,0.09184241113167232,-0.1871889279399077,0.37338642870029326,0.754,0.246,unresolved
W045,profile,H,V,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,3.0598496139835447,-0.8463232204688278,7.064592672536799,0.933,0.067,A_direction_tendency
W045,profile,H,V,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,5.528779421693692,0.6267734764759886,8.549833407095964,0.987,0.013,A_direction_supported
W045,profile,H,V,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,0.1312686047542101,-0.006175252013195387,0.26698973663919845,0.968,0.032,A_direction_tendency
W045,profile,H,V,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,0.1751700288134997,-0.18316656554545496,0.5257512167233908,0.843,0.157,A_direction_tendency
W045,profile,H,V,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,2.2871716244690425,-1.0280610467888236,5.904806310800121,0.9,0.1,A_direction_tendency
W045,profile,H,V,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,5.505709178614914,0.5965063358455612,8.499614963937125,0.985,0.015,A_direction_supported
W045,profile,H,V,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,0.0399201573851677,-0.10211313319883741,0.20410941924630532,0.682,0.318,unresolved
W045,profile,H,V,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.12403388650100686,-0.23505126901254644,0.4652945065351627,0.754,0.246,unresolved
W045,profile,Je,Jw,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,3.6358114008636555,0.5764313392196023,7.062084324180826,0.992,0.008,A_direction_supported
W045,profile,Je,Jw,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,3.6711533553379105,-0.46343993802195105,7.2036629601675,0.96,0.04,A_direction_tendency
W045,profile,Je,Jw,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,0.12149551345753812,0.06173241293458451,0.1765688636393429,1.0,0.0,A_direction_supported
W045,profile,Je,Jw,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,0.25355082768154996,0.05798745441156458,0.5120278399793767,0.994,0.006,A_direction_supported
W045,profile,Je,Jw,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,3.567137789941768,0.6913858138914227,6.7922908920204845,0.995,0.005,A_direction_supported
W045,profile,Je,Jw,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,3.587726034960454,-0.601778425855832,7.095963520403395,0.954,0.046,A_direction_tendency
W045,profile,Je,Jw,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,0.1278197111306263,0.06326819228238131,0.18666894619520372,1.0,0.0,A_direction_supported
W045,profile,Je,Jw,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,0.2579140261797588,0.05649368940230616,0.5089994755060018,0.996,0.004,A_direction_supported
W045,profile,Je,Jw,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,3.0802056769642228,0.6047622589525308,5.689603751871365,0.994,0.006,A_direction_supported
W045,profile,Je,Jw,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,3.8039383083492986,-0.23184660538302532,7.293556900907599,0.966,0.034,A_direction_tendency
W045,profile,Je,Jw,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,0.07918370181629596,0.004880927530098656,0.1550413807129935,0.98,0.02,A_direction_supported
W045,profile,Je,Jw,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.22695997430899617,-0.035410825763723695,0.5952462628801244,0.957,0.043,A_direction_tendency
W045,profile,Je,P,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,1.9214592661535832,-1.6465115177774026,5.560959769364754,0.842,0.158,A_direction_tendency
W045,profile,Je,P,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,7.39272673514872,1.520047514841079,11.644947660803194,0.994,0.006,A_direction_supported
W045,profile,Je,P,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,0.0646207627325483,-0.01799442207792142,0.1599152064505453,0.933,0.067,A_direction_tendency
W045,profile,Je,P,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,0.24350445400815407,-0.17223556928572087,0.6227608547962333,0.883,0.117,A_direction_tendency
W045,profile,Je,P,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,1.573008003050873,-1.9673806719830957,5.424095982639301,0.791,0.209,unresolved
W045,profile,Je,P,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,7.41184035453421,1.6053608839688196,11.704881630854251,0.994,0.006,A_direction_supported
W045,profile,Je,P,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,0.07099342954087917,-0.019418620343139358,0.17654780453143623,0.926,0.074,A_direction_tendency
W045,profile,Je,P,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,0.2621032902040686,-0.21523186393279115,0.662173818672779,0.877,0.123,A_direction_tendency
W045,profile,Je,P,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,1.3142436207927872,-2.0373665424303566,4.819869795239403,0.766,0.234,unresolved
W045,profile,Je,P,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,7.138452725742699,1.3229817592003972,11.395697717901388,0.992,0.008,A_direction_supported
W045,profile,Je,P,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.02668720229916576,-0.13962342798089158,0.09226280533985629,0.313,0.687,unresolved
W045,profile,Je,P,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.2291855500966784,-0.3239322689177195,0.781870834036864,0.815,0.185,A_direction_tendency
W045,profile,Je,V,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,2.475728418393377,-1.188244059936236,5.775151295491267,0.906,0.094,A_direction_tendency
W045,profile,Je,V,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,9.119203036256451,4.126870207431618,12.207676931406056,1.0,0.0,A_direction_supported
W045,profile,Je,V,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,0.09682093560870784,-0.015091690192574959,0.19097462567989457,0.949,0.051,A_direction_tendency
W045,profile,Je,V,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,0.3996134158871071,0.06373990374289194,0.7432905233473366,0.989,0.011,A_direction_supported
W045,profile,Je,V,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,2.7881531157867663,-0.884877751157616,6.056962938140725,0.927,0.073,A_direction_tendency
W045,profile,Je,V,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,9.190214916092682,4.154836634503494,12.26616991440007,1.0,0.0,A_direction_supported
W045,profile,Je,V,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,0.09574597679751065,-0.027062022248203848,0.21040761124700286,0.938,0.062,A_direction_tendency
W045,profile,Je,V,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,0.4562934495588338,0.08490796161113097,0.8037639404985447,0.992,0.008,A_direction_supported
W045,profile,Je,V,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,2.1426197169754637,-1.003211174249415,4.962174009076881,0.904,0.096,A_direction_tendency
W045,profile,Je,V,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,9.050395184858164,4.039453663177297,12.082704910315288,1.0,0.0,A_direction_supported
W045,profile,Je,V,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,0.026066436566963294,-0.10813221202673834,0.1407810520973551,0.632,0.368,unresolved
W045,profile,Je,V,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.3720550298490025,-0.041635614295922614,0.820497973348748,0.96,0.04,A_direction_tendency
W045,profile,Jw,P,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,-1.7589458356851218,-4.487108084991352,1.0155883191617454,0.105,0.895,B_direction_tendency
W045,profile,Jw,P,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,3.655194454185523,-0.12055362485815695,7.264973404952974,0.97,0.03,A_direction_tendency
W045,profile,Jw,P,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,-0.05543091590470369,-0.12318699707895495,0.014557577297778212,0.058,0.942,B_direction_tendency
W045,profile,Jw,P,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,-0.014438991600027967,-0.2950507372236589,0.19916524934243104,0.44,0.56,unresolved
W045,profile,Jw,P,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-2.0076229655911497,-4.919177940160784,0.9187872157999772,0.092,0.908,B_direction_tendency
W045,profile,Jw,P,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,3.764652786965428,-0.07798373322306133,7.466135077923032,0.971,0.029,A_direction_tendency
W045,profile,Jw,P,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,-0.0547309346007215,-0.13488354546075995,0.02405223132284146,0.086,0.914,B_direction_tendency
W045,profile,Jw,P,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,-0.0044708538530577515,-0.3624971797087921,0.24713349412829236,0.486,0.514,unresolved
W045,profile,Jw,P,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-1.8026288609661023,-4.219164365138452,0.7213469470748888,0.081,0.919,B_direction_tendency
W045,profile,Jw,P,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,3.3132031953147916,-0.6034641313410486,6.9074209462288545,0.955,0.045,A_direction_tendency
W045,profile,Jw,P,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.10621467841850313,-0.18967339014306644,-0.007750121502455926,0.019,0.981,B_direction_supported
W045,profile,Jw,P,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.006825224082295616,-0.39073485428770366,0.30259984823831726,0.512,0.488,unresolved
W045,profile,Jw,V,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,-1.2898450094269336,-4.847571838162126,2.01616901475781,0.233,0.767,unresolved
W045,profile,Jw,V,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,5.287777390656881,1.9203471873806406,8.837083825292854,0.998,0.002,A_direction_supported
W045,profile,Jw,V,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,-0.027195310665239357,-0.13663649227024194,0.0710927041694719,0.306,0.694,unresolved
W045,profile,Jw,V,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,0.13829247374396486,-0.054574331455545855,0.3584960201483182,0.927,0.073,A_direction_tendency
W045,profile,Jw,V,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-0.9168791731556425,-4.465930365608263,2.4442608107266763,0.301,0.699,unresolved
W045,profile,Jw,V,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,5.411954786721399,1.9814721266091042,9.046011999486305,1.0,0.0,A_direction_supported
W045,profile,Jw,V,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,-0.03311118926575102,-0.14672339390401562,0.0778199593713392,0.298,0.702,unresolved
W045,profile,Jw,V,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,0.19060040606896275,-0.054330452712598606,0.42381814008362556,0.95,0.05,A_direction_tendency
W045,profile,Jw,V,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-1.1315224140417754,-3.5638977553295184,1.412623848798871,0.217,0.783,unresolved
W045,profile,Jw,V,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,5.070736450425272,1.7060762924080328,8.57202896973215,0.994,0.006,A_direction_supported
W045,profile,Jw,V,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.058272714939878886,-0.1655478299838351,0.05322690297478597,0.159,0.841,B_direction_tendency
W045,profile,Jw,V,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.1410901207050423,-0.10662687268763164,0.3667433495011934,0.891,0.109,A_direction_tendency
W045,profile,P,V,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,0.5288928035161646,-2.5038035148807376,3.2046559284539327,0.642,0.358,unresolved
W045,profile,P,V,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,1.6579533848018535,-0.7030362770944469,4.134467681310738,0.912,0.088,A_direction_tendency
W045,profile,P,V,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,0.030552504000779933,-0.06750804643115046,0.10638278620932234,0.744,0.256,unresolved
W045,profile,P,V,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,0.1583324244618824,-0.012577545178626994,0.35202853132225786,0.965,0.035,A_direction_tendency
W045,profile,P,V,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,1.2003645665686413,-1.8498303512523466,3.8501928338837965,0.771,0.229,unresolved
W045,profile,P,V,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,1.7046271964793753,-0.6504295698578134,4.237717533458842,0.915,0.085,A_direction_tendency
W045,profile,P,V,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,0.02487000260145778,-0.07676309605088474,0.10641882851217185,0.686,0.314,unresolved
W045,profile,P,V,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,0.1935057276602951,0.004850128739772757,0.4540073213392015,0.979,0.021,A_direction_supported
W045,profile,P,V,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,0.7331280929922315,-1.7856905791056843,3.052583823082404,0.724,0.276,unresolved
W045,profile,P,V,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,1.7622819532386735,-0.6126694393014265,4.257047651814526,0.925,0.075,A_direction_tendency
W045,profile,P,V,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,0.053156721641593865,-0.05149883796462983,0.13008747004566978,0.832,0.168,A_direction_tendency
W045,profile,P,V,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.12905100046402207,-0.10822163868764254,0.43471297310069346,0.866,0.134,A_direction_tendency
