window_id,method,k,cluster_id,cluster_size,object_A,object_B,v9_best_direction,v9_best_probability,v9_order_level,v9_order_decision_original,type_best_direction,type_best_probability,type_order_level,type_improves_over_v9,opposite_order_vs_v9,type_internal_stabilization
W081,kmedoids_behavior_pca,3,0,8,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,A_earlier,0.54,unresolved,True,True,False
W081,kmedoids_behavior_pca,3,0,8,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.4749498997995992,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,0,8,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,A_earlier,0.4969818913480885,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,0,8,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,A_earlier,0.5551102204408818,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,0,8,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,B_earlier,0.6244979919678715,unresolved,False,True,False
W081,kmedoids_behavior_pca,3,0,8,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,B_earlier,0.654,unresolved,False,True,False
W081,kmedoids_behavior_pca,3,0,8,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,B_earlier,0.5923694779116466,unresolved,False,True,False
W081,kmedoids_behavior_pca,3,1,18,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,B_earlier,0.56,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,1,18,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,B_earlier,0.7811244979919679,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,1,18,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,B_earlier,0.49498997995991983,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,1,18,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,B_earlier,0.604,unresolved,True,False,False
W081,kmedoids_behavior_pca,3,1,18,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.7730923694779116,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,1,18,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,B_earlier,0.5691382765531062,unresolved,True,True,False
W081,kmedoids_behavior_pca,3,1,18,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,B_earlier,0.6,unresolved,False,True,False
W081,kmedoids_behavior_pca,3,1,18,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,A_earlier,0.7424547283702213,unresolved,True,False,False
W081,kmedoids_behavior_pca,3,1,18,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,A_earlier,0.6345381526104418,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,1,18,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,B_earlier,0.5170340681362725,unresolved,False,True,False
W081,kmedoids_behavior_pca,3,2,19,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,A_earlier,0.488,unresolved,False,True,False
W081,kmedoids_behavior_pca,3,2,19,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,B_earlier,0.838,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,2,19,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,B_earlier,0.544,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,2,19,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,A_earlier,0.6012024048096193,unresolved,True,True,False
W081,kmedoids_behavior_pca,3,2,19,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.8,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,2,19,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,B_earlier,0.626,unresolved,True,True,False
W081,kmedoids_behavior_pca,3,2,19,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,A_earlier,0.5951903807615231,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,2,19,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,A_earlier,0.546,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,2,19,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,A_earlier,0.7474949899799599,unresolved,False,False,False
W081,kmedoids_behavior_pca,3,2,19,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,A_earlier,0.7374749498997996,unresolved,True,False,False
W081,kmedoids_behavior_pca,4,0,12,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,A_earlier,0.53,unresolved,False,True,False
W081,kmedoids_behavior_pca,4,0,12,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,A_earlier,0.556,unresolved,False,True,False
W081,kmedoids_behavior_pca,4,0,12,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,A_earlier,0.796,unresolved,True,True,False
W081,kmedoids_behavior_pca,4,0,12,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,A_earlier,0.838,unresolved,True,True,False
W081,kmedoids_behavior_pca,4,0,12,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.422,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,0,12,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,A_earlier,0.7,unresolved,True,False,False
W081,kmedoids_behavior_pca,4,0,12,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,A_earlier,0.812,unresolved,True,False,False
W081,kmedoids_behavior_pca,4,0,12,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,A_earlier,0.728,unresolved,True,False,False
W081,kmedoids_behavior_pca,4,0,12,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,A_earlier,0.872,unresolved,True,False,False
W081,kmedoids_behavior_pca,4,0,12,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,A_earlier,0.576,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,1,16,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,B_earlier,0.64,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,1,16,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,B_earlier,0.736,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,1,16,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,B_earlier,0.556,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,1,16,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,B_earlier,0.704,unresolved,True,False,False
W081,kmedoids_behavior_pca,4,1,16,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.608,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,1,16,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,B_earlier,0.474,unresolved,False,True,False
W081,kmedoids_behavior_pca,4,1,16,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,B_earlier,0.57,unresolved,False,True,False
W081,kmedoids_behavior_pca,4,1,16,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,A_earlier,0.674,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,1,16,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,B_earlier,0.516,unresolved,False,True,False
W081,kmedoids_behavior_pca,4,1,16,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,B_earlier,0.58,unresolved,False,True,False
W081,kmedoids_behavior_pca,4,2,10,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,B_earlier,0.528,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,2,10,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,B_earlier,0.614,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,2,10,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,B_earlier,0.4778225806451613,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,2,10,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,B_earlier,0.6,unresolved,True,False,False
W081,kmedoids_behavior_pca,4,2,10,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.564,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,2,10,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,A_earlier,0.4798387096774194,unresolved,False,False,False
W081,kmedoids_behavior_pca,4,2,10,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,B_earlier,0.482,unresolved,False,True,False
W081,kmedoids_behavior_pca,4,2,10,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,B_earlier,0.45564516129032256,unresolved,False,True,False
W081,kmedoids_behavior_pca,4,2,10,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,B_earlier,0.618,unresolved,False,True,False
W081,kmedoids_behavior_pca,4,2,10,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,B_earlier,0.6471774193548387,unresolved,True,True,False
W081,kmedoids_behavior_pca,5,0,9,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,B_earlier,0.514,unresolved,False,False,False
W081,kmedoids_behavior_pca,5,0,9,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,B_earlier,0.51,unresolved,False,False,False
W081,kmedoids_behavior_pca,5,0,9,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,B_earlier,0.4909456740442656,unresolved,False,False,False
W081,kmedoids_behavior_pca,5,0,9,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,B_earlier,0.578,unresolved,True,False,False
W081,kmedoids_behavior_pca,5,0,9,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.448,unresolved,False,False,False
W081,kmedoids_behavior_pca,5,0,9,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,B_earlier,0.45875251509054327,unresolved,False,True,False
W081,kmedoids_behavior_pca,5,0,9,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,B_earlier,0.488,unresolved,False,True,False
W081,kmedoids_behavior_pca,5,0,9,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,B_earlier,0.5472837022132797,unresolved,False,True,False
W081,kmedoids_behavior_pca,5,0,9,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,B_earlier,0.714,unresolved,False,True,False
W081,kmedoids_behavior_pca,5,0,9,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,B_earlier,0.6559356136820925,unresolved,True,True,False
W081,kmedoids_behavior_pca,5,3,12,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,A_earlier,0.536,unresolved,False,True,False
W081,kmedoids_behavior_pca,5,3,12,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,B_earlier,0.7334669338677354,unresolved,False,False,False
W081,kmedoids_behavior_pca,5,3,12,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,A_earlier,0.47,unresolved,False,True,False
W081,kmedoids_behavior_pca,5,3,12,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,B_earlier,0.606,unresolved,True,False,False
W081,kmedoids_behavior_pca,5,3,12,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.8496993987975952,unresolved,True,False,False
W081,kmedoids_behavior_pca,5,3,12,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,B_earlier,0.626,unresolved,True,True,False
W081,kmedoids_behavior_pca,5,3,12,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,B_earlier,0.764,unresolved,True,True,False
W081,kmedoids_behavior_pca,5,3,12,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,A_earlier,0.7114228456913828,unresolved,False,False,False
W081,kmedoids_behavior_pca,5,3,12,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,A_earlier,0.56312625250501,unresolved,False,False,False
W081,kmedoids_behavior_pca,5,3,12,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,B_earlier,0.566,unresolved,False,True,False
W081,kmedoids_behavior_pca,5,4,11,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,A_earlier,0.49,unresolved,False,True,False
W081,kmedoids_behavior_pca,5,4,11,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,A_earlier,0.442,unresolved,False,True,False
W081,kmedoids_behavior_pca,5,4,11,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,A_earlier,0.822,unresolved,True,True,False
W081,kmedoids_behavior_pca,5,4,11,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,A_earlier,0.79,unresolved,True,True,False
W081,kmedoids_behavior_pca,5,4,11,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.428,unresolved,False,False,False
W081,kmedoids_behavior_pca,5,4,11,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,A_earlier,0.788,unresolved,True,False,False
W081,kmedoids_behavior_pca,5,4,11,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,A_earlier,0.78,unresolved,True,False,False
W081,kmedoids_behavior_pca,5,4,11,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,A_earlier,0.81,unresolved,True,False,False
W081,kmedoids_behavior_pca,5,4,11,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,A_earlier,0.836,unresolved,False,False,False
W081,kmedoids_behavior_pca,5,4,11,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,B_earlier,0.528,unresolved,False,True,False
W081,kmedoids_behavior_pca,6,3,9,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,B_earlier,0.588,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,3,9,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,B_earlier,0.588,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,3,9,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,A_earlier,0.5070707070707071,unresolved,False,True,False
W081,kmedoids_behavior_pca,6,3,9,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,B_earlier,0.58,unresolved,True,False,False
W081,kmedoids_behavior_pca,6,3,9,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.448,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,3,9,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,A_earlier,0.6080808080808081,unresolved,True,False,False
W081,kmedoids_behavior_pca,6,3,9,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,A_earlier,0.47,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,3,9,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,A_earlier,0.49696969696969695,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,3,9,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,B_earlier,0.572,unresolved,False,True,False
W081,kmedoids_behavior_pca,6,3,9,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,B_earlier,0.6545454545454545,unresolved,True,True,False
W081,kmedoids_behavior_pca,6,4,13,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,B_earlier,0.728,unresolved,True,False,False
W081,kmedoids_behavior_pca,6,4,13,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,B_earlier,0.894,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,4,13,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,A_earlier,0.544,unresolved,False,True,False
W081,kmedoids_behavior_pca,6,4,13,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,A_earlier,0.456,unresolved,False,True,False
W081,kmedoids_behavior_pca,6,4,13,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,B_earlier,0.68,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,4,13,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,A_earlier,0.776,unresolved,True,False,False
W081,kmedoids_behavior_pca,6,4,13,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,A_earlier,0.7,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,4,13,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,A_earlier,0.878,unresolved,True,False,False
W081,kmedoids_behavior_pca,6,4,13,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,A_earlier,0.874,unresolved,True,False,False
W081,kmedoids_behavior_pca,6,4,13,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,B_earlier,0.456,unresolved,False,True,False
W081,kmedoids_behavior_pca,6,5,8,P,V,B_earlier,0.673,unresolved,B_peak_earlier_tendency,B_earlier,0.61,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,5,8,P,H,B_earlier,0.895,unresolved,B_peak_earlier_tendency,B_earlier,0.424,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,5,8,P,Je,B_earlier,0.5882946518668012,unresolved,B_peak_earlier_tendency,A_earlier,0.63,unresolved,False,True,False
W081,kmedoids_behavior_pca,6,5,8,P,Jw,B_earlier,0.4464464464464464,unresolved,peak_order_unresolved,A_earlier,0.658,unresolved,True,True,False
W081,kmedoids_behavior_pca,6,5,8,V,H,B_earlier,0.754,unresolved,B_peak_earlier_tendency,A_earlier,0.532,unresolved,False,True,False
W081,kmedoids_behavior_pca,6,5,8,V,Je,A_earlier,0.491422805247225,unresolved,peak_order_unresolved,A_earlier,0.732,unresolved,True,False,False
W081,kmedoids_behavior_pca,6,5,8,V,Jw,A_earlier,0.6576576576576577,unresolved,A_peak_earlier_tendency,A_earlier,0.724,unresolved,True,False,False
W081,kmedoids_behavior_pca,6,5,8,H,Je,A_earlier,0.6619576185671039,unresolved,A_peak_earlier_tendency,A_earlier,0.72,unresolved,True,False,False
W081,kmedoids_behavior_pca,6,5,8,H,Jw,A_earlier,0.7957957957957958,unresolved,A_peak_earlier_tendency,A_earlier,0.708,unresolved,False,False,False
W081,kmedoids_behavior_pca,6,5,8,Je,Jw,A_earlier,0.5454545454545454,unresolved,A_peak_earlier_tendency,A_earlier,0.468,unresolved,False,False,False
