window_id,year,som_grid,node_id,node_x,node_y,node_count,distance_to_node_center,som_role
W081,2011,2x3,5,1,2,9,5.83938042919737,topology_audit_only_not_primary_type_evidence
W081,2012,2x3,4,1,1,8,3.786893405462599,topology_audit_only_not_primary_type_evidence
W081,2013,2x3,0,0,0,8,3.603674680900187,topology_audit_only_not_primary_type_evidence
W081,2014,2x3,1,0,1,7,4.014330808957855,topology_audit_only_not_primary_type_evidence
W081,2015,2x3,5,1,2,9,8.183907022430427,topology_audit_only_not_primary_type_evidence
W081,2016,2x3,5,1,2,9,3.2578588678840283,topology_audit_only_not_primary_type_evidence
W081,2017,2x3,4,1,1,8,4.137688507147214,topology_audit_only_not_primary_type_evidence
W081,2018,2x3,0,0,0,8,5.076972352257417,topology_audit_only_not_primary_type_evidence
W081,2019,2x3,4,1,1,8,4.448104355929819,topology_audit_only_not_primary_type_evidence
W081,2020,2x3,3,1,0,6,6.884853810286623,topology_audit_only_not_primary_type_evidence
W081,2021,2x3,5,1,2,9,5.004239835096181,topology_audit_only_not_primary_type_evidence
W081,2022,2x3,5,1,2,9,7.3295097370515805,topology_audit_only_not_primary_type_evidence
W081,2023,2x3,3,1,0,6,5.658225185258954,topology_audit_only_not_primary_type_evidence
W081,1979,3x3,0,0,0,5,4.38618530911828,topology_audit_only_not_primary_type_evidence
W081,1980,3x3,4,1,1,5,5.438390256180191,topology_audit_only_not_primary_type_evidence
W081,1981,3x3,3,1,0,4,3.4670795144694626,topology_audit_only_not_primary_type_evidence
W081,1982,3x3,7,2,1,5,6.4257800777217815,topology_audit_only_not_primary_type_evidence
W081,1983,3x3,8,2,2,6,4.058880096264602,topology_audit_only_not_primary_type_evidence
W081,1984,3x3,6,2,0,6,3.979870811899706,topology_audit_only_not_primary_type_evidence
W081,1985,3x3,1,0,1,5,2.9570451428706948,topology_audit_only_not_primary_type_evidence
W081,1986,3x3,4,1,1,5,5.3140197656086,topology_audit_only_not_primary_type_evidence
W081,1987,3x3,2,0,2,6,3.1213559891269265,topology_audit_only_not_primary_type_evidence
W081,1988,3x3,6,2,0,6,5.837800407586271,topology_audit_only_not_primary_type_evidence
W081,1989,3x3,5,1,2,3,3.3132760351990425,topology_audit_only_not_primary_type_evidence
W081,1990,3x3,1,0,1,5,4.578077668793174,topology_audit_only_not_primary_type_evidence
W081,1991,3x3,4,1,1,5,6.408173207668164,topology_audit_only_not_primary_type_evidence
W081,1992,3x3,0,0,0,5,5.126182405545546,topology_audit_only_not_primary_type_evidence
W081,1993,3x3,0,0,0,5,3.1738716218998815,topology_audit_only_not_primary_type_evidence
W081,1994,3x3,8,2,2,6,5.041686818339641,topology_audit_only_not_primary_type_evidence
W081,1995,3x3,8,2,2,6,2.3829941850502445,topology_audit_only_not_primary_type_evidence
W081,1996,3x3,3,1,0,4,3.472887291356881,topology_audit_only_not_primary_type_evidence
W081,1997,3x3,7,2,1,5,2.34922502752352,topology_audit_only_not_primary_type_evidence
W081,1998,3x3,7,2,1,5,5.605528184550383,topology_audit_only_not_primary_type_evidence
W081,1999,3x3,6,2,0,6,2.8172135787796613,topology_audit_only_not_primary_type_evidence
W081,2000,3x3,5,1,2,3,5.244037861166319,topology_audit_only_not_primary_type_evidence
W081,2001,3x3,1,0,1,5,4.36943795613833,topology_audit_only_not_primary_type_evidence
W081,2002,3x3,4,1,1,5,4.324034505013284,topology_audit_only_not_primary_type_evidence
W081,2003,3x3,6,2,0,6,3.3955049561443853,topology_audit_only_not_primary_type_evidence
W081,2004,3x3,0,0,0,5,4.547212135443585,topology_audit_only_not_primary_type_evidence
W081,2005,3x3,2,0,2,6,3.48786133362721,topology_audit_only_not_primary_type_evidence
W081,2006,3x3,1,0,1,5,2.7649823872760004,topology_audit_only_not_primary_type_evidence
W081,2007,3x3,2,0,2,6,3.983853323509545,topology_audit_only_not_primary_type_evidence
W081,2008,3x3,6,2,0,6,3.0445438837569303,topology_audit_only_not_primary_type_evidence
W081,2009,3x3,0,0,0,5,3.940486597915899,topology_audit_only_not_primary_type_evidence
W081,2010,3x3,7,2,1,5,4.422168205850339,topology_audit_only_not_primary_type_evidence
W081,2011,3x3,4,1,1,5,3.5103917117603114,topology_audit_only_not_primary_type_evidence
W081,2012,3x3,8,2,2,6,3.999840580080721,topology_audit_only_not_primary_type_evidence
W081,2013,3x3,2,0,2,6,4.642503282721298,topology_audit_only_not_primary_type_evidence
W081,2014,3x3,5,1,2,3,2.950236520776287,topology_audit_only_not_primary_type_evidence
W081,2015,3x3,2,0,2,6,6.521639700267706,topology_audit_only_not_primary_type_evidence
W081,2016,3x3,3,1,0,4,3.3228754840822097,topology_audit_only_not_primary_type_evidence
W081,2017,3x3,8,2,2,6,5.155556663117125,topology_audit_only_not_primary_type_evidence
W081,2018,3x3,1,0,1,5,4.857439531605243,topology_audit_only_not_primary_type_evidence
W081,2019,3x3,8,2,2,6,3.9990206326155073,topology_audit_only_not_primary_type_evidence
W081,2020,3x3,6,2,0,6,7.113814621534935,topology_audit_only_not_primary_type_evidence
W081,2021,3x3,2,0,2,6,4.535509276362176,topology_audit_only_not_primary_type_evidence
W081,2022,3x3,7,2,1,5,6.947782022118168,topology_audit_only_not_primary_type_evidence
W081,2023,3x3,3,1,0,4,4.414691395854786,topology_audit_only_not_primary_type_evidence
