mode,source_feature,target_name,dropped_year,base_pearson_r,r_after_drop,delta_r_after_drop,support_after_drop
anomaly,H_zonal_width_E2_post_state,P_NS_reorganization_index,2018,0.32637264109754205,0.3314456505810613,0.005073009483519242,False
anomaly,H_zonal_width_E2_post_state,P_NS_reorganization_index,2019,0.32637264109754205,0.29822652253471643,-0.028146118562825617,False
anomaly,H_zonal_width_E2_post_state,P_NS_reorganization_index,2020,0.32637264109754205,0.33538103686292375,0.009008395765381705,False
anomaly,H_zonal_width_E2_post_state,P_NS_reorganization_index,2021,0.32637264109754205,0.32631499858118507,-5.764251635698159e-05,False
anomaly,H_zonal_width_E2_post_state,P_NS_reorganization_index,2022,0.32637264109754205,0.3346919231361196,0.008319282038577569,True
anomaly,H_zonal_width_E2_post_state,P_NS_reorganization_index,2023,0.32637264109754205,0.30943455695527233,-0.016938084142269716,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1979,0.37568421680457537,0.3866970251433718,0.01101280833879642,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1980,0.37568421680457537,0.3742292953209074,-0.0014549214836679925,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1981,0.37568421680457537,0.37944569839281783,0.0037614815882424657,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1982,0.37568421680457537,0.3310170724873155,-0.04466714431725988,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1983,0.37568421680457537,0.37969609592769926,0.004011879123123896,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1984,0.37568421680457537,0.39174817596396216,0.016063959159386798,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1985,0.37568421680457537,0.3877007051530271,0.01201648834845176,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1986,0.37568421680457537,0.381447183544426,0.005762966739850661,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1987,0.37568421680457537,0.36378932737560177,-0.011894889428973598,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1988,0.37568421680457537,0.44653728353321415,0.07085306672863878,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1989,0.37568421680457537,0.34866382702973003,-0.027020389774845333,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1990,0.37568421680457537,0.38140994968705516,0.005725732882479795,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1991,0.37568421680457537,0.45724084073693533,0.08155662393235996,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1992,0.37568421680457537,0.3760517901154007,0.00036757331082531985,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1993,0.37568421680457537,0.37825720337460084,0.0025729865700254706,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1994,0.37568421680457537,0.3796037829180886,0.00391956611351324,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1995,0.37568421680457537,0.3694751269692725,-0.006209089835302883,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1996,0.37568421680457537,0.3671147647133038,-0.008569452091271579,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1997,0.37568421680457537,0.3843971248568258,0.008712908052250445,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1998,0.37568421680457537,0.41699170042897615,0.04130748362440079,True
anomaly,H_zonal_width_E2_post_state,P_position_only,1999,0.37568421680457537,0.358163182196484,-0.017521034608091346,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2000,0.37568421680457537,0.37778491303815004,0.0021006962335746726,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2001,0.37568421680457537,0.36534620682008495,-0.010338009984490415,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2002,0.37568421680457537,0.38545746395720104,0.009773247152625675,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2003,0.37568421680457537,0.37367962386470344,-0.0020045929398719298,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2004,0.37568421680457537,0.33752921217890913,-0.03815500462566623,False
anomaly,H_zonal_width_E2_post_state,P_position_only,2005,0.37568421680457537,0.37373921059668813,-0.0019450062078872343,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2006,0.37568421680457537,0.3730578920198365,-0.0026263247847388427,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2007,0.37568421680457537,0.35743895453263363,-0.01824526227194173,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2008,0.37568421680457537,0.3753460356529084,-0.00033818115166694973,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2009,0.37568421680457537,0.3481153774220671,-0.02756883938250826,False
anomaly,H_zonal_width_E2_post_state,P_position_only,2010,0.37568421680457537,0.3632301556644828,-0.012454061140092565,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2011,0.37568421680457537,0.3685210919198944,-0.00716312488468096,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2012,0.37568421680457537,0.3789612755807314,0.0032770587761560277,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2013,0.37568421680457537,0.3747517776686362,-0.000932439135939156,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2014,0.37568421680457537,0.3831337269759307,0.007449510171355311,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2015,0.37568421680457537,0.3702112186302397,-0.005472998174335664,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2016,0.37568421680457537,0.3742044552081347,-0.001479761596440643,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2017,0.37568421680457537,0.34797800419965086,-0.027706212604924507,False
anomaly,H_zonal_width_E2_post_state,P_position_only,2018,0.37568421680457537,0.3775020509911456,0.0018178341865702219,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2019,0.37568421680457537,0.3514947114600244,-0.024189505344550943,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2020,0.37568421680457537,0.37903547920196534,0.0033512623973899758,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2021,0.37568421680457537,0.3757605148640248,7.629805944942003e-05,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2022,0.37568421680457537,0.39481219003369195,0.01912797322911658,True
anomaly,H_zonal_width_E2_post_state,P_position_only,2023,0.37568421680457537,0.3616377139094132,-0.014046502895162183,True
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1979,0.23540793777715238,0.25289434145827655,0.01748640368112417,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1980,0.23540793777715238,0.22091782690984657,-0.014490110867305811,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1981,0.23540793777715238,0.234959758771884,-0.00044817900526838983,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1982,0.23540793777715238,0.22164048378624193,-0.01376745399091045,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1983,0.23540793777715238,0.2430652743463551,0.007657336569202727,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1984,0.23540793777715238,0.2564787953536975,0.021070857576545116,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1985,0.23540793777715238,0.23358404152596082,-0.001823896251191559,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1986,0.23540793777715238,0.21687736953916317,-0.01853056823798921,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1987,0.23540793777715238,0.22925784687349018,-0.006150090903662198,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1988,0.23540793777715238,0.29790757250662725,0.06249963472947487,True
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1989,0.23540793777715238,0.23387711805334907,-0.0015308197238033117,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1990,0.23540793777715238,0.24115735009080325,0.005749412313650865,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1991,0.23540793777715238,0.2872093904510744,0.05180145267392203,True
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1992,0.23540793777715238,0.23660869907231177,0.0012007612951593916,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1993,0.23540793777715238,0.2602093163742445,0.02480137859709211,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1994,0.23540793777715238,0.2414156737769173,0.006007735999764924,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1995,0.23540793777715238,0.22587201768593054,-0.009535920091221839,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1996,0.23540793777715238,0.245741192454283,0.010333254677130616,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1997,0.23540793777715238,0.24478912634526084,0.009381188568108462,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1998,0.23540793777715238,0.27561104016787785,0.04020310239072547,True
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,1999,0.23540793777715238,0.20308912263409606,-0.03231881514305632,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2000,0.23540793777715238,0.23509919448339908,-0.0003087432937532997,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2001,0.23540793777715238,0.2208857391163434,-0.014522198660808977,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2002,0.23540793777715238,0.24048601807740866,0.005078080300256277,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2003,0.23540793777715238,0.23222555156715566,-0.0031823862099967237,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2004,0.23540793777715238,0.20185197835965832,-0.03355595941749406,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2005,0.23540793777715238,0.20800785627773516,-0.027400081499417223,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2006,0.23540793777715238,0.24341222441789614,0.008004286640743763,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2007,0.23540793777715238,0.25239725916581385,0.016989321388661466,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2008,0.23540793777715238,0.2330116894734447,-0.0023962483037076876,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2009,0.23540793777715238,0.21700301308897124,-0.01840492468818114,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2010,0.23540793777715238,0.21449943343493172,-0.020908504342220663,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2011,0.23540793777715238,0.24021395599206227,0.004806018214909891,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2012,0.23540793777715238,0.22876517087358492,-0.006642766903567465,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2013,0.23540793777715238,0.2551900794013109,0.019782141624158506,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2014,0.23540793777715238,0.23776250525374468,0.0023545674765922953,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2015,0.23540793777715238,0.22158827079880647,-0.013819666978345913,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2016,0.23540793777715238,0.23335148796310926,-0.0020564498140431264,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2017,0.23540793777715238,0.18437208103399985,-0.05103585674315253,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2018,0.23540793777715238,0.2435244495016619,0.008116511724509529,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2019,0.23540793777715238,0.21200876777337627,-0.023399170003776115,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2020,0.23540793777715238,0.2472311579172866,0.011823220140134205,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2021,0.23540793777715238,0.23532688618884084,-8.105158831153703e-05,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2022,0.23540793777715238,0.23298769972819636,-0.002420238048956025,False
anomaly,H_zonal_width_E2_post_state,P_profile_contrast_30_32_minus_18_25,2023,0.23540793777715238,0.21806541655912526,-0.017342521218027124,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1979,0.29873488097896533,0.3081312543667038,0.009396373387738466,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1980,0.29873488097896533,0.2910348743376138,-0.007700006641351509,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1981,0.29873488097896533,0.29647669951237127,-0.002258181466594067,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1982,0.29873488097896533,0.26671090121136376,-0.032023979767601574,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1983,0.29873488097896533,0.3089043561855959,0.010169475206630585,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1984,0.29873488097896533,0.3275747379674572,0.02883985698849184,True
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1985,0.29873488097896533,0.29705054111528906,-0.0016843398636762763,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1986,0.29873488097896533,0.29210490215320206,-0.006629978825763272,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1987,0.29873488097896533,0.28705602463403884,-0.011678856344926491,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1988,0.29873488097896533,0.39494675489095854,0.0962118739119932,True
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1989,0.29873488097896533,0.2774188161665666,-0.021316064812398727,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1990,0.29873488097896533,0.30917927967642217,0.010444398697456836,True
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1991,0.29873488097896533,0.3495624820884292,0.05082760110946388,True
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1992,0.29873488097896533,0.2980038163273883,-0.0007310646515770181,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1993,0.29873488097896533,0.3102586095067473,0.01152372852778194,True
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1994,0.29873488097896533,0.29999600343641825,0.0012611224574529123,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1995,0.29873488097896533,0.2919031568813893,-0.006831724097576042,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1996,0.29873488097896533,0.29650773878124587,-0.002227142197719467,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1997,0.29873488097896533,0.3062750667415328,0.007540185762567486,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1998,0.29873488097896533,0.345449778890251,0.04671489791128569,True
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,1999,0.29873488097896533,0.26870018303340215,-0.030034697945563182,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2000,0.29873488097896533,0.3004422935786324,0.0017074125996670575,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2001,0.29873488097896533,0.28776352648677006,-0.010971354492195273,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2002,0.29873488097896533,0.3078733316065344,0.009138450627569072,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2003,0.29873488097896533,0.29652852346272773,-0.0022063575162376003,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2004,0.29873488097896533,0.26093588045937743,-0.0377990005195879,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2005,0.29873488097896533,0.28050527303632944,-0.018229607942635895,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2006,0.29873488097896533,0.30070430788248237,0.0019694269035170353,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2007,0.29873488097896533,0.3228517168924291,0.024116835913463752,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2008,0.29873488097896533,0.3001482002455295,0.0014133192665641836,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2009,0.29873488097896533,0.27709591607637224,-0.021638964902593094,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2010,0.29873488097896533,0.2853435460005145,-0.013391334978450853,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2011,0.29873488097896533,0.2879297435091726,-0.010805137469792725,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2012,0.29873488097896533,0.28815746659467906,-0.010577414384286277,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2013,0.29873488097896533,0.3065971623640361,0.00786228138507078,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2014,0.29873488097896533,0.3063704270247667,0.007635546045801356,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2015,0.29873488097896533,0.28619064529889676,-0.012544235680068572,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2016,0.29873488097896533,0.2972249772292929,-0.0015099037496724144,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2017,0.29873488097896533,0.2620699533563574,-0.036664927622607923,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2018,0.29873488097896533,0.3047231910229679,0.005988310044002576,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2019,0.29873488097896533,0.2693894000146273,-0.029345480964338033,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2020,0.29873488097896533,0.30949224276630327,0.010757361787337938,True
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2021,0.29873488097896533,0.29867761094945344,-5.7270029511891085e-05,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2022,0.29873488097896533,0.30334502562990556,0.004610144650940229,False
anomaly,H_zonal_width_E2_post_state,P_rainband_composite,2023,0.29873488097896533,0.2801698744808068,-0.01856500649815851,False
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1979,0.434013577242526,0.42650436189102936,-0.007509215351496623,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1980,0.434013577242526,0.4292362266874678,-0.00477735055505818,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1981,0.434013577242526,0.43822581852918285,0.00421224128665687,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1982,0.434013577242526,0.4038717659279883,-0.030141811314537692,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1983,0.434013577242526,0.47642223166584613,0.04240865442332015,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1984,0.434013577242526,0.4384139175689519,0.004400340326425944,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1985,0.434013577242526,0.43876965015252106,0.004756072909995079,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1986,0.434013577242526,0.43290524653379525,-0.0011083307087307315,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1987,0.434013577242526,0.43100489425478045,-0.0030086829877455368,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1988,0.434013577242526,0.5431371653289297,0.10912358808640377,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1989,0.434013577242526,0.4178194086030471,-0.016194168639478868,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1990,0.434013577242526,0.43821996755977694,0.004206390317250952,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1991,0.434013577242526,0.48910245345018655,0.055088876207660564,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1992,0.434013577242526,0.4409639030414261,0.006950325798900092,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1993,0.434013577242526,0.42956960448998377,-0.0044439727525422135,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1994,0.434013577242526,0.4339159133972128,-9.76638453131784e-05,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1995,0.434013577242526,0.41639702795533645,-0.01761654928718953,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1996,0.434013577242526,0.43125602774551747,-0.0027575494970085157,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1997,0.434013577242526,0.4298330298810088,-0.004180547361517184,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1998,0.434013577242526,0.44509431863079446,0.011080741388268478,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,1999,0.434013577242526,0.4083743950612131,-0.02563918218131289,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2000,0.434013577242526,0.43274467803923905,-0.0012688992032869328,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2001,0.434013577242526,0.423017632312148,-0.010995944930377977,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2002,0.434013577242526,0.4427414051489525,0.00872782790642651,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2003,0.434013577242526,0.4320304776953273,-0.0019830995471986634,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2004,0.434013577242526,0.4127553441851898,-0.021258233057336207,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2005,0.434013577242526,0.4334435949874969,-0.0005699822550290778,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2006,0.434013577242526,0.43473269647718316,0.0007191192346571729,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2007,0.434013577242526,0.4490122488687726,0.014998671626246629,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2008,0.434013577242526,0.4344917725260941,0.000478195283568128,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2009,0.434013577242526,0.3971200711178453,-0.036893506124680675,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2010,0.434013577242526,0.43584947293785775,0.0018358956953317684,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2011,0.434013577242526,0.43107575980488927,-0.002937817437636714,True
anomaly,H_zonal_width_E2_signed_transition,P_NS_reorganization_index,2012,0.434013577242526,0.4291939334096625,-0.004819643832863485,True
