mode,source_feature,source_family,information_form,window_name,temporal_position,day_start,day_end,target_name,target_family,n_valid_years,pearson_r,spearman_r,perm_p,high_low_diff,boot_ci_low,boot_ci_high,ci_excludes_zero,support_flag,primary_score
anomaly,H_zonal_width_E1_mean,time_order_control,window_mean,E1,early_pre,12,23,P_total_strength_transition,P_strength,45,0.13130614935514268,0.13463306572538233,0.3853229354129174,0.29001296700719603,-0.3236381816778061,1.0284605754383935,False,False,0.5488082056175971
anomaly,H_zonal_width_E1_mean,time_order_control,window_mean,E1,early_pre,12,23,P_total_strength_z,P_strength,45,0.1313061493551427,0.13463306572538233,0.3873225354929014,0.29866279347553254,-0.2888910361201147,1.0187560986794924,False,False,0.5465602995539393
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_NS_reorganization_index,P_NS_reorganization,45,0.05696310568615244,0.010239172716079731,0.715256948610278,-0.3925266136523348,-3.1395786884190335,2.6271704264747586,False,False,0.15577708711477792
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_centroid_lat_transition,P_position,45,-0.0332598927828226,-0.04809108217616803,0.8264347130573885,-0.7335618496576067,-2.5595090657609183,1.4806158121295678,False,False,0.13088253144212764
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_main_band_share_transition,P_rainband_component,45,0.11425454828594757,0.06949425611171534,0.4559088182363527,0.01972931349538457,-0.12397041950086495,0.1817149329870983,False,False,0.41061626365892934
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_main_minus_south_transition,P_rainband_component,45,0.08872364188566519,0.04181546018889336,0.5450909818036392,-0.011694354412207578,-0.28441403555648936,0.2645604340563914,False,False,0.30534646323790643
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_position_only,P_position_only,45,-0.03325989278282256,-0.04809108217616803,0.8396320735852829,-0.27085286891193194,-0.9835166668766316,0.4972833456232034,False,False,0.12400206208589615
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.13113856887038566,0.12181312573194211,0.39072185562887424,-0.053000355010672795,-2.817325700296161,2.850223565379178,False,False,0.5299454208968556
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_rainband_composite,P_rainband_only,45,0.0862903184121298,0.03738949520839438,0.5652869426114777,-0.1216737447404029,-2.422526437665641,2.3227198056114493,False,False,0.2851205412665425
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_rainband_main_minus_south,P_rainband_only,45,0.08872364188566517,0.04181546018889336,0.5540891821635673,-0.031933363985102436,-0.8209748213242476,0.7161115615100923,False,False,0.2982357889543294
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_south_band_share_18_24_transition,P_rainband_component,45,-0.04673770807552394,0.013343954120310359,0.7698460307938413,0.03142366790759215,-0.10439132293507573,0.17816808790021527,False,False,0.12694007915947741
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_spread_lat_transition,P_spread,45,-0.013822702443323755,-0.11566962210229427,0.9280143971205759,-0.028690501597172346,-1.0007529819806011,0.8145754117109512,False,False,0.14811490823093207
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_total_strength_transition,P_strength,45,-0.06577380604012549,-0.011494297113534667,0.6648670265946811,0.17761226177071282,-0.7962471302745336,0.8102593177448751,False,False,0.188759502022079
anomaly,H_zonal_width_E1_slope,time_order_control,slope,E1,early_pre,12,23,P_total_strength_z,P_strength,45,-0.06577380604012546,-0.011494297113534667,0.6594681063787242,0.182909663672495,-0.7708254222091837,0.8716351997468137,False,False,0.1923005003527025
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_NS_reorganization_index,P_NS_reorganization,45,0.018308141892668287,0.0015157007816242074,0.9078184363127374,0.5169784954914679,-3.1888234197173997,3.0811796406987635,False,False,0.04351670247218808
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_centroid_lat_transition,P_position,45,0.07445028374597165,0.11104155726246911,0.6192761447710458,0.7004902135439592,-1.6030077795060216,2.3343177909282646,False,False,0.3191572064533501
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_main_band_share_transition,P_rainband_component,45,-0.009050633093736483,-0.017331708937702892,0.9544091181763648,0.0146642972774687,-0.18177601537466978,0.1542953090928148,False,False,0.03759712911912668
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_main_minus_south_transition,P_rainband_component,45,-0.002254578260198311,-0.025832813321595188,0.9864027194561088,0.03222648887645804,-0.28862587236603765,0.26966496633592946,False,False,0.03177855240712171
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_position_only,P_position_only,45,0.07445028374597164,0.11104155726246911,0.6314737052589482,0.25864183650181705,-0.6712023845502817,0.8624409587601455,False,False,0.3106862861378614
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.09148947868828775,-0.12165146273383855,0.533493301339732,-0.631293578920197,-3.438225884993217,2.0754889728967973,False,False,0.39452249203699497
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,-0.0016864984585362014,-0.017924809243555846,0.9912017596480703,0.2583366589896512,-2.3749889170909646,2.05519129342257,False,False,0.02176274488607271
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,-0.0022545782601983166,-0.025832813321595188,0.9872025594881024,0.08799974440483224,-0.7948094175732769,0.7355684783226404,False,False,0.03142654064973179
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_south_band_share_18_24_transition,P_rainband_component,45,-0.006424646706411434,0.03677221896288295,0.971005798840232,-0.01756219159898932,-0.13045384314180744,0.1432710516097226,False,False,0.049550395443349535
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_spread_lat_transition,P_spread,45,0.06767125861433954,0.0365086188269483,0.6720655868826235,0.04506674966365454,-0.7829328146250091,0.9857986691098065,False,False,0.2090969609051386
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_total_strength_transition,P_strength,45,-0.06893037390971811,-0.04652542399246481,0.6456708658268346,-0.11088424513914052,-1.059010649595011,0.6077462539514628,False,False,0.23651423352297093
anomaly,H_zonal_width_E2_mean,time_order_control,window_mean,E2,e2,27,38,P_total_strength_z,P_strength,45,-0.06893037390971808,-0.04652542399246481,0.6568686262747451,-0.11419144029121886,-1.1455201198542326,0.6704549064601754,False,False,0.22904690464433297
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_NS_reorganization_index,P_NS_reorganization,45,0.4372019838027066,0.4602306674861747,0.0023995200959808036,3.9538562088533182,0.9750718062137422,6.5564942885816135,True,True,4.080106275986218
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_centroid_lat_transition,P_position,45,0.44573892448957897,0.44026361533149105,0.002599480103979204,2.674958139086767,0.3824954499549214,4.442190662628049,True,True,4.025377117572322
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_main_band_share_transition,P_rainband_component,45,0.3750035082254685,0.42925867239475124,0.009598080383923215,0.2072201237248552,0.03204929522742818,0.33357940987944484,True,True,3.447074289566832
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_main_minus_south_transition,P_rainband_component,45,0.41806743114481404,0.4323558719038935,0.004999000199960008,0.37510076133528014,0.08434000771972898,0.6148784032126231,True,True,3.7334727177795237
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_position_only,P_position_only,45,0.445738924489579,0.44026361533149105,0.0033993201359728054,0.9876741634384973,0.1371288366236133,1.7004894859420003,True,True,3.9088715485008847
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.41153989459274753,0.3995387366793639,0.0057988402319536095,4.181924007964855,0.6863755909488516,6.321242552738357,True,True,3.6361975933280757
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,0.4200552177283755,0.4270840429521619,0.003199360127974405,2.966182045414821,0.44399155674140184,4.8072574717938155,True,True,3.922020914843905
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,0.41806743114481404,0.4323558719038935,0.003599280143971206,1.0242745106394782,0.11527386772189578,1.6479946735580928,True,True,3.876140221348255
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_south_band_share_18_24_transition,P_rainband_component,45,-0.4225285385161365,-0.4343328077607929,0.003199360127974405,-0.1678806376104249,-0.29434194156619764,-0.024172672128283647,True,True,3.9292696796525357
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_spread_lat_transition,P_spread,45,0.06468619058309129,0.1308731537267387,0.6704659068186363,0.1798559054485279,-0.44887114772204983,1.201353589633497,False,False,0.3044964548455864
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_total_strength_transition,P_strength,45,-0.34655925660110465,-0.4001977152983303,0.022795440911817635,-0.9442004523062553,-1.4351862456363622,-0.219443368489033,True,True,3.0423497185095254
anomaly,H_zonal_width_E2_slope,time_order_control,slope,E2,e2,27,38,P_total_strength_z,P_strength,45,-0.34655925660110454,-0.4001977152983303,0.017196560687862426,-0.9723618484950376,-1.4474562502845374,-0.24137194924694855,True,True,3.1647561186024302
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_NS_reorganization_index,P_NS_reorganization,45,-0.16491430582218183,-0.1631106315997571,0.264747050589882,-1.460147420187589,-4.359027012038296,1.6800975324865521,False,False,0.7402795010437437
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_centroid_lat_transition,P_position,45,-0.20214859781912364,-0.17056372556286775,0.1913617276544691,-0.9739979302300571,-2.9707282724404176,0.8458223575108824,False,False,0.8887086423336921
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_main_band_share_transition,P_rainband_component,45,-0.20650196353010414,-0.22293325305587508,0.16736652669466107,-0.10882311823572584,-0.2651516220912522,0.0687076275775635,False,False,0.9992646496102828
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_main_minus_south_transition,P_rainband_component,45,-0.1517662232702406,-0.18355717256050305,0.32113577284543093,-0.1433482971306169,-0.40271174897010165,0.1860114348358412,False,False,0.6768684861655087
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_position_only,P_position_only,45,-0.20214859781912362,-0.17056372556286775,0.1841631673665267,-0.359629026291688,-1.2099178028998336,0.3623959756681372,False,False,0.9053609499136865
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.17292107150723462,-0.16601272128450817,0.252749450109978,-1.8116597320307701,-4.7087926745119555,1.5196488924631364,False,False,0.7633225018858097
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_rainband_composite,P_rainband_only,45,-0.14669276278252186,-0.17333390208013005,0.33153369326134774,-1.1005183938959013,-3.3530732354392665,1.4935352949076437,False,False,0.6528062304135431
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_rainband_main_minus_south,P_rainband_only,45,-0.15176622327024059,-0.18355717256050305,0.3233353329334133,-0.3914361740343799,-1.1600431434507643,0.4125685107492413,False,False,0.6739040072017697
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_south_band_share_18_24_transition,P_rainband_component,45,0.0662465872631414,0.05138017873684222,0.6582683463307338,0.03452517889489113,-0.09724730737985525,0.16380907695420974,False,False,0.23297720674427777
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_spread_lat_transition,P_spread,45,0.11382287214103297,0.027899634923856553,0.44571085782843434,0.17104157938640835,-0.8516345155766337,1.3228461670850251,False,False,0.37884642099128657
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_total_strength_transition,P_strength,45,0.03504024001036388,0.01985293170704686,0.8234353129374126,0.13505201891517252,-0.6540861999342558,0.914861134866512,False,False,0.10422344397270203
anomaly,H_zonal_width_post_M_mean,time_order_control,window_mean,post_M,post_m,49,60,P_total_strength_z,P_strength,45,0.03504024001036387,0.01985293170704686,0.8126374725054989,0.13908003373075054,-0.6632073041503723,0.9681376422049073,False,False,0.10995608697885179
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_NS_reorganization_index,P_NS_reorganization,45,0.1493619489928137,0.17530102360119068,0.32733453309338134,1.1413363483601537,-1.2579816448354493,4.278461345712989,False,False,0.660309198736917
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_centroid_lat_transition,P_position,45,0.0079366119520132,0.06997531453757085,0.9552089582083584,-0.04308107031940511,-1.6783066467095982,2.2282661655292553,False,False,0.08987692780188476
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_main_band_share_transition,P_rainband_component,45,0.14061872827341917,0.12999184255754206,0.3587282543491302,0.06942178945945444,-0.06591551079904817,0.23477787456934376,False,False,0.5752262583971365
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_main_minus_south_transition,P_rainband_component,45,0.19002191651201228,0.20141810612416716,0.21455708858228353,0.14484966630748616,-0.08079374932887443,0.4648191098662803,False,False,0.8698752387058839
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_position_only,P_position_only,45,0.0079366119520132,0.06997531453757085,0.9556088782243551,-0.015906813443548065,-0.6438566172707292,0.9286065920664532,False,False,0.08969513856444467
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.23301551238109375,0.2492994240829574,0.1201759648070386,2.070417928823993,-0.12137368057432792,4.915453497201028,False,False,1.1694818066278856
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_rainband_composite,P_rainband_only,45,0.19338196394997595,0.20319881629618833,0.19876024795040992,1.1572431618037016,-0.6416979429545738,3.5437147641086577,False,False,0.9048692864465427
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_rainband_main_minus_south,P_rainband_only,45,0.19002191651201222,0.20141810612416716,0.21215756848630274,0.3955359102584618,-0.22411316999912914,1.2182519829000815,False,False,0.8747595767704943
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_south_band_share_18_24_transition,P_rainband_component,45,-0.22898819563585315,-0.2425722967664332,0.12837432513497302,-0.07542787684803169,-0.20557571160245042,0.02695274886033338,False,False,1.1340941232452477
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_spread_lat_transition,P_spread,45,0.14364145721901694,0.1544601193656842,0.34873025394921014,0.6002500534582305,-0.39314937123752514,1.4305139289429705,False,False,0.6119704933168035
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_total_strength_transition,P_strength,45,-0.33089283736380654,-0.27225079963345195,0.022795440911817635,-0.7963405981129019,-1.6375853055177048,-0.042957028689514336,True,True,2.914402802844647
anomaly,H_zonal_width_post_M_slope,time_order_control,slope,post_M,post_m,49,60,P_total_strength_z,P_strength,45,-0.3308928373638064,-0.27225079963345195,0.028194361127774445,-0.8200919774200106,-1.7398030805508937,0.014682892396765379,False,False,1.82208854152574
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_NS_reorganization_index,P_NS_reorganization,45,0.11828605162646774,0.09828722002635044,0.4417116576684663,0.31357288639288,-2.2627023431225393,3.6546656822358785,False,False,0.45314835870258324
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_centroid_lat_transition,P_position,45,0.1242685139765059,0.20395256916996043,0.4117176564687063,0.34337053686907,-1.6426865344678487,2.5943858745029895,False,False,0.5893530770995968
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_main_band_share_transition,P_rainband_component,45,0.12056331707804314,0.1129117259552042,0.4347130573885223,0.033583392671500754,-0.12482156783282918,0.20773285150371223,False,False,0.47470904075259623
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_main_minus_south_transition,P_rainband_component,45,0.11339120306483665,0.059815546772068504,0.46010797840431916,0.026307168228916336,-0.22918779526896618,0.36059024150394686,False,False,0.3969557826510929
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_position_only,P_position_only,45,0.12426851397650596,0.20395256916996043,0.40691861627674464,0.12678262242539926,-0.5876038252535861,0.9278654501330242,False,False,0.5944450101563894
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.05701074021826251,0.04163372859025032,0.7066586682663467,0.22091499346994714,-2.6166622571111176,3.141818806148597,False,False,0.19242403796717283
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_rainband_composite,P_rainband_only,45,0.11237781161520943,0.06548089591567852,0.4563087382523495,0.1867902639674806,-1.7931268707600068,2.617974846493837,False,False,0.40622211038115047
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_rainband_main_minus_south,P_rainband_only,45,0.1133912030648366,0.059815546772068504,0.4479104179164167,0.07183606284365411,-0.6303969641968366,0.9525344544850948,False,False,0.40862438298557346
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_south_band_share_18_24_transition,P_rainband_component,45,-0.091256079225992,-0.07575757575757575,0.5444911017796441,0.007276224442584418,-0.15367141409401025,0.11648596553269888,False,False,0.3397667889652789
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_spread_lat_transition,P_spread,45,-0.01464090524372251,-0.022266139657444003,0.9258148370325935,0.265119656697973,-1.1066884503548984,1.1435755159595877,False,False,0.055742003187158634
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_total_strength_transition,P_strength,45,0.10839766995475547,0.10276679841897231,0.4849030193961208,0.30039003935576275,-0.5883565185539439,1.006191400307103,False,False,0.41711191002835757
anomaly,H_zonal_width_pre_M_mean,time_order_control,window_mean,pre_M,broad_pre_m,0,39,P_total_strength_z,P_strength,45,0.10839766995475546,0.10276679841897231,0.46530693861227757,0.30934936879560676,-0.6443030588572055,1.061068239583925,False,False,0.4350272696799101
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_NS_reorganization_index,P_NS_reorganization,45,0.08892165971767048,0.08856964567404065,0.5482903419316136,-0.019963742762176717,-2.6237903445198185,3.209377914928311,False,False,0.34955904976821456
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_centroid_lat_transition,P_position,45,0.14099729162370062,0.18366339471246373,0.3509298140371926,0.1549466596917346,-1.5790036117842166,2.608369124669544,False,False,0.6384431284582885
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_main_band_share_transition,P_rainband_component,45,0.04831424512750434,0.05285182725489627,0.7420515896820636,-0.020583371653491125,-0.17186122824507977,0.1556397310391659,False,False,0.1824177274537809
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_main_minus_south_transition,P_rainband_component,45,0.0667684340089186,0.06043033116301731,0.6614677064587082,-0.011746523952490859,-0.28030396881752107,0.29355236362278286,False,False,0.239921684830176
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_position_only,P_position_only,45,0.14099729162370062,0.18366339471246373,0.3645270945810838,0.0572109186504392,-0.6024671330115443,0.939774224070815,False,False,0.6219335806051551
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.024165929298742034,-0.048172924842056326,0.882623475304939,-1.1630175000291327,-3.734755968743966,2.1943502595207836,False,False,0.10239745056408786
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_rainband_composite,P_rainband_only,45,0.06803926076156835,0.06767933490122004,0.6742651469706059,-0.07717466141261631,-2.1401115630130425,2.2189761207424596,False,False,0.23884862349618308
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_rainband_main_minus_south,P_rainband_only,45,0.06676843400891862,0.06043033116301731,0.6664667066586683,-0.032075821521455355,-0.7349299093588932,0.7884353691738942,False,False,0.23665187205015503
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_south_band_share_18_24_transition,P_rainband_component,45,-0.08181641023763878,-0.058980530415376764,0.5882823435312937,-0.008836847701000211,-0.13649489635672435,0.12494626155693794,False,False,0.28939471657153326
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_spread_lat_transition,P_spread,45,0.08115675984044993,0.07532373884332473,0.592881423715257,0.1275206052494705,-0.7203233080500898,1.0969790394569803,False,False,0.30235589569071103
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_total_strength_transition,P_strength,45,-0.13380682753153791,-0.11572045967530907,0.3675264947010598,-0.17736708729100512,-1.2340946153872865,0.6258552033212893,False,False,0.5504318071728843
anomaly,H_zonal_width_pre_M_near_mean,time_order_control,window_mean,pre_M_near,near_pre_m,28,39,P_total_strength_z,P_strength,45,-0.13380682753153786,-0.11572045967530907,0.3935212957408518,-0.18265717670353615,-1.1782613825919064,0.6632156896852206,False,False,0.5207522201276541
anomaly,H_zonal_width_pre_M_near_slope,time_order_control,slope,pre_M_near,near_pre_m,28,39,P_NS_reorganization_index,P_NS_reorganization,45,0.42039122101083065,0.4804112477408901,0.004199160167966407,2.9705273933204994,0.5474207363025818,6.226036500596107,True,True,3.8572488075546385
anomaly,H_zonal_width_pre_M_near_slope,time_order_control,slope,pre_M_near,near_pre_m,28,39,P_centroid_lat_transition,P_position,45,0.4161153855268247,0.43718082544760833,0.003599280143971206,2.119618909771067,0.5445109022808026,4.579671970854973,True,True,3.88096517489197
anomaly,H_zonal_width_pre_M_near_slope,time_order_control,slope,pre_M_near,near_pre_m,28,39,P_main_band_share_transition,P_rainband_component,45,0.3627481771536326,0.46360673907505656,0.010197960407918417,0.1381393135177013,0.004807147173024844,0.3273420775500145,True,True,3.455093417524788
anomaly,H_zonal_width_pre_M_near_slope,time_order_control,slope,pre_M_near,near_pre_m,28,39,P_main_minus_south_transition,P_rainband_component,45,0.4061572258807733,0.4644634395168441,0.004399120175964807,0.2747560514908073,0.07034330187617106,0.6112530360580658,True,True,3.821097613242306
anomaly,H_zonal_width_pre_M_near_slope,time_order_control,slope,pre_M_near,near_pre_m,28,39,P_position_only,P_position_only,45,0.4161153855268245,0.43718082544760833,0.004799040191961607,0.7826263906437347,0.16611404309241684,1.6250328807374155,True,True,3.75602643828367
anomaly,H_zonal_width_pre_M_near_slope,time_order_control,slope,pre_M_near,near_pre_m,28,39,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.4053585705629981,0.4515470328560464,0.006998600279944011,2.585034237323702,0.4593823031762254,6.1581348270420495,True,True,3.6065358430534387
anomaly,H_zonal_width_pre_M_near_slope,time_order_control,slope,pre_M_near,near_pre_m,28,39,P_rainband_composite,P_rainband_only,45,0.4082178384461363,0.4536558339435237,0.004599080183963208,2.1879010026767647,0.3688097000458078,4.883702843244323,True,True,3.7909848524735983
