mode,source_feature,source_family,information_form,window_name,temporal_position,day_start,day_end,target_name,target_family,n_valid_years,pearson_r,spearman_r,perm_p,high_low_diff,boot_ci_low,boot_ci_high,ci_excludes_zero,support_flag,primary_score,experiment_a_policy
local_background_removed,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.01881501182153059,0.013576302033237826,0.89,-0.4144512803759884,-3.3580239667619054,2.3940520059542267,False,False,0.06418629538832503,screen
local_background_removed,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,-0.006950928728709339,-0.0311727711734053,0.96,-0.2934646477879438,-2.6002036244115017,2.945172877549538,False,False,0.0489015381338369,screen
local_background_removed,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,-0.004538687963302794,-0.03796092219002421,0.965,-0.09451253204388904,-0.9840551227798512,0.754128494041032,False,False,0.05343360884623166,screen
local_background_removed,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_NS_reorganization_index,P_NS_reorganization,45,0.3386023238476858,0.38734745716876495,0.04,2.468585329265008,0.02403500914732409,6.067585362909621,True,True,2.7852874658408027,screen
local_background_removed,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_centroid_lat_transition,P_position,45,0.3713139748443343,0.4230556360510123,0.005,1.679040483774362,0.11968508415974861,4.013992899212037,True,True,3.7240856317149937,screen
local_background_removed,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_main_minus_south_transition,P_rainband_component,45,0.3175941438544337,0.359935788249865,0.02,0.22271687910395477,-0.007626214657588929,0.5614002579610581,False,False,2.058905792585884,screen
local_background_removed,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_position_only,P_position_only,45,0.3713139748443343,0.4230556360510123,0.01,0.6673847578429786,-0.12044390517432377,1.5415085716734622,False,False,2.4230556360510125,screen
local_background_removed,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.2354079377771523,0.2642936213923958,0.095,1.7969702605022746,-0.9658573485224441,5.089587390000842,False,False,1.286570016103548,screen
local_background_removed,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_rainband_composite,P_rainband_only,45,0.3189397547577704,0.36079862528605317,0.025,1.8012005714220294,0.050211193303187254,4.483159968722134,True,True,2.9628586166140156,screen
local_background_removed,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_rainband_main_minus_south,P_rainband_only,45,0.31759414385443374,0.359935788249865,0.03,0.6143046716637854,-0.02633687122421882,1.6073331234703228,False,False,1.8828145335302027,screen
local_background_removed,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_NS_reorganization_index,P_NS_reorganization,45,-0.30804582576652556,-0.33681347842606624,0.05,-2.386762489903322,-5.069419005851719,0.07234376952103921,False,False,1.6378434740900474,screen
local_background_removed,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_centroid_lat_transition,P_position,45,-0.2818017824562508,-0.2528291690166449,0.085,-1.2348344233165303,-3.062800616322941,0.1828253527117279,False,False,1.323410243302352,screen
local_background_removed,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_main_minus_south_transition,P_rainband_component,45,-0.3092280220941861,-0.3246135105263028,0.04,-0.2364073632659467,-0.4857933873795164,0.024357333263377953,False,False,1.7225535191983403,screen
local_background_removed,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_position_only,P_position_only,45,-0.2818017824562508,-0.2528291690166449,0.05,-0.49082180003708875,-1.3100217133257084,0.21044704748332316,False,False,1.5538591646806261,screen
local_background_removed,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.3447204793244068,-0.3926232763321664,0.03,-3.309851477587608,-5.502114046812145,-0.7900417945189673,True,True,2.915502021612504,screen
local_background_removed,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_rainband_composite,P_rainband_only,45,-0.3093730614622947,-0.32211959443629584,0.05,-1.8959406898662334,-4.100610259857462,0.6299354750163252,False,False,1.623149590100277,screen
local_background_removed,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_rainband_main_minus_south,P_rainband_only,45,-0.3092280220941861,-0.3246135105263028,0.045,-0.6520661938792848,-1.4833204115170533,0.09415869876856425,False,False,1.671400996750959,screen
local_background_removed,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_NS_reorganization_index,P_NS_reorganization,45,0.44963224457430884,0.4924212853650758,0.005,3.7113424731307663,0.8975628231600775,6.477880654843443,True,True,3.793451281029057,screen
local_background_removed,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_centroid_lat_transition,P_position,45,0.45353048868456636,0.4603269109040491,0.005,2.4599333688447054,0.7795279217053044,4.241784102903698,True,True,3.7613569065680306,screen
local_background_removed,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_main_minus_south_transition,P_rainband_component,45,0.4360637073055376,0.4611836395857603,0.01,0.3392436529345524,0.12544638927142437,0.6385336043139896,True,True,3.4611836395857605,screen
local_background_removed,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_position_only,P_position_only,45,0.45353048868456614,0.4603269109040491,0.01,0.9777739438335717,0.12594304149476862,1.6841702881151768,True,True,3.4603269109040493,screen
local_background_removed,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.4047753175854344,0.4181494988813445,0.01,3.3804786535436104,1.0354769108600277,6.881132760951604,True,True,3.4181494988813443,screen
local_background_removed,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,0.4370886579331905,0.45986559546005074,0.005,2.7335685292971945,0.6190546232417374,5.027958291689016,True,True,3.760895591124032,screen
local_background_removed,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,0.43606370730553745,0.4611836395857603,0.005,0.9357124689804566,0.24381739231256205,1.6633491988401197,True,True,3.7622136352497417,screen
local_background_removed,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_NS_reorganization_index,P_NS_reorganization,45,0.4517421408794904,0.4788797624029255,0.005,4.254971834341932,0.8404449638646868,6.874796017463032,True,True,3.779909758066907,screen
local_background_removed,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_centroid_lat_transition,P_position,45,0.44613949029187433,0.4405272067790776,0.01,2.5561692614411315,0.5841825569373108,4.168678853911622,True,True,3.4405272067790778,screen
local_background_removed,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_main_minus_south_transition,P_rainband_component,45,0.44102356207418597,0.45067547751116105,0.005,0.4025721482277627,0.14530465586336982,0.6756714272617064,True,True,3.7517054731751425,screen
local_background_removed,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_position_only,P_position_only,45,0.44613949029187416,0.4405272067790776,0.005,1.016025771884729,0.1534437553743195,1.6762324971454563,True,True,3.741557202443059,screen
local_background_removed,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.4115398945927475,0.3995387366793639,0.01,4.181924007964854,0.8925911901419074,5.901948119044281,True,True,3.399538736679364,screen
local_background_removed,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,0.44240581623752767,0.4501482946159879,0.005,3.238946062457203,1.0104656395658156,4.896907307986003,True,True,3.7511782902799693,screen
local_background_removed,H_zonal_width_E2_slope,E2_local,slope,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,0.4410235620741859,0.45067547751116105,0.015,1.1103871082110959,0.32598530344659926,1.6655717291734282,True,True,3.27458421845548,screen
local_background_removed,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_NS_reorganization_index,P_NS_reorganization,45,0.015081557547296535,0.0011862006117059015,0.875,0.46744012438906757,-3.1504085743042913,2.9056395820912604,False,False,0.05917814758939265,screen
local_background_removed,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_centroid_lat_transition,P_position,45,0.0614790924100273,0.09173284730525638,0.695,0.5969569610919301,-1.66734339976485,2.2406230049554794,False,False,0.24974804271514253,screen
local_background_removed,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_main_minus_south_transition,P_rainband_component,45,-0.0018382644567505194,-0.003756301937068688,0.99,0.02831540894341264,-0.32027252995968847,0.28044627100366926,False,False,0.008121107339518777,screen
local_background_removed,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_position_only,P_position_only,45,0.061479092410027275,0.09173284730525638,0.755,0.23727836271430677,-0.6410005979643156,0.7618844804699062,False,False,0.21378589567606815,screen
local_background_removed,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.09148947868828777,-0.12165146273383855,0.51,-0.6312935789201974,-3.9337528391720102,2.090746578519236,False,False,0.41408128663590216,screen
local_background_removed,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,-0.0012137468204153788,-0.002306501189428142,1.0,0.230161761674761,-2.6034176844760593,2.0261685432844465,False,False,0.002306501189428142,screen
local_background_removed,H_zonal_width_E2_window_mean,E2_local,window_mean,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,-0.0018382644567505099,-0.003756301937068688,0.99,0.0781004478151385,-0.6754738162497872,0.7672674579051089,False,False,0.008121107339518777,screen
local_background_removed,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_NS_reorganization_index,P_NS_reorganization,45,0.12475746865276265,0.10831466690424217,0.43,1.7342272102504408,-1.1155851029237656,4.410268370859432,False,False,0.47484621132465565,screen
local_background_removed,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_centroid_lat_transition,P_position,45,0.1281287364169624,0.15337989328045973,0.39,1.2266426472905256,-0.8615668576833008,2.931047530480411,False,False,0.5623152862539605,screen
local_background_removed,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_main_minus_south_transition,P_rainband_component,45,0.12211140918206022,0.09078930109126868,0.425,0.15602705379702922,-0.1665258137584522,0.39532276076828166,False,False,0.4624003710409571,screen
local_background_removed,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_position_only,P_position_only,45,0.1281287364169624,0.15337989328045973,0.355,0.48756573413977966,-0.36761292268170404,1.2609612665623477,False,False,0.6031515402253657,screen
local_background_removed,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.11227577973273765,0.09922255982833862,0.565,1.4809213126596972,-1.0914196332906663,3.967655915495073,False,False,0.34717411200890014,screen
local_background_removed,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_rainband_composite,P_rainband_only,45,0.12049145842683184,0.08947160441360148,0.425,1.2466614761106614,-0.9377714592980875,3.1718704401208746,False,False,0.4610826743632899,screen
local_background_removed,H_zonal_width_pre_E2_mean,broad_background,window_mean,pre_E2,broad_pre_m,0,26,P_rainband_main_minus_south,P_rainband_only,45,0.1221114091820602,0.09078930109126868,0.44,0.4303587067090411,-0.35819964768431833,1.1458941460422796,False,False,0.4473366246050813,screen
local_background_removed,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_NS_reorganization_index,P_NS_reorganization,45,-0.17870164756780466,-0.25312953177986525,0.275,-2.3194650931945042,-5.659211958093475,0.19864106265430187,False,False,0.8137968379496026,screen
local_background_removed,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_centroid_lat_transition,P_position,45,-0.21102800539483524,-0.2806693923431093,0.15,-1.7451642656003024,-3.7402492344976577,-0.03247053718721224,True,False,1.104578133287428,screen
local_background_removed,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_main_minus_south_transition,P_rainband_component,45,-0.16653436338810607,-0.22400843520342054,0.21,-0.2038654538698151,-0.44980437729344297,0.08062703928486105,False,False,0.9017891404695012,screen
local_background_removed,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_position_only,P_position_only,45,-0.21102800539483527,-0.2806693923431093,0.15,-0.6936676286540302,-1.4408371256642614,0.03501817614548676,False,False,1.104578133287428,screen
local_background_removed,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.17624454795210484,-0.21412571012091666,0.275,-2.007423880494513,-4.951336870190063,0.6116062914719483,False,False,0.774793016290654,screen
local_background_removed,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_rainband_composite,P_rainband_only,45,-0.16315643734918917,-0.22150481151585288,0.32,-1.625797464540474,-4.003594030587313,0.22717308664822417,False,False,0.7163548331959468,screen
local_background_removed,H_zonal_width_pre_E2_slope,broad_background,slope,pre_E2,broad_pre_m,0,26,P_rainband_main_minus_south,P_rainband_only,45,-0.166534363388106,-0.22400843520342054,0.285,-0.5623080801371627,-1.4910093818344967,0.04123118520269853,False,False,0.7691635751949103,screen
local_background_removed,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_NS_reorganization_index,P_NS_reorganization,45,0.12636525016051822,0.11396574440052701,0.44,0.45697661888960084,-2.3918167911385924,3.072846016425268,False,False,0.47051306791433956,screen
local_background_removed,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_centroid_lat_transition,P_position,45,0.15099716245123748,0.2027667984189723,0.32,0.5005598297479213,-1.1835489646432178,2.6740839531219827,False,False,0.6976168200990663,screen
local_background_removed,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_main_minus_south_transition,P_rainband_component,45,0.11555001068262802,0.09367588932806324,0.49,0.033992338539060966,-0.1995570227458246,0.3658063207362193,False,False,0.4034798092995496,screen
local_background_removed,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_position_only,P_position_only,45,0.15099716245123748,0.2027667984189723,0.325,0.19896244551011827,-0.4774680445132107,1.0525905139902783,False,False,0.690883437440098,screen
local_background_removed,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.05701074021826246,0.04163372859025032,0.69,0.22091499346994659,-2.4995946897164036,3.388120332054878,False,False,0.20278463785299505,screen
local_background_removed,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_rainband_composite,P_rainband_only,45,0.11476444243738712,0.09275362318840578,0.465,0.25801417337948285,-1.4641467166479911,2.914387432771484,False,False,0.42530067029845187,screen
local_background_removed,H_zonal_width_pre_M_mean,broad_background,window_mean,pre_M,broad_pre_m,0,39,P_rainband_main_minus_south,P_rainband_only,45,0.11555001068262796,0.09367588932806324,0.445,0.09375873283306671,-0.5754696145908126,0.9306917793670837,False,False,0.44531587834713166,screen
local_background_removed,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_NS_reorganization_index,P_NS_reorganization,45,-0.03505000424339816,-0.07470355731225295,0.81,-1.9684687688002664,-4.231510743287722,1.5014987124151027,False,False,0.16621853843360318,screen
local_background_removed,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_centroid_lat_transition,P_position,45,-0.028907009536082096,-0.07022397891963109,0.845,-1.1214488201905055,-2.588697011309625,1.6081540333197104,False,False,0.14336726996993876,screen
local_background_removed,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_main_minus_south_transition,P_rainband_component,45,-0.03966800788037256,-0.06350461133069828,0.85,-0.1924348956484239,-0.36066453548753113,0.16554957687988828,False,False,0.13408568561640555,screen
local_background_removed,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_position_only,P_position_only,45,-0.028907009536082082,-0.07022397891963109,0.835,-0.44575330763538246,-1.04630733024686,0.6142371097231789,False,False,0.148537503436029,screen
local_background_removed,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.1039450549187954,-0.16139657444005268,0.515,-2.750672875419432,-4.2451878511392795,1.4969077699592452,False,False,0.44958934539886164,screen
local_background_removed,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_rainband_composite,P_rainband_only,45,-0.03628418178820833,-0.05915678524374176,0.81,-1.5227154611648834,-3.166391445088386,1.1721451838171129,False,False,0.15067176636509197,screen
local_background_removed,H_zonal_width_pre_M_slope,broad_background,slope,pre_M,broad_pre_m,0,39,P_rainband_main_minus_south,P_rainband_only,45,-0.03966800788037256,-0.06350461133069828,0.77,-0.530779956434208,-1.0721645730418639,0.3713989061622695,False,False,0.1770138861582164,screen
raw,H_zonal_width_E1_to_E2_mean,broad_background,window_mean,E1_to_E2,broad_pre_m,12,38,P_NS_reorganization_index,P_NS_reorganization,45,0.11182554602316021,0.020900329367368586,0.435,0.03965305658510221,-3.193361655146402,2.822270470227889,False,False,0.38241107241273126,screen
raw,H_zonal_width_E1_to_E2_mean,broad_background,window_mean,E1_to_E2,broad_pre_m,12,38,P_centroid_lat_transition,P_position,45,0.1559575478423385,0.07354799448263882,0.29,0.22785129456409964,-1.1596797925536972,1.1420117023451084,False,False,0.6111499965836827,screen
raw,H_zonal_width_E1_to_E2_mean,broad_background,window_mean,E1_to_E2,broad_pre_m,12,38,P_main_minus_south_transition,P_rainband_component,45,0.09428369679162303,-0.00026456113123251375,0.535,-0.008300534637073677,-0.1790139490314572,0.122305536183938,False,False,0.27191077911000405,screen
raw,H_zonal_width_E1_to_E2_mean,broad_background,window_mean,E1_to_E2,broad_pre_m,12,38,P_position_only,P_position_only,45,0.1559575478423386,0.07354799448263882,0.275,0.15865141507351344,-0.709959502607975,0.821607016195077,False,False,0.6342153006523762,screen
raw,H_zonal_width_E1_to_E2_mean,broad_background,window_mean,E1_to_E2,broad_pre_m,12,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.005235920191416985,-0.13968827729076724,0.99,-1.0304322074845211,-4.263888865189644,1.882339119308948,False,False,0.14405308269321734,screen
raw,H_zonal_width_E1_to_E2_mean,broad_background,window_mean,E1_to_E2,broad_pre_m,12,38,P_rainband_composite,P_rainband_only,45,0.09470959318522752,-0.008730517330672953,0.495,-0.11899835848841145,-2.700628320721736,2.056860681803432,False,False,0.3141253183971042,screen
raw,H_zonal_width_E1_to_E2_mean,broad_background,window_mean,E1_to_E2,broad_pre_m,12,38,P_rainband_main_minus_south,P_rainband_only,45,0.09428369679162311,-0.00026456113123251375,0.55,-0.04018818113605255,-0.9855792517147915,0.6167115935022194,False,False,0.25990187163698864,screen
raw,H_zonal_width_E1_to_E2_slope,broad_background,slope,E1_to_E2,broad_pre_m,12,38,P_NS_reorganization_index,P_NS_reorganization,45,0.3306051379899665,0.33492327195602223,0.03,2.61977360445609,-0.9243805143973282,5.761108119074,False,False,1.8578020172363598,screen
raw,H_zonal_width_E1_to_E2_slope,broad_background,slope,E1_to_E2,broad_pre_m,12,38,P_centroid_lat_transition,P_position,45,0.4050345725303936,0.40502964404792263,0.005,1.26584725904216,0.258904395590777,2.1317915359491786,True,True,3.7060596397119037,screen
raw,H_zonal_width_E1_to_E2_slope,broad_background,slope,E1_to_E2,broad_pre_m,12,38,P_main_minus_south_transition,P_rainband_component,45,0.3036972147608921,0.3277803585730739,0.055,0.12335558491167148,-0.06156732567800714,0.31861944247027374,False,False,1.58741766907883,screen
raw,H_zonal_width_E1_to_E2_slope,broad_background,slope,E1_to_E2,broad_pre_m,12,38,P_position_only,P_position_only,45,0.4050345725303937,0.40502964404792263,0.005,0.8814014390314096,0.13717492460261554,1.6014266052898007,True,True,3.7060596397119037,screen
raw,H_zonal_width_E1_to_E2_slope,broad_background,slope,E1_to_E2,broad_pre_m,12,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.2858751077619869,0.2812191454101514,0.03,2.281977779257709,-0.5455614422354556,5.399145834692782,False,False,1.804097890690489,screen
raw,H_zonal_width_E1_to_E2_slope,broad_background,slope,E1_to_E2,broad_pre_m,12,38,P_rainband_composite,P_rainband_only,45,0.29903327962194415,0.31931468345254255,0.05,1.7383721654246806,-0.7613005501917671,4.010098838654939,False,False,1.6203446791165237,screen
raw,H_zonal_width_E1_to_E2_slope,broad_background,slope,E1_to_E2,broad_pre_m,12,38,P_rainband_main_minus_south,P_rainband_only,45,0.30369721476089223,0.3277803585730739,0.03,0.5972430460601881,-0.14514746130007078,1.2427522004385385,False,False,1.8506591038534115,screen
raw,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_NS_reorganization_index,P_NS_reorganization,45,-0.09881685280137763,-0.18051447213769845,0.52,-2.3437019210564243,-4.509094775036594,1.1683544098738763,False,False,0.4645111285028993,screen
raw,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_centroid_lat_transition,P_position,45,-0.14715998898411112,-0.21530042236909722,0.375,-1.084463828628547,-1.9776429774728843,0.41237698463668815,False,False,0.6412691546413783,screen
raw,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_main_minus_south_transition,P_rainband_component,45,-0.08074908380864734,-0.16155845719324594,0.535,-0.11197434029648481,-0.20532982809707315,0.08684009887993403,False,False,0.43320467517201744,screen
raw,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_position_only,P_position_only,45,-0.14715998898411115,-0.21530042236909722,0.365,-0.7551053038215554,-1.2378524849153845,0.08090297321593404,False,False,0.6530075579126225,screen
raw,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.04366350623043674,-0.1042913383610579,0.755,-1.465701712090768,-3.755503413227758,2.112451326276994,False,False,0.22634438673186966,screen
raw,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_rainband_composite,P_rainband_only,45,-0.08051879764372623,-0.1538430265491881,0.61,-1.5885966172348684,-3.240852047324351,0.8860949112288427,False,False,0.3685131915384211,screen
raw,H_zonal_width_E2_abs_transition,E2_local,abs_transition,E2,e2,27,38,P_rainband_main_minus_south,P_rainband_only,45,-0.08074908380864733,-0.16155845719324594,0.64,-0.5421391834600678,-0.9770208673558853,0.5062530496857182,False,False,0.3553784832093587,screen
raw,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_NS_reorganization_index,P_NS_reorganization,45,0.34496844179980385,0.31524159679422864,0.03,3.305361947191998,0.09723494617978926,5.3679813573089294,True,True,2.838120342074566,screen
raw,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_centroid_lat_transition,P_position,45,0.40181673097650406,0.3923247375660017,0.005,1.483798138379743,0.24675926207838259,2.0659806616339518,True,True,3.6933547332299828,screen
raw,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_main_minus_south_transition,P_rainband_component,45,0.3223959723869266,0.29288884068290605,0.04,0.160890563018033,-0.03889276367610808,0.2929660269591583,False,False,1.6908288493549435,screen
raw,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_position_only,P_position_only,45,0.40181673097650406,0.3923247375660017,0.01,1.0331592576103006,0.24955408502458812,1.5112350654349604,True,True,3.3923247375660015,screen
raw,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.2683579654741474,0.22488227360482146,0.1,2.7909004869433143,-0.6870877059613772,4.815726293937365,False,False,1.2248822736048215,screen
raw,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_rainband_composite,P_rainband_only,45,0.3190928136385137,0.2853024507299723,0.045,2.2722026895816967,-0.2957787488311946,4.067104104674117,False,False,1.6320899369546287,screen
raw,H_zonal_width_E2_post_state,E2_local,post_state,E2,e2,34,38,P_rainband_main_minus_south,P_rainband_only,45,0.3223959723869266,0.29288884068290605,0.055,0.7789738098038632,-0.16162439783532367,1.3090090742657676,False,False,1.552526151188662,screen
raw,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_NS_reorganization_index,P_NS_reorganization,45,-0.0025252511371957253,-0.0024771526481403828,0.98,-0.1061095642709109,-3.9665887991899904,2.844814071790455,False,False,0.011251076955645534,screen
raw,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_centroid_lat_transition,P_position,45,0.0603462043109068,0.03552944655332777,0.68,0.22178006258718325,-1.3285838206805263,1.192994895601314,False,False,0.20302053384709143,screen
raw,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_main_minus_south_transition,P_rainband_component,45,-0.023982149533370994,-0.014225933779320483,0.87,-0.019187438561935166,-0.22002987623332085,0.11861410336252716,False,False,0.07470668116070196,screen
raw,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_position_only,P_position_only,45,0.06034620431090681,0.03552944655332777,0.77,0.1544240546531127,-0.7548328280756348,0.715302322562354,False,False,0.1490387213808459,screen
raw,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.1076699192369475,-0.10941937125785804,0.485,-1.4162003154621012,-4.872592808519782,1.478827376420393,False,False,0.42367763265559444,screen
raw,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_rainband_composite,P_rainband_only,45,-0.02382583999986938,-0.024134544371882012,0.885,-0.26053361892402394,-2.747287859109983,1.675539703318423,False,False,0.07719127367405657,screen
raw,H_zonal_width_E2_pre_state,E2_local,pre_state,E2,e2,27,31,P_rainband_main_minus_south,P_rainband_only,45,-0.02398214953337101,-0.014225933779320483,0.905,-0.09289862523069764,-0.9630072872391048,0.5152738556254902,False,False,0.057577354574117154,screen
raw,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_NS_reorganization_index,P_NS_reorganization,45,0.3176723342935238,0.2824683944640421,0.01,2.2134784483354837,-1.3459298553716914,5.484844906116974,False,False,2.282468394464042,screen
raw,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_centroid_lat_transition,P_position,45,0.3065021486463279,0.3198470706328181,0.03,0.7542743363223161,-0.3230886945251352,1.8647130923770943,False,False,1.8427258159131557,screen
raw,H_zonal_width_E2_signed_transition,E2_local,signed_transition,E2,e2,27,38,P_main_minus_south_transition,P_rainband_component,45,0.318587570788355,0.27388859157120915,0.05,0.1202910563457877,-0.049922395260461626,0.28831415471714983,False,False,1.5749185872351905,screen
