mode,source_feature,information_form,window_name,target_name,target_family,n_valid_years,pearson_r,spearman_r,perm_p,high_low_diff,boot_ci_low,boot_ci_high,ci_excludes_zero,support_flag,primary_score,experiment_a_policy
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_003_014,P_rainband_composite,P_rainband_only,45,0.060489183381616386,0.04014164083651571,0.675,0.4105503612729737,-1.8768781632561187,2.4388269894949683,False,False,0.21083786800549076,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_003_014,P_rainband_main_minus_south,P_rainband_only,45,0.05718361045786597,0.03707433937724707,0.665,0.13996372621585482,-0.4337365520982674,0.9137724433541388,False,False,0.21425269407414246,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_004_015,P_NS_reorganization_index,P_NS_reorganization,45,0.020823574040607782,0.055848788188863345,0.855,0.917372970426785,-2.3828831959675822,2.9389777526882903,False,False,0.1238826734606907,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_004_015,P_centroid_lat_transition,P_position,45,0.031751733111075396,0.13425189468476767,0.855,0.9691572040935107,-1.798482424279948,2.6700852040233887,False,False,0.20228577995659502,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_004_015,P_main_minus_south_transition,P_rainband_component,45,0.013383423124403503,0.012351174310998624,0.95,0.07005911383241323,-0.2593173532475408,0.2699558442577791,False,False,0.034627569022150875,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_004_015,P_position_only,P_position_only,45,0.03175173311107543,0.13425189468476767,0.815,0.3578416861208317,-0.5571999199944948,0.9067422196093076,False,False,0.22309428594479108,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_004_015,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.02603699556348413,-0.02255431830704097,0.865,0.22064666949310868,-2.534343660812477,2.292283177354758,False,False,0.08553821084222675,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_004_015,P_rainband_composite,P_rainband_only,45,0.016371123712354156,0.017855501993074098,0.93,0.5595312843059536,-1.9572720536291233,2.0254978901486074,False,False,0.04937255343913896,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_004_015,P_rainband_main_minus_south,P_rainband_only,45,0.01338342312440351,0.012351174310998624,0.9,0.19130796824053575,-0.7558887156789044,0.7422712048373477,False,False,0.05810866487167374,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_005_016,P_NS_reorganization_index,P_NS_reorganization,45,0.02929437547411826,0.050861325840877374,0.83,0.5032333334798585,-2.405671597255795,3.315119558869522,False,False,0.1317832334648035,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_005_016,P_centroid_lat_transition,P_position,45,0.04022864486850981,0.12065096303886842,0.77,0.7186929539366744,-1.848377437119166,2.1770914257076046,False,False,0.23416023786638654,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_005_016,P_main_minus_south_transition,P_rainband_component,45,0.02281248213570745,0.01075781724612935,0.9,0.03036489797619217,-0.26751303838115253,0.295275966535717,False,False,0.056515307806804464,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_005_016,P_position_only,P_position_only,45,0.04022864486850979,0.12065096303886842,0.79,0.26536283004820604,-0.7341521105385622,0.9445780279222546,False,False,0.22302387174842697,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_005_016,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.012862967213054908,-0.010962079598903959,0.955,-0.14999974750178308,-2.9261060947501543,2.6240581022650895,False,False,0.030958708015157634,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_005_016,P_rainband_composite,P_rainband_only,45,0.024564750424744722,0.014230277243297685,0.85,0.23787050343165264,-2.337516256731309,2.118374299736695,False,False,0.08481135152900497,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_005_016,P_rainband_main_minus_south,P_rainband_only,45,0.022812482135707437,0.01075781724612935,0.92,0.08291636333785443,-0.7766451212026951,0.7350156311608753,False,False,0.04696998990057406,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_006_017,P_NS_reorganization_index,P_NS_reorganization,45,0.05253624756371229,0.07206066754919353,0.785,0.947336163530263,-2.3816582509947017,3.2880244530774823,False,False,0.17719101080394098,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_006_017,P_centroid_lat_transition,P_position,45,0.054644724736178964,0.11980763241966481,0.74,0.745901285801675,-1.796989640318542,2.4636050519904784,False,False,0.2505759126886886,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_006_017,P_main_minus_south_transition,P_rainband_component,45,0.04930739862169066,0.03494671471370664,0.72,0.08671746019547583,-0.22847388171498334,0.3304089173868166,False,False,0.1776142182824382,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_006_017,P_position_only,P_position_only,45,0.05464472473617896,0.11980763241966481,0.755,0.27540895601206733,-0.6589511935401794,0.8847507189745771,False,False,0.24186068079047657,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_006_017,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.009382076592726064,0.031763583722341886,0.945,0.5898157911385088,-2.8304965435533305,3.0027847500431233,False,False,0.05633177521307896,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_006_017,P_rainband_composite,P_rainband_only,45,0.050101701545944365,0.03745258379201506,0.76,0.6719272075181956,-1.6885538928851667,2.9282211484833502,False,False,0.1566389915112237,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_006_017,P_rainband_main_minus_south,P_rainband_only,45,0.049307398621690646,0.03494671471370664,0.715,0.23679633117626842,-0.5091121855754737,0.9123480847417555,False,False,0.18064067291262603,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_007_018,P_NS_reorganization_index,P_NS_reorganization,45,0.02174380473350862,0.014358452441990865,0.87,0.8940356810524115,-2.4117365577869956,3.4147975308059157,False,False,0.07483919982337234,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_007_018,P_centroid_lat_transition,P_position,45,0.026047104880290044,0.06285209370833736,0.875,0.9000739647167387,-2.0300283231209146,2.0989888285847305,False,False,0.12084404068602411,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_007_018,P_main_minus_south_transition,P_rainband_component,45,0.019664411788377086,-0.019234907988327388,0.9,0.0726570071249549,-0.24350442661344354,0.30676084155911126,False,False,0.0649923985490025,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_007_018,P_position_only,P_position_only,45,0.026047104880290082,0.06285209370833736,0.855,0.33233409792269686,-0.6305103992871234,0.7404975762500018,False,False,0.13088597898016474,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_007_018,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.006319270765017669,-0.004131441504535107,0.97,0.26009307765399575,-2.7047620178692817,2.930051328807863,False,False,0.017359707238290268,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_007_018,P_rainband_composite,P_rainband_only,45,0.019550718997596687,-0.021266764465967602,0.915,0.5617015831297147,-1.9381040486548575,2.5589239284590914,False,False,0.05984567039951931,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_007_018,P_rainband_main_minus_south,P_rainband_only,45,0.019664411788377113,-0.019234907988327388,0.885,0.19840194446025666,-0.6803602696038905,0.8796524243610939,False,False,0.07229163729050195,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_008_019,P_NS_reorganization_index,P_NS_reorganization,45,0.04106371496564212,0.0020426954042887676,0.84,1.1231190501584494,-2.546900758138977,3.264722758293241,False,False,0.07776340934240712,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_008_019,P_centroid_lat_transition,P_position,45,0.03838871542238205,0.051407834341267306,0.825,0.9899075191114214,-2.4435385548326334,1.5591666952421024,False,False,0.13495388579134224,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_008_019,P_main_minus_south_transition,P_rainband_component,45,0.041351837990242536,-0.027099759030230975,0.81,0.09781693698935924,-0.2648772199171655,0.2844315428362916,False,False,0.11861474015158119,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_008_019,P_position_only,P_position_only,45,0.03838871542238204,0.051407834341267306,0.76,0.36550332004583863,-0.749056874416916,0.7946799218111571,False,False,0.17059424206047596,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_008_019,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.021251344940052087,0.004493929889435287,0.895,0.7388399765308746,-2.6227859043545214,2.6425325188880615,False,False,0.05267089457352331,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_008_019,P_rainband_composite,P_rainband_only,45,0.040654653566645285,-0.03064043106433151,0.8,0.7576157301126105,-2.4814077203315428,2.4915039146014433,False,False,0.12755044407238791,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_008_019,P_rainband_main_minus_south,P_rainband_only,45,0.0413518379902425,-0.027099759030230975,0.72,0.26710528368529085,-0.6846551331347258,0.7482444515554979,False,False,0.16976726259896255,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_009_020,P_NS_reorganization_index,P_NS_reorganization,45,0.04300960459419463,0.05426569838712084,0.785,2.6466557231018775,-1.8179727656579021,3.550213160757099,False,False,0.1593960416418683,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_009_020,P_centroid_lat_transition,P_position,45,0.017389831883977143,0.06972154974706618,0.88,1.7985918681316697,-1.525851885020647,2.6571861795521405,False,False,0.12523887759689756,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_009_020,P_main_minus_south_transition,P_rainband_component,45,0.051322186451163376,0.03138831487636476,0.775,0.25065914623032914,-0.1851255587327328,0.39336952100759626,False,False,0.14208661237005446,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_009_020,P_position_only,P_position_only,45,0.01738983188397716,0.06972154974706618,0.885,0.6640936516975564,-0.6278312575576515,0.7881727986177562,False,False,0.12277827904924074,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_009_020,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.038339100647180865,0.05188263760475042,0.8,1.8658195918960265,-1.940822144333804,3.775160270828487,False,False,0.1487926506128068,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_009_020,P_rainband_composite,P_rainband_only,45,0.05046601371428283,0.03370328820781031,0.67,1.9825620714043208,-1.7778278944254848,2.784117699280609,False,False,0.20762848550698387,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_009_020,P_rainband_main_minus_south,P_rainband_only,45,0.05132218645116339,0.03138831487636476,0.755,0.6844661509841401,-0.4541133513464557,1.0620400585241785,False,False,0.1534413632471765,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_010_021,P_NS_reorganization_index,P_NS_reorganization,45,0.05395752010683924,0.05109157827635745,0.74,1.3952036410522004,-1.5459106526984012,3.8559167197441675,False,False,0.18185985854538128,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_010_021,P_centroid_lat_transition,P_position,45,0.00588926068634981,0.04765401826040201,0.97,0.668645933463434,-1.9126330363694442,2.110748508187437,False,False,0.06088228399415717,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_010_021,P_main_minus_south_transition,P_rainband_component,45,0.06938676312593946,0.03808277272578096,0.595,0.14331449394429668,-0.21806978925668674,0.37334434988054577,False,False,0.2635658069972314,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_010_021,P_position_only,P_position_only,45,0.005889260686349834,0.04765401826040201,0.955,0.24688398047063012,-0.7863028277829892,0.8625837200923231,False,False,0.06765064667665568,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_010_021,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.06837839399902632,0.09200528277998407,0.665,1.1108501833230109,-1.5226663737156858,4.023052367652793,False,False,0.26918363747687946,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_010_021,P_rainband_composite,P_rainband_only,45,0.06881559283597782,0.04003746371524581,0.67,1.1483196605815702,-1.6659631495126879,3.349877561649972,False,False,0.21396266101441935,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_010_021,P_rainband_main_minus_south,P_rainband_only,45,0.06938676312593946,0.03808277272578096,0.645,0.39134386885749106,-0.7403799672654123,0.9810187890752984,False,False,0.22852305809051318,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_011_022,P_NS_reorganization_index,P_NS_reorganization,45,0.06939981797094973,0.017138036655976154,0.615,0.017371244478058823,-3.2573875172629485,3.1917814413388412,False,False,0.22826292088055944,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_011_022,P_centroid_lat_transition,P_position,45,0.004945198280911395,0.002000549025989435,0.965,-0.42750127191383286,-2.3767061610462044,1.6750591141522133,False,False,0.017473235682196882,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_011_022,P_main_minus_south_transition,P_rainband_component,45,0.09004328889237305,0.01387047324686008,0.53,0.022882012029636918,-0.2884318712699685,0.3756827879216939,False,False,0.28959460364607104,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_011_022,P_position_only,P_position_only,45,0.004945198280911427,0.002000549025989435,0.965,-0.15784619390363197,-0.9306669132409304,0.643200852201778,False,False,0.017473235682196882,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_011_022,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.09439994878193386,0.08482327870195204,0.59,0.5934445135423737,-2.3583272244240714,3.819594648977396,False,False,0.3139712670598079,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_011_022,P_rainband_composite,P_rainband_only,45,0.0894188212188809,0.014470637954656909,0.47,0.17521743838169085,-2.146925627230929,2.380047488597832,False,False,0.3423727800189395,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_011_022,P_rainband_main_minus_south,P_rainband_only,45,0.09004328889237305,0.01387047324686008,0.535,0.06248310878034623,-0.7397846856404676,0.8760568837204055,False,False,0.2855166912256316,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_012_023,P_NS_reorganization_index,P_NS_reorganization,45,0.08042620747859405,0.017070199425495057,0.6,-0.5397727973772337,-3.274724106265296,2.921098258492494,False,False,0.23891894904185146,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_012_023,P_centroid_lat_transition,P_position,45,-0.0046084395911500245,-0.005601159186490565,0.99,-0.88524562423672,-3.051021187774513,1.586972843069077,False,False,0.009965964588940654,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_012_023,P_main_minus_south_transition,P_rainband_component,45,0.1077231451691525,0.023204802344032337,0.575,-0.025860966924431197,-0.21402911749067588,0.28765794953387647,False,False,0.2635369576544019,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_012_023,P_position_only,P_position_only,45,-0.004608439591150048,-0.005601159186490565,0.97,-0.3268590332610182,-0.8898628301800563,0.5364753758241082,False,False,0.018829424920245724,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_012_023,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.12062662412789657,0.09468626243829288,0.385,0.05656383204207624,-2.1578632445280137,3.13510413105226,False,False,0.5092255329297922,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_012_023,P_rainband_composite,P_rainband_only,45,0.10719867260597848,0.02387160700909074,0.505,-0.2129137641162157,-2.082562943164357,2.578971345657436,False,False,0.32058022889042936,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_012_023,P_rainband_main_minus_south,P_rainband_only,45,0.10772314516915249,0.023204802344032337,0.5,-0.07061763657021428,-0.7405736892103351,0.8811497830103198,False,False,0.3242347980080135,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_013_024,P_NS_reorganization_index,P_NS_reorganization,45,0.0700523087355543,-0.022407661742498825,0.565,-0.43359622307894585,-3.3018837807453183,2.680131480096154,False,False,0.27035921392306034,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_013_024,P_centroid_lat_transition,P_position,45,-0.0207346061298959,-0.051617649371113364,0.905,-0.8501815632412836,-2.38859070139523,1.258781285052404,False,False,0.09496907016591004,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_013_024,P_main_minus_south_transition,P_rainband_component,45,0.09944228933166135,-0.012470930791212144,0.51,-0.013666376808740194,-0.21827889169739245,0.274255466439146,False,False,0.30490075469327577,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_013_024,P_position_only,P_position_only,45,-0.020734606129895874,-0.051617649371113364,0.895,-0.31391233828124254,-1.0279001520675282,0.5892481268522566,False,False,0.09979461405520137,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_013_024,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.12155440556123784,0.07982729495765206,0.455,0.3622422946702176,-2.231198054518813,2.7085024817350356,False,False,0.4218158983005396,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_013_024,P_rainband_composite,P_rainband_only,45,0.0991493533172317,-0.012737688669099034,0.53,-0.11968388479770298,-2.2350127550944117,1.714402701257751,False,False,0.28846181906831,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_013_024,P_rainband_main_minus_south,P_rainband_only,45,0.09944228933166141,-0.012470930791212144,0.525,-0.03731829647094481,-0.6443026748138722,0.7462911808507281,False,False,0.29231162738525523,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_014_025,P_NS_reorganization_index,P_NS_reorganization,45,0.03606032676869109,-0.04287550411402683,0.805,0.09141388406962914,-2.8107662746896764,2.6616015737534857,False,False,0.13707962374615829,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_014_025,P_centroid_lat_transition,P_position,45,-0.03951690527097915,-0.06648713118462193,0.755,-0.440620042432135,-2.4125993206153735,1.6574326682183929,False,False,0.18854017955543367,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_014_025,P_main_minus_south_transition,P_rainband_component,45,0.060652405830392074,-0.031905796353183774,0.68,0.030493857835418567,-0.2406553406302549,0.2781546620450727,False,False,0.19939688364694744,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_014_025,P_position_only,P_position_only,45,-0.03951690527097913,-0.06648713118462193,0.83,-0.16269003445114402,-0.9065860105347542,0.545082615227659,False,False,0.14740903880854805,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_014_025,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,0.08037921465553301,0.051972334940091805,0.64,0.5712210369751256,-2.390328431091366,2.993414086239305,False,False,0.2457923609562046,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_014_025,P_rainband_composite,P_rainband_only,45,0.06100539043702502,-0.03230712712492193,0.69,0.25410391852077296,-1.9670621557199919,2.2555865985139443,False,False,0.19345803638766665,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_014_025,P_rainband_main_minus_south,P_rainband_only,45,0.060652405830392074,-0.031905796353183774,0.685,0.0832685095084756,-0.6348659034514731,0.8260953697093428,False,False,0.19621522486075818,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_015_026,P_NS_reorganization_index,P_NS_reorganization,45,-0.053760878978288615,-0.10870113351153919,0.72,-0.43157912438221857,-3.361339175831265,1.6625608164789767,False,False,0.25136863708027074,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_015_026,P_centroid_lat_transition,P_position,45,-0.10222038637108685,-0.10181115397203855,0.43,-0.7543595310311206,-2.659733493903324,0.8220965054429231,False,False,0.468342698392452,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_015_026,P_main_minus_south_transition,P_rainband_component,45,-0.036079696331371966,-0.09505496044301366,0.805,-0.02002822509206395,-0.3717826312989067,0.19370149002402712,False,False,0.18925908007514514,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_015_026,P_position_only,P_position_only,45,-0.10222038637108682,-0.10181115397203855,0.545,-0.2785319919052579,-1.127184765187824,0.3649822448694561,False,False,0.36541465169539605,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_015_026,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,45,-0.02919866996546149,-0.0254193419903907,0.86,0.26109696237868474,-2.9230232450529647,2.8169454399381393,False,False,0.09092089074682298,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_015_026,P_rainband_composite,P_rainband_only,45,-0.035269784605102716,-0.09706175060014977,0.825,-0.15304713247696067,-2.5968898570873553,1.7667030633635106,False,False,0.1806078020502247,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_015_026,P_rainband_main_minus_south,P_rainband_only,45,-0.03607969633137199,-0.09505496044301366,0.855,-0.05469037274710975,-0.8871428482948239,0.521349512941884,False,False,0.16308884571484103,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_016_027,P_NS_reorganization_index,P_NS_reorganization,45,-0.17036711366902585,-0.2544195182868735,0.25,-2.875239451680549,-5.727405587295041,1.114463239626789,False,False,0.8564795096148359,screen
anomaly,H_zonal_width_sliding_post_state,post_state,sliding_016_027,P_centroid_lat_transition,P_position,45,-0.19108958836599257,-0.22867231612325667,0.195,-1.9754292501133617,-3.7389108358302217,-0.058768028311108306,True,False,0.9386377047607386,screen
