scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_id,baseline_candidate_day,baseline_candidate_date,perturbed_candidate_id,perturbed_candidate_day,perturbed_candidate_date,day_delta,candidate_match_class,same_as_baseline_day,baseline_score,perturbed_score,score_delta,candidate_status_change
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,CP002,44.0,05-15,CP002,44,05-15,0.0,SAME_DAY,True,6.168023914490986,6.168023914490986,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,CP003,67.0,06-07,CP003,67,06-07,0.0,SAME_DAY,True,4.100315665450135,4.100315665450135,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,CP004,79.0,06-19,CP004,79,06-19,0.0,SAME_DAY,True,9.334141141863132,9.334141141863132,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,CP005,97.0,07-07,CP005,97,07-07,0.0,SAME_DAY,True,7.019023587916856,7.019023587916856,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,CP006,113.0,07-23,CP006,113,07-23,0.0,SAME_DAY,True,10.674478120457959,10.674478120457959,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,3.82377360523746,3.82377360523746,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,CP008,134.0,08-13,CP008,134,08-13,0.0,SAME_DAY,True,3.989943936623615,3.989943936623615,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,CP009,159.0,09-07,CP009,159,09-07,0.0,SAME_DAY,True,7.335173502525182,7.335173502525182,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,CP001,17.0,04-18,CP001,17,04-18,0.0,SAME_DAY,True,3.36604305172617,3.36604305172617,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,CP002,44.0,05-15,CP002,44,05-15,0.0,SAME_DAY,True,6.168023914490986,6.168023914490986,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,CP003,67.0,06-07,CP003,67,06-07,0.0,SAME_DAY,True,4.100315665450135,4.100315665450135,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,CP004,79.0,06-19,CP004,79,06-19,0.0,SAME_DAY,True,9.334141141863132,9.334141141863132,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,CP005,97.0,07-07,CP005,97,07-07,0.0,SAME_DAY,True,7.019023587916856,7.019023587916856,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,CP006,113.0,07-23,CP006,113,07-23,0.0,SAME_DAY,True,10.674478120457959,10.674478120457959,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,3.82377360523746,3.82377360523746,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,CP008,134.0,08-13,CP008,134,08-13,0.0,SAME_DAY,True,3.989943936623615,3.989943936623615,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,CP009,159.0,09-07,CP009,159,09-07,0.0,SAME_DAY,True,7.335173502525182,7.335173502525182,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,CP001,17.0,04-18,CP001,17,04-18,0.0,SAME_DAY,True,3.36604305172617,3.36604305172617,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,CP002,44.0,05-15,CP002,44,05-15,0.0,SAME_DAY,True,6.168023914490986,6.168023914490986,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,CP003,67.0,06-07,CP003,67,06-07,0.0,SAME_DAY,True,4.100315665450135,4.100315665450135,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,CP004,79.0,06-19,CP004,79,06-19,0.0,SAME_DAY,True,9.334141141863132,9.334141141863132,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,CP005,97.0,07-07,CP005,97,07-07,0.0,SAME_DAY,True,7.019023587916856,7.019023587916856,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,CP006,113.0,07-23,CP006,113,07-23,0.0,SAME_DAY,True,10.674478120457959,10.674478120457959,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,3.82377360523746,3.82377360523746,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,CP008,134.0,08-13,CP008,134,08-13,0.0,SAME_DAY,True,3.989943936623615,3.989943936623615,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,CP009,159.0,09-07,CP009,159,09-07,0.0,SAME_DAY,True,7.335173502525182,7.335173502525182,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,CP001,17.0,04-18,CP001,17,04-18,0.0,SAME_DAY,True,3.36604305172617,3.36604305172617,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,CP002,44.0,05-15,CP002,44,05-15,0.0,SAME_DAY,True,6.168023914490986,6.168023914490986,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,CP003,67.0,06-07,CP003,67,06-07,0.0,SAME_DAY,True,4.100315665450135,4.100315665450135,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,CP004,79.0,06-19,CP004,79,06-19,0.0,SAME_DAY,True,9.334141141863132,9.334141141863132,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,CP005,97.0,07-07,CP005,97,07-07,0.0,SAME_DAY,True,7.019023587916856,7.019023587916856,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,CP006,113.0,07-23,CP006,113,07-23,0.0,SAME_DAY,True,10.674478120457959,10.674478120457959,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,3.82377360523746,3.82377360523746,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,CP008,134.0,08-13,CP008,134,08-13,0.0,SAME_DAY,True,3.989943936623615,3.989943936623615,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,CP009,159.0,09-07,CP009,159,09-07,0.0,SAME_DAY,True,7.335173502525182,7.335173502525182,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,CP001,17.0,04-18,CP001,17,04-18,0.0,SAME_DAY,True,3.36604305172617,3.36604305172617,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,CP002,44.0,05-15,CP002,44,05-15,0.0,SAME_DAY,True,6.168023914490986,6.168023914490986,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,CP003,67.0,06-07,CP003,67,06-07,0.0,SAME_DAY,True,4.100315665450135,4.100315665450135,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,CP004,79.0,06-19,CP004,79,06-19,0.0,SAME_DAY,True,9.334141141863132,9.334141141863132,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,CP005,97.0,07-07,CP005,97,07-07,0.0,SAME_DAY,True,7.019023587916856,7.019023587916856,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,CP006,113.0,07-23,CP006,113,07-23,0.0,SAME_DAY,True,10.674478120457959,10.674478120457959,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,3.82377360523746,3.82377360523746,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,CP008,134.0,08-13,CP008,134,08-13,0.0,SAME_DAY,True,3.989943936623615,3.989943936623615,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,CP009,159.0,09-07,CP009,159,09-07,0.0,SAME_DAY,True,7.335173502525182,7.335173502525182,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,CP001,17.0,04-18,CP001,17,04-18,0.0,SAME_DAY,True,3.36604305172617,3.36604305172617,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,CP002,44.0,05-15,CP002,44,05-15,0.0,SAME_DAY,True,6.168023914490986,6.168023914490986,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,CP003,67.0,06-07,CP003,67,06-07,0.0,SAME_DAY,True,4.100315665450135,4.100315665450135,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,CP004,79.0,06-19,CP004,79,06-19,0.0,SAME_DAY,True,9.334141141863132,9.334141141863132,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,CP005,97.0,07-07,CP005,97,07-07,0.0,SAME_DAY,True,7.019023587916856,7.019023587916856,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,CP006,113.0,07-23,CP006,113,07-23,0.0,SAME_DAY,True,10.674478120457959,10.674478120457959,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,3.82377360523746,3.82377360523746,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,CP008,134.0,08-13,CP008,134,08-13,0.0,SAME_DAY,True,3.989943936623615,3.989943936623615,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,CP009,159.0,09-07,CP009,159,09-07,0.0,SAME_DAY,True,7.335173502525182,7.335173502525182,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,CP001,17.0,04-18,CP001,17,04-18,0.0,SAME_DAY,True,3.36604305172617,3.36604305172617,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,CP002,44.0,05-15,CP002,44,05-15,0.0,SAME_DAY,True,6.168023914490986,6.168023914490986,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,CP003,67.0,06-07,CP003,67,06-07,0.0,SAME_DAY,True,4.100315665450135,4.100315665450135,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,CP004,79.0,06-19,CP004,79,06-19,0.0,SAME_DAY,True,9.334141141863132,9.334141141863132,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,CP005,97.0,07-07,CP005,97,07-07,0.0,SAME_DAY,True,7.019023587916856,7.019023587916856,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,CP006,113.0,07-23,CP006,113,07-23,0.0,SAME_DAY,True,10.674478120457959,10.674478120457959,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,CP007,129.0,08-08,CP007,129,08-08,0.0,SAME_DAY,True,3.82377360523746,3.82377360523746,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,CP008,134.0,08-13,CP008,134,08-13,0.0,SAME_DAY,True,3.989943936623615,3.989943936623615,0.0,matched_to_perturbed
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,CP009,159.0,09-07,CP009,159,09-07,0.0,SAME_DAY,True,7.335173502525182,7.335173502525182,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,4.698734265329099,4.698734265329099,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP002,34.0,05-05,CP002,34,05-05,0.0,SAME_DAY,True,13.170076876576445,13.170076876576445,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP003,45.0,05-16,CP003,45,05-16,0.0,SAME_DAY,True,26.563465838769993,26.563465838769993,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP004,65.0,06-05,CP004,65,06-05,0.0,SAME_DAY,True,17.206599258152806,17.206599258152806,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP005,82.0,06-22,CP005,82,06-22,0.0,SAME_DAY,True,59.21762425438138,59.21762425438138,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP006,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,33.259216108942724,33.259216108942724,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP007,113.0,07-23,CP007,113,07-23,0.0,SAME_DAY,True,26.616812351441734,26.616812351441734,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP008,126.0,08-05,CP008,126,08-05,0.0,SAME_DAY,True,5.946778876241709,5.946778876241709,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP009,138.0,08-17,CP009,138,08-17,0.0,SAME_DAY,True,5.071550450487186,5.071550450487186,0.0,matched_to_perturbed
P_only,P,BASELINE,BASELINE,baseline,none,baseline,CP010,158.0,09-06,CP010,158,09-06,0.0,SAME_DAY,True,21.186921722771807,21.186921722771807,0.0,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP001,18.0,04-19,CP001,17,04-18,-1.0,STRICT_SHIFT_LE_2D,False,4.698734265329099,3.94150578530354,-0.7572284800255593,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP002,34.0,05-05,CP002,34,05-05,0.0,SAME_DAY,True,13.170076876576445,7.280460300268987,-5.889616576307458,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP003,45.0,05-16,CP003,45,05-16,0.0,SAME_DAY,True,26.563465838769993,17.809129795259068,-8.754336043510925,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP004,65.0,06-05,CP005,65,06-05,0.0,SAME_DAY,True,17.206599258152806,11.662849328323626,-5.543749929829181,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP005,82.0,06-22,CP006,83,06-23,1.0,STRICT_SHIFT_LE_2D,False,59.21762425438138,33.93697307431346,-25.28065118006792,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP006,95.0,07-05,CP007,97,07-07,2.0,STRICT_SHIFT_LE_2D,False,33.259216108942724,20.410541339525487,-12.848674769417237,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP007,113.0,07-23,CP008,114,07-24,1.0,STRICT_SHIFT_LE_2D,False,26.616812351441734,16.40057554194312,-10.216236809498614,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP008,126.0,08-05,CP009,126,08-05,0.0,SAME_DAY,True,5.946778876241709,4.43251062091937,-1.5142682553223388,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP009,138.0,08-17,CP010,138,08-17,0.0,SAME_DAY,True,5.071550450487186,3.435673615635273,-1.6358768348519126,matched_to_perturbed
P_only,P,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,CP010,158.0,09-06,CP011,157,09-05,-1.0,STRICT_SHIFT_LE_2D,False,21.186921722771807,12.823138306126877,-8.36378341664493,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP001,18.0,04-19,CP001,19,04-20,1.0,STRICT_SHIFT_LE_2D,False,4.698734265329099,6.81960907189607,2.120874806566971,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP002,34.0,05-05,CP002,43,05-14,9.0,SHIFT_GT_8D,False,13.170076876576445,36.53907648035802,23.368999603781575,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP003,45.0,05-16,CP002,43,05-14,-2.0,STRICT_SHIFT_LE_2D,False,26.563465838769993,36.53907648035802,9.975610641588027,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP004,65.0,06-05,CP003,81,06-21,16.0,SHIFT_GT_8D,False,17.206599258152806,88.22969791047132,71.02309865231851,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP005,82.0,06-22,CP003,81,06-21,-1.0,STRICT_SHIFT_LE_2D,False,59.21762425438138,88.22969791047132,29.01207365608994,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP006,95.0,07-05,CP003,81,06-21,-14.0,SHIFT_GT_8D,False,33.259216108942724,88.22969791047132,54.97048180152859,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP007,113.0,07-23,CP004,112,07-22,-1.0,STRICT_SHIFT_LE_2D,False,26.616812351441734,37.53158983345069,10.914777482008954,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP008,126.0,08-05,CP005,126,08-05,0.0,SAME_DAY,True,5.946778876241709,6.9448941622685,0.998115286026791,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP009,138.0,08-17,CP006,137,08-16,-1.0,STRICT_SHIFT_LE_2D,False,5.071550450487186,6.507113578610609,1.4355631281234231,matched_to_perturbed
P_only,P,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,CP010,158.0,09-06,CP007,158,09-06,0.0,SAME_DAY,True,21.186921722771807,29.86105397527077,8.674132252498964,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,4.698734265329099,4.698734265329099,0.0,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP002,34.0,05-05,CP002,34,05-05,0.0,SAME_DAY,True,13.170076876576445,13.170076876576445,0.0,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP003,45.0,05-16,CP003,45,05-16,0.0,SAME_DAY,True,26.563465838769993,26.563465838769993,0.0,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP004,65.0,06-05,CP004,65,06-05,0.0,SAME_DAY,True,17.206599258152806,17.206599258152806,0.0,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP005,82.0,06-22,CP005,82,06-22,0.0,SAME_DAY,True,59.21762425438138,59.21762425438138,0.0,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP006,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,33.259216108942724,33.259216108942724,0.0,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP007,113.0,07-23,CP007,113,07-23,0.0,SAME_DAY,True,26.616812351441734,26.616812351441734,0.0,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP008,126.0,08-05,CP008,126,08-05,0.0,SAME_DAY,True,5.946778876241709,5.946778876241709,0.0,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP009,138.0,08-17,CP009,138,08-17,0.0,SAME_DAY,True,5.071550450487186,5.071550450487186,0.0,matched_to_perturbed
P_only,P,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,CP010,158.0,09-06,CP010,158,09-06,0.0,SAME_DAY,True,21.186921722771807,21.186921722771807,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,4.698734265329099,4.698734265329099,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP002,34.0,05-05,CP002,34,05-05,0.0,SAME_DAY,True,13.170076876576445,13.170076876576445,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP003,45.0,05-16,CP003,45,05-16,0.0,SAME_DAY,True,26.563465838769993,26.563465838769993,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP004,65.0,06-05,CP004,65,06-05,0.0,SAME_DAY,True,17.206599258152806,17.206599258152806,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP005,82.0,06-22,CP005,82,06-22,0.0,SAME_DAY,True,59.21762425438138,59.21762425438138,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP006,95.0,07-05,CP006,95,07-05,0.0,SAME_DAY,True,33.259216108942724,33.259216108942724,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP007,113.0,07-23,CP007,113,07-23,0.0,SAME_DAY,True,26.616812351441734,26.616812351441734,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP008,126.0,08-05,CP008,126,08-05,0.0,SAME_DAY,True,5.946778876241709,5.946778876241709,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP009,138.0,08-17,CP009,138,08-17,0.0,SAME_DAY,True,5.071550450487186,5.071550450487186,0.0,matched_to_perturbed
P_only,P,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,CP010,158.0,09-06,CP010,158,09-06,0.0,SAME_DAY,True,21.186921722771807,21.186921722771807,0.0,matched_to_perturbed
P_only,P,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,CP001,18.0,04-19,CP001,18,04-19,0.0,SAME_DAY,True,4.698734265329099,4.698734265329099,0.0,matched_to_perturbed
P_only,P,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,CP002,34.0,05-05,CP002,34,05-05,0.0,SAME_DAY,True,13.170076876576445,13.170076876576445,0.0,matched_to_perturbed
