scope,object,config_id,candidate_id,point_day,bootstrap_strict_fraction,bootstrap_match_fraction,bootstrap_near_fraction,bootstrap_no_match_fraction,median_bootstrap_matched_peak_score,median_bootstrap_abs_offset_days,object_support_class,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
V_only,V,SMOOTH_INPUT_5D,CP001,15,0.783,0.88,0.044,0.076,8.594882269944517,1.0,object_candidate,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH_INPUT_5D,CP002,30,0.572,0.815,0.034,0.151,10.589245616538069,2.0,object_candidate,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH_INPUT_5D,CP003,45,0.77,0.993,0.005,0.002,22.312756071550385,2.0,object_strong_candidate,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH_INPUT_5D,CP004,67,0.629,0.811,0.086,0.103,20.78885052006583,2.0,object_candidate,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH_INPUT_5D,CP005,78,0.501,0.763,0.23,0.007,24.683972113524856,2.0,object_weak_candidate,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH_INPUT_5D,CP006,96,0.902,0.967,0.014,0.019,15.016820197675184,1.0,object_strong_candidate,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH_INPUT_5D,CP007,113,0.813,0.933,0.06,0.007,24.88733749209913,1.0,object_candidate,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH_INPUT_5D,CP008,136,0.705,0.917,0.04,0.043,12.73637769646942,2.0,object_candidate,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH_INPUT_5D,CP009,160,0.726,0.903,0.067,0.03,37.82408527137815,1.0,object_candidate,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
