scope,object,config_id,window_id,start_day,end_day,center_day,main_peak_day,n_member_points,member_candidate_ids,max_member_bootstrap_match_fraction,merge_reason,protected_split_flag,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,W001,15,22,18,18,1,CP001,0.906,non_overlap,False,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,W002,32,38,35,35,1,CP002,0.964,non_overlap,False,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,W003,53,62,58,55,2,CP003;CP004,0.909,non_overlap,False,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,W004,72,82,77,77,1,CP005,0.973,non_overlap,False,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,W005,92,98,95,95,1,CP006,0.953,non_overlap,False,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,W006,110,119,114,113,1,CP007,0.999,non_overlap,False,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,W007,127,131,129,129,1,CP008,0.951,non_overlap,False,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,W008,143,147,145,145,1,CP009,0.72,non_overlap,False,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,W009,151,158,154,155,1,CP010,0.986,final_group,False,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
