window,source,target,lag,n_pairs,n_years_used,valid_year_fraction,r,signed_r,abs_r,eff_n,p_effn,same_year_only,target_window_rule,sample_status
T3_expand23,V_strength,P_main_band_share,-10,1035,45,1.0,0.10792280553897324,0.10792280553897324,0.10792280553897324,59.87746099731524,0.4138682595136858,True,True,ok
T3_expand23,V_strength,P_south_band_share_18_24,-10,1035,45,1.0,-0.0597410678731961,-0.0597410678731961,0.0597410678731961,62.16198878303454,0.645475165795059,True,True,ok
T3_expand23,V_strength,P_main_minus_south,-10,1035,45,1.0,0.09960828123175386,0.09960828123175386,0.09960828123175386,59.818806470020206,0.4512529077170342,True,True,ok
T3_expand23,V_strength,P_spread_lat,-10,1035,45,1.0,0.010140222654032497,0.010140222654032497,0.010140222654032497,68.97373137617568,0.9343556834619635,True,True,ok
T3_expand23,V_strength,P_north_band_share_35_45,-10,1035,45,1.0,-0.006989544750777434,-0.006989544750777434,0.006989544750777434,72.0623784869407,0.9536795658445316,True,True,ok
T3_expand23,V_strength,P_north_minus_main_35_45,-10,1035,45,1.0,-0.08255712545713186,-0.08255712545713186,0.08255712545713186,68.528014311753,0.5029729821882338,True,True,ok
T3_expand23,V_strength,P_total_centroid_lat_10_50,-10,1035,45,1.0,0.06086818865251637,0.06086818865251637,0.06086818865251637,59.2811015623294,0.6475252870456525,True,True,ok
T3_expand23,V_strength,P_main_28_35_mean,-10,1035,45,1.0,0.15151765657030405,0.15151765657030405,0.15151765657030405,67.23144317147037,0.22104509620539248,True,True,ok
T3_expand23,V_strength,P_south_10_25_mean,-10,1035,45,1.0,-0.021678825706730468,-0.021678825706730468,0.021678825706730468,57.03989656330592,0.8733616208387824,True,True,ok
T3_expand23,V_strength,P_scs_10_20_mean,-10,1035,45,1.0,-0.02057252854569134,-0.02057252854569134,0.02057252854569134,57.03989656330592,0.8797755358809827,True,True,ok
T3_expand23,V_strength,P_highlat_40_60_mean,-10,1035,45,1.0,0.005141434846392244,0.005141434846392244,0.005141434846392244,74.3191844660207,0.9653666132196199,True,True,ok
T3_expand23,V_strength,P_highlat_35_60_mean,-10,1035,45,1.0,0.06588895356332779,0.06588895356332779,0.06588895356332779,67.99516738528843,0.5947504530410819,True,True,ok
T3_expand23,V_strength,P_highlat_minus_main,-10,1035,45,1.0,-0.1335538211137778,-0.1335538211137778,0.1335538211137778,66.70385104698296,0.28355742447596866,True,True,ok
T3_expand23,V_strength,P_south_minus_main,-10,1035,45,1.0,-0.09063860444102423,-0.09063860444102423,0.09063860444102423,57.35221497342049,0.5028178796832254,True,True,ok
T3_expand23,V_strength,P_south_plus_highlat_minus_main,-10,1035,45,1.0,-0.08571074840893929,-0.08571074840893929,0.08571074840893929,57.03989656330592,0.5276318306093519,True,True,ok
T3_expand23,V_pos_centroid_lat,P_main_band_share,-10,1035,45,1.0,0.06677554771820812,0.06677554771820812,0.06677554771820812,79.51876165817367,0.5585546794108724,True,True,ok
T3_expand23,V_pos_centroid_lat,P_south_band_share_18_24,-10,1035,45,1.0,-0.03700764556585639,-0.03700764556585639,0.03700764556585639,81.79733509094554,0.7424134049642293,True,True,ok
T3_expand23,V_pos_centroid_lat,P_main_minus_south,-10,1035,45,1.0,0.06165282408221677,0.06165282408221677,0.06165282408221677,79.46025748514906,0.5893442747856956,True,True,ok
T3_expand23,V_pos_centroid_lat,P_spread_lat,-10,1035,45,1.0,-0.032880404433449764,-0.032880404433449764,0.032880404433449764,88.59018693855013,0.7608973341603089,True,True,ok
T3_expand23,V_pos_centroid_lat,P_north_band_share_35_45,-10,1035,45,1.0,0.014886426117374228,0.014886426117374228,0.014886426117374228,91.66970755165005,0.8885116242078144,True,True,ok
T3_expand23,V_pos_centroid_lat,P_north_minus_main_35_45,-10,1035,45,1.0,-0.03819721109312379,-0.03819721109312379,0.03819721109312379,88.14575801150906,0.7243626445064271,True,True,ok
T3_expand23,V_pos_centroid_lat,P_total_centroid_lat_10_50,-10,1035,45,1.0,0.05435587477347278,0.05435587477347278,0.05435587477347278,78.92392503918633,0.6354331717569495,True,True,ok
T3_expand23,V_pos_centroid_lat,P_main_28_35_mean,-10,1035,45,1.0,0.02432248190615498,0.02432248190615498,0.02432248190615498,86.8528925726651,0.8237161663765638,True,True,ok
T3_expand23,V_pos_centroid_lat,P_south_10_25_mean,-10,1035,45,1.0,-0.09246773437737484,-0.09246773437737484,0.09246773437737484,76.68832629907362,0.42601191596863464,True,True,ok
T3_expand23,V_pos_centroid_lat,P_scs_10_20_mean,-10,1035,45,1.0,-0.08817633271403821,-0.08817633271403821,0.08817633271403821,76.68832629907362,0.4479163595897071,True,True,ok
T3_expand23,V_pos_centroid_lat,P_highlat_40_60_mean,-10,1035,45,1.0,-0.05509647490094594,-0.05509647490094594,0.05509647490094594,93.91962378152236,0.5989665337131649,True,True,ok
T3_expand23,V_pos_centroid_lat,P_highlat_35_60_mean,-10,1035,45,1.0,-0.03008115343233338,-0.03008115343233338,0.03008115343233338,87.61444146720392,0.7819426420101954,True,True,ok
T3_expand23,V_pos_centroid_lat,P_highlat_minus_main,-10,1035,45,1.0,-0.0396935767458067,-0.0396935767458067,0.0396935767458067,86.32679069496362,0.7169579703442917,True,True,ok
T3_expand23,V_pos_centroid_lat,P_south_minus_main,-10,1035,45,1.0,-0.07819419768892098,-0.07819419768892098,0.07819419768892098,76.99987451636446,0.5002939309909011,True,True,ok
T3_expand23,V_pos_centroid_lat,P_south_plus_highlat_minus_main,-10,1035,45,1.0,-0.08425898292310371,-0.08425898292310371,0.08425898292310371,76.68832629907362,0.4684433285278038,True,True,ok
T3_expand23,V_NS_diff,P_main_band_share,-10,1035,45,1.0,0.0913526069475987,0.0913526069475987,0.0913526069475987,55.880813828445234,0.5053049589026564,True,True,ok
T3_expand23,V_NS_diff,P_south_band_share_18_24,-10,1035,45,1.0,-0.04197865920480772,-0.04197865920480772,0.04197865920480772,58.16635112450096,0.7550588677104428,True,True,ok
T3_expand23,V_NS_diff,P_main_minus_south,-10,1035,45,1.0,0.08004697087714971,0.08004697087714971,0.08004697087714971,55.82213389701145,0.5598802083154955,True,True,ok
T3_expand23,V_NS_diff,P_spread_lat,-10,1035,45,1.0,-0.01433511576336928,-0.01433511576336928,0.01433511576336928,64.9813358191258,0.9101371449049935,True,True,ok
T3_expand23,V_NS_diff,P_north_band_share_35_45,-10,1035,45,1.0,-0.005914813716337721,-0.005914813716337721,0.005914813716337721,68.07156752503845,0.9619445315573449,True,True,ok
T3_expand23,V_NS_diff,P_north_minus_main_35_45,-10,1035,45,1.0,-0.06772181301820249,-0.06772181301820249,0.06772181301820249,64.53539598500994,0.5946880750522261,True,True,ok
T3_expand23,V_NS_diff,P_total_centroid_lat_10_50,-10,1035,45,1.0,0.06254305113406684,0.06254305113406684,0.06254305113406684,55.28419730232303,0.6506739191949926,True,True,ok
T3_expand23,V_NS_diff,P_main_28_35_mean,-10,1035,45,1.0,0.11664337882812016,0.11664337882812016,0.11664337882812016,63.238185278483044,0.36311425461986824,True,True,ok
T3_expand23,V_NS_diff,P_south_10_25_mean,-10,1035,45,1.0,-0.03575845719341343,-0.03575845719341343,0.03575845719341343,53.042049934297,0.800218235484883,True,True,ok
T3_expand23,V_NS_diff,P_scs_10_20_mean,-10,1035,45,1.0,-0.03080694887687753,-0.03080694887687753,0.03080694887687753,53.042049934297,0.827430211029272,True,True,ok
T3_expand23,V_NS_diff,P_highlat_40_60_mean,-10,1035,45,1.0,-0.00024983706362961084,-0.00024983706362961084,0.00024983706362961084,70.32957651785404,0.9983643153627377,True,True,ok
T3_expand23,V_NS_diff,P_highlat_35_60_mean,-10,1035,45,1.0,0.0566681608369836,0.0566681608369836,0.0566681608369836,64.00228469424616,0.6577111546719772,True,True,ok
T3_expand23,V_NS_diff,P_highlat_minus_main,-10,1035,45,1.0,-0.10418781032513758,-0.10418781032513758,0.10418781032513758,62.7103365105545,0.41908074218927904,True,True,ok
T3_expand23,V_NS_diff,P_south_minus_main,-10,1035,45,1.0,-0.08341512836542493,-0.08341512836542493,0.08341512836542493,53.35449741018582,0.5529804510120424,True,True,ok
T3_expand23,V_NS_diff,P_south_plus_highlat_minus_main,-10,1035,45,1.0,-0.07974322770873465,-0.07974322770873465,0.07974322770873465,53.042049934297,0.5718648827632551,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_main_band_share,-10,1035,45,1.0,0.019903411593589826,0.019903411593589826,0.019903411593589826,133.2570830317599,0.8202774901162733,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_south_band_share_18_24,-10,1035,45,1.0,-0.04538378279866044,-0.04538378279866044,0.04538378279866044,135.51093148087017,0.6011223173758087,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_main_minus_south,-10,1035,45,1.0,0.03544407645797994,0.03544407645797994,0.03544407645797994,133.19920686730538,0.6857688735325962,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_spread_lat,-10,1035,45,1.0,0.0845126848232386,0.0845126848232386,0.0845126848232386,142.22699911275947,0.31751018038466383,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_north_band_share_35_45,-10,1035,45,1.0,0.12832231183321546,0.12832231183321546,0.12832231183321546,145.27019389520353,0.12378570792007815,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_north_minus_main_35_45,-10,1035,45,1.0,0.06819078058964603,0.06819078058964603,0.06819078058964603,141.78773457487185,0.4210551500589368,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_total_centroid_lat_10_50,-10,1035,45,1.0,0.14899728539073767,0.14899728539073767,0.14899728539073767,132.66861571402117,0.0873788882457438,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_main_28_35_mean,-10,1035,45,1.0,0.04144838999518149,0.04144838999518149,0.04144838999518149,140.50978060994618,0.6267393353918311,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_south_10_25_mean,-10,1035,45,1.0,-0.08105584593788305,-0.08105584593788305,0.08105584593788305,130.45663903601317,0.3590872411618937,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_scs_10_20_mean,-10,1035,45,1.0,-0.06532340955963242,-0.06532340955963242,0.06532340955963242,130.45663903601317,0.46019160468192344,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_highlat_40_60_mean,-10,1035,45,1.0,0.07853308046893874,0.07853308046893874,0.07853308046893874,147.4929727340721,0.34417071309457237,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_highlat_35_60_mean,-10,1035,45,1.0,0.15392102714265124,0.15392102714265124,0.15392102714265124,141.26256623123166,0.06809438314268612,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_highlat_minus_main,-10,1035,45,1.0,-0.011357582736816479,-0.011357582736816479,0.011357582736816479,139.98969889588557,0.8942425594400605,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_south_minus_main,-10,1035,45,1.0,-0.07852468062022261,-0.07852468062022261,0.07852468062022261,130.76492526723908,0.3737772433800801,True,True,ok
T3_expand23,V_pos_north_edge_lat,P_south_plus_highlat_minus_main,-10,1035,45,1.0,-0.061418619349400023,-0.061418619349400023,0.061418619349400023,130.45663903601317,0.4875130367375735,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_main_band_share,-10,1035,45,1.0,0.00512687830156587,0.00512687830156587,0.00512687830156587,194.16792018337375,0.9434879854646967,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_south_band_share_18_24,-10,1035,45,1.0,0.03397283592427183,0.03397283592427183,0.03397283592427183,196.37881176409925,0.6364910560586314,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_main_minus_south,-10,1035,45,1.0,-0.013556730132465984,-0.013556730132465984,0.013556730132465984,194.11113951207446,0.8513284242112531,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_spread_lat,-10,1035,45,1.0,-0.04706703508088624,-0.04706703508088624,0.04706703508088624,202.9634605371307,0.5053729297467486,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_north_band_share_35_45,-10,1035,45,1.0,-0.0540699822682606,-0.0540699822682606,0.0540699822682606,205.94542417961543,0.4406908872586741,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_north_minus_main_35_45,-10,1035,45,1.0,-0.04042420118818909,-0.04042420118818909,0.04042420118818909,202.53294767406996,0.5677773452139616,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_total_centroid_lat_10_50,-10,1035,45,1.0,-0.05629919330060404,-0.05629919330060404,0.05629919330060404,193.59057379621674,0.43653441350860867,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_main_28_35_mean,-10,1035,45,1.0,-0.04004133622909538,-0.04004133622909538,0.04004133622909538,201.28033068349208,0.5726643829929765,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_south_10_25_mean,-10,1035,45,1.0,0.027076984174424626,0.027076984174424626,0.027076984174424626,191.42004788478272,0.7100668588410539,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_scs_10_20_mean,-10,1035,45,1.0,0.006653099383335424,0.006653099383335424,0.006653099383335424,191.42004788478272,0.9272336365800071,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_highlat_40_60_mean,-10,1035,45,1.0,-0.0675372810312692,-0.0675372810312692,0.0675372810312692,208.12281658434182,0.3326694213941981,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_highlat_35_60_mean,-10,1035,45,1.0,-0.05824937593005181,-0.05824937593005181,0.05824937593005181,202.01821381916795,0.4106914368363128,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_highlat_minus_main,-10,1035,45,1.0,0.013691160187725947,0.013691160187725947,0.013691160187725947,200.7705072391346,0.847309798230595,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_south_minus_main,-10,1035,45,1.0,0.039221064246170105,0.039221064246170105,0.039221064246170105,191.72259036771698,0.5898308519042967,True,True,ok
T3_expand23,V_pos_south_edge_lat,P_south_plus_highlat_minus_main,-10,1035,45,1.0,0.025770949219882572,0.025770949219882572,0.025770949219882572,191.42004788478272,0.7234690432876594,True,True,ok
T3_expand23,V_pos_band_width,P_main_band_share,-10,1035,45,1.0,0.018171168118358245,0.018171168118358245,0.018171168118358245,134.35510619705832,0.8350078889311057,True,True,ok
T3_expand23,V_pos_band_width,P_south_band_share_18_24,-10,1035,45,1.0,-0.05270892380695758,-0.05270892380695758,0.05270892380695758,136.60832068557582,0.5419792716144125,True,True,ok
T3_expand23,V_pos_band_width,P_main_minus_south,-10,1035,45,1.0,0.03796101944733912,0.03796101944733912,0.03796101944733912,134.29724617254928,0.6634277858049626,True,True,ok
T3_expand23,V_pos_band_width,P_spread_lat,-10,1035,45,1.0,0.09415422783272274,0.09415422783272274,0.09415422783272274,143.3224364553921,0.26329227892757423,True,True,ok
T3_expand23,V_pos_band_width,P_north_band_share_35_45,-10,1035,45,1.0,0.13866655576846865,0.13866655576846865,0.13866655576846865,146.3647158610607,0.09470382909432828,True,True,ok
T3_expand23,V_pos_band_width,P_north_minus_main_35_45,-10,1035,45,1.0,0.07657451236246149,0.07657451236246149,0.07657451236246149,142.88330245201146,0.36417386117169737,True,True,ok
T3_expand23,V_pos_band_width,P_total_centroid_lat_10_50,-10,1035,45,1.0,0.15940755137615437,0.15940755137615437,0.15940755137615437,133.76680266004848,0.06598019721443027,True,True,ok
T3_expand23,V_pos_band_width,P_main_28_35_mean,-10,1035,45,1.0,0.05036415141792812,0.05036415141792812,0.05036415141792812,141.60572596497056,0.5528840765463756,True,True,ok
T3_expand23,V_pos_band_width,P_south_10_25_mean,-10,1035,45,1.0,-0.0858424996213705,-0.0858424996213705,0.0858424996213705,131.55543515903898,0.32921153069986797,True,True,ok
T3_expand23,V_pos_band_width,P_scs_10_20_mean,-10,1035,45,1.0,-0.06543566623292871,-0.06543566623292871,0.06543566623292871,131.55543515903898,0.45749002137024886,True,True,ok
T3_expand23,V_pos_band_width,P_highlat_40_60_mean,-10,1035,45,1.0,0.09336917387604333,0.09336917387604333,0.09336917387604333,148.5868139035961,0.25852784468699563,True,True,ok
T3_expand23,V_pos_band_width,P_highlat_35_60_mean,-10,1035,45,1.0,0.1646974645661012,0.1646974645661012,0.1646974645661012,142.35828964282274,0.04974773960309742,True,True,ok
T3_expand23,V_pos_band_width,P_highlat_minus_main,-10,1035,45,1.0,-0.01447205747376938,-0.01447205747376938,0.01447205747376938,141.0857968965736,0.8649528090263907,True,True,ok
T3_expand23,V_pos_band_width,P_south_minus_main,-10,1035,45,1.0,-0.08636921760989992,-0.08636921760989992,0.08636921760989992,131.86363709996533,0.32565861464395773,True,True,ok
T3_expand23,V_pos_band_width,P_south_plus_highlat_minus_main,-10,1035,45,1.0,-0.0663428847096199,-0.0663428847096199,0.0663428847096199,131.55543515903898,0.45125924965745434,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_main_band_share,-10,1035,45,1.0,-0.031891144286401975,-0.031891144286401975,0.031891144286401975,69.15363893196995,0.7952693456605615,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_south_band_share_18_24,-10,1035,45,1.0,-0.05020783366032727,-0.05020783366032727,0.05020783366032727,71.43556027248816,0.677631153529733,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_main_minus_south,-10,1035,45,1.0,0.0042811325602696276,0.0042811325602696276,0.0042811325602696276,69.09505013156065,0.9722349678553805,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_spread_lat,-10,1035,45,1.0,0.09830658501254727,0.09830658501254727,0.09830658501254727,78.23899357183667,0.3922863813229869,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_north_band_share_35_45,-10,1035,45,1.0,0.13306904681858817,0.13306904681858817,0.13306904681858817,81.32360766960905,0.2361379280455682,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_north_minus_main_35_45,-10,1035,45,1.0,0.10641150765254279,0.10641150765254279,0.10641150765254279,77.7938448358964,0.35560053627897226,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_total_centroid_lat_10_50,-10,1035,45,1.0,0.09708015811230147,0.09708015811230147,0.09708015811230147,68.55794498037011,0.43039220531001665,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_main_28_35_mean,-10,1035,45,1.0,-0.06312855251119417,-0.06312855251119417,0.06312855251119417,76.49890733689453,0.5878658719243652,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_south_10_25_mean,-10,1035,45,1.0,-0.08610346832573909,-0.08610346832573909,0.08610346832573909,66.31918576943745,0.49217414199563114,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_scs_10_20_mean,-10,1035,45,1.0,-0.05831705230199033,-0.05831705230199033,0.05831705230199033,66.31918576943745,0.6422354986842609,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_highlat_40_60_mean,-10,1035,45,1.0,0.07686164069231126,0.07686164069231126,0.07686164069231126,83.57736215056906,0.48936998802695353,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_highlat_35_60_mean,-10,1035,45,1.0,0.1150633980378724,0.1150633980378724,0.1150633980378724,77.26167281185711,0.3192635910835113,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_highlat_minus_main,-10,1035,45,1.0,0.08143355302150693,0.08143355302150693,0.08143355302150693,75.97197161198058,0.4856908860076661,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_south_minus_main,-10,1035,45,1.0,-0.030277664874819532,-0.030277664874819532,0.030277664874819532,66.63116858047789,0.8090930702068277,True,True,ok
T3_expand23,V_pos_centroid_lat_recomputed,P_south_plus_highlat_minus_main,-10,1035,45,1.0,-0.01561009571230756,-0.01561009571230756,0.01561009571230756,66.31918576943745,0.9011372415138714,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_main_band_share,-10,1035,45,1.0,0.035772640238236175,0.035772640238236175,0.035772640238236175,68.39795601959972,0.7722651424251918,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_south_band_share_18_24,-10,1035,45,1.0,-0.08969271158173728,-0.08969271158173728,0.08969271158173728,70.68010346747671,0.45937792381593323,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_main_minus_south,-10,1035,45,1.0,0.06774023553731917,0.06774023553731917,0.06774023553731917,68.33936151101598,0.5834152721662471,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_spread_lat,-10,1035,45,1.0,0.06661546337072617,0.06661546337072617,0.06661546337072617,77.4842546989181,0.5647689429503226,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_north_band_share_35_45,-10,1035,45,1.0,0.05017219534970925,0.05017219534970925,0.05017219534970925,80.56921591588582,0.6583047927926453,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_north_minus_main_35_45,-10,1035,45,1.0,0.008024458370486976,0.008024458370486976,0.008024458370486976,77.03905698283401,0.9449508571030858,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_total_centroid_lat_10_50,-10,1035,45,1.0,0.0818111241082364,0.0818111241082364,0.0818111241082364,67.80220425762278,0.5092196413279724,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_main_28_35_mean,-10,1035,45,1.0,0.07233718746327414,0.07233718746327414,0.07233718746327414,75.74397859749043,0.5365463545894853,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_south_10_25_mean,-10,1035,45,1.0,-0.06438839670189259,-0.06438839670189259,0.06438839670189259,65.56323227854614,0.6100528763777653,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_scs_10_20_mean,-10,1035,45,1.0,-0.02519291640664203,-0.02519291640664203,0.02519291640664203,65.56323227854614,0.8420199518967935,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_highlat_40_60_mean,-10,1035,45,1.0,0.053543237314352364,0.053543237314352364,0.053543237314352364,82.82323254386357,0.6320568516823495,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_highlat_35_60_mean,-10,1035,45,1.0,0.09035335031290052,0.09035335031290052,0.09035335031290052,76.50682677198296,0.4372927095824921,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_highlat_minus_main,-10,1035,45,1.0,-0.04708389709258188,-0.04708389709258188,0.04708389709258188,75.2169862234745,0.688848854161064,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_south_minus_main,-10,1035,45,1.0,-0.08192103912500942,-0.08192103912500942,0.08192103912500942,65.87524431394574,0.5150187457050335,True,True,ok
T3_expand23,V_highlat_35_55_mean,P_south_plus_highlat_minus_main,-10,1035,45,1.0,-0.06899409800129298,-0.06899409800129298,0.06899409800129298,65.56323227854614,0.5846601108869378,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_main_band_share,-10,1035,45,1.0,0.12440033104690812,0.12440033104690812,0.12440033104690812,55.880813828445234,0.3631709329913759,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_south_band_share_18_24,-10,1035,45,1.0,-0.08402544696963203,-0.08402544696963203,0.08402544696963203,58.16635112450096,0.5315996032932477,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_main_minus_south,-10,1035,45,1.0,0.12234983761511277,0.12234983761511277,0.12234983761511277,55.82213389701145,0.3714814866543452,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_spread_lat,-10,1035,45,1.0,-0.012315756771571758,-0.012315756771571758,0.012315756771571758,64.9813358191258,0.9227544506526075,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_north_band_share_35_45,-10,1035,45,1.0,-0.04147956954915976,-0.04147956954915976,0.04147956954915976,68.07156752503845,0.737779631576672,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_north_minus_main_35_45,-10,1035,45,1.0,-0.1083897900557878,-0.1083897900557878,0.1083897900557878,64.53539598500994,0.39332019055378264,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_total_centroid_lat_10_50,-10,1035,45,1.0,0.04095042056547611,0.04095042056547611,0.04095042056547611,55.28419730232303,0.7670244939693285,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_main_28_35_mean,-10,1035,45,1.0,0.19370853437444066,0.19370853437444066,0.19370853437444066,63.238185278483044,0.12784012410313794,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_south_10_25_mean,-10,1035,45,1.0,0.00952200821344401,0.00952200821344401,0.00952200821344401,53.042049934297,0.9462942299378112,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_scs_10_20_mean,-10,1035,45,1.0,0.030887332238262916,0.030887332238262916,0.030887332238262916,53.042049934297,0.8269867650922451,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_highlat_40_60_mean,-10,1035,45,1.0,-0.002903131984106215,-0.002903131984106215,0.002903131984106215,70.32957651785404,0.980994910011789,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_highlat_35_60_mean,-10,1035,45,1.0,0.04977438129152046,0.04977438129152046,0.04977438129152046,64.00228469424616,0.6972175957970752,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_highlat_minus_main,-10,1035,45,1.0,-0.1738359335532587,-0.1738359335532587,0.1738359335532587,62.7103365105545,0.17476386230336294,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_south_minus_main,-10,1035,45,1.0,-0.0892450487331817,-0.0892450487331817,0.0892450487331817,53.35449741018582,0.5254412477250938,True,True,ok
T3_expand23,V_lowlat_20_30_mean,P_south_plus_highlat_minus_main,-10,1035,45,1.0,-0.08577327031039393,-0.08577327031039393,0.08577327031039393,53.042049934297,0.5430162434350569,True,True,ok
T3_expand23,V_high_minus_low_35_55_minus_20_30,P_main_band_share,-10,1035,45,1.0,-0.08229171145279444,-0.08229171145279444,0.08229171145279444,55.880813828445234,0.5486561729484882,True,True,ok
