window,source,target,D_pos_neg,D_pos_0,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0_bootstrap_mean,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,LOO_direction_retained_fraction,LOO_flip_years
T3_expand23,V_NS_diff,P_main_28_35_mean,0.03962697681511565,-0.0016350309615117964,0.04100543502528311,-0.012906445771033734,0.0971074761589107,-0.022769073107020154,0.10806367255462832,0.875,-0.0002509232751641668,-0.027743833794424907,0.027629595585397532,-0.03255154095551909,0.034355781019063336,0.472,1.0,0
T3_expand23,V_NS_diff,P_south_10_25_mean,0.11709940008155587,0.031796500340013106,0.1230213448601985,0.06479176078786003,0.18511051908317408,0.05607187776853896,0.19590475886528572,1.0,0.03790845954833198,0.005749415853138101,0.07893548488197502,0.0008532308686759101,0.09011960833967557,0.978,1.0,0
T3_expand23,V_NS_diff,P_scs_10_20_mean,0.036542634551727377,-0.009182008729844121,0.03720209295391968,-0.013674539326847434,0.08561184076707797,-0.023936194941222608,0.09421736833120961,0.875,-0.00746586534423646,-0.03514588161723875,0.020424839718777323,-0.03942073614445989,0.025589899812185644,0.321,1.0,0
T3_expand23,V_NS_diff,P_highlat_40_60_mean,0.03556142180059542,0.002544597205107496,0.0336680050532073,-0.027655784373912914,0.10257557656798015,-0.044843359693034865,0.11841060955276614,0.821,0.00812918273751224,-0.024716801970597804,0.06171862327579538,-0.030328670819739344,0.07415276633339428,0.586,1.0,0
T3_expand23,V_NS_diff,P_highlat_35_60_mean,0.04778351426093774,0.002941368198005223,0.049260413493564074,-0.0040186425753544475,0.10637626186799871,-0.01628801596162964,0.11921208739715089,0.934,0.004699164321720539,-0.023110568404368703,0.04013597023092987,-0.02802840957060431,0.049651491777735916,0.587,1.0,0
T3_expand23,V_NS_diff,P_highlat_minus_main,0.028909668618837064,-0.011156436623561722,0.03082422548776205,-0.024295649979734386,0.0861244649354221,-0.031032916963894822,0.09863798012009652,0.829,-0.0037771246879907253,-0.0341462318803593,0.04023038511933267,-0.03803957225263829,0.06434349709970638,0.34,1.0,0
T3_expand23,V_NS_diff,P_south_minus_main,0.11056348959986298,0.021554368686020786,0.11378303608208079,0.05730615392291071,0.17214712549226308,0.05014400472409305,0.18544662561348488,1.0,0.023593738235586286,-0.004796544002564462,0.055501787656230275,-0.00817178778012961,0.06750467020161338,0.905,1.0,0
T3_expand23,V_NS_diff,P_south_plus_highlat_minus_main,0.08600809050582212,0.014748547620762581,0.08834789910806269,0.03356302450091825,0.1444191024720392,0.025800561822000027,0.16189412250627744,0.999,0.016953675632050618,-0.011143721647174119,0.049583087006358245,-0.014917170801511559,0.06036364425087162,0.832,1.0,0
T3_expand23,V_pos_north_edge_lat,P_main_band_share,-0.03145345770761675,0.012388592624447609,-0.011848552625205604,-0.10422049647273317,0.08116172960820299,-0.1271314113261446,0.10406090935407314,0.423,0.02181768650549417,-0.02957219155457354,0.09606401920320766,-0.03452281256623744,0.11186426244236053,0.672,0.022222222222222223,44
T3_expand23,V_pos_north_edge_lat,P_south_band_share_18_24,-0.039094059684073035,0.056309181930099206,-0.04115850656003037,-0.15546670930055195,0.06339192035632163,-0.17512689796602807,0.08307039536512491,0.29,0.03574492768664695,-0.0359689900854385,0.1252445547342584,-0.04180639050718883,0.14032393072257068,0.726,0.0,45
T3_expand23,V_pos_north_edge_lat,P_main_minus_south,-0.04495705349814122,0.03262300458139414,-0.039934713425746005,-0.15306889726248685,0.07798183003398738,-0.17813345353117982,0.09949202859380095,0.294,0.025878657956740575,-0.037899281684159014,0.11645855003955301,-0.04313653452095334,0.13411771854557894,0.655,0.0,45
T3_expand23,V_pos_north_edge_lat,P_spread_lat,-0.10418362038401996,-0.017604814119060952,-0.08028720372934112,-0.18552699185629806,0.018693664118479905,-0.20711339748543137,0.03284575357516859,0.102,0.004027187172389554,-0.04200691413817336,0.07411232931592024,-0.04654952404990262,0.09065339425929503,0.436,0.0,45
T3_expand23,V_pos_north_edge_lat,P_north_band_share_35_45,-0.10543753523912665,0.0038578037955732253,-0.08343742937361695,-0.19377220609901846,0.02577412602596494,-0.213565922474252,0.04319639415507707,0.111,0.014696559633042606,-0.03442673819185726,0.08773502278504293,-0.03870275269938098,0.11030261624131936,0.555,0.0,45
T3_expand23,V_pos_north_edge_lat,P_north_minus_main_35_45,-0.04268504679737099,-0.006851814959178609,-0.017463733615977653,-0.10317878404215235,0.07351336110731546,-0.12352752440368309,0.09373586579045214,0.351,0.008347430333630173,-0.0377388427245219,0.07510203110149644,-0.043871591914833474,0.09537783680651643,0.526,0.0,45
T3_expand23,V_pos_north_edge_lat,P_total_centroid_lat_10_50,-0.08577460853010938,0.003190099044465808,-0.07209228342651736,-0.17541918989852684,0.033158602276486794,-0.19871335068773016,0.046459272679671725,0.137,0.015491554381631694,-0.036125934857139275,0.098933784820403,-0.04052859947136115,0.11844067456477161,0.55,0.0,45
T3_expand23,V_pos_north_edge_lat,P_main_28_35_mean,-0.09776417131694576,-0.013903718463130987,-0.06977022177163854,-0.1707977201714345,0.03966717640511416,-0.18858120332657313,0.052156416719471195,0.16,0.0014139474632528135,-0.0531838030146508,0.07337467855495862,-0.05630260655787165,0.09884609676518485,0.473,0.0,45
T3_expand23,V_pos_north_edge_lat,P_south_10_25_mean,-0.06002295272853901,-0.007084283107287592,-0.05077484423334943,-0.15940730424140448,0.0431917989796029,-0.17551675070477987,0.060125541187645674,0.221,0.005399309325144382,-0.0372826039504922,0.07662205500117114,-0.043149512756522054,0.09707953670230414,0.48,0.0,45
T3_expand23,V_pos_north_edge_lat,P_scs_10_20_mean,0.009990229321856267,0.013736570070176535,0.0089767756528689,-0.08372389809249077,0.10458032823379716,-0.1074317593349056,0.11328806027383109,0.562,0.022818923395402622,-0.022049146736968357,0.08816070715395179,-0.025888754836382043,0.10510115063985483,0.697,0.8444444444444444,7
T3_expand23,V_pos_north_edge_lat,P_highlat_40_60_mean,0.1763471200862009,0.12829889106272147,0.137625606010849,0.0183381463672192,0.24979156657005497,-0.017901176697821517,0.26304854816736517,0.962,0.12884434671358228,0.03979494203458074,0.22091256935000986,0.02204179144915814,0.23799204354375578,0.987,1.0,0
T3_expand23,V_pos_north_edge_lat,P_highlat_35_60_mean,0.06681705644802295,0.07730939368370728,0.06522342872381048,-0.06513587337374631,0.1835414833749741,-0.09762072123529363,0.20838516253345404,0.784,0.08077159641241492,-0.00118236545284994,0.16394195138172146,-0.014696539887736957,0.18022129382303598,0.948,1.0,0
T3_expand23,V_pos_north_edge_lat,P_highlat_minus_main,-0.08093801359362282,0.013166703884403275,-0.05283149304876888,-0.17271504037249466,0.07478204548475674,-0.18975413220445522,0.09434394101806871,0.24,0.01144899204740331,-0.06002239084329707,0.09281926594037283,-0.06548906830047856,0.10685938696746737,0.613,0.0,45
T3_expand23,V_pos_north_edge_lat,P_south_minus_main,-0.0930144406695924,-0.011446792950212045,-0.07875199159450973,-0.19353626183102185,0.04052116774790124,-0.21340646801243385,0.05799837005589443,0.132,0.004338963713478074,-0.04639457260174507,0.08389246182784833,-0.05062082204600318,0.1016400175635026,0.467,0.0,45
T3_expand23,V_pos_north_edge_lat,P_south_plus_highlat_minus_main,-0.1268216420748282,-0.03727053619488249,-0.09450946879640164,-0.1996743794692417,0.017281735290104048,-0.21709245268041452,0.04386146521096041,0.087,-0.008603723320379366,-0.05710234355683578,0.06310781572092611,-0.0627857718033619,0.08586392578264271,0.357,0.0,45
T3_expand23,V_pos_south_edge_lat,P_main_band_share,-0.012737622720327718,0.008188624152848434,-0.013859505368569008,-0.09496335782960975,0.0755187955767106,-0.10580574840533118,0.08873036242978191,0.393,0.008603470167382164,-0.06926208011410856,0.09888651429214473,-0.07479609505545108,0.11335251336993762,0.542,0.06666666666666667,42
T3_expand23,V_pos_south_edge_lat,P_south_band_share_18_24,0.06341635982843406,0.009396211124993864,0.04920553632909501,-0.005518986114002247,0.0858177236987938,-0.02828459440866586,0.0917152994187554,0.941,0.01296224802224929,-0.0110990457077706,0.0444404936734764,-0.016912786120225155,0.050848118996285045,0.781,1.0,0
T3_expand23,V_pos_south_edge_lat,P_main_minus_south,-0.02437988165491478,-0.03455147584241641,-0.02194534602667059,-0.058543972355955605,0.015444857941329554,-0.06722263784032304,0.025998159913255922,0.176,-0.030698939423100268,-0.05510832525368766,0.003709330965171367,-0.05945063718831673,0.015570261434843757,0.064,0.0,45
T3_expand23,V_pos_south_edge_lat,P_spread_lat,0.128817266596019,0.05101965997008884,0.11747324964349537,0.06046161749708295,0.16423006569826637,0.037578580618020704,0.17041290933984707,0.994,0.05221375785143666,0.022465097183366593,0.08190491571293651,0.016757763442246536,0.08986719615423065,1.0,1.0,0
T3_expand23,V_pos_south_edge_lat,P_north_band_share_35_45,0.011242963536722994,-0.01462007959350528,0.01204871799349914,-0.03238999822400392,0.055665177425746684,-0.04408988942556391,0.06347909676509766,0.707,-0.009627959174321668,-0.033369907633002904,0.026994680217554894,-0.037496972137260165,0.05054298908828349,0.195,0.9777777777777777,1
T3_expand23,V_pos_south_edge_lat,P_north_minus_main_35_45,0.044313322075253916,0.0743064524447541,0.019684760388597036,-0.08795787700554689,0.10928852329114869,-0.10022510569002276,0.12336739859484538,0.629,0.037036577683267666,-0.055435421214222624,0.10578180246371308,-0.06609527776455656,0.11607169409073548,0.807,1.0,0
T3_expand23,V_pos_south_edge_lat,P_total_centroid_lat_10_50,-0.07948732862101462,-0.06547353206270204,-0.04987091728567965,-0.11324833740775557,0.05174152200855431,-0.12741843403320732,0.08733748187212081,0.158,-0.03071708399115237,-0.08010848535038291,0.0777141999683014,-0.08400080793627487,0.11432262059323461,0.234,0.0,45
T3_expand23,V_pos_south_edge_lat,P_main_28_35_mean,0.023041787475936437,0.03355497755950032,-0.0022090116572946296,-0.06480911245112658,0.06368720708989029,-0.07600036296577711,0.07718433794218202,0.473,0.009506577614457529,-0.030960945885962907,0.06696081087023333,-0.036302036341953565,0.07854948172559305,0.55,0.9777777777777777,1
T3_expand23,V_pos_south_edge_lat,P_south_10_25_mean,-0.06323357850801009,-0.06990938593563811,-0.05620909655949741,-0.09396306556557821,-0.013788956500901724,-0.09955325324934677,0.009681116662960329,0.033,-0.06313566680510534,-0.08824350798788064,-0.020755409949628306,-0.0922662491813077,-0.0004969998878770406,0.025,0.0,45
T3_expand23,V_pos_south_edge_lat,P_scs_10_20_mean,-0.07937923275747696,-0.05758462198237704,-0.056350942811838015,-0.12654118138110423,0.048051694525630906,-0.13319182775601326,0.06368118420860731,0.165,-0.033042142806985385,-0.0959225326344221,0.0778139917824263,-0.10015983921408658,0.1003555486551164,0.259,0.0,45
T3_expand23,V_pos_south_edge_lat,P_highlat_40_60_mean,-0.007340774966077296,-0.03219779986863254,-0.014642788005248122,-0.08012264603879064,0.03812445498735107,-0.09896595625547097,0.05163899503314174,0.357,-0.022660803784840387,-0.051650171672948046,0.025860203099525664,-0.055059523582955114,0.04527562694999787,0.134,0.022222222222222223,44
T3_expand23,V_pos_south_edge_lat,P_highlat_35_60_mean,-0.02489516811695154,-0.041863269254501484,-0.025565524111069,-0.09071333534321259,0.039433891918058836,-0.10901394229468112,0.05779304087265428,0.197,-0.02517380907609992,-0.06386606756962382,0.04855653595699803,-0.06945781554443774,0.05984518713339382,0.178,0.0,45
T3_expand23,V_pos_south_edge_lat,P_highlat_minus_main,-0.017155717068866122,-0.009656165538565034,-0.019309838797700582,-0.08311824415973541,0.05515152846391088,-0.09611272952343117,0.06938528228779699,0.303,-0.005673921096814133,-0.045222800475061574,0.06189941724003293,-0.04856871240539679,0.0793940586832742,0.357,0.044444444444444446,43
T3_expand23,V_pos_south_edge_lat,P_south_minus_main,-0.054774582613895256,-0.055733565747467906,-0.04420933165755852,-0.08358010547124577,0.008513433892623223,-0.09046764364242901,0.025775440682666854,0.069,-0.04423511279341356,-0.06948243793851333,0.010707305829274233,-0.07355978222221805,0.027067127098099313,0.064,0.0,45
T3_expand23,V_pos_south_edge_lat,P_south_plus_highlat_minus_main,-0.05259444184249537,-0.052755561985217386,-0.04575234879308842,-0.08117749250681189,-0.004521181937469259,-0.08968044997823936,0.012749857551766915,0.041,-0.045252281900823976,-0.0674914679936125,-0.004944329210034369,-0.07156635343924272,0.011279827239622457,0.042,0.0,45
T3_expand23,V_pos_band_width,P_main_band_share,0.023388810184997735,0.0521122916503511,0.014860152328956624,-0.08276305252918764,0.11793547626132009,-0.1019082256478305,0.1331413927735301,0.617,0.031046843713435336,-0.027178559761804652,0.12064008119083505,-0.03288998824095238,0.1402752494804526,0.687,0.9777777777777777,1
T3_expand23,V_pos_band_width,P_south_band_share_18_24,-0.06789835555858878,0.06636341887937924,-0.057275318250192074,-0.1757086116610306,0.044674984538209256,-0.2007907798018707,0.05475848148358304,0.236,0.03917095736479446,-0.025614164067506853,0.12894761546244743,-0.03589402692263663,0.150131684456249,0.8,0.0,45
T3_expand23,V_pos_band_width,P_main_minus_south,-0.021325051119046368,0.07378394188221309,-0.02351786624617347,-0.1398209103811208,0.08686663505236912,-0.1723912029461264,0.11586739048715691,0.386,0.039525657566695634,-0.027420794511921913,0.13636749432415218,-0.035301097615134565,0.15928875404580436,0.744,0.044444444444444446,43
T3_expand23,V_pos_band_width,P_spread_lat,-0.1395932927428103,-0.010033571603014477,-0.11775612818862424,-0.21900240723604403,-0.017000033178342287,-0.23807568043898233,0.004473439271753889,0.028,-0.0006533530573965011,-0.054626459635639654,0.07657480596421076,-0.06069840449775119,0.09207278567946085,0.451,0.0,45
T3_expand23,V_pos_band_width,P_north_band_share_35_45,-0.07575156842303687,0.049250413384921865,-0.05953317331907419,-0.16915452442126225,0.04685687704715455,-0.18497539733260965,0.07278369678017531,0.195,0.03728516265688044,-0.019344080808927987,0.12015967928268219,-0.023145897747723066,0.13381661455507,0.747,0.0,45
T3_expand23,V_pos_band_width,P_north_minus_main_35_45,-0.042965901722591224,-0.005536464237962224,-0.0028950095116940656,-0.08968053742311921,0.08269784034150868,-0.10479831963236146,0.0970513105977947,0.467,0.01740653765824556,-0.0227509660518753,0.08021427405412775,-0.028080377997865832,0.09190034107736623,0.653,0.0,45
T3_expand23,V_pos_band_width,P_total_centroid_lat_10_50,-0.0492320540280638,0.05793455844665023,-0.04234488410228349,-0.1554875207617004,0.07137212896283912,-0.1767765294341573,0.09693045878489634,0.267,0.05555515173619795,-0.019594495792191906,0.15445126138921383,-0.02662779596431322,0.17356969721105703,0.835,0.0,45
T3_expand23,V_pos_band_width,P_main_28_35_mean,-0.07794852176519547,-0.0009165328442058557,-0.05777968560622808,-0.1568976011454279,0.04585357139293589,-0.17265867664101117,0.06017772887361389,0.209,0.008206495723780616,-0.04614717831390916,0.0822002667856571,-0.04964917141031873,0.10236208587395013,0.528,0.0,45
T3_expand23,V_pos_band_width,P_south_10_25_mean,-0.020688788852164616,0.051754163979887566,-0.01766829636309668,-0.11934906114117041,0.09395739344911884,-0.14243293768387333,0.11931304762850356,0.374,0.03761915984699236,-0.03083839877758216,0.1305587889731669,-0.037716492046087645,0.15027838011309014,0.72,0.022222222222222223,44
T3_expand23,V_pos_band_width,P_scs_10_20_mean,0.049840082761980736,0.06944365344443593,0.035297648399378836,-0.06457346764838916,0.15109174454293395,-0.0799563019718158,0.17340806465071337,0.682,0.05522227868814735,-0.023380867255828653,0.14620504318838579,-0.03374795327057427,0.16388916326389366,0.83,1.0,0
T3_expand23,V_pos_band_width,P_highlat_40_60_mean,0.16391047782699442,0.11184243941129719,0.13485695198435527,0.022273694194456545,0.24485680482846187,-0.010521929409473971,0.2626616750173206,0.969,0.11642316014369052,0.025864740059907968,0.21159216655924123,0.010606886048773011,0.22896860672581856,0.985,1.0,0
T3_expand23,V_pos_band_width,P_highlat_35_60_mean,0.04376908602987781,0.05380520796848226,0.04649110394137525,-0.08283919796272433,0.16637635189139835,-0.10810269653089373,0.19256421268887197,0.716,0.06223602131582506,-0.011615002976405673,0.14273765336576108,-0.016998128685760002,0.16038875580709505,0.892,1.0,0
T3_expand23,V_pos_band_width,P_highlat_minus_main,-0.07179074794070861,0.02170047557637382,-0.0458546707474482,-0.16374481322105197,0.07405725045558594,-0.183530598794699,0.0981676109987939,0.269,0.014312974538295168,-0.0528951840892365,0.08757053011163059,-0.05771806712978184,0.10039476450470722,0.642,0.0,45
T3_expand23,V_pos_band_width,P_south_minus_main,-0.048317365588975175,0.04617130564633928,-0.041300025871592455,-0.15813649632272475,0.08574858486726976,-0.1780826450521842,0.10975176841299958,0.284,0.04341771279258991,-0.024979195078443196,0.13578809176818954,-0.029820419674390856,0.15686391072469233,0.779,0.0,45
T3_expand23,V_pos_band_width,P_south_plus_highlat_minus_main,-0.07680030392402885,0.02470530476080858,-0.05815871376986483,-0.16842375412576163,0.05618134118309431,-0.1898298392073909,0.08100016621399102,0.216,0.02540089241850039,-0.03247026743673981,0.1098658181190451,-0.039151916759122274,0.12808717221031363,0.672,0.0,45
T3_expand23,V_pos_centroid_lat_recomputed,P_main_band_share,-0.014929138589638846,0.14415923830868257,-0.014834726115326437,-0.1663195652267603,0.14549156642193084,-0.1894482455932967,0.1752990164375648,0.45,0.11808350784583774,-0.02989356060750106,0.22990501334016095,-0.06169158506025631,0.24858858892818375,0.921,0.13333333333333333,39
T3_expand23,V_pos_centroid_lat_recomputed,P_south_band_share_18_24,-0.07846196004590288,-0.040935271316763264,-0.07615014268151055,-0.17222531407758018,0.013405413905481878,-0.20416165356674507,0.03365440476304207,0.08,-0.021942077684369836,-0.060224983811993794,0.06108163116705027,-0.06544642822821203,0.08848324127897672,0.182,0.0,45
T3_expand23,V_pos_centroid_lat_recomputed,P_main_minus_south,-0.07923893176006117,0.03848344439338662,-0.07709517833079975,-0.20268518511627584,0.07389533777884515,-0.21839809983001907,0.10806942338663987,0.183,0.04207379768044136,-0.07693436134917758,0.1784575402593387,-0.08279310317800272,0.2053869188608217,0.649,0.0,45
T3_expand23,V_pos_centroid_lat_recomputed,P_spread_lat,0.04009955735672219,-0.000377711812105469,0.03782610474016414,-0.04238529244944502,0.11406297496692719,-0.07131258030774981,0.13156091101001563,0.811,0.0036079437669095907,-0.028488321018312456,0.0468388741005675,-0.034250798491577306,0.059243114826126264,0.498,1.0,0
T3_expand23,V_pos_centroid_lat_recomputed,P_north_band_share_35_45,0.01265008953128896,-0.009014178776974024,-0.0008783759726558006,-0.10452248510485806,0.07707886816396878,-0.12075567752354602,0.09339854712917917,0.554,-0.005227409287476906,-0.0345224173120693,0.03857407979378164,-0.03981414038663564,0.058058925898661455,0.321,0.8888888888888888,5
T3_expand23,V_pos_centroid_lat_recomputed,P_north_minus_main_35_45,0.12681608902859956,0.11220763883382494,0.10696628164282802,-0.030751180370750406,0.2148077900982382,-0.06406808139740809,0.22526438535176435,0.904,0.11580405262369031,0.041374847141368604,0.1981826798691412,0.026256132411196065,0.21805847282932825,0.992,1.0,0
T3_expand23,V_pos_centroid_lat_recomputed,P_total_centroid_lat_10_50,-0.1210810932887763,-0.05846540927691761,-0.11678872066794126,-0.19989892738698453,-0.039577501014513974,-0.210953529243361,-0.027705175039481916,0.011,-0.045548524934105,-0.07898483458145215,0.019464107923642497,-0.08413744379097524,0.05816167854412022,0.079,0.0,45
T3_expand23,V_pos_centroid_lat_recomputed,P_main_28_35_mean,-0.07984821358681168,0.07705519618364329,-0.07068889025238144,-0.2116735044303528,0.06790168750161125,-0.24420123739788568,0.09340508972373333,0.21,0.04678700298087406,-0.0587845042357292,0.14059437801667277,-0.06760797253961941,0.1561836569627674,0.8,0.0,45
T3_expand23,V_pos_centroid_lat_recomputed,P_south_10_25_mean,-0.13155850385575285,-0.027651023264868485,-0.11723519346517318,-0.2184211371784919,0.01031884535607188,-0.23383201425393052,0.03674447538025987,0.069,-0.006454532543006035,-0.08404168249826277,0.14004237990166193,-0.08811160054561831,0.17031132525483073,0.392,0.0,45
T3_expand23,V_pos_centroid_lat_recomputed,P_scs_10_20_mean,-0.10087850082449393,0.000891546226691825,-0.09384979960791912,-0.2118545914932443,0.05292646416205915,-0.22396605704207168,0.08382662707415704,0.143,0.008533333477689083,-0.09234052976048607,0.15229139174412026,-0.09861265050420291,0.17306215271289366,0.484,0.0,45
