window_id,object,baseline_config,baseline_role,day,D_pre_2d,D_post_2d,S_dist_2d,R_pre_2d,R_post_2d,R_diff_2d,S_pattern_2d,V_dist_2d,V_pattern_2d,pattern_dynamic_range_2d,pattern_branch_valid_2d,basis
W113,Jw,C0_full_stage,main_full_stage,98,0.6213535238693065,3.6407069126469267,0.1457871217746492,0.9995460300571131,0.978247734396166,-0.021298295660947097,0.026709741156995738,-0.004315462386155794,0.03715225725981808,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,99,0.645409577020624,3.428533279692828,0.1584238168576796,0.9994918917058276,0.9790318516307734,-0.020460040075054198,0.045176927283705884,0.012636695083030391,0.018467186126710146,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,100,0.8392354994241426,3.1941336479406384,0.20807306962529343,0.9994933734188169,0.9801504245292862,-0.019342948889530698,0.06978699990445131,0.04964925276761384,0.024610072620745424,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,101,1.11594849078315,3.012191787674202,0.27032717289349717,0.9995289353809645,0.9811816637764457,-0.018347271604518878,0.09172226410536291,0.06225410326820374,0.021935264200911603,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,102,1.4670825104654133,2.8695272920801487,0.3383017096913459,0.9994287830980122,0.9824916865376139,-0.016937096560398324,0.12278911942882179,0.0679745367978487,0.031066855323458875,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,103,1.8411321857066534,2.7700672038641527,0.3992740348358737,0.9990272715239585,0.9841468680121133,-0.014880403511845275,0.16809908690453243,0.06097232514452783,0.045309967475710644,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,104,2.234459221902954,2.6873425480601485,0.4539921204343232,0.9981436393614398,0.9862030200557262,-0.011940619305713551,0.2328639903786546,0.054718085598449484,0.06476490347412217,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,105,2.653371997894806,2.613980985355024,0.5037391658262741,0.9965927464070249,0.9885737524704612,-0.00801899393656369,0.31925934142683937,0.049747045391950906,0.08639535104818477,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,106,3.0420085233170435,2.5369412127872857,0.545265447299265,0.9945072987285559,0.9910472653636877,-0.0034600333648682202,0.41969550294928687,0.04152628147299087,0.1004361615224475,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,107,3.4433844312367214,2.5321457958695213,0.5762475128343953,0.9918817705559027,0.9928214481492144,0.0009396775933117052,0.5166233165371774,0.030982065535130388,0.09692781358789054,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,108,3.840021313087287,2.4815890479809664,0.6074435300119293,0.9881116265487407,0.9946542754020135,0.0065426488532727145,0.6400595510957475,0.031196017177533952,0.12343623455857011,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,109,4.208260353938334,2.4658385710003015,0.6305361070111838,0.9836494138286682,0.9958332602596756,0.012183846431007339,0.7643379303857628,0.023092576999254488,0.12427837929001528,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,110,4.578270111625074,2.506022255586923,0.6462565171384703,0.9788559263952017,0.9964963450172819,0.01764041862208021,0.8845489208786409,0.015720410127286533,0.12021099049287809,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,111,4.9264979395343085,2.555236908514588,0.6584699992166992,0.9743480439685934,0.9971540102449805,0.02280596627638709,0.9983484965496631,0.012213482078228921,0.11379957567102217,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,112,5.274112312058854,2.656279897269821,0.6650506271120882,0.9699196864699109,0.9974154567641692,0.027495770294258315,1.1016672040576694,0.006580627895388935,0.10331870750800631,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,113,5.606620410693629,2.80484290169947,0.666545189875948,0.966064030430563,0.9973700641428185,0.03130603371225549,1.1856091961137043,0.0014945627638598413,0.08394199205603492,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,114,5.8946374970378885,2.9787970150685497,0.6643016848769844,0.9629351969195201,0.9969910634053302,0.03405586648581005,1.2461893753587583,-0.0022435049989636413,0.06058017924505399,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,115,6.173002742457502,3.191852935424564,0.659166884657594,0.9596287668060058,0.9962686850760166,0.036639918270010785,1.303117317221575,-0.00513480021939039,0.0569279418628168,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,116,6.378764995410766,3.3656929735014436,0.6546043931597807,0.9567431597050989,0.9955783758618477,0.038835216156748786,1.351480817996557,-0.0045624914978132924,0.04836350077498186,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,117,6.497609202972367,3.513985379429892,0.6490084221342172,0.9551164445441466,0.9951256119033353,0.04000916735918869,1.3773435449786147,-0.005595971025563529,0.025862726982057715,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,118,6.560200329212188,3.6239988240215326,0.6441547568449869,0.9543682576180111,0.994941189706661,0.04057293208864987,1.3897635614578896,-0.004853665289230258,0.012420016479274931,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,119,6.602976028136242,3.714991130871924,0.6399493162150135,0.9541024093753762,0.9949157543540991,0.04081334497872291,1.3950599766121172,-0.0042054406299734115,0.005296415154227629,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,120,6.674634043062708,3.825095151762578,0.6356958278840422,0.9532233850570354,0.994616811699865,0.041393426642829634,1.407839463250837,-0.004253488330971278,0.012779486638719861,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,121,6.762528365099251,3.9090030271580187,0.633698024821986,0.9518016737965704,0.9942063111777357,0.04240463738116529,1.4301169371292615,-0.0019978030620562137,0.02227747387842438,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,122,6.8186860871465145,3.9070904310607846,0.6357288980962459,0.950232607039454,0.9938328982676463,0.04360029122819231,1.4564577841307704,0.002030873274259881,0.02634084700150896,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,123,6.817681421403205,3.820402055177762,0.6408749692942227,0.9494010880375945,0.9938168989796763,0.0444158109420818,1.4744240877258208,0.0051460711979768314,0.01796630359505036,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,124,6.7257645494512,3.643380565646625,0.6486325029493761,0.9503661006480623,0.9943288004086613,0.04396269976059908,1.464441823765573,0.007757533655153415,-0.009982263960247817,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,125,6.590556644798558,3.420862377471367,0.6583039457381794,0.9518270522916074,0.9949268416694451,0.04309978937783776,1.4454314802411101,0.009671442788803275,-0.019010343524462847,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,126,6.447814934946173,3.1920064682556393,0.6688728623960365,0.9531658182091923,0.9953986178596369,0.042232799650444575,1.4263312667320514,0.010568916657857086,-0.019100213509058772,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,127,6.275624811006205,2.946284474899584,0.6805125290700368,0.9548603488732448,0.99592893049399,0.041068581620745226,1.400682966370738,0.011639666674000293,-0.02564830036131327,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,128,6.072193843629809,2.6668423881732357,0.6948356412039945,0.956143469637387,0.9962994447654165,0.0401559751280296,1.3805777929068812,0.01432311213395776,-0.020105173463856874,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,129,5.814522186661486,2.334476162768017,0.7135259988202783,0.9579981809211202,0.9967979829231024,0.03879980200198219,1.3507006266103005,0.018690357616283793,-0.02987716629658066,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,130,5.513921676051292,1.9690596710754678,0.7368616090655461,0.9606274220985739,0.9974822520562121,0.036854829957638224,1.3078519282435748,0.023335610245267757,-0.04284869836672578,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,131,5.223971480438186,1.6400847227649227,0.7610618744643178,0.9635186222182635,0.9981595750108152,0.03464095279255175,1.2590791167558038,0.024200265398771736,-0.04877281148777102,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,132,4.971569089634726,1.3719234348292673,0.7837274294029075,0.9664137183690097,0.9987113465664796,0.03229762819746995,1.2074545142110111,0.022665554938589683,-0.05162460254479262,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,133,4.768286595347275,1.1728669621838181,0.8025859875819782,0.968824709596972,0.9990668900315004,0.03024218043452842,1.162171980994679,0.018858558179070672,-0.04528253321633202,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,134,4.582775073454532,1.0399108570866809,0.8150508724952766,0.9710784840637056,0.9992157172714194,0.028137233207713885,1.1157989500496124,0.012464884913298446,-0.04637303094506673,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,135,4.4336467149561685,0.9628193807724653,0.821583354051914,0.9727942049440791,0.9993132146131497,0.026519009669070615,1.080148683250714,0.006532481556637326,-0.03565026679889849,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,136,4.298487990821505,0.9623904801271809,0.8170665820467747,0.974564110885328,0.9993685628859941,0.024804452000666055,1.0423761278150372,-0.004516772005139225,-0.0377725554356767,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,137,4.129360790576677,1.012183100098077,0.8031363493883853,0.9769993537905337,0.9994812084769699,0.022481854686436153,0.9912081575430672,-0.013930232658389441,-0.051167970271969954,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,138,3.915399099982616,1.0661964252847285,0.7859729036858106,0.9795672547852229,0.999473269551088,0.019906014765865065,0.934461127107085,-0.017163445702574665,-0.05674703043598228,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,139,3.671594789187894,1.1292741089533476,0.764777140781626,0.9816240841204248,0.9993332067617218,0.01770912264129698,0.8860625044823549,-0.02119576290418468,-0.04839862262473005,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,140,3.415789462899509,1.2330851581833253,0.7347562025890666,0.983057927735127,0.9991286777607039,0.016070750025576896,0.8499683435264462,-0.030020938192559354,-0.03609416095590867,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,141,3.109437351199176,1.3802849386787883,0.6925678584195224,0.9844168974454521,0.9988226920258281,0.014405794580375941,0.8132885496585006,-0.0421883441695442,-0.03667979386794562,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,142,2.838595786000363,1.5695002854325668,0.6439505264860589,0.9853798831251578,0.9985322050860554,0.013152321960897662,0.7856739264359387,-0.048617331933463515,-0.027614623222561918,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,143,2.684110054821679,1.7908395469957317,0.5998078847036806,0.9857465730513629,0.9983848415977075,0.012638268546344533,0.7743490748687266,-0.044142641782378256,-0.01132485156721208,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,144,2.5454214588806887,2.07012703071689,0.5514884015664667,0.9867587445399498,0.99797876578948,0.011220021249530143,0.743104383816562,-0.0483194831372139,-0.031244691052164653,0.045391624914663246,True,2d_field
W113,Jw,C0_full_stage,main_full_stage,145,2.4150514244512977,2.3463706247781144,0.5072122150654864,0.9880632684217734,0.9974518301830657,0.009388561761292324,0.7027564233352842,-0.04427618650098031,-0.040347960481277756,0.045391624914663246,True,2d_field
