object,baseline_config,day,V_dist,V_pattern
P,C0_full_stage,153,-0.03771865760142146,-0.008075276229666084
P,C0_full_stage,154,-0.04883597163600484,0.005129466679483663
P,C1_buffered_stage,88,,
P,C1_buffered_stage,89,-0.02368358406290494,-0.03326517007722142
P,C1_buffered_stage,90,-0.016229381662749454,-0.045289468347329026
P,C1_buffered_stage,91,-0.012557409935796793,-0.031439367800791984
P,C1_buffered_stage,92,-0.020583911993692305,-0.030942916097873557
P,C1_buffered_stage,93,-0.0070415699729442505,0.005433575503232674
P,C1_buffered_stage,94,-0.02542734588179474,0.0038856588198035724
P,C1_buffered_stage,95,-0.0565924751334905,0.01782635704138294
P,C1_buffered_stage,96,-0.03659129305999845,-0.0006036506854953383
P,C1_buffered_stage,97,-0.04924261752366754,0.027878261682658126
P,C1_buffered_stage,98,-0.01109577741901066,0.06569965308235344
P,C1_buffered_stage,99,0.09058467840821163,0.09859192428748337
P,C1_buffered_stage,100,0.057015041904992375,0.056635255008075785
P,C1_buffered_stage,101,0.0461942925861053,0.05594805456609367
P,C1_buffered_stage,102,0.04500490670389104,0.045807542413220215
P,C1_buffered_stage,103,0.0454870835725375,0.07707962825863868
P,C1_buffered_stage,104,0.03258124402143503,0.07825183267162411
P,C1_buffered_stage,105,0.007272098917628367,0.029704010546685033
P,C1_buffered_stage,106,0.011127170749111237,0.014205704180894063
P,C1_buffered_stage,107,0.03101513643596715,0.02219259178666466
P,C1_buffered_stage,108,0.035484584061012236,0.034612000537867726
P,C1_buffered_stage,109,0.058485524465154315,0.08729218382110421
P,C1_buffered_stage,110,0.045994273414471376,0.08814344364105631
P,C1_buffered_stage,111,0.03739063106246865,0.07510547873263007
P,C1_buffered_stage,112,0.028451019509192488,0.05209463502637546
P,C1_buffered_stage,113,0.02363538396534859,0.03781664939385254
P,C1_buffered_stage,114,0.053709202195316275,0.06874617892976653
P,C1_buffered_stage,115,0.039934305304292206,0.05944525355831265
P,C1_buffered_stage,116,0.020049288941474175,0.047064943448173135
P,C1_buffered_stage,117,-0.011717797453593692,0.01699439863380947
P,C1_buffered_stage,118,-0.002179623955016363,-0.010432483935642
P,C1_buffered_stage,119,0.020139376649538576,0.006575481029979624
P,C1_buffered_stage,120,0.007742364132038215,0.026847215370149558
P,C1_buffered_stage,121,-0.014545827614823259,0.0022164850777599554
P,C1_buffered_stage,122,-0.0014795889607255308,-0.013356267423182855
P,C1_buffered_stage,123,0.0025056848415352384,-0.02935545217749036
P,C1_buffered_stage,124,0.006980996754076152,-0.01920672852915839
P,C1_buffered_stage,125,0.006719537633454786,-0.013822705072725872
P,C1_buffered_stage,126,0.03127693774711637,0.0007022325467274104
P,C1_buffered_stage,127,0.031055597287679038,0.020682361910633107
P,C1_buffered_stage,128,-0.006428832327839418,0.021146254211117488
P,C1_buffered_stage,129,-0.01024496212851711,-0.019598728002702126
P,C1_buffered_stage,130,0.0068027734534703566,-0.016916739901792766
P,C1_buffered_stage,131,0.007464224601014147,0.0009575971391729832
P,C1_buffered_stage,132,0.001446880953305807,0.025348140329556124
P,C1_buffered_stage,133,0.03480055301112128,0.017421786484075552
P,C1_buffered_stage,134,0.019820780617520017,0.015274282477495849
P,C1_buffered_stage,135,-4.8156648096320254e-05,0.014367801051376139
P,C1_buffered_stage,136,0.01885540058218027,-0.0024291743588704673
P,C1_buffered_stage,137,0.024195087083451527,-0.03196942324200469
P,C1_buffered_stage,138,-0.042557519599813576,0.003395003719463885
P,C1_buffered_stage,139,-0.01810516000338358,-0.004170469819360978
P,C1_buffered_stage,140,-0.009647438366726102,-0.006209636580950528
P,C1_buffered_stage,141,-0.01553280984920391,-0.014801453884986548
P,C1_buffered_stage,142,0.0012579566825305921,-0.0122717852702795
P,C1_buffered_stage,143,-0.009696134526945399,-0.0038297999114805803
P,C1_buffered_stage,144,-0.016519577267645413,-0.00791718773843697
P,C1_buffered_stage,145,0.005520567068698079,0.002632034543370909
P,C1_buffered_stage,146,0.002253030787347843,0.01949764102657736
P,C1_buffered_stage,147,0.008477580608395319,0.006423771239150611
P,C1_buffered_stage,148,0.004850343372201027,0.0063565541708623385
P,C1_buffered_stage,149,0.007004463417829565,0.00708066407640473
P,C1_buffered_stage,150,0.022135048934238233,-0.004848550282440689
P,C1_buffered_stage,151,0.007484169015892772,-0.007678773824977059
P,C1_buffered_stage,152,-0.02009204528388253,-0.020463074573854545
P,C1_buffered_stage,153,-0.03677868692770325,-0.008890625768455451
P,C1_buffered_stage,154,-0.047419739669668726,0.003773798712197296
P,C2_immediate_pre,88,,
P,C2_immediate_pre,89,-0.02368358406290494,-0.03326517007722142
P,C2_immediate_pre,90,-0.016229381662749454,-0.045289468347329026
P,C2_immediate_pre,91,-0.012557409935796793,-0.031439367800791984
P,C2_immediate_pre,92,-0.020583911993692305,-0.030942916097873557
P,C2_immediate_pre,93,-0.0070415699729442505,0.005433575503232674
P,C2_immediate_pre,94,-0.02542734588179474,0.0038856588198035724
P,C2_immediate_pre,95,-0.0565924751334905,0.01782635704138294
P,C2_immediate_pre,96,-0.03659129305999845,-0.0006036506854953383
P,C2_immediate_pre,97,-0.04924261752366754,0.027878261682658126
P,C2_immediate_pre,98,-0.01109577741901066,0.06569965308235344
P,C2_immediate_pre,99,0.09058467840821163,0.09859192428748337
P,C2_immediate_pre,100,0.057015041904992375,0.056635255008075785
P,C2_immediate_pre,101,0.0461942925861053,0.05594805456609367
P,C2_immediate_pre,102,0.04500490670389104,0.045807542413220215
P,C2_immediate_pre,103,0.0454870835725375,0.07707962825863868
P,C2_immediate_pre,104,0.03258124402143503,0.07825183267162411
P,C2_immediate_pre,105,0.007272098917628367,0.029704010546685033
P,C2_immediate_pre,106,0.011127170749111237,0.014205704180894063
P,C2_immediate_pre,107,0.03101513643596715,0.02219259178666466
P,C2_immediate_pre,108,0.035484584061012236,0.034612000537867726
P,C2_immediate_pre,109,0.058485524465154315,0.08729218382110421
P,C2_immediate_pre,110,0.045994273414471376,0.08814344364105631
P,C2_immediate_pre,111,0.03739063106246865,0.07510547873263007
P,C2_immediate_pre,112,0.028451019509192488,0.05209463502637546
P,C2_immediate_pre,113,0.02363538396534859,0.03781664939385254
P,C2_immediate_pre,114,0.053709202195316275,0.06874617892976653
P,C2_immediate_pre,115,0.039934305304292206,0.05944525355831265
P,C2_immediate_pre,116,0.020049288941474175,0.047064943448173135
P,C2_immediate_pre,117,-0.011717797453593692,0.01699439863380947
P,C2_immediate_pre,118,-0.002179623955016363,-0.010432483935642
P,C2_immediate_pre,119,0.020139376649538576,0.006575481029979624
P,C2_immediate_pre,120,0.007742364132038215,0.026847215370149558
P,C2_immediate_pre,121,-0.014545827614823259,0.0022164850777599554
P,C2_immediate_pre,122,-0.0014795889607255308,-0.013356267423182855
P,C2_immediate_pre,123,0.0025056848415352384,-0.02935545217749036
P,C2_immediate_pre,124,0.006980996754076152,-0.01920672852915839
P,C2_immediate_pre,125,0.006719537633454786,-0.013822705072725872
P,C2_immediate_pre,126,0.03127693774711637,0.0007022325467274104
P,C2_immediate_pre,127,0.031055597287679038,0.020682361910633107
P,C2_immediate_pre,128,-0.006428832327839418,0.021146254211117488
P,C2_immediate_pre,129,-0.01024496212851711,-0.019598728002702126
P,C2_immediate_pre,130,0.0068027734534703566,-0.016916739901792766
P,C2_immediate_pre,131,0.007464224601014147,0.0009575971391729832
P,C2_immediate_pre,132,0.001446880953305807,0.025348140329556124
P,C2_immediate_pre,133,0.03480055301112128,0.017421786484075552
P,C2_immediate_pre,134,0.019820780617520017,0.015274282477495849
P,C2_immediate_pre,135,-4.8156648096320254e-05,0.014367801051376139
P,C2_immediate_pre,136,0.01885540058218027,-0.0024291743588704673
P,C2_immediate_pre,137,0.024195087083451527,-0.03196942324200469
P,C2_immediate_pre,138,-0.042557519599813576,0.003395003719463885
P,C2_immediate_pre,139,-0.01810516000338358,-0.004170469819360978
P,C2_immediate_pre,140,-0.009647438366726102,-0.006209636580950528
P,C2_immediate_pre,141,-0.01553280984920391,-0.014801453884986548
P,C2_immediate_pre,142,0.0012579566825305921,-0.0122717852702795
P,C2_immediate_pre,143,-0.009696134526945399,-0.0038297999114805803
P,C2_immediate_pre,144,-0.016519577267645413,-0.00791718773843697
P,C2_immediate_pre,145,0.005520567068698079,0.002632034543370909
P,C2_immediate_pre,146,0.002253030787347843,0.01949764102657736
P,C2_immediate_pre,147,0.008477580608395319,0.006423771239150611
P,C2_immediate_pre,148,0.004850343372201027,0.0063565541708623385
P,C2_immediate_pre,149,0.007004463417829565,0.00708066407640473
P,C2_immediate_pre,150,0.022135048934238233,-0.004848550282440689
P,C2_immediate_pre,151,0.007484169015892772,-0.007678773824977059
P,C2_immediate_pre,152,-0.02009204528388253,-0.020463074573854545
P,C2_immediate_pre,153,-0.03677868692770325,-0.008890625768455451
P,C2_immediate_pre,154,-0.047419739669668726,0.003773798712197296
V,C0_full_stage,88,,
V,C0_full_stage,89,-0.00014091650103795206,-0.017810943587586614
V,C0_full_stage,90,-0.004511138746104343,-0.012327466425094726
V,C0_full_stage,91,-0.01031298509728526,-0.005829727071302623
V,C0_full_stage,92,-0.016092699595689375,-0.00782407637248244
V,C0_full_stage,93,-0.02285690715785739,-0.007404386563840196
V,C0_full_stage,94,-0.035587142268357255,-0.011093426232807568
V,C0_full_stage,95,-0.04079240329720453,-0.009394235300308284
V,C0_full_stage,96,-0.01220351985609365,-0.007748409496170441
V,C0_full_stage,97,0.01896325496656641,-0.007558958455396211
V,C0_full_stage,98,0.02944652067801644,-0.00943481860419323
V,C0_full_stage,99,0.032845002560885794,-0.006772850610593113
V,C0_full_stage,100,0.024596997976729346,-0.008013982449621825
V,C0_full_stage,101,0.015646549175742125,-0.011553454193132383
V,C0_full_stage,102,0.007530747836697438,-0.00796380849354926
V,C0_full_stage,103,-0.0018914328737218988,0.0025557361413353977
V,C0_full_stage,104,-0.011043192186247719,0.005535049320187571
V,C0_full_stage,105,-0.012380674721989199,6.795461158115579e-05
V,C0_full_stage,106,0.007715184235588257,-0.008101722016309591
V,C0_full_stage,107,0.021215076138133893,-0.007101665271934926
V,C0_full_stage,108,0.023660178116291675,-0.006247007886151228
V,C0_full_stage,109,0.029768567178148214,-0.0013839762125755287
V,C0_full_stage,110,0.03936733715299301,0.0011159951774549134
V,C0_full_stage,111,0.04276051312069973,0.003089888785424391
V,C0_full_stage,112,0.04538254695531918,-0.003403189365879411
V,C0_full_stage,113,0.05085784304589286,-0.013093514777375997
V,C0_full_stage,114,0.060489899806624614,-0.00870735007914819
V,C0_full_stage,115,0.060663392271609384,-0.0006523082243849732
V,C0_full_stage,116,0.04680641223232207,0.004285161503300147
V,C0_full_stage,117,0.03738689549540897,-2.1817764949985663e-05
V,C0_full_stage,118,0.039010914854414214,0.0024145429635759608
V,C0_full_stage,119,0.027495097919588707,0.014394553314419203
V,C0_full_stage,120,0.014110911407175575,0.013444006154029485
V,C0_full_stage,121,0.019321628109296496,0.016669167276018776
V,C0_full_stage,122,0.024252235357334784,0.02444679898086933
V,C0_full_stage,123,0.03504313564934014,0.029686177439136912
V,C0_full_stage,124,0.041616712114762255,0.07149330663522054
V,C0_full_stage,125,0.03999712504668251,0.17035547648902713
V,C0_full_stage,126,0.0158008342842777,0.5274421104939451
V,C0_full_stage,127,-0.013528951997871852,0.2774790086294926
V,C0_full_stage,128,-0.009612860441449822,0.02946294902082247
V,C0_full_stage,129,0.006438512287554321,-0.04331584765193375
V,C0_full_stage,130,0.0069579847536258566,-0.05340821068881718
V,C0_full_stage,131,0.005216010518380942,-0.08733494603321246
V,C0_full_stage,132,-0.0008573699115506095,-0.08747366348514829
V,C0_full_stage,133,0.004481343119668635,-0.07790374778971121
V,C0_full_stage,134,0.016031954627932277,-0.030833163441424838
V,C0_full_stage,135,0.02823944863237593,-0.08325209006028933
V,C0_full_stage,136,0.031584664216587455,-0.051527643704479154
V,C0_full_stage,137,0.02177400661794615,0.1631687924252302
V,C0_full_stage,138,-0.0012692107065243041,0.476042331234629
V,C0_full_stage,139,-0.01539806586015513,0.2705920260844692
V,C0_full_stage,140,-0.019311668274303972,0.038336110438194515
V,C0_full_stage,141,-0.010827518399350478,0.008195820680818144
V,C0_full_stage,142,-0.0044100782399960625,-0.002390045270436625
V,C0_full_stage,143,-0.0031690213816840673,-0.012760207713026883
V,C0_full_stage,144,-0.00498347260545795,-0.026237670783298306
V,C0_full_stage,145,-0.001881956862924694,-0.005358016571012314
V,C0_full_stage,146,-0.006506280735277148,0.022071055686288865
V,C0_full_stage,147,-0.013557633921709389,0.014508345013442003
V,C0_full_stage,148,-0.010393354038430447,0.005721808240037429
V,C0_full_stage,149,-0.01576813093872742,-0.00526264504268914
V,C0_full_stage,150,-0.01728970033717603,-0.008250733891309814
V,C0_full_stage,151,-0.011434010622980217,-0.0028728366386647775
V,C0_full_stage,152,-0.007124034052281236,0.0007299328490919521
V,C0_full_stage,153,-0.01054955176016692,0.007864172841443251
V,C0_full_stage,154,-0.012517375131315678,0.0037047349083103587
V,C1_buffered_stage,88,,
V,C1_buffered_stage,89,-4.595538667293009e-05,-0.016845962088085198
V,C1_buffered_stage,90,-0.0041364988016258375,-0.01166027473513849
V,C1_buffered_stage,91,-0.009355983326423872,-0.0053143240122666136
V,C1_buffered_stage,92,-0.014776895757100283,-0.007236898995280114
V,C1_buffered_stage,93,-0.02107848827415812,-0.007010404142803003
V,C1_buffered_stage,94,-0.032985107906161465,-0.010424259936398225
V,C1_buffered_stage,95,-0.03945024167257444,-0.00898071138337515
V,C1_buffered_stage,96,-0.035771389261978065,-0.007702948857417942
V,C1_buffered_stage,97,-0.017955147047105678,-0.007553528503106051
V,C1_buffered_stage,98,0.021776660756141923,-0.009856703889235468
V,C1_buffered_stage,99,0.03331057118741766,-0.00753799176387368
V,C1_buffered_stage,100,0.025867074584387695,-0.008104582087715473
V,C1_buffered_stage,101,0.017201852303815435,-0.011190146899921885
V,C1_buffered_stage,102,0.009486104544925655,-0.00803137957403103
V,C1_buffered_stage,103,-0.00010309542556652396,0.001646072553215687
V,C1_buffered_stage,104,-0.010206953288997275,0.0048794396601213805
V,C1_buffered_stage,105,-0.013456920133624609,0.0008114993487007491
V,C1_buffered_stage,106,0.006845986039069385,-0.007028120523660614
V,C1_buffered_stage,107,0.02092138125651545,-0.0063497045978482825
V,C1_buffered_stage,108,0.024168414952579848,-0.0059454394077305475
V,C1_buffered_stage,109,0.03023995076614447,-0.0018370858642810795
V,C1_buffered_stage,110,0.04030595113308355,0.000645931879149117
V,C1_buffered_stage,111,0.04419224290020346,0.002809098948746855
V,C1_buffered_stage,112,0.047241188779907906,-0.00314890720936057
V,C1_buffered_stage,113,0.05290992967061059,-0.0124757362653889
V,C1_buffered_stage,114,0.06280888926170275,-0.009553112892526638
V,C1_buffered_stage,115,0.06292875265209102,-0.002028924815843061
V,C1_buffered_stage,116,0.04862828819802595,0.0025725958749409084
V,C1_buffered_stage,117,0.038798492047244504,-0.00030789130568657785
V,C1_buffered_stage,118,0.040494636174317034,0.0009289120603058615
V,C1_buffered_stage,119,0.02857535521157928,0.010224124902295836
V,C1_buffered_stage,120,0.01488922423241723,0.009715306078136927
V,C1_buffered_stage,121,0.020350792629233894,0.01314064868376267
V,C1_buffered_stage,122,0.025677525393949407,0.020444519040480225
V,C1_buffered_stage,123,0.036677604524360974,0.02409392395776136
V,C1_buffered_stage,124,0.04389734355297514,0.06041244613916043
V,C1_buffered_stage,125,0.04298212284277991,0.14602641551226242
V,C1_buffered_stage,126,0.019980304567590257,0.4712806645850297
V,C1_buffered_stage,127,-0.011724480432754092,0.26286443418867045
V,C1_buffered_stage,128,-0.00889121149455896,0.03905459239555609
V,C1_buffered_stage,129,0.007235149422189058,-0.03052376130748513
V,C1_buffered_stage,130,0.0074251858750864486,-0.04187807394832277
V,C1_buffered_stage,131,0.005176712996665889,-0.07583827998816317
V,C1_buffered_stage,132,-0.0011484464240868464,-0.07330869471120915
V,C1_buffered_stage,133,0.003990286932024856,-0.06850789875143604
V,C1_buffered_stage,134,0.015947125181572597,-0.02736705084414215
V,C1_buffered_stage,135,0.0262321149661342,-0.07718098341886548
V,C1_buffered_stage,136,0.026285004705084658,-0.04470296731340795
V,C1_buffered_stage,137,0.014865852290475878,0.15316694989230317
V,C1_buffered_stage,138,-0.0031409174364788184,0.43669069551669404
V,C1_buffered_stage,139,-0.012724993079216818,0.23971686894827582
V,C1_buffered_stage,140,-0.017140208829350634,0.030992292597022963
V,C1_buffered_stage,141,-0.010822430982792897,0.004254395240350872
V,C1_buffered_stage,142,-0.005041503758801857,-0.002256232242083822
V,C1_buffered_stage,143,-0.0043864092547978295,-0.010389576204647089
V,C1_buffered_stage,144,-0.005252406307669544,-0.02115199872598894
V,C1_buffered_stage,145,-0.0008360957582773665,-0.0062726980745311245
V,C1_buffered_stage,146,-0.0043997756890228334,0.018466309334547182
V,C1_buffered_stage,147,-0.012794885877253193,0.01365804505324486
V,C1_buffered_stage,148,-0.011420661469402238,0.0053837738939164215
V,C1_buffered_stage,149,-0.016807927006477708,-0.0030074386734810776
V,C1_buffered_stage,150,-0.017569420631261323,-0.006725470496026009
V,C1_buffered_stage,151,-0.011230682916356427,-0.003840374423539794
V,C1_buffered_stage,152,-0.0066751267998585995,0.0004465413986669553
V,C1_buffered_stage,153,-0.010178248407734292,0.007328887216704105
V,C1_buffered_stage,154,-0.012604137365692325,0.0044300986972600764
V,C2_immediate_pre,88,,
V,C2_immediate_pre,89,-4.595538667293009e-05,-0.016845962088085198
V,C2_immediate_pre,90,-0.0041364988016258375,-0.01166027473513849
V,C2_immediate_pre,91,-0.009355983326423872,-0.0053143240122666136
V,C2_immediate_pre,92,-0.014776895757100283,-0.007236898995280114
V,C2_immediate_pre,93,-0.02107848827415812,-0.007010404142803003
V,C2_immediate_pre,94,-0.032985107906161465,-0.010424259936398225
V,C2_immediate_pre,95,-0.03945024167257444,-0.00898071138337515
V,C2_immediate_pre,96,-0.035771389261978065,-0.007702948857417942
V,C2_immediate_pre,97,-0.017955147047105678,-0.007553528503106051
V,C2_immediate_pre,98,0.021776660756141923,-0.009856703889235468
V,C2_immediate_pre,99,0.03331057118741766,-0.00753799176387368
V,C2_immediate_pre,100,0.025867074584387695,-0.008104582087715473
V,C2_immediate_pre,101,0.017201852303815435,-0.011190146899921885
V,C2_immediate_pre,102,0.009486104544925655,-0.00803137957403103
V,C2_immediate_pre,103,-0.00010309542556652396,0.001646072553215687
V,C2_immediate_pre,104,-0.010206953288997275,0.0048794396601213805
V,C2_immediate_pre,105,-0.013456920133624609,0.0008114993487007491
V,C2_immediate_pre,106,0.006845986039069385,-0.007028120523660614
V,C2_immediate_pre,107,0.02092138125651545,-0.0063497045978482825
V,C2_immediate_pre,108,0.024168414952579848,-0.0059454394077305475
V,C2_immediate_pre,109,0.03023995076614447,-0.0018370858642810795
V,C2_immediate_pre,110,0.04030595113308355,0.000645931879149117
V,C2_immediate_pre,111,0.04419224290020346,0.002809098948746855
V,C2_immediate_pre,112,0.047241188779907906,-0.00314890720936057
V,C2_immediate_pre,113,0.05290992967061059,-0.0124757362653889
V,C2_immediate_pre,114,0.06280888926170275,-0.009553112892526638
V,C2_immediate_pre,115,0.06292875265209102,-0.002028924815843061
V,C2_immediate_pre,116,0.04862828819802595,0.0025725958749409084
V,C2_immediate_pre,117,0.038798492047244504,-0.00030789130568657785
V,C2_immediate_pre,118,0.040494636174317034,0.0009289120603058615
V,C2_immediate_pre,119,0.02857535521157928,0.010224124902295836
V,C2_immediate_pre,120,0.01488922423241723,0.009715306078136927
V,C2_immediate_pre,121,0.020350792629233894,0.01314064868376267
V,C2_immediate_pre,122,0.025677525393949407,0.020444519040480225
V,C2_immediate_pre,123,0.036677604524360974,0.02409392395776136
V,C2_immediate_pre,124,0.04389734355297514,0.06041244613916043
V,C2_immediate_pre,125,0.04298212284277991,0.14602641551226242
V,C2_immediate_pre,126,0.019980304567590257,0.4712806645850297
V,C2_immediate_pre,127,-0.011724480432754092,0.26286443418867045
V,C2_immediate_pre,128,-0.00889121149455896,0.03905459239555609
V,C2_immediate_pre,129,0.007235149422189058,-0.03052376130748513
V,C2_immediate_pre,130,0.0074251858750864486,-0.04187807394832277
V,C2_immediate_pre,131,0.005176712996665889,-0.07583827998816317
V,C2_immediate_pre,132,-0.0011484464240868464,-0.07330869471120915
V,C2_immediate_pre,133,0.003990286932024856,-0.06850789875143604
V,C2_immediate_pre,134,0.015947125181572597,-0.02736705084414215
V,C2_immediate_pre,135,0.0262321149661342,-0.07718098341886548
V,C2_immediate_pre,136,0.026285004705084658,-0.04470296731340795
V,C2_immediate_pre,137,0.014865852290475878,0.15316694989230317
V,C2_immediate_pre,138,-0.0031409174364788184,0.43669069551669404
V,C2_immediate_pre,139,-0.012724993079216818,0.23971686894827582
V,C2_immediate_pre,140,-0.017140208829350634,0.030992292597022963
V,C2_immediate_pre,141,-0.010822430982792897,0.004254395240350872
V,C2_immediate_pre,142,-0.005041503758801857,-0.002256232242083822
V,C2_immediate_pre,143,-0.0043864092547978295,-0.010389576204647089
V,C2_immediate_pre,144,-0.005252406307669544,-0.02115199872598894
V,C2_immediate_pre,145,-0.0008360957582773665,-0.0062726980745311245
V,C2_immediate_pre,146,-0.0043997756890228334,0.018466309334547182
V,C2_immediate_pre,147,-0.012794885877253193,0.01365804505324486
V,C2_immediate_pre,148,-0.011420661469402238,0.0053837738939164215
V,C2_immediate_pre,149,-0.016807927006477708,-0.0030074386734810776
V,C2_immediate_pre,150,-0.017569420631261323,-0.006725470496026009
V,C2_immediate_pre,151,-0.011230682916356427,-0.003840374423539794
V,C2_immediate_pre,152,-0.0066751267998585995,0.0004465413986669553
V,C2_immediate_pre,153,-0.010178248407734292,0.007328887216704105
V,C2_immediate_pre,154,-0.012604137365692325,0.0044300986972600764
H,C0_full_stage,88,,
H,C0_full_stage,89,-0.019626780084129047,0.024094407209791086
H,C0_full_stage,90,-0.017720783565367215,0.023707142528683167
H,C0_full_stage,91,-0.014951442928938269,0.01866042445625299
H,C0_full_stage,92,-0.01877245629781643,0.018889148733864186
H,C0_full_stage,93,-0.0312570098851189,0.02304388186206721
H,C0_full_stage,94,-0.04355254199687983,0.026935416615623292
H,C0_full_stage,95,-0.05386584987658151,0.030893276173671824
H,C0_full_stage,96,-0.046968269274375016,0.03230645405212752
H,C0_full_stage,97,-0.0012570918457072977,0.035492843379913
H,C0_full_stage,98,0.059924170987970204,0.042434815350675364
H,C0_full_stage,99,0.06785401978439734,0.03938862733889429
H,C0_full_stage,100,0.05777971975876389,0.036101613618877815
H,C0_full_stage,101,0.04494685079185026,0.03605910878210053
H,C0_full_stage,102,0.02851433257044017,0.027807060709621162
H,C0_full_stage,103,0.013345817412407979,0.01632461914605471
H,C0_full_stage,104,0.021571073878573432,0.014963295089483242
H,C0_full_stage,105,0.03587820984634721,0.022881268612663486
H,C0_full_stage,106,0.045768399542576554,0.038404105853464654
H,C0_full_stage,107,0.045763994421302245,0.05201905272756943
H,C0_full_stage,108,0.04507302112313871,0.06893833246064385
H,C0_full_stage,109,0.050498983549828735,0.07650805731472382
H,C0_full_stage,110,0.058498298394459636,0.0737664401012958
H,C0_full_stage,111,0.05081573865731648,0.06994745030307581
H,C0_full_stage,112,0.04097919828228991,0.09631403469001332
H,C0_full_stage,113,0.034079865939312115,0.14495667957826364
H,C0_full_stage,114,0.04007058292297905,0.1646437105164199
H,C0_full_stage,115,0.05015998447508263,0.12946890813052192
H,C0_full_stage,116,0.041347223934976585,0.09437638184576591
H,C0_full_stage,117,0.003359890199947646,0.10142613910019249
H,C0_full_stage,118,-0.02021003012435474,0.11247216122667303
H,C0_full_stage,119,-0.024949937302738756,0.10130537009537433
H,C0_full_stage,120,-0.021962217806019035,0.0690031168890548
