object,baseline_config,baseline_role,day,D_pre,D_post,S_dist,R_pre,R_post,R_diff,S_pattern,V_dist,V_pattern,pattern_dynamic_range,pattern_branch_valid
P,C0_full_stage,main_full_stage,113,1.4584783720586154,0.8118875126843687,0.6423979420496454,0.6031971636891684,0.9442300969981736,0.3410329333090052,0.8224778768969984,0.029825979201642427,0.04537956122010667,0.9788215302579324,True
P,C0_full_stage,main_full_stage,114,1.6794195126094504,0.7089221995851323,0.7031738817081904,0.5385806431730794,0.9536069590477946,0.41502631587471517,0.898072232229795,0.060775939658545,0.07559435533279668,0.9788215302579324,True
P,C0_full_stage,main_full_stage,115,1.870262196065767,0.6300333630631053,0.7480164451907376,0.48076470024339996,0.9595855464630719,0.47882084621967197,0.9632470658157973,0.044842563482547226,0.06517483358600229,0.9788215302579324,True
P,C0_full_stage,main_full_stage,116,1.9974953899857912,0.5908363520991072,0.7717308247268222,0.43369889877532636,0.9631951868780618,0.5294962881027354,1.0150189571326034,0.023714379536084573,0.05177189131680604,0.9788215302579324,True
P,C0_full_stage,main_full_stage,117,2.053037276137388,0.6420775878049299,0.76176244048251,0.40712646468603486,0.9567693030482372,0.5496428383622023,1.035601412295965,-0.009968384244312234,0.020582455163361546,0.9788215302579324,True
P,C0_full_stage,main_full_stage,118,2.1288348772020544,0.6686083695057795,0.7609930531056778,0.4149576946362939,0.9550497808372056,0.5400920862009118,1.025844013356473,-0.0007693873768321868,-0.009757398939491901,0.9788215302579324,True
P,C0_full_stage,main_full_stage,119,2.2054006187809945,0.6109647696682883,0.7830662270691051,0.4220272904010326,0.9667556589970844,0.5447283685960518,1.030580609612093,0.02207317396342734,0.0047365962556200625,0.9788215302579324,True
P,C0_full_stage,main_full_stage,120,2.2758959252385154,0.6057385044883139,0.789793424787149,0.39569939347531913,0.9696863307642425,0.5739869372889234,1.060472237236142,0.006727197718043865,0.029891627624048844,0.9788215302579324,True
P,C0_full_stage,main_full_stage,121,2.3230160352614426,0.6798086772451953,0.7736102695525913,0.38547972020641974,0.9632194877472323,0.5777397675408126,1.0643062663577738,-0.01618315523455771,0.003834029121631888,0.9788215302579324,True
P,C0_full_stage,main_full_stage,122,2.2753010340937574,0.6679837807250499,0.7730482020082138,0.39848812720039145,0.9621706689880967,0.5636825417877052,1.0499448886003768,-0.000562067544377487,-0.014361377757396987,0.9788215302579324,True
P,C0_full_stage,main_full_stage,123,2.1492520988872927,0.6214439996281087,0.7757083499842904,0.4321665989238163,0.9635480808606727,0.5313814819368563,1.0169449403438882,0.00266014797607661,-0.032999948256488665,0.9788215302579324,True
P,C0_full_stage,main_full_stage,124,2.0524196104033248,0.5708422603688744,0.7823921939593329,0.45632248272218046,0.9672958384204334,0.510973355698253,0.9960952495598843,0.006683843975042514,-0.020849690784003894,0.9788215302579324,True
P,C0_full_stage,main_full_stage,125,1.9935016637829757,0.5297332255433451,0.7900579023442488,0.47551290404306695,0.9707593385055718,0.4952464344625049,0.9800280496162911,0.00766570838491587,-0.01606719994359318,0.9788215302579324,True
P,C0_full_stage,main_full_stage,126,1.9708989286949732,0.4236370757196589,0.8230817682679943,0.48865753598166806,0.9812914648994157,0.4926339289177476,0.9773590180676401,0.03302386592374551,-0.0026690315486509464,0.9788215302579324,True
P,C0_full_stage,main_full_stage,127,1.9386111038326665,0.3382644440866239,0.8514348118869541,0.476542516433951,0.9880357024613837,0.5114931860274328,0.9966263273029768,0.02835304361895985,0.019267309235336705,0.9788215302579324,True
P,C0_full_stage,main_full_stage,128,1.9194915335809966,0.37358423300458066,0.8370816008575012,0.4531548288852923,0.9864468333009717,0.5332920044156795,1.0188968002282122,-0.014353211029452972,0.02227047292523532,0.9788215302579324,True
P,C0_full_stage,main_full_stage,129,1.8305906561944907,0.3965707303533617,0.8219389341299352,0.47537873121272994,0.9869669827432801,0.5115882515305501,0.9967234497100538,-0.015142666727565923,-0.022173350518158386,0.9788215302579324,True
P,C0_full_stage,main_full_stage,130,1.7581023719999096,0.3917206723293688,0.8177893416099363,0.49937839732838485,0.9897783105778845,0.4903999132494996,0.975076665668159,-0.0041495925199989125,-0.021646784041894795,0.9788215302579324,True
P,C0_full_stage,main_full_stage,131,1.7945835821736962,0.3946070924143166,0.8197474998432567,0.49754020844460084,0.9871066433254015,0.4895664348808007,0.9742251535763895,0.0019581582333203507,-0.0008515120917694796,0.9788215302579324,True
P,C0_full_stage,main_full_stage,132,1.8602195927998109,0.407487557188117,0.8203085626861977,0.46958896151240304,0.98501535345957,0.515426391947167,1.0006446348270235,0.0005610628429409958,0.02641948125063398,0.9788215302579324,True
P,C0_full_stage,main_full_stage,133,1.927599494460132,0.32740773832072245,0.8548085639987211,0.45794055433172015,0.9896740336917309,0.5317334793600108,1.0173045538303853,0.0345000013125234,0.016659919003361834,0.9788215302579324,True
P,C0_full_stage,main_full_stage,134,2.022908244314805,0.29575943229574647,0.8724442336954081,0.44415485864679266,0.9913671068605016,0.547212248213709,1.0331182321927925,0.017635669696687062,0.015813678362407213,0.9788215302579324,True
P,C0_full_stage,main_full_stage,135,2.0997972915205723,0.2972737070135222,0.8759846048801571,0.42896026985799335,0.9925801211303599,0.5636198512723665,1.0498808416690408,0.003540371184748925,0.016762609476248302,0.9788215302579324,True
P,C0_full_stage,main_full_stage,136,2.084389593540729,0.24053505704514122,0.8965407085410156,0.434675292684212,0.9962546572658819,0.5615793645816699,1.047796205575923,0.020556103660858582,-0.002084636093117931,0.9788215302579324,True
P,C0_full_stage,main_full_stage,137,2.0277691603815753,0.1909272021510004,0.9139462229373908,0.4722697911536413,0.9979231397420893,0.525653348588448,1.011092869081317,0.017405514396375166,-0.03670333649460589,0.9788215302579324,True
P,C0_full_stage,main_full_stage,138,2.088562749920273,0.3066615280105019,0.8719695976547859,0.4668703166200187,0.9929788650474518,0.526108548427433,1.0115579179435596,-0.04197662528260493,0.0004650488622426341,0.9788215302579324,True
P,C0_full_stage,main_full_stage,139,2.129506710885678,0.35881627225455726,0.8557999605815901,0.47123424158911775,0.991326363908033,0.5200921223189152,1.0054113162163456,-0.01616963707319574,-0.0061466017272140405,0.9788215302579324,True
P,C0_full_stage,main_full_stage,140,2.1124177428571027,0.38199824219018014,0.8468586456789647,0.47505171755695386,0.9887539659002345,0.5137022483432806,0.9988831864418087,-0.008941314902625397,-0.006528129774536873,0.9788215302579324,True
P,C0_full_stage,main_full_stage,141,2.0784156965101728,0.42983679908904965,0.8286309692332784,0.4863359438661059,0.983982423613724,0.4976464797476181,0.9824800239659774,-0.018227676445686347,-0.01640316247583129,0.9788215302579324,True
P,C0_full_stage,main_full_stage,142,1.985469954762887,0.4239461511794747,0.8240461038946767,0.4990611829772877,0.9819328633788605,0.48287168040157286,0.9673855466896635,-0.004584865338601696,-0.015094477276313967,0.9788215302579324,True
P,C0_full_stage,main_full_stage,143,1.9128567177543887,0.43694190852992015,0.8140513388498963,0.5010102956711527,0.9797776175738254,0.4787673219026727,0.9631923834091024,-0.009994765044780363,-0.004193163280561074,0.9788215302579324,True
P,C0_full_stage,main_full_stage,144,1.909027518190579,0.48370947260759384,0.7978426068273232,0.5066608458378716,0.9753660378545753,0.4687051920167037,0.952912542217504,-0.016208732022573114,-0.010279841191598416,0.9788215302579324,True
P,C0_full_stage,main_full_stage,145,1.976276551058321,0.4806946761346037,0.8043547800582936,0.5050595125898163,0.976702999428353,0.47164348683853674,0.9559144120487272,0.0065121732309704194,0.0030018698312231917,0.9788215302579324,True
P,C0_full_stage,main_full_stage,146,2.0772109645761208,0.49096865527761285,0.808826200674556,0.4848055390919608,0.9783019112925585,0.4934963722005977,0.9782401217787762,0.004471420616262378,0.022325709730048993,0.9788215302579324,True
P,C0_full_stage,main_full_stage,147,2.0942260295491497,0.4651170272872641,0.8182670251864586,0.4786279606747889,0.98102292572941,0.5023949650546211,0.9873312508344259,0.009440824511902535,0.009091129055649683,0.9788215302579324,True
P,C0_full_stage,main_full_stage,148,2.0231349722739096,0.43226110418752517,0.8239546326837529,0.469500383973634,0.9811835260671102,0.5116831420934762,0.9968203933918106,0.005687607497294356,0.009489142557384755,0.9788215302579324,True
P,C0_full_stage,main_full_stage,149,2.0019984453269117,0.41379121345272507,0.8287138899080492,0.46421278600337634,0.9823960734199528,0.5181832874165765,1.0034611804220954,0.004759257224296265,0.0066407870302848115,0.9788215302579324,True
P,C0_full_stage,main_full_stage,150,2.0145866068840754,0.3416384111219853,0.8550060335871085,0.476254410255975,0.9890128306003924,0.5127584203444173,0.9979189371178132,0.0262921436790593,-0.005542243304282213,0.9788215302579324,True
P,C0_full_stage,main_full_stage,151,2.0462315854776807,0.28036180274822203,0.8794968625944534,0.48602671468366193,0.995123897753803,0.5090971830701412,0.9941784827437545,0.024490829007344894,-0.003740454374058677,0.9788215302579324,True
P,C0_full_stage,main_full_stage,152,2.0213559534362857,0.32099158117757126,0.8629615902703833,0.5077454692790301,0.9958570284626916,0.48811155918366156,0.972738799167373,-0.01653527232407004,-0.021439683576381485,0.9788215302579324,True
P,C0_full_stage,main_full_stage,153,2.0089283838618384,0.4254194964219186,0.8252429326689619,0.5128585838136264,0.9930658887609106,0.48020730494728425,0.964663522937707,-0.03771865760142146,-0.008075276229666084,0.9788215302579324,True
P,C0_full_stage,main_full_stage,154,2.0169121811269344,0.5808391044148242,0.776406961032957,0.5052422086493991,0.9904703460213027,0.4852281373719036,0.9697929896171906,-0.04883597163600484,0.005129466679483663,0.9788215302579324,True
P,C1_buffered_stage,buffered_sensitivity,88,1.094418882963873,2.425113902352654,0.31095572899044527,0.8977617740800549,0.3480019486932869,-0.5497598253867679,-0.0036067711938279202,,,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,89,0.9715102893079527,2.410336180884973,0.28727214492754033,0.9169361912484381,0.3298177495175902,-0.5871184417308479,-0.03687194127104934,-0.02368358406290494,-0.03326517007722142,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,90,0.9183078928799214,2.4697474892989977,0.2710427632647909,0.9297653239517574,0.2917843173072914,-0.637981006644466,-0.08216140961837837,-0.016229381662749454,-0.045289468347329026,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,91,0.8742817842416092,2.5080444210225004,0.2584853533289941,0.9268153709405558,0.25352622436944383,-0.6732891465711119,-0.11360077741917035,-0.012557409935796793,-0.031439367800791984,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,92,0.7825539449900057,2.5068500224582735,0.23790144133530178,0.926953794543835,0.21891405062468522,-0.7080397439191497,-0.1445436935170439,-0.020583911993692305,-0.030942916097873557,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,93,0.748951177013624,2.4952296873084854,0.23085987136235753,0.9303885444051153,0.228451004747379,-0.7019375396577363,-0.13911011801381123,-0.0070415699729442505,0.005433575503232674,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,94,0.6273629640807764,2.4265008903074374,0.2054325254805628,0.9491513676771955,0.25157763667445937,-0.6975737310027361,-0.13522445919400766,-0.02542734588179474,0.0038856588198035724,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,95,0.3979182565135016,2.27554399766887,0.1488400503470723,0.9746209226003402,0.29706717141359906,-0.6775537511867411,-0.11739810215262472,-0.0565924751334905,0.01782635704138294,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,96,0.2824406773382237,2.2337624786208896,0.11224875728707384,0.9878071899409423,0.30957550581975624,-0.6782316841211861,-0.11800175283812006,-0.03659129305999845,-0.0006036506854953383,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,97,0.14472349394328396,2.1522509673827654,0.0630061397634063,0.9960540784504253,0.3491312161427029,-0.6469228623077223,-0.09012349115546194,-0.04924261752366754,0.027878261682658126,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,98,0.11123485931343358,2.0315908558193896,0.05191036234439564,0.9979511129162588,0.4248125760078976,-0.5731385369083613,-0.024423838073108498,-0.01109577741901066,0.06569965308235344,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,99,0.31471347291360807,1.8938789893321326,0.14249504075260727,0.9831711530474422,0.5207567719311721,-0.4624143811162701,0.07416808621437487,0.09058467840821163,0.09859192428748337,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,100,0.4620374236372256,1.8538225944761288,0.19951008265759965,0.9572459800420897,0.5584361065379619,-0.3988098735041278,0.13080334122245066,0.057015041904992375,0.056635255008075785,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,101,0.5929906126326723,1.8204406176598578,0.24570437524370495,0.9147331539369052,0.5787560241367872,-0.33597712980011807,0.18675139578854433,0.0461942925861053,0.05594805456609367,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,102,0.7358972444513436,1.7954881984943631,0.290709281947596,0.8705166684721374,0.5859839292675899,-0.28453273920454747,0.23255893820176454,0.04500490670389104,0.045807542413220215,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,103,0.8566729462771168,1.6914597349068325,0.3361963655201335,0.8335200642700926,0.6355519887475327,-0.1979680755225599,0.3096385664604032,0.0454870835725375,0.07707962825863868,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,104,0.9008791627205137,1.5420000669605032,0.3687776095415685,0.8146223105566668,0.7045353487700068,-0.11008696178666,0.38789039913202733,0.03258124402143503,0.07825183267162411,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,105,0.8773259183640647,1.4556792632082503,0.3760497084591969,0.8216993631899729,0.7449716396491438,-0.07672772354082913,0.41759440967871236,0.007272098917628367,0.029704010546685033,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,106,0.8919191109531406,1.4117285468742578,0.3871768792083081,0.8234195606657694,0.7626456245596517,-0.0607739361061177,0.4318001138596064,0.011127170749111237,0.014205704180894063,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,107,0.9902995368803281,1.3777503058567506,0.4181920156442753,0.8071984421412098,0.7713480077130982,-0.035850434428111644,0.4539927056462711,0.03101513643596715,0.02219259178666466,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,108,1.0945791253753312,1.318106752817152,0.4536765997052875,0.7876457490451718,0.7906664956750137,0.003020746629841864,0.4886047061841388,0.035484584061012236,0.034612000537867726,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,109,1.2350655806793267,1.176408291348568,0.5121621241704418,0.7359643005368119,0.8370189726700924,0.10105467213328045,0.575896890005243,0.058485524465154315,0.08729218382110421,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,110,1.308493297564183,1.0358197000578142,0.5581563975849132,0.6806856690004532,0.880730278253794,0.20004460925334078,0.6640403336462993,0.045994273414471376,0.08814344364105631,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,111,1.3680713163937055,0.9290962465121088,0.5955470286473818,0.6289356078170258,0.9133278022111414,0.28439219439411556,0.7391458123789294,0.03739063106246865,0.07510547873263007,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,112,1.4158939551524907,0.8531739679529562,0.6239980481565743,0.5939575708296091,0.9368549067581698,0.34289733592856075,0.7912404474053049,0.028451019509192488,0.05209463502637546,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,113,1.5293587368916373,0.8320986262355363,0.6476334321219229,0.5512528121615239,0.9366203261425016,0.3853675139809777,0.8290570967991574,0.02363538396534859,0.03781664939385254,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,114,1.753211705413555,0.7465817188380817,0.7013426343172392,0.4830660198934941,0.9456392754292778,0.4625732555357837,0.8978032757289239,0.053709202195316275,0.06874617892976653,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,115,1.949273041769825,0.6803420691023029,0.7412769396215314,0.4221740996203303,0.9515076457545456,0.5293335461342152,0.9572485292872366,0.039934305304292206,0.05944525355831265,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,116,2.0795300981396356,0.6519272195265698,0.7613262285630056,0.372213424743824,0.9544034920217603,0.5821900672779363,1.0043134727354097,0.020049288941474175,0.047064943448173135,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,117,2.1326680212272824,0.7123747140457964,0.7496084311094119,0.34481457686987055,0.9460902888953019,0.6012757120254313,1.0213078713692192,-0.011717797453593692,0.01699439863380947,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,118,2.212666550816377,0.7477044298532362,0.7474288071543955,0.3540309925593029,0.9435904510991007,0.5895594585397977,1.0108753874335772,-0.002179623955016363,-0.010432483935642,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,119,2.2965651090946593,0.6954363281109358,0.7675681838039341,0.35967581291994644,0.9566198984586903,0.5969440855387439,1.0174508684635568,0.020139376649538576,0.006575481029979624,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,120,2.3684303777024094,0.6863847334909468,0.7753105479359723,0.33283383688684876,0.9599288224989131,0.6270949856120643,1.0442980838337064,0.007742364132038215,0.026847215370149558,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,121,2.4155602960019382,0.7596136197682807,0.7607647203211491,0.3229309216120214,0.9525151419239292,0.6295842203119077,1.0465145689114663,-0.014545827614823259,0.0022164850777599554,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,122,2.3663504455021873,0.7502000409565144,0.7592851313604235,0.3366483233158542,0.9512327204104655,0.6145843970946112,1.0331583014882835,-0.0014795889607255308,-0.013356267423182855,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,123,2.2414214649968978,0.7008842406191085,0.7617908162019588,0.3711732947177199,0.9527899037938111,0.5816166090760913,1.003802849310793,0.0025056848415352384,-0.02935545217749036,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,124,2.143356742123451,0.6446704800010766,0.7687718129560349,0.39727029909983363,0.9573166952270642,0.5600463961272306,0.9845961207816347,0.006980996754076152,-0.01920672852915839,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,125,2.081734819504161,0.6026727086026712,0.7754913505894897,0.4172991622063155,0.9618218999710436,0.5445227377647281,0.9707734157089088,0.006719537633454786,-0.013822705072725872,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,126,2.063427290915846,0.4942182198791033,0.8067682883366061,0.4290366078638629,0.974347991417463,0.5453113835536001,0.9714756482556363,0.03127693774711637,0.0007022325467274104,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,127,2.029795501532996,0.39290398980525926,0.8378238856242851,0.414790320728922,0.9833291347124614,0.5685388139835394,0.9921580101662694,0.031055597287679038,0.020682361910633107,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,128,2.0064799589325033,0.40690938104119084,0.8313950532964457,0.3902688526752875,0.9825560736669267,0.5922872209916392,1.0133042643773869,-0.006428832327839418,0.021146254211117488,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,129,1.9157872225499561,0.41726643372513034,0.8211500911679286,0.413362275323523,0.9836390463885499,0.5702767710650269,0.9937055363746847,-0.01024496212851711,-0.019598728002702126,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,130,1.8449096471472806,0.3833689493533903,0.8279528646213989,0.4375375188511683,0.9888158601977668,0.5512783413465985,0.976788796472892,0.0068027734534703566,-0.016916739901792766,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,131,1.8852037793703749,0.37139810691026,0.8354170892224131,0.43521188322038806,0.9875656588440849,0.5523537756236968,0.977746393612065,0.007464224601014147,0.0009575971391729832,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,132,1.9523821383095326,0.3805921656261296,0.8368639701757189,0.40498535987053674,0.9858064918134558,0.5808211319429191,1.003094533941621,0.001446880953305807,0.025348140329556124,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,133,2.0241918476097975,0.29802248343727944,0.8716645231868402,0.3903825212434094,0.9907692780058067,0.6003867567623973,1.0205163204256966,0.03480055301112128,0.017421786484075552,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,134,2.1240472930037253,0.25854643449742426,0.8914853038043602,0.3754768890246511,0.9930175054451604,0.6175406164205093,1.0357906029031925,0.019820780617520017,0.015274282477495849,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,135,2.20230510980909,0.2682057016761286,0.8914371471562639,0.3602378524839012,0.9939143000437191,0.6336764475598178,1.0501584039545686,-4.8156648096320254e-05,0.014367801051376139,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,136,2.188316276545277,0.21565405363263163,0.9102925477384441,0.3659392751644378,0.996887626258936,0.6309483510944982,1.0477292295956981,0.01885540058218027,-0.0024291743588704673,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,137,2.1359785313950996,0.14974302531891362,0.9344876348218957,0.404017881016472,0.9990628107586351,0.5950449297421632,1.0157598063536935,0.024195087083451527,-0.03196942324200469,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,138,2.200209588620084,0.26658635320351165,0.8919301152220821,0.3965978702413935,0.9954555759635909,0.5988577057221974,1.0191548100731573,-0.042557519599813576,0.003395003719463885,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,139,2.244290331897459,0.324061966230447,0.8738249552186985,0.40007519557381105,0.9942492342173674,0.5941740386435563,1.0149843402537964,-0.01810516000338358,-0.004170469819360978,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,140,2.225404897836935,0.34976612251504574,0.8641775168519724,0.40455416720074844,0.9917544422914545,0.587200275090706,1.0087747036728458,-0.009647438366726102,-0.006209636580950528,1.1230550229370868,True
P,C1_buffered_stage,buffered_sensitivity,141,2.1887318272603014,0.3903590563562758,0.8486447070027685,0.4173966917322015,0.9879741196906019,0.5705774279584004,0.9939732497878593,-0.01553280984920391,-0.014801453884986548,1.1230550229370868,True
