event,center_day,before_start,before_end,after_start,after_end,raw_l2_change,profile_corr_before_after,strength_mean_before,strength_mean_after,strength_mean_change,strength_max_before,strength_max_after,strength_max_change,amplitude_before,amplitude_after,amplitude_change,weighted_l2_norm_before,weighted_l2_norm_after,weighted_l2_norm_change,axis_lat_before,axis_lat_after,axis_lat_change,axis_lat_abs_change,centroid_lat_before,centroid_lat_after,centroid_lat_change,centroid_lat_abs_change,spread_before,spread_after,spread_change,spread_abs_change,width_proxy_before,width_proxy_after,width_proxy_change,width_proxy_abs_change,NS_contrast_before,NS_contrast_after,NS_contrast_change,NS_contrast_abs_change,skewness_before,skewness_after,skewness_change
day26_raw_early_candidate,26,20,25,27,32,3.448368231824644,0.9937152984336285,37.31548772555697,34.061225271059364,-3.2542624544976064,44.97226138432751,40.6823281255493,-4.289933258778213,19.97269254464314,16.32367314052565,-3.6490194041174924,37.84631710042927,34.48376936789123,-3.36254773253804,33.0,33.0,0.0,0.0,34.206960960256794,34.33515655052371,0.12819559026691962,0.12819559026691962,5.800508633092212,5.832636200876,0.032127567783788,0.032127567783788,5.800508633092212,5.832636200876,0.032127567783788,0.032127567783788,-3.063776496338974,-1.5908578390881871,1.472918657250787,1.472918657250787,-0.43285882637101186,-0.3537632130328829,0.07909561333812898
day33_shape_sensitive_candidate,33,27,32,34,39,3.5230062401431885,0.8570216563154293,34.061225271059364,32.4892167862594,-1.5720084847999658,40.6823281255493,39.729596551822226,-0.9527315737270712,16.32367314052565,18.68637720954386,2.3627040690182106,34.48376936789123,33.05918976128183,-1.4245796066093988,33.0,35.0,2.0,2.0,34.33515655052371,34.905083036717734,0.5699264861940208,0.5699264861940208,5.832636200876,5.782064234088468,-0.050571966787532396,0.050571966787532396,5.832636200876,5.782064234088468,-0.050571966787532396,0.050571966787532396,-1.5908578390881871,4.315726647511411,5.9065844865995984,5.9065844865995984,-0.3537632130328829,-0.4850835409071692,-0.13132032787428632
day46_raw_main_peak,46,40,45,47,52,2.185177902251464,0.9810437830174208,31.611274199586678,30.02527853827324,-1.5859956613134365,40.704775390461755,40.05240925366892,-0.6523661367928355,22.73890098781144,23.505164790482834,0.7662638026713928,32.477335451193305,31.003746658742934,-1.4735887924503714,35.0,35.0,0.0,0.0,35.04473334202634,34.8311776682541,-0.21355567377224105,0.21355567377224105,5.651369828046285,5.557210196423774,-0.09415963162251106,0.09415963162251106,5.651369828046285,5.557210196423774,-0.09415963162251106,0.09415963162251106,5.810641820451373,3.4228708811897413,-2.3877709392616318,2.3877709392616318,-0.40160055896571883,-0.27787114284596215,0.12372941611975669
