window,source,target,source_family,target_family,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,sample_status,surrogate_mode,T_pos_obs,T_pos_null90,T_pos_null95,T_pos_null99,p_pos_surrogate,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,p_neg_surrogate,T_0_obs,T_0_null90,T_0_null95,T_0_null99,p_0_surrogate,S_pos,S_neg,S_0,strength_excess,strength_ratio,q_pos_global,q_pos_within_window
S1,V_strength,P_main_band_share,V,P,1,0.7008638404837266,0.7008638404837266,-1,0.4968086503090844,0.4968086503090844,0.6394357292102134,0.6394357292102134,ok,pooled_window_variable_ar1,0.7008638404837266,0.147634056476123,0.1749737179581525,0.22399608062978735,0.000999000999000999,0.4968086503090844,0.14216339190229957,0.1683670643249239,0.2075798715299701,0.000999000999000999,0.6394357292102134,0.13323042392298157,0.15695933318677527,0.19825992561605849,0.000999000999000999,0.5258901225255741,0.3284415859841605,0.48247639602343817,0.5258901225255741,4.005537795403927,0.0033563721346526777,0.001717032967032967
S1,V_strength,P_south_band_share_18_24,V,P,1,-0.33759732622226163,0.33759732622226163,-1,-0.3085772196205858,0.3085772196205858,-0.3654287782428007,0.3654287782428007,ok,pooled_window_variable_ar1,0.33759732622226163,0.14409298914848534,0.17203512362406054,0.2150812167277658,0.000999000999000999,0.3085772196205858,0.13825329130787525,0.16179974256492158,0.199273142790832,0.000999000999000999,0.3654287782428007,0.12806459790182592,0.15057262442792665,0.1969921405678305,0.000999000999000999,0.1655622025982011,0.14677747705566424,0.21485615381487402,0.1655622025982011,1.9623744216326173,0.0033563721346526777,0.001717032967032967
S1,V_strength,P_main_minus_south,V,P,1,0.6279248840291017,0.6279248840291017,-1,0.47558479211803584,0.47558479211803584,0.5982293098780112,0.5982293098780112,ok,pooled_window_variable_ar1,0.6279248840291017,0.14302864736662357,0.16661502122116092,0.2140771161587697,0.000999000999000999,0.47558479211803584,0.13439991690523134,0.15799064485074046,0.20846791380700588,0.000999000999000999,0.5982293098780112,0.12913197570948012,0.1494465077938921,0.19516630755237194,0.000999000999000999,0.46130986280794084,0.3175941472672954,0.448782802084119,0.46130986280794084,3.7687171266245483,0.0033563721346526777,0.001717032967032967
S1,V_strength,P_spread_lat,V,P,3,-0.4464681886117549,0.4464681886117549,-1,-0.1611549153782945,0.1611549153782945,-0.24120057371492767,0.24120057371492767,ok,pooled_window_variable_ar1,0.4464681886117549,0.13583929572368694,0.15565448430362477,0.20181851296633485,0.000999000999000999,0.1611549153782945,0.12787488134655642,0.14547592265053957,0.19040815614567635,0.03396603396603397,0.24120057371492767,0.11632934753013108,0.13815027526182802,0.18501197071113953,0.001998001998001998,0.29081370430813014,0.015678992727754915,0.10305029845309965,0.29081370430813014,2.868328468718314,0.0033563721346526777,0.001717032967032967
S1,V_strength,P_north_band_share_35_45,V,P,1,0.25248909337124065,0.25248909337124065,-1,0.26617231001363134,0.26617231001363134,0.2936558918249923,0.2936558918249923,ok,pooled_window_variable_ar1,0.25248909337124065,0.1352200583217188,0.15445690871003231,0.1991405183439936,0.000999000999000999,0.26617231001363134,0.12477988552230801,0.146597069825583,0.17822748592930315,0.000999000999000999,0.2936558918249923,0.11514023533703416,0.13425800380788797,0.17703858118569615,0.000999000999000999,0.09803218466120833,0.11957524018804835,0.15939788801710433,0.09803218466120833,1.6346895420861218,0.0033563721346526777,0.001717032967032967
S1,V_strength,P_north_minus_main_35_45,V,P,2,-0.5526002177848343,0.5526002177848343,-1,-0.34030080312333705,0.34030080312333705,-0.4665293964668331,0.4665293964668331,ok,pooled_window_variable_ar1,0.5526002177848343,0.13823622145869963,0.16206814718854243,0.19526580268402693,0.000999000999000999,0.34030080312333705,0.13234495000653776,0.14860696506093846,0.191823831489621,0.000999000999000999,0.4665293964668331,0.1235443985378372,0.14421036694263822,0.1824388571232849,0.000999000999000999,0.3905320705962918,0.1916938380623986,0.3223190295241949,0.3905320705962918,3.4096781346057177,0.0033563721346526777,0.001717032967032967
S1,V_strength,P_total_centroid_lat_10_50,V,P,1,0.6341974119223507,0.6341974119223507,-1,0.5084801458346434,0.5084801458346434,0.6171585562180889,0.6171585562180889,ok,pooled_window_variable_ar1,0.6341974119223507,0.14854668118382866,0.1735210993990722,0.2185141644122534,0.000999000999000999,0.5084801458346434,0.1382619471583221,0.16038461151399516,0.20503051435232822,0.000999000999000999,0.6171585562180889,0.13006037712125687,0.15598002521561374,0.19434060934397676,0.000999000999000999,0.46067631252327845,0.3480955343206482,0.4611785310024752,0.46067631252327845,3.6548720248930238,0.0033563721346526777,0.001717032967032967
S1,V_strength,P_main_28_35_mean,V,P,1,0.6855415769753809,0.6855415769753809,-1,0.4319012600989562,0.4319012600989562,0.6221104695502674,0.6221104695502674,ok,pooled_window_variable_ar1,0.6855415769753809,0.1310937270342989,0.15180307113923894,0.19185926831735556,0.000999000999000999,0.4319012600989562,0.12588660929480405,0.14714321316873644,0.19611519593596846,0.000999000999000999,0.6221104695502674,0.11752297013521781,0.1351672805041214,0.18368735141726544,0.000999000999000999,0.5337385058361419,0.2847580469302198,0.486943189046146,0.5337385058361419,4.5159928045630835,0.0033563721346526777,0.001717032967032967
S1,V_strength,P_south_10_25_mean,V,P,1,-0.26122037991917274,0.26122037991917274,-1,-0.2637538890370308,0.2637538890370308,-0.27825492708490285,0.27825492708490285,ok,pooled_window_variable_ar1,0.26122037991917274,0.15262496810423223,0.18382787336304648,0.2317370107098621,0.001998001998001998,0.2637538890370308,0.1411468644556186,0.17195789840543596,0.21171876254901278,0.000999000999000999,0.27825492708490285,0.1380336751020863,0.16612188165457825,0.20916557238306807,0.000999000999000999,0.07739250655612626,0.09179599063159483,0.1121330454303246,0.07739250655612626,1.4210052868494092,0.0059459578497654654,0.0032967032967032967
S1,V_strength,P_scs_10_20_mean,V,P,1,-0.4132258381934863,0.4132258381934863,-1,-0.34346839336688145,0.34346839336688145,-0.39352082444174163,0.39352082444174163,ok,pooled_window_variable_ar1,0.4132258381934863,0.1485591175533075,0.17869387181442822,0.23120093277136192,0.000999000999000999,0.34346839336688145,0.14427889797428003,0.16876664597756627,0.23355972770762456,0.000999000999000999,0.39352082444174163,0.1338354009005547,0.16573577964891345,0.22019809806962443,0.000999000999000999,0.23453196637905807,0.17470174738931518,0.22778504479282818,0.23453196637905807,2.3124790682392127,0.0033563721346526777,0.001717032967032967
