window,source_variable,target_variable,source_family,target_family,source_index_type,target_index_type,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,lag0_signed_r,lag0_abs_r,p_pos_surrogate,q_pos_within_window,q_pos_global,evidence_tier,lead_lag_label,lead_lag_group,lag_vs_tau0_label,forward_vs_reverse_label,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_neg_used,same_day_coupling_detected,failure_reason,risk_note
S2,V_pos_band_width,P_total_centroid_lat_10_50,V,P,new_v1_1,old_v1,3,0.2120462552648907,0.2120462552648907,0.1523786957554461,0.1523786957554461,0.0019980019980019,0.0038333759263991,0.0059459578497654,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,lag_tau0_close_or_coupled,stable_forward_over_reverse,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0425902353844034,0.0828172291149755,True,,same_day_coupling_present
S2,V_pos_band_width,P_main_28_35_mean,V,P,new_v1_1,new_v1_1,3,0.1206918036307813,0.1206918036307813,0.017116503322958,0.017116503322958,0.1028971028971029,0.1380326990083087,0.1632502113271344,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0898182901706868,0.0686808649721339,False,positive_lag_not_supported,
S2,V_pos_band_width,P_south_10_25_mean,V,P,new_v1_1,new_v1_1,2,-0.0439567882756723,0.0439567882756723,-0.041158547703924,0.041158547703924,0.6883116883116883,0.728021978021978,0.7259537337662337,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0121359841911463,-0.0342609354615934,False,positive_lag_not_supported,
S2,V_pos_band_width,P_scs_10_20_mean,V,P,new_v1_1,new_v1_1,3,-0.0690439963662995,0.0690439963662995,-0.0609563844412836,0.0609563844412836,0.4375624375624375,0.4945054945054945,0.5068488453823867,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0046689868913403,-0.0162800685103006,False,positive_lag_not_supported,
S2,V_pos_band_width,P_highlat_40_60_mean,V,P,new_v1_1,new_v1_1,2,0.1856006052777727,0.1856006052777727,0.1518914322246421,0.1518914322246421,0.0109890109890109,0.0176037554678331,0.0255778704054566,Tier4b_ambiguous_same_day_dominant,lead_lag_ambiguous_coupled_or_feedback_like,lead_lag_ambiguous,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0124407470399171,0.049601481326879,True,positive_support_with_same_day_or_uncertain_direction,same_day_short_lag_mixed
S2,V_pos_band_width,P_highlat_35_60_mean,V,P,new_v1_1,new_v1_1,3,0.2289908950125508,0.2289908950125508,0.1471047829950788,0.1471047829950788,0.0019980019980019,0.0038333759263991,0.0059459578497654,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0665015307936609,0.1063282205035898,True,,same_day_coupling_present
S2,V_pos_band_width,P_highlat_minus_main,V,P,new_v1_1,new_v1_1,4,-0.0724073093408063,0.0724073093408063,0.0252872811805339,0.0252872811805339,0.3916083916083916,0.4487179487179487,0.4659763313609467,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0317616140830345,0.0288631651149823,False,positive_lag_not_supported,
S2,V_pos_band_width,P_south_minus_main,V,P,new_v1_1,new_v1_1,3,-0.0930765964520087,0.0930765964520087,-0.035831546359679,0.035831546359679,0.2697302697302697,0.3248576241276971,0.355412112288776,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0487160675478434,0.0138492505496992,False,positive_lag_not_supported,
S2,V_pos_band_width,P_south_plus_highlat_minus_main,V,P,new_v1_1,new_v1_1,3,-0.0656187044125406,0.0656187044125406,-0.0127104906123249,0.0127104906123249,0.4505494505494505,0.5023017523017523,0.5166532309389453,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0398708472519268,-0.0038391209884219,False,positive_lag_not_supported,
S2,V_pos_centroid_lat_recomputed,P_main_band_share,V,P,new_v1_1,old_v1,2,0.158104531234919,0.158104531234919,0.0977609404897116,0.0977609404897116,0.0869130869130869,0.1195054945054945,0.1429301595414552,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0525592523341465,0.0109541784674246,False,positive_lag_not_supported,
