window,source,target,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction
T3_expand17,V_strength,P_main_band_share,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.3046953046953047,0.4224766829808847,0.4224766829808847,0.32167832167832167,0.487012987012987,0.487012987012987,same_p_support_flag,3,0.13810961189655124,0.13810961189655124,-4,-0.07774830354983929,0.07774830354983929,0.06721448969898212,0.06721448969898212,0.053022633413604386,-0.12967529319608923,0.14575282219923227,-0.15254978940906117,0.1590002520945602,0.632,0.05535600717534281,-0.01718558671682842,0.1479638977971421,-0.03320241331498198,0.16860474310342935,0.879,0.9420285981806242,0.9469739554269154,0.9420285981806242,0.9469739554269154,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_expand17,V_strength,P_south_band_share_18_24,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.03996003996003996,0.1402852466682254,0.1402852466682254,0.06993006993006994,0.26598401598401594,0.26598401598401594,audit_more_conservative,4,-0.2565739412697878,0.2565739412697878,-3,0.08468503405660827,0.08468503405660827,-0.027078354385529208,0.027078354385529208,0.16421587421700096,-0.017868002728532756,0.2751668941510966,-0.06014685230933322,0.29716268707101656,0.93,0.20957601942559206,0.07144046833618617,0.293743900414242,0.029427543730936288,0.31156229968551014,0.987,0.9420285981806242,0.9397726441333896,0.9420285981806242,0.9397726441333896,none,none,none,0.0,0.0,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,
T3_expand17,V_strength,P_main_minus_south,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0969030969030969,0.24475524475524474,0.24475524475524474,0.18281718281718282,0.3867286559594252,0.3867286559594252,same_p_support_flag,4,0.2025816876463601,0.2025816876463601,-4,-0.08702407630694704,0.08702407630694704,0.05645115536913371,0.05645115536913371,0.12629539240207713,-0.07162899260171356,0.23123764452600343,-0.09500315444277481,0.2500505380527211,0.842,0.13928219648611137,0.02721159959117745,0.23342662731303906,0.0032655491673590944,0.2452109387011181,0.976,0.9420285981806242,0.9461658986554996,0.9420285981806242,0.9461658986554996,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_expand17,V_strength,P_spread_lat,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.03396603396603397,0.12454212454212456,0.12454212454212456,0.06393606393606394,0.26132404181184665,0.26132404181184665,audit_more_conservative,4,0.24888813322862657,0.24888813322862657,-3,-0.058090258059526306,0.058090258059526306,0.045676414375584014,0.045676414375584014,0.19462744310975644,0.02084176396393696,0.2801436942006487,-0.0031212638153163205,0.3095346836088123,0.971,0.19294224937344231,0.041400360221082524,0.30183151958465765,0.018189436553745806,0.31725608397429694,0.988,0.9420285981806242,0.9245465539168499,0.9420285981806242,0.9245465539168499,none,none,none,0.0,0.0,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,
T3_expand17,V_strength,P_north_band_share_35_45,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.022977022977022976,0.10692010692010692,0.10692010692010692,0.056943056943056944,0.260989010989011,0.260989010989011,audit_more_conservative,4,0.26295512760758216,0.26295512760758216,-4,-0.07236165118716324,0.07236165118716324,0.12245906256442497,0.12245906256442497,0.19156608636937333,0.03516833941597536,0.25920493604139294,0.008490066356832662,0.2720048215863034,0.983,0.1257134504557736,0.03231766867034046,0.25554317827516243,0.01413737503462726,0.27244778380619367,0.992,0.9420285981806242,0.9186809129766068,0.9420285981806242,0.9186809129766068,none,none,none,0.0,0.0,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,
T3_expand17,V_strength,P_north_minus_main_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.5844155844155844,0.6272299129441987,0.6272299129441987,0.5864135864135864,0.6315113457970601,0.6315113457970601,same_p_support_flag,5,0.07694295544083396,0.07694295544083396,-4,0.023371674531837465,0.023371674531837465,0.016515522278985367,0.016515522278985367,0.05100224223213298,-0.12757083499687183,0.13709618067452653,-0.14648054717836978,0.16103175286126814,0.525,0.04715847194585987,-0.042980554888549606,0.14751967875801777,-0.05110591266673001,0.17090556615187072,0.671,0.9420285981806242,0.9288601352123783,0.9420285981806242,0.9288601352123783,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_expand17,V_strength,P_total_centroid_lat_10_50,V,P,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_moderate,False,0.007992007992007992,0.06593406593406594,0.06593406593406594,0.04095904095904096,0.21800779865295994,0.21800779865295994,same_p_support_flag,3,0.2996006727033443,0.2996006727033443,-4,-0.0930230350333929,0.0930230350333929,0.12814064520789212,0.12814064520789212,0.20696852685346834,0.009052057776894164,0.3046711995825856,-0.02478824811826481,0.31900297435535935,0.959,0.1623325313902384,0.07614495128450585,0.2613942601920528,0.06276111447245644,0.275185902628436,0.999,0.9420285981806242,0.9438669857103587,0.9420285981806242,0.9438669857103587,none,none,none,0.0,0.0,Tier2_main_supported_audit_moderate,main yes; audit p pass but audit-FDR or phi-risk prevents Tier1,usable candidate with audit/moderate-risk flag; not a core-only claim,,,
T3_expand17,V_strength,P_main_28_35_mean,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0979020979020979,0.24475524475524474,0.24475524475524474,0.24075924075924077,0.45516983016983015,0.45516983016983015,same_p_support_flag,1,0.19600131748769,0.19600131748769,-1,0.1546494911209394,0.1546494911209394,0.18711094631113118,0.18711094631113118,0.05123394596602829,-0.029778306761077157,0.1368717887666019,-0.04854584664860024,0.15836073735841483,0.842,0.0013546956684013234,-0.036943237329625005,0.07104792568077775,-0.04174683451565868,0.08827760347747898,0.54,0.9420285981806242,0.9285179865767431,0.9420285981806242,0.9285179865767431,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,
T3_expand17,V_strength,P_south_10_25_mean,V,P,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,direction_uncertain,False,0.006993006993006993,0.06072874493927125,0.06072874493927125,0.014985014985014986,0.1758241758241758,0.1758241758241758,same_p_support_flag,4,-0.31794780009927726,0.31794780009927726,-4,0.15047701983348305,0.15047701983348305,-0.09530577165225945,0.09530577165225945,0.1656440543481232,-0.0028630180473709706,0.28606216131774326,-0.03563791752241376,0.31139479470615017,0.948,0.20860588176488065,0.11345713708747296,0.3155137955546912,0.09741387596726843,0.33044078868580934,1.0,0.9420285981806242,0.9588239121705524,0.9420285981806242,0.95,none,minor,minor,0.0,0.00882391217055245,Tier4c_ambiguous_direction_uncertain,ambiguous because direction is uncertain or year-sensitive,expanded temporal risk pool only; useful for feedback/same-day/transition audit,direction_difference_not_stable,direction_uncertain,
T3_expand17,V_strength,P_scs_10_20_mean,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,0.023976023976023976,0.10692010692010692,0.10692010692010692,0.04295704295704296,0.21816418875242402,0.21816418875242402,same_p_support_flag,3,-0.2602202600525895,0.2602202600525895,-4,0.1471792953477869,0.1471792953477869,-0.10239907076408701,0.10239907076408701,0.11193682216147516,-0.0578226624547083,0.22706577616087464,-0.08291316528110879,0.24533396512142397,0.847,0.1396712788423996,0.05776505250309495,0.25107741639839454,0.04473255398987755,0.2710655620335619,0.998,0.9420285981806242,0.9559010488076058,0.9420285981806242,0.95,none,minor,minor,0.0,0.005901048807605891,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,
